,treat,age,education*,black,married,re75,propensity_score,propensity_logit,re78
13406,0.0,51,12,0.0,1.0,20409,0.0,0.0,21206
13407,0.0,39,12,0.0,1.0,5276,0.0005178571428571429,-7.565293148453635,3076
13408,0.0,22,14,0.0,0.0,16112,0.0,0.0,18895
13409,0.0,21,14,0.0,0.0,3840,0.012453164974920324,-4.373249118067475,6002
13410,0.0,29,17,0.0,1.0,25243,0.0,0.0,22211
13411,0.0,24,12,0.0,1.0,11391,0.0,0.0,313
13412,0.0,27,12,0.0,1.0,25243,0.0,0.0,25564
13413,0.0,18,11,0.0,1.0,15187,0.0,0.0,17847
13414,0.0,21,12,0.0,1.0,0,0.007273959106234424,-4.916154011001765,2361
13415,0.0,35,12,0.0,1.0,21883,0.0,0.0,20614
13416,0.0,39,11,1.0,1.0,7784,0.1793240432340759,-1.5209338715737835,14837
13417,0.0,47,16,0.0,1.0,0,0.0,0.0,4545
13418,0.0,51,12,0.0,1.0,25243,0.0,0.0,25564
13419,0.0,23,12,0.0,1.0,18644,0.0,0.0,24013
13420,0.0,30,4,0.0,1.0,14750,0.0,0.0,22754
13421,0.0,21,15,0.0,0.0,2989,0.01232422942657416,-4.383787279649577,0
13422,0.0,19,12,0.0,1.0,8187,0.0002133855961349223,-8.4521963100333,18214
13423,0.0,39,16,0.0,1.0,3423,0.0,0.0,25564
13424,0.0,54,12,0.0,1.0,25243,0.0,0.0,20037
13425,0.0,36,8,0.0,1.0,22253,0.0,0.0,25051
13426,0.0,32,12,0.0,1.0,25243,0.0,0.0,25564
13427,0.0,46,4,0.0,1.0,14272,0.0,0.0,25564
13428,0.0,25,16,0.0,1.0,19263,0.0,0.0,23192
13429,0.0,37,12,0.0,1.0,22332,0.0,0.0,25564
13430,0.0,40,10,0.0,1.0,24783,0.0,0.0,25564
13431,0.0,28,12,0.0,1.0,11624,0.0,0.0,13558
13432,0.0,34,12,0.0,1.0,23139,0.0,0.0,25564
13433,0.0,18,12,0.0,1.0,9739,1.6666666666666667e-05,-11.002083174398681,14663
13434,0.0,52,6,0.0,1.0,11404,0.0,0.0,0
13435,0.0,19,11,0.0,0.0,961,0.2405046458876706,-1.1499147980031756,17893
13436,0.0,25,11,0.0,1.0,3041,0.012196894212242815,-4.394302045684843,5900
13437,0.0,25,13,0.0,1.0,13241,0.0,0.0,0
13438,0.0,54,12,0.0,0.0,5012,0.009893430015837555,-4.605941681710183,0
13439,0.0,19,12,1.0,0.0,4638,0.6566488643681547,0.6483957800309564,13583
13440,0.0,41,8,1.0,1.0,20338,0.0029877507573125585,-5.810242206750002,25564
13441,0.0,20,13,1.0,1.0,0,0.3596637057751504,-0.5768240538394619,18292
13442,0.0,31,9,0.0,1.0,17489,0.0,0.0,19995
13443,0.0,35,10,1.0,1.0,6939,0.16775729539885129,-1.6016058459263218,8368
13444,0.0,42,10,1.0,1.0,9119,0.03688175122607187,-3.2624593143417173,1990
13445,0.0,19,10,1.0,0.0,2610,0.9915372844042208,4.76358643677141,9540
13446,0.0,24,13,0.0,1.0,6574,0.015025795408544736,-4.182847034572453,10283
13447,0.0,39,11,0.0,1.0,17068,0.0,0.0,20838
13448,0.0,46,18,0.0,1.0,25243,0.0,0.0,25564
13449,0.0,38,17,0.0,1.0,25243,0.0,0.0,25564
13450,0.0,25,17,0.0,1.0,18605,0.0,0.0,25564
13451,0.0,25,12,0.0,1.0,11492,0.0,0.0,7503
13452,0.0,27,12,0.0,1.0,17520,0.0,0.0,17206
13453,0.0,16,9,0.0,0.0,6882,0.05041130087164808,-2.9358135689727023,16705
13454,0.0,18,11,0.0,0.0,1312,0.13269999879624064,-1.877294006811471,2388
13455,0.0,49,11,0.0,1.0,25243,0.0,0.0,25564
13456,0.0,36,11,0.0,1.0,19425,0.0,0.0,16968
13457,0.0,26,14,0.0,1.0,21312,0.0,0.0,25564
13458,0.0,46,14,0.0,1.0,25243,0.0,0.0,7013
13459,0.0,20,12,0.0,0.0,13302,2.403846153846154e-05,-10.635831407498888,15879
13460,0.0,20,9,0.0,1.0,2239,0.01724246026353944,-4.042987474596639,14481
13461,0.0,28,12,0.0,1.0,17437,0.0,0.0,24951
13462,0.0,44,6,0.0,1.0,15629,0.0,0.0,4951
13463,0.0,48,6,0.0,1.0,7290,0.0,0.0,11765
13464,0.0,34,11,0.0,1.0,11982,0.003824561403508772,-5.562479590287841,15572
13465,0.0,24,6,0.0,1.0,3718,0.01953545146752967,-3.9157956495228246,2534
13466,0.0,50,5,0.0,1.0,25243,0.0,0.0,11929
13467,0.0,52,12,0.0,1.0,9252,0.0,0.0,4625
13468,0.0,33,12,0.0,0.0,7655,0.026687334052578334,-3.5965162999539753,789
13469,0.0,21,9,0.0,1.0,9150,0.0036,-5.623214937925961,0
13470,0.0,32,8,0.0,0.0,14915,0.004823892530903039,-5.329338532756982,15832
13471,0.0,45,9,0.0,1.0,20792,0.0,0.0,25564
13472,0.0,21,12,0.0,0.0,2522,0.04004276457858644,-3.176940739550896,2915
13473,0.0,42,12,0.0,1.0,0,0.0001579690092806678,-8.75295370648156,0
13474,0.0,21,13,0.0,0.0,7578,0.016306572425534394,-4.0997460483318315,0
13475,0.0,34,12,0.0,1.0,21761,0.0,0.0,20345
13476,0.0,27,12,0.0,1.0,13676,0.0,0.0,4499
13477,0.0,19,12,1.0,0.0,6640,0.6723043581764261,0.7186258956124983,4996
13478,0.0,27,7,0.0,1.0,12324,0.0,0.0,17683
13479,0.0,21,14,0.0,0.0,2945,0.020932124804733353,-3.84531592039511,13095
13480,0.0,43,12,0.0,1.0,25243,0.0,0.0,25564
13481,0.0,54,12,0.0,0.0,23893,3.740702073655476e-05,-10.193614743211892,19059
13482,0.0,27,12,1.0,0.0,6074,0.7514537819312619,1.1063808897650886,0
13483,0.0,19,12,0.0,1.0,5118,0.001183824298669557,-6.737820624353947,20797
13484,0.0,28,8,0.0,1.0,14415,0.0,0.0,11869
13485,0.0,33,12,0.0,1.0,25243,0.0,0.0,25564
13486,0.0,25,12,0.0,1.0,18782,0.0,0.0,8666
13487,0.0,21,13,0.0,0.0,17410,2.403846153846154e-05,-10.635831407498888,19074
13488,0.0,25,12,0.0,0.0,7659,0.03806136602382462,-3.2297509060366822,12401
13489,0.0,29,10,0.0,1.0,13031,0.0,0.0,15860
13490,0.0,48,14,0.0,1.0,20445,0.0,0.0,19316
13491,0.0,22,12,1.0,0.0,8871,0.3272399860793708,-0.7206948704450655,2444
13492,0.0,26,14,0.0,1.0,8498,0.01056988425620501,-4.539120287116037,16083
13493,0.0,39,12,0.0,1.0,19095,0.0,0.0,19287
13494,0.0,49,8,0.0,1.0,0,0.00094544293821878,-6.962911132441233,0
13495,0.0,19,11,0.0,0.0,4309,0.1244403450540954,-1.9510368426688134,12015
13496,0.0,21,12,0.0,0.0,12401,0.00045593030043098674,-7.692714575796423,14311
13497,0.0,20,13,0.0,0.0,7983,0.0027922992073961084,-5.87809372890387,16433
13498,0.0,20,12,0.0,0.0,17342,2.403846153846154e-05,-10.635831407498888,22652
13499,0.0,25,16,0.0,1.0,0,5.4405520169851384e-05,-9.818990528539778,0
13500,0.0,29,8,1.0,0.0,1006,0.9919178197856012,4.809978596244605,771
13501,0.0,54,4,0.0,0.0,14113,0.00010433604336043361,-9.167789340242182,11518
13502,0.0,27,16,0.0,1.0,9927,1.6666666666666667e-05,-11.002083174398681,17342
13503,0.0,26,12,0.0,0.0,1972,0.05230868008502372,-2.8968665128192117,0
13504,0.0,51,12,0.0,1.0,21575,0.0,0.0,22783
13505,0.0,17,11,0.0,0.0,5492,0.09536090999515123,-2.2498673225791745,10635
13506,0.0,37,14,0.0,1.0,20051,0.0,0.0,18176
13507,0.0,43,6,0.0,1.0,0,0.006169683762756768,-5.081918901479965,0
13508,0.0,32,10,0.0,1.0,10605,0.0005454545454545454,-7.513345479192551,20054
13509,0.0,27,12,0.0,1.0,18383,0.0,0.0,25564
13510,0.0,49,4,0.0,1.0,0,2.857142857142857e-05,-10.463074768634808,25564
13511,0.0,35,13,0.0,1.0,25243,0.0,0.0,25564
13512,0.0,55,12,0.0,0.0,13405,3.740702073655476e-05,-10.193614743211892,24760
13513,0.0,24,12,0.0,1.0,6541,0.006481271219283703,-5.032336246188836,13428
13514,0.0,26,14,0.0,1.0,25243,0.0,0.0,25564
13515,0.0,29,14,0.0,1.0,19126,0.0,0.0,17933
13516,0.0,26,13,0.0,1.0,21800,0.0,0.0,22987
13517,0.0,18,12,0.0,0.0,529,0.013831698017905075,-4.266864115694477,366
13518,0.0,51,6,0.0,1.0,3369,0.00030405405405405404,-8.098000962688072,11037
13519,0.0,29,16,0.0,1.0,25243,0.0,0.0,25564
13520,0.0,21,9,0.0,1.0,1575,0.12132600705257454,-1.979932749161059,10435
13521,0.0,49,9,0.0,1.0,19528,0.0,0.0,22696
13522,0.0,23,12,0.0,1.0,23807,0.0,0.0,23757
13523,0.0,48,12,0.0,1.0,13959,0.0,0.0,13111
13524,0.0,35,12,0.0,1.0,22398,0.0,0.0,23401
13525,0.0,55,8,0.0,1.0,4121,0.0005949699355581707,-7.4264045351685075,25564
13526,0.0,28,15,0.0,0.0,16610,0.0,0.0,25564
13527,0.0,27,12,0.0,1.0,15423,0.0,0.0,25564
13528,0.0,27,16,0.0,0.0,11440,0.0,0.0,17689
13529,0.0,25,9,0.0,1.0,16488,0.0,0.0,13754
13530,0.0,17,14,0.0,0.0,5297,0.001364216058436217,-6.595810184043519,14818
13531,0.0,47,10,1.0,1.0,8360,0.012828588503283866,-4.343167536308098,10004
13532,0.0,18,8,1.0,0.0,0,0.9964179524873795,5.628232232753513,2713
13533,0.0,51,7,0.0,1.0,7437,0.0,0.0,12600
13534,0.0,37,6,1.0,1.0,6627,0.14142608206266535,-1.8034955855562815,5491
13535,0.0,36,7,0.0,1.0,25243,0.0,0.0,25564
13536,0.0,32,13,0.0,1.0,20400,0.0,0.0,24349
13537,0.0,29,12,0.0,1.0,14875,0.0,0.0,25564
13538,0.0,51,12,0.0,1.0,17736,0.0,0.0,18716
13539,0.0,21,12,0.0,0.0,6559,0.026155158656754586,-3.6172055476596876,8918
13540,0.0,55,18,0.0,1.0,25243,0.0,0.0,25564
13541,0.0,34,12,0.0,1.0,13450,0.0,0.0,17666
13542,0.0,24,9,0.0,1.0,3689,0.012399086995410478,-4.377655841440757,0
13543,0.0,29,16,0.0,1.0,24871,0.0,0.0,25564
13544,0.0,33,12,0.0,1.0,12695,0.004157894736842105,-5.47857984286474,2201
13545,0.0,42,12,0.0,1.0,25243,0.0,0.0,25564
13546,0.0,54,8,0.0,1.0,16046,0.0,0.0,25564
13547,0.0,52,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
13548,0.0,34,12,1.0,0.0,0,0.9868443714114645,4.317662652001415,0
13549,0.0,34,16,0.0,1.0,25243,0.0,0.0,25564
13550,0.0,26,15,0.0,0.0,23811,0.0,0.0,25564
13551,0.0,26,15,0.0,0.0,18631,0.0,0.0,13651
13552,0.0,25,16,0.0,0.0,0,0.013402765314109352,-4.298800833532347,25564
13553,0.0,30,14,0.0,1.0,0,0.0,0.0,25564
13554,0.0,17,11,0.0,0.0,0,0.030886387379447353,-3.4460663033478562,0
13555,0.0,27,10,0.0,1.0,21591,0.0,0.0,22640
13556,0.0,16,8,0.0,0.0,0,0.010243035645880428,-4.570861396967689,12242
13557,0.0,21,8,0.0,1.0,388,0.19282446491508573,-1.4317608933722048,8844
13558,0.0,37,12,0.0,0.0,25243,6.369426751592357e-06,-11.963994714883409,25564
13559,0.0,21,12,0.0,0.0,3772,0.02834140924686979,-3.534680539227949,11888
13560,0.0,34,13,0.0,1.0,18073,0.0,0.0,22678
13561,0.0,46,14,0.0,1.0,25243,0.0,0.0,25564
13562,0.0,33,11,0.0,1.0,21159,0.0,0.0,25227
13563,0.0,32,12,0.0,1.0,25243,0.0,0.0,25564
13564,0.0,29,12,0.0,1.0,25243,0.0,0.0,25564
13565,0.0,37,12,0.0,1.0,24586,0.0,0.0,25564
13566,0.0,48,9,0.0,1.0,17976,0.0,0.0,14865
13567,0.0,30,12,0.0,1.0,18751,0.0,0.0,25564
13568,0.0,34,12,0.0,1.0,16044,0.0,0.0,21959
13569,0.0,26,8,0.0,1.0,15208,0.0,0.0,17938
13570,0.0,33,11,0.0,1.0,4175,0.009556563478955454,-4.640924564811746,13398
13571,0.0,27,12,0.0,1.0,0,0.0006489624422895565,-7.33948653994911,1533
13572,0.0,37,9,1.0,0.0,10989,0.05450406879321042,-2.8534342291261874,12526
13573,0.0,20,11,0.0,1.0,10668,1.6666666666666667e-05,-11.002083174398681,0
13574,0.0,35,12,0.0,1.0,3752,0.0015260316944483811,-6.483557379443378,0
13575,0.0,41,12,1.0,1.0,10835,0.03526194652179045,-3.309052237056315,0
13576,0.0,16,11,1.0,0.0,1802,0.15483714615679425,-1.6971554406069995,626
13577,0.0,43,3,1.0,1.0,13187,0.008490884520474296,-4.760234962844982,12837
13578,0.0,22,12,1.0,0.0,2270,0.976245249553139,3.7159313058325907,6801
13579,0.0,44,4,1.0,1.0,7732,0.1372347466478412,-1.8384497030644171,0
13580,0.0,38,12,0.0,1.0,12546,0.00015789473684210527,-8.75342406227694,16401
13581,0.0,40,12,0.0,0.0,17385,3.740702073655476e-05,-10.193614743211892,25564
13582,0.0,16,10,0.0,0.0,2121,0.003112943594558846,-5.769068708123932,11994
13583,0.0,29,12,0.0,0.0,9227,0.002105148769474597,-6.161261772300555,12668
13584,0.0,32,12,0.0,1.0,16277,0.0,0.0,25564
13585,0.0,36,8,0.0,1.0,18157,0.0,0.0,12897
13586,0.0,48,2,0.0,1.0,20662,0.0,0.0,25121
13587,0.0,19,11,0.0,0.0,1888,0.12734345129929972,-1.9246542861793365,16860
13588,0.0,38,12,0.0,1.0,1258,0.015054652899027774,-4.180899048316017,0
13589,0.0,16,10,0.0,0.0,3774,0.0031191828372438717,-5.767060164977666,7223
13590,0.0,24,17,0.0,0.0,8597,0.05268987120753647,-2.8892032852250815,15752
13591,0.0,25,12,1.0,1.0,4495,0.300645697129103,-0.8442249993887299,14248
13592,0.0,30,10,0.0,1.0,16914,0.0,0.0,21038
13593,0.0,30,16,0.0,1.0,25243,0.0,0.0,25564
13594,0.0,38,14,0.0,1.0,25243,0.0,0.0,25564
13595,0.0,54,12,0.0,1.0,25243,0.0,0.0,25564
13596,0.0,26,15,0.0,1.0,15167,0.0,0.0,7936
13597,0.0,20,12,0.0,1.0,16605,0.0,0.0,21463
13598,0.0,21,14,0.0,0.0,2092,0.02100880547700226,-3.84158098986464,7605
13599,0.0,32,12,0.0,1.0,3466,0.0017165078849245715,-6.365745368698556,2550
13600,0.0,47,6,0.0,1.0,21655,0.0,0.0,20666
13601,0.0,19,9,0.0,1.0,11280,0.0,0.0,3824
13602,0.0,24,12,0.0,1.0,25243,0.0,0.0,16998
13603,0.0,24,12,1.0,0.0,9710,0.025378012476929074,-3.6481665420981337,10969
13604,0.0,21,12,1.0,1.0,18005,0.0004681971414255211,-7.666152801602129,18628
13605,0.0,35,10,0.0,1.0,9400,0.0,0.0,13092
13606,0.0,21,10,0.0,1.0,8709,0.026468026946403905,-3.6049931934526196,9293
13607,0.0,30,16,0.0,1.0,17502,0.0,0.0,19777
13608,0.0,54,12,0.0,1.0,15352,0.0,0.0,14644
13609,0.0,27,12,0.0,1.0,25243,0.0,0.0,25564
13610,0.0,23,12,0.0,1.0,15029,0.0,0.0,24992
13611,0.0,33,10,0.0,0.0,20389,0.025919489976904454,-3.626498764914219,16860
13612,0.0,32,12,1.0,1.0,15332,0.0005906068098005217,-7.433769277125177,16999
13613,0.0,27,12,0.0,1.0,25243,0.0,0.0,25564
13614,0.0,35,13,0.0,1.0,25243,0.0,0.0,25564
13615,0.0,33,16,0.0,1.0,22982,0.0,0.0,12306
13616,0.0,25,12,0.0,1.0,15135,0.0,0.0,17491
13617,0.0,42,14,0.0,1.0,20012,0.0,0.0,20571
13618,0.0,17,11,0.0,0.0,2216,0.0132120057542461,-4.3133292751708785,3440
13619,0.0,55,9,0.0,1.0,10804,0.0,0.0,9506
13620,0.0,44,7,0.0,1.0,12365,0.0,0.0,15754
13621,0.0,17,11,0.0,0.0,1129,0.02752678205111134,-3.564683112214883,11241
13622,0.0,46,4,0.0,1.0,9073,0.0,0.0,2124
13623,0.0,40,8,0.0,1.0,0,0.006314603369326687,-5.058555708053099,1691
13624,0.0,32,14,0.0,1.0,0,0.0,0.0,0
13625,0.0,39,8,1.0,1.0,12328,0.008136486022573665,-4.803227116852775,16154
13626,0.0,19,12,1.0,0.0,3224,0.7723484165700852,1.2216194477105886,10757
13627,0.0,21,12,1.0,0.0,11055,0.038397497543374425,-3.2206088768370402,21497
13628,0.0,16,9,1.0,0.0,0,0.14531005129901098,-1.771869025707152,3140
13629,0.0,42,10,1.0,1.0,16675,0.003822022811321455,-5.563146119352037,16410
13630,0.0,40,12,1.0,1.0,8751,0.034412072031916076,-3.3343297336230995,10861
13631,0.0,52,12,0.0,0.0,1849,0.013899799150950666,-4.261883582558111,0
13632,0.0,45,8,0.0,1.0,16220,0.0,0.0,19735
13633,0.0,24,12,0.0,1.0,13201,0.0,0.0,0
13634,0.0,36,8,0.0,1.0,14471,0.0,0.0,7920
13635,0.0,30,3,0.0,1.0,14453,0.0,0.0,5432
13636,0.0,27,8,0.0,1.0,14358,0.0,0.0,17091
13637,0.0,41,10,0.0,1.0,7540,0.0015268679829655441,-6.483008676812681,21622
13638,0.0,29,12,0.0,1.0,13237,0.0,0.0,12084
13639,0.0,30,12,0.0,1.0,5850,0.0007460691823899372,-7.199945876641771,1754
13640,0.0,30,10,0.0,1.0,18485,0.0,0.0,14509
13641,0.0,28,8,0.0,0.0,8887,0.1610337021696512,-1.6505568628848548,8182
13642,0.0,44,12,0.0,1.0,23055,0.0,0.0,24027
13643,0.0,39,9,0.0,1.0,22013,0.0,0.0,25564
13644,0.0,26,13,0.0,1.0,0,0.0011078076975633833,-6.804263842105727,0
13645,0.0,27,12,0.0,1.0,0,0.0006489624422895565,-7.33948653994911,0
13646,0.0,20,11,0.0,1.0,12593,0.0,0.0,11255
13647,0.0,23,14,0.0,1.0,25243,0.0,0.0,25564
13648,0.0,33,11,0.0,1.0,16979,0.0,0.0,23512
13649,0.0,24,12,0.0,1.0,18153,0.0,0.0,25564
13650,0.0,40,7,0.0,1.0,0,0.005373043426202041,-5.220973254828185,1105
13651,0.0,47,2,0.0,1.0,6137,0.0,0.0,6499
13652,0.0,41,12,0.0,1.0,11774,0.00015789473684210527,-8.75342406227694,11304
13653,0.0,33,9,0.0,1.0,21251,0.0,0.0,19690
13654,0.0,52,12,0.0,0.0,9680,3.740702073655476e-05,-10.193614743211892,9798
13655,0.0,23,14,0.0,0.0,18898,0.0,0.0,24329
13656,0.0,24,16,0.0,0.0,5347,0.020156530194508363,-3.8838645191966754,3641
13657,0.0,23,16,0.0,0.0,22307,0.0,0.0,25564
13658,0.0,40,16,0.0,1.0,2787,0.0,0.0,0
13659,0.0,42,9,0.0,1.0,14172,0.0,0.0,16189
13660,0.0,39,8,0.0,1.0,0,0.006314603369326687,-5.058555708053099,950
13661,0.0,45,12,0.0,1.0,6640,0.0005555929919137467,-7.494918813318918,16132
13662,0.0,39,8,0.0,1.0,9229,0.0,0.0,811
13663,0.0,39,8,0.0,1.0,12283,0.0,0.0,15993
13664,0.0,54,16,0.0,1.0,3732,0.0,0.0,13636
13665,0.0,42,8,0.0,1.0,19548,0.0,0.0,20293
13666,0.0,18,10,0.0,0.0,347,0.1579366196681552,-1.6736614737552085,21373
13667,0.0,30,12,0.0,1.0,25243,0.0,0.0,25564
13668,0.0,26,13,1.0,1.0,11431,0.023843878679460077,-3.7120950087405817,12368
13669,0.0,24,9,1.0,1.0,2225,0.782114386087398,1.278030785358033,6980
13670,0.0,39,12,0.0,1.0,12992,0.0,0.0,354
13671,0.0,41,18,0.0,1.0,0,0.0,0.0,0
13672,0.0,47,16,0.0,1.0,0,0.0,0.0,25564
13673,0.0,35,13,0.0,1.0,15556,0.0,0.0,17211
13674,0.0,24,12,0.0,1.0,13158,0.0,0.0,19638
13675,0.0,39,12,0.0,1.0,25243,0.0,0.0,21122
13676,0.0,30,13,0.0,1.0,17563,0.0,0.0,24949
13677,0.0,31,18,0.0,1.0,17455,0.0,0.0,20283
13678,0.0,40,13,0.0,1.0,0,0.0,0.0,0
13679,0.0,29,15,0.0,1.0,4969,0.002,-6.212606095751519,4900
13680,0.0,55,10,0.0,1.0,3082,0.0006760233918128656,-7.2986066272478585,7963
13681,0.0,50,7,0.0,1.0,16358,0.0,0.0,0
13682,0.0,40,12,1.0,1.0,25243,0.0,0.0,25564
13683,0.0,53,11,0.0,1.0,17412,0.0,0.0,0
13684,0.0,19,12,0.0,0.0,0,0.018018772928976367,-3.998158036225857,11812
13685,0.0,25,12,0.0,1.0,17591,0.0,0.0,18470
13686,0.0,19,13,0.0,0.0,5075,0.002312464840154999,-6.067126150234478,7233
13687,0.0,32,16,0.0,1.0,20767,0.0,0.0,25564
13688,0.0,38,8,1.0,1.0,5872,0.3479638283463637,-0.6280015055454393,8148
13689,0.0,36,4,1.0,1.0,13377,0.0033691656677926696,-5.6897152875057415,13682
13690,0.0,54,8,0.0,0.0,0,0.11976331886941446,-1.994673374742482,13410
13691,0.0,29,16,0.0,1.0,25243,0.0,0.0,25564
13692,0.0,50,12,0.0,1.0,25243,0.0,0.0,25564
13693,0.0,36,18,0.0,1.0,25243,0.0,0.0,25430
13694,0.0,36,18,0.0,1.0,0,0.0,0.0,0
13695,0.0,38,10,0.0,1.0,14086,0.0,0.0,1573
13696,0.0,26,13,0.0,0.0,50,0.03186337305191161,-3.413916050922104,31
13697,0.0,29,16,0.0,1.0,9109,0.0010909090909090907,-6.819652397427165,10184
13698,0.0,25,12,0.0,0.0,10656,2.514876947459705e-05,-10.590676440981213,0
13699,0.0,41,10,0.0,0.0,5229,0.1581508511213593,-1.6720515086182395,14090
13700,0.0,20,9,0.0,1.0,1283,0.13426553638295907,-1.863758783604427,0
13701,0.0,27,12,0.0,1.0,25152,0.0,0.0,25564
13702,0.0,29,18,0.0,0.0,8310,0.01275643645703665,-4.34888081617846,0
13703,0.0,29,18,0.0,0.0,15146,0.0,0.0,12556
13704,0.0,33,17,0.0,1.0,25243,0.0,0.0,25564
13705,0.0,47,11,0.0,1.0,1971,0.0007560233918128654,-7.1866819313903925,22941
13706,0.0,22,9,0.0,0.0,18352,0.018315847004162358,-3.9815029785229616,15183
13707,0.0,19,8,0.0,0.0,2295,0.11517529426815618,-2.0389342869853144,9897
13708,0.0,20,12,0.0,0.0,7345,0.006041223152828885,-5.103089233620751,9469
13709,0.0,26,16,0.0,0.0,3487,0.007703099318015085,-4.858399600839554,1717
13710,0.0,35,14,0.0,1.0,20887,0.0,0.0,24394
13711,0.0,27,12,0.0,1.0,19872,0.0,0.0,25564
13712,0.0,27,16,0.0,1.0,14687,0.0,0.0,25564
13713,0.0,51,14,0.0,1.0,25243,0.0,0.0,25564
13714,0.0,26,12,0.0,1.0,15251,0.0,0.0,25564
13715,0.0,39,10,0.0,1.0,25243,0.0,0.0,25564
13716,0.0,39,12,0.0,0.0,8813,0.04159810626806496,-3.1372125594611258,16769
13717,0.0,26,14,0.0,1.0,12492,0.0,0.0,17978
13718,0.0,25,15,0.0,1.0,4277,0.0003915588379874094,-7.84498312970715,763
13719,0.0,32,14,0.0,0.0,0,0.029688164730192344,-3.486869027037581,0
13720,0.0,16,8,0.0,0.0,3809,0.0020420982149384763,-6.191733276832477,8208
13721,0.0,55,18,0.0,0.0,9476,0.0,0.0,14481
13722,0.0,40,12,0.0,1.0,21662,0.0,0.0,23578
13723,0.0,34,12,0.0,1.0,25243,0.0,0.0,25564
13724,0.0,39,14,0.0,1.0,25243,0.0,0.0,25564
13725,0.0,18,12,0.0,0.0,3596,0.006424499766585405,-5.041191282890695,3915
13726,0.0,46,14,0.0,1.0,3412,0.0,0.0,25564
13727,0.0,34,13,0.0,0.0,25243,0.0,0.0,25564
13728,0.0,22,15,0.0,0.0,10494,0.0,0.0,17737
13729,0.0,32,16,0.0,1.0,25243,0.0,0.0,25564
13730,0.0,47,11,0.0,0.0,23725,0.0062778862812333,-5.064424259505064,25564
13731,0.0,22,6,0.0,0.0,12188,0.0025555368569588886,-5.966934149442985,0
13732,0.0,30,6,0.0,1.0,12195,0.0,0.0,12102
13733,0.0,37,10,0.0,1.0,4832,0.003485447602961529,-5.655667270085636,14777
13734,0.0,27,6,0.0,1.0,15011,0.0,0.0,17686
13735,0.0,23,10,0.0,1.0,8616,0.033025941029318,-3.3768783243406775,14332
13736,0.0,41,15,0.0,0.0,25243,0.0,0.0,0
13737,0.0,49,9,0.0,1.0,18764,0.0,0.0,25564
13738,0.0,55,14,0.0,1.0,25243,0.0,0.0,0
13739,0.0,24,13,0.0,1.0,0,0.0011078076975633833,-6.804263842105727,0
13740,0.0,54,13,0.0,0.0,24720,0.0,0.0,25564
13741,0.0,36,12,0.0,1.0,17077,0.0,0.0,22804
13742,0.0,16,9,0.0,0.0,1471,0.003210663128508918,-5.738061952719122,4911
13743,0.0,24,16,0.0,0.0,0,0.013402765314109352,-4.298800833532347,2293
13744,0.0,30,14,0.0,0.0,392,0.02476927248853093,-3.6730702142026486,2636
13745,0.0,46,6,0.0,1.0,10881,0.0,0.0,10895
13746,0.0,51,4,1.0,0.0,0,0.11509105122494233,-2.0397611920982484,0
13747,0.0,49,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,0
13748,0.0,18,12,0.0,0.0,3917,0.006424499766585405,-5.041191282890695,4985
13749,0.0,54,13,0.0,1.0,21444,0.0,0.0,14471
13750,0.0,21,13,0.0,0.0,10242,2.403846153846154e-05,-10.635831407498888,15473
13751,0.0,52,13,1.0,1.0,11919,0.004346825396825397,-5.433953193834435,0
13752,0.0,50,12,1.0,0.0,17833,0.0006458114650629786,-7.344356926434695,13509
13753,0.0,25,14,0.0,0.0,23241,0.0,0.0,25564
13754,0.0,47,16,0.0,1.0,24430,0.0,0.0,25564
13755,0.0,33,16,0.0,0.0,11119,0.0,0.0,1219
13756,0.0,29,18,0.0,1.0,25243,0.0,0.0,25564
13757,0.0,29,16,0.0,0.0,19034,0.0,0.0,25564
13758,0.0,42,16,1.0,1.0,0,0.03612282640887739,-3.284038897195564,0
13759,0.0,29,12,0.0,0.0,24622,0.00010514876947459705,-9.16002920415764,22603
13760,0.0,36,13,1.0,1.0,21636,0.0,0.0,13586
13761,0.0,24,11,0.0,1.0,0,0.021564960416462883,-3.8148846023265155,21750
13762,0.0,22,16,0.0,0.0,0,0.011568075850935233,-4.447870550051372,22522
13763,0.0,21,14,0.0,0.0,2746,0.020932124804733353,-3.84531592039511,25564
13764,0.0,27,12,1.0,0.0,20436,0.021917406416323015,-3.79831298332986,25564
13765,0.0,39,12,0.0,0.0,25243,3.740702073655476e-05,-10.193614743211892,25564
13766,0.0,41,14,0.0,0.0,25243,0.0,0.0,25564
13767,0.0,49,13,0.0,1.0,25243,0.0,0.0,25564
13768,0.0,52,12,0.0,1.0,0,1.0471204188481676e-05,-11.46687105520981,25564
13769,0.0,53,15,0.0,1.0,25243,0.0,0.0,25564
13770,0.0,19,12,0.0,0.0,0,0.018018772928976367,-3.998158036225857,0
13771,0.0,40,18,0.0,1.0,0,0.0,0.0,4705
13772,0.0,29,15,0.0,1.0,22140,0.0,0.0,25564
13773,0.0,39,12,0.0,1.0,25243,0.0,0.0,25564
13774,0.0,26,14,0.0,1.0,25243,0.0,0.0,7619
13775,0.0,17,10,0.0,0.0,2515,0.010885575063553128,-4.5093714984222935,217
13776,0.0,22,13,0.0,1.0,17679,0.0,0.0,21951
