treat,age,black,hispanic,married,nodegree,re74,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,u74,educ_re74,hisp_u74,black_u74,married_u74,married_re74,nodegree_u74,nodegree_re74,agesq,re78sq,re75sq,educsq,re74sq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17
0.0,44,1.0,0.0,0.0,1.0,5172,6266,0,11,0,68926,0.0,0.0,0.0,6266.0,0.0,11.0,44.0,11.0,0.0,0,56892,0.0,0.0,0.0,0.0,0.0,5172.0,1936,1,39262756,121,26749584,3.4182510721993484,0.0,87.09109982469913,88.97567073634876,0.0,8.742893471512136,8.551014739891748,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,52,0.0,0.0,1.0,1.0,5290,0,6797,8,1,0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0,42320,0.0,0.0,0.0,5290.0,0.0,5290.0,2704,46199209,1,64,27984100,3.5534542410955496,97.88564447667186,0.0,89.86345225057444,8.824236617346639,0.0,8.573573524852344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,20,0.0,0.0,1.0,1.0,5387,8951,13299,9,0,80559,0.0,0.0,0.0,8951.0,0.0,9.0,0.0,0.0,0.0,0,48483,0.0,0.0,0.0,5387.0,0.0,5387.0,400,176863401,80120401,81,29019769,2.763179901896225,130.9969196112541,101.29129594912989,90.58480511581345,9.495444123413163,9.099520536870939,8.591743922680534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,24,1.0,0.0,1.0,1.0,5427,0,1329,11,1,0,0.0,1.0,1.0,0.0,0.0,11.0,24.0,11.0,0.0,0,59697,0.0,0.0,0.0,5427.0,0.0,5427.0,576,1766241,1,121,29452329,2.917178001290328,47.72330453189373,0.0,90.88010919364763,7.192182058713246,0.0,8.599141774063405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,19,1.0,0.0,1.0,1.0,5485,7590,11348,11,0,83490,0.0,0.0,0.0,7590.0,0.0,11.0,19.0,11.0,0.0,0,60335,0.0,0.0,0.0,5485.0,0.0,5485.0,361,128777104,57608100,121,30085225,2.719577455217427,122.29748571806017,94.46370398568158,91.30610069237689,9.336796795928741,8.934586870389676,8.609772372709331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,22,1.0,0.0,0.0,1.0,5485,13427,8866,11,0,147697,0.0,0.0,0.0,13427.0,0.0,11.0,22.0,11.0,0.0,0,60335,0.0,0.0,0.0,0.0,0.0,5485.0,484,78605956,180284329,121,30085225,2.8438752934370206,109.87779304288243,120.19374621021367,91.30610069237689,9.089979015305,9.505022884072709,8.609772372709331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,30,1.0,0.0,1.0,1.0,5681,0,0,6,1,0,0.0,1.0,1.0,0.0,0.0,6.0,30.0,6.0,0.0,0,34086,0.0,0.0,0.0,5681.0,0.0,5681.0,900,1,1,36,32273761,3.103578458323443,0.0,0.0,92.72692474486801,0.0,0.0,8.644882552557126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,50,1.0,0.0,1.0,1.0,5681,0,0,10,1,0,0.0,1.0,1.0,0.0,0.0,10.0,50.0,10.0,0.0,0,56810,0.0,0.0,0.0,5681.0,0.0,5681.0,2500,1,1,100,32273761,3.5218223186934257,0.0,0.0,92.72692474486801,0.0,0.0,8.644882552557126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,20,0.0,0.0,0.0,1.0,5681,3584,7240,8,0,28672,0.0,0.0,0.0,3584.0,0.0,8.0,0.0,0.0,0.0,0,45448,0.0,0.0,0.0,0.0,0.0,5681.0,400,52417600,12845056,64,32273761,2.763179901896225,100.61345007517801,68.65218335923622,92.72692474486801,8.887376485379763,8.18423477409482,8.644882552557126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,26,1.0,0.0,1.0,1.0,5681,4296,7093,8,0,34368,0.0,0.0,0.0,4296.0,0.0,8.0,26.0,8.0,0.0,0,45448,0.0,0.0,0.0,5681.0,0.0,5681.0,676,50310649,18455616,64,32273761,2.984302588322599,99.7191984620502,74.17367536747547,92.72692474486801,8.866863661202087,8.3654396361887,8.644882552557126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,46,1.0,0.0,0.0,1.0,5838,9678,7873,6,0,58068,0.0,0.0,0.0,9678.0,0.0,6.0,46.0,6.0,0.0,0,35028,0.0,0.0,0.0,0.0,0.0,5838.0,2116,61984129,93663684,36,34082244,3.454348268395614,104.34962334608818,104.68971764945614,93.84496296264724,8.971194463184467,9.177610547353265,8.67214355141406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,38,1.0,0.0,1.0,1.0,5877,0,0,10,1,0,0.0,1.0,1.0,0.0,0.0,10.0,38.0,10.0,0.0,0,58770,0.0,0.0,0.0,5877.0,0.0,5877.0,1444,1,1,100,34539129,3.2985773176922257,0.0,0.0,94.12002186863411,0.0,0.0,8.678801706612651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,25,0.0,0.0,1.0,1.0,5877,0,8866,8,1,0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0,47016,0.0,0.0,0.0,5877.0,0.0,5877.0,625,78605956,1,64,34539129,2.951448437556569,109.87779304288243,0.0,94.12002186863411,9.089979015305,0.0,8.678801706612651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,24,1.0,0.0,0.0,1.0,5877,5370,13299,9,0,48330,0.0,0.0,0.0,5370.0,0.0,9.0,24.0,9.0,0.0,0,52893,0.0,0.0,0.0,0.0,0.0,5877.0,576,176863401,28836900,81,34539129,2.917178001290328,130.9969196112541,81.56590921712547,94.12002186863411,9.495444123413163,8.58858318750291,8.678801706612651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,55,1.0,0.0,1.0,1.0,5877,5370,4137,3,0,16110,0.0,0.0,0.0,5370.0,0.0,3.0,55.0,3.0,0.0,0,17631,0.0,0.0,0.0,5877.0,0.0,5877.0,3025,17114769,28836900,9,34539129,3.598573247109971,78.80675154873,81.56590921712547,94.12002186863411,8.327726166461412,8.58858318750291,8.678801706612651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,40,1.0,0.0,1.0,1.0,5877,5370,22165,5,0,26850,0.0,0.0,0.0,5370.0,0.0,5.0,40.0,5.0,0.0,0,29385,0.0,0.0,0.0,5877.0,0.0,5877.0,1600,491287225,28836900,25,34539129,3.3405576817475504,163.35043368689443,81.56590921712547,94.12002186863411,10.006269747179154,8.58858318750291,8.678801706612651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,25,1.0,0.0,1.0,1.0,5877,6266,12560,9,0,56394,0.0,0.0,0.0,6266.0,0.0,9.0,25.0,9.0,0.0,0,52893,0.0,0.0,0.0,5877.0,0.0,5877.0,625,157753600,39262756,81,34539129,2.951448437556569,127.79406040186763,87.09109982469913,94.12002186863411,9.438272440022189,8.742893471512136,8.678801706612651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,43,1.0,0.0,1.0,1.0,5877,6815,295,7,0,47705,0.0,0.0,0.0,6815.0,0.0,7.0,43.0,7.0,0.0,0,41139,0.0,0.0,0.0,5877.0,0.0,5877.0,1849,87025,46444225,49,34539129,3.3995479006040252,24.050441322966066,90.24960980633163,94.12002186863411,5.68697535633982,8.826881344130634,8.678801706612651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,18,1.0,0.0,0.0,1.0,5877,6932,9457,11,0,76252,0.0,0.0,0.0,6932.0,0.0,11.0,18.0,11.0,0.0,0,64647,0.0,0.0,0.0,0.0,0.0,5877.0,324,89434849,48052624,121,34539129,2.6734843812998137,113.00018842082005,90.90322092850624,94.12002186863411,9.154510487015513,8.843903650835497,8.678801706612651,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,28,1.0,0.0,1.0,1.0,5877,8142,1477,7,0,56994,0.0,0.0,0.0,8142.0,0.0,7.0,28.0,7.0,0.0,0,41139,0.0,0.0,0.0,5877.0,0.0,5877.0,784,2181529,66292164,49,34539129,3.0461888041774494,50.022897359367384,97.31314643341379,94.12002186863411,7.29776828253138,9.004791129062925,8.678801706612651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,52,1.0,0.0,1.0,1.0,5877,11637,22165,4,0,46548,0.0,0.0,0.0,11637.0,0.0,4.0,52.0,4.0,0.0,0,23508,0.0,0.0,0.0,5877.0,0.0,5877.0,2704,491287225,135419769,16,34539129,3.5534542410955496,163.35043368689443,113.16008501267842,94.12002186863411,10.006269747179154,9.361944956108077,8.678801706612651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,22,1.0,0.0,1.0,1.0,5877,12030,857,8,0,96240,0.0,0.0,0.0,12030.0,0.0,8.0,22.0,8.0,0.0,0,47016,0.0,0.0,0.0,5877.0,0.0,5877.0,484,734449,144720900,64,34539129,2.8438752934370206,39.20045951997883,114.75603137273764,94.12002186863411,6.75343791859778,9.395158808968725,8.678801706612651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,34,1.0,0.0,1.0,1.0,5877,12532,14777,7,0,87724,0.0,0.0,0.0,12532.0,0.0,7.0,34.0,7.0,0.0,0,41139,0.0,0.0,0.0,5877.0,0.0,5877.0,1156,218359729,157051024,49,34539129,3.2071404744468976,137.10864366776312,116.75071678354651,94.12002186863411,9.600827196903634,9.436040652072082,8.678801706612651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,25,0.0,0.0,0.0,1.0,5877,13427,12117,9,0,120843,0.0,0.0,0.0,13427.0,0.0,9.0,0.0,0.0,0.0,0,52893,0.0,0.0,0.0,0.0,0.0,5877.0,625,146821689,180284329,81,34539129,2.951448437556569,125.82189458949084,120.19374621021367,94.12002186863411,9.402364704231523,9.505022884072709,8.678801706612651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,43,0.0,0.0,1.0,1.0,5877,17903,20688,10,0,179030,0.0,0.0,0.0,17903.0,0.0,10.0,0.0,0.0,0.0,0,58770,0.0,0.0,0.0,5877.0,0.0,5877.0,1849,427993344,320517409,100,34539129,3.3995479006040252,158.56177259640202,135.65924579046768,94.12002186863411,9.937309101011639,9.792723575551273,8.678801706612651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,31,1.0,0.0,1.0,1.0,6024,5621,10196,9,0,50589,0.0,0.0,0.0,5621.0,0.0,9.0,31.0,9.0,0.0,0,54216,0.0,0.0,0.0,6024.0,0.0,6024.0,961,103958416,31595641,81,36288576,3.1307778637568613,116.75059361270891,83.16505533161188,95.14751948569968,9.229750765496005,8.634264863002075,8.703506769479729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,27,1.0,0.0,0.0,1.0,6269,6624,7388,8,0,52992,0.0,0.0,0.0,6624.0,0.0,8.0,27.0,8.0,0.0,0,50152,0.0,0.0,0.0,0.0,0.0,6269.0,729,54582544,43877376,64,39300361,3.0158501920602214,101.50330368067254,89.16829168426563,96.82867517740097,8.90761234131913,8.798454696065095,8.743372131273969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,22,0.0,0.0,1.0,1.0,6442,5818,2216,11,0,63998,0.0,0.0,0.0,5818.0,0.0,11.0,0.0,0.0,0.0,0,70862,0.0,0.0,0.0,6442.0,0.0,6442.0,484,4910656,33849124,121,41499364,2.8438752934370206,59.884608123210995,84.39102154221915,97.99328688900061,7.703459047867175,8.668711839055147,8.770594329891145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,32,1.0,0.0,1.0,1.0,6524,0,930,11,1,0,0.0,1.0,1.0,0.0,0.0,11.0,32.0,11.0,0.0,0,71764,0.0,0.0,0.0,6524.0,0.0,6524.0,1024,864900,1,121,42562576,3.157067208030971,40.670299973489655,0.0,98.53906136477742,6.835184586147301,0.0,8.783242963740905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,49,1.0,0.0,0.0,1.0,6583,5729,12560,5,0,28645,0.0,0.0,0.0,5729.0,0.0,5.0,49.0,5.0,0.0,0,32915,0.0,0.0,0.0,0.0,0.0,6583.0,2401,157753600,32821441,25,43335889,3.5055021227789065,127.79406040186763,83.84022627987716,98.92933355601156,9.438272440022189,8.653296274408579,8.792245847467877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,55,0.0,0.0,1.0,1.0,6661,3820,4255,8,0,30560,0.0,0.0,0.0,3820.0,0.0,8.0,0.0,0.0,0.0,0,53288,0.0,0.0,0.0,6661.0,0.0,6661.0,3025,18105025,14592400,64,44368921,3.598573247109971,79.78319061363908,70.54841715685934,99.44223301453665,8.355850041007475,8.24800570160062,8.804024902413179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,20,0.0,0.0,1.0,1.0,6661,5370,1182,11,0,59070,0.0,0.0,0.0,5370.0,0.0,11.0,0.0,0.0,0.0,0,73271,0.0,0.0,0.0,6661.0,0.0,6661.0,400,1397124,28836900,121,44368921,2.763179901896225,45.28843462105353,81.56590921712547,99.44223301453665,7.074963197966044,8.58858318750291,8.804024902413179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,33,1.0,0.0,1.0,1.0,6661,8579,9169,8,0,68632,0.0,0.0,0.0,8579.0,0.0,8.0,33.0,8.0,0.0,0,53288,0.0,0.0,0.0,6661.0,0.0,6661.0,1089,84070561,73599241,64,44368921,3.18250399159683,111.49307346800002,99.48944960110308,99.44223301453665,9.1235835080499,9.057072635572965,8.804024902413179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,22,0.0,0.0,1.0,1.0,6802,1790,7388,11,0,19690,0.0,0.0,0.0,1790.0,0.0,11.0,0.0,0.0,0.0,0,74822,0.0,0.0,0.0,6802.0,0.0,6802.0,484,54582544,3204100,121,46267204,2.8438752934370206,101.50330368067254,50.93868597602657,100.36076451177614,8.90761234131913,7.489970898834801,8.82497196556714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,26,1.0,0.0,1.0,1.0,6857,3580,1994,8,0,28640,0.0,0.0,0.0,3580.0,0.0,8.0,26.0,8.0,0.0,0,54856,0.0,0.0,0.0,6857.0,0.0,6857.0,676,3976036,12816400,64,47018449,2.984302588322599,57.1526556004092,68.61942112821946,100.71610680359812,7.597897950521784,8.183118079394745,8.833025307284364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,20,1.0,0.0,1.0,1.0,6857,6831,9457,10,0,68310,0.0,0.0,0.0,6831.0,0.0,10.0,20.0,10.0,0.0,0,68570,0.0,0.0,0.0,6857.0,0.0,6857.0,400,89434849,46662561,100,47018449,2.763179901896225,113.00018842082005,90.33937935495538,100.71610680359812,9.154510487015513,8.82922635473185,8.833025307284364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,45,0.0,1.0,1.0,1.0,6857,7161,4433,2,0,14322,0.0,0.0,0.0,7161.0,0.0,2.0,0.0,0.0,0.0,0,13714,0.0,0.0,0.0,6857.0,0.0,6857.0,2025,19651489,51279921,4,47018449,3.436511195602838,81.22711718051644,92.1640138131397,100.71610680359812,8.396831834745054,8.87640491500694,8.833025307284364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,45,1.0,0.0,1.0,1.0,6857,9537,9408,8,0,76296,0.0,0.0,0.0,9537.0,0.0,8.0,45.0,8.0,0.0,0,54856,0.0,0.0,0.0,6857.0,0.0,6857.0,2025,88510464,90954369,64,47018449,3.436511195602838,112.74565067242168,104.0426262843655,100.71610680359812,9.149315670138408,9.162934249578912,8.833025307284364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,33,1.0,0.0,1.0,1.0,6857,11637,0,11,0,128007,0.0,0.0,0.0,11637.0,0.0,11.0,33.0,11.0,0.0,0,75427,0.0,0.0,0.0,6857.0,0.0,6857.0,1089,1,135419769,121,47018449,3.18250399159683,0.0,113.16008501267842,100.71610680359812,0.0,9.361944956108077,8.833025307284364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,41,1.0,0.0,1.0,1.0,6990,3222,9497,3,0,9666,0.0,0.0,0.0,3222.0,0.0,3.0,41.0,3.0,0.0,0,20970,0.0,0.0,0.0,6990.0,0.0,6990.0,1681,90193009,10381284,9,48860100,3.360725089338712,113.20741292903212,65.59526109133672,101.56871685605061,9.158731238242952,8.07775756373692,8.852235835227855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,25,1.0,0.0,1.0,1.0,7131,10741,8866,7,0,75187,0.0,0.0,0.0,10741.0,0.0,7.0,25.0,7.0,0.0,0,49917,0.0,0.0,0.0,7131.0,0.0,7131.0,625,78605956,115369081,49,50851161,2.951448437556569,109.87779304288243,109.3990864825078,102.46255463698382,9.089979015305,9.281823473598047,8.872206756028303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,35,1.0,0.0,1.0,1.0,7335,8557,7388,11,0,94127,0.0,0.0,0.0,8557.0,0.0,11.0,35.0,11.0,0.0,0,80685,0.0,0.0,0.0,7335.0,0.0,7335.0,1225,54582544,73222249,121,53802225,3.231024291743388,101.50330368067254,99.38146458049903,103.73808158365993,8.90761234131913,9.054504940418054,8.900412690577083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,35,1.0,0.0,1.0,1.0,7335,8557,7388,11,0,94127,0.0,0.0,0.0,8557.0,0.0,11.0,35.0,11.0,0.0,0,80685,0.0,0.0,0.0,7335.0,0.0,7335.0,1225,54582544,73222249,121,53802225,3.231024291743388,101.50330368067254,99.38146458049903,103.73808158365993,8.90761234131913,9.054504940418054,8.900412690577083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,29,0.0,0.0,1.0,1.0,7347,0,0,10,1,0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0,73470,0.0,0.0,0.0,7347.0,0.0,7347.0,841,1,1,100,53978409,3.075405529556091,0.0,0.0,103.81247799440375,0.0,0.0,8.902047345620277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,41,1.0,0.0,0.0,1.0,7494,5370,5910,4,0,21480,0.0,0.0,0.0,5370.0,0.0,4.0,41.0,4.0,0.0,0,29976,0.0,0.0,0.0,0.0,0.0,7494.0,1681,34928100,28836900,16,56160036,3.360725089338712,92.09888638795593,81.56590921712547,104.71825846158222,8.684401110400144,8.58858318750291,8.921857979353632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,36,1.0,0.0,0.0,1.0,7494,7447,4433,6,0,44682,0.0,0.0,0.0,7447.0,0.0,6.0,36.0,6.0,0.0,0,44964,0.0,0.0,0.0,0.0,0.0,7494.0,1296,19651489,55457809,36,56160036,3.254198981821654,81.22711718051644,93.70582352674639,104.71825846158222,8.396831834745054,8.915566545710645,8.921857979353632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,52,1.0,0.0,1.0,1.0,7523,4296,2216,5,0,21480,0.0,0.0,0.0,4296.0,0.0,5.0,52.0,5.0,0.0,0,37615,0.0,0.0,0.0,7523.0,0.0,7523.0,2704,4910656,18455616,25,56595529,3.5534542410955496,59.884608123210995,74.17367536747547,104.89574833552071,7.703459047867175,8.3654396361887,8.925720273560222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,52,1.0,0.0,1.0,1.0,7523,4296,2216,5,0,21480,0.0,0.0,0.0,4296.0,0.0,5.0,52.0,5.0,0.0,0,37615,0.0,0.0,0.0,7523.0,0.0,7523.0,2704,4910656,18455616,25,56595529,3.5534542410955496,59.884608123210995,74.17367536747547,104.89574833552071,7.703459047867175,8.3654396361887,8.925720273560222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,41,0.0,1.0,1.0,1.0,7562,9134,11821,10,0,91340,0.0,0.0,0.0,9134.0,0.0,10.0,0.0,0.0,0.0,0,75620,0.0,0.0,0.0,7562.0,0.0,7562.0,1681,139736041,83429956,100,57183844,3.360725089338712,124.48095352792532,102.16156766562293,105.1338266613524,9.377632889750377,9.119758993744945,8.930890984450878,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,29,1.0,0.0,1.0,1.0,7641,8122,5910,10,0,81220,0.0,0.0,0.0,8122.0,0.0,10.0,29.0,10.0,0.0,0,76410,0.0,0.0,0.0,7641.0,0.0,7641.0,841,34928100,65966884,100,58384881,3.075405529556091,92.09888638795593,97.21192141740795,105.61394817072063,8.684401110400144,9.002331708246244,8.941283763647567,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,42,1.0,0.0,0.0,1.0,7837,1718,0,10,0,17180,0.0,0.0,0.0,1718.0,0.0,10.0,42.0,10.0,0.0,0,78370,0.0,0.0,0.0,0.0,0.0,7837.0,1764,1,2951524,100,61418569,3.3803802447348694,0.0,50.04180066592624,106.79302657825932,0.0,7.4489161025442,8.966611387052865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,22,1.0,0.0,1.0,1.0,7837,5012,3694,11,0,55132,0.0,0.0,0.0,5012.0,0.0,11.0,22.0,11.0,0.0,0,86207,0.0,0.0,0.0,7837.0,0.0,7837.0,484,13645636,25120144,121,61418569,2.8438752934370206,74.99052397661455,79.20718440770177,106.79302657825932,8.214465160759186,8.51959031601596,8.966611387052865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,27,1.0,0.0,1.0,1.0,7837,5370,7388,11,0,59070,0.0,0.0,0.0,5370.0,0.0,11.0,27.0,11.0,0.0,0,86207,0.0,0.0,0.0,7837.0,0.0,7837.0,729,54582544,28836900,121,61418569,3.0158501920602214,101.50330368067254,81.56590921712547,106.79302657825932,8.90761234131913,8.58858318750291,8.966611387052865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,42,1.0,0.0,1.0,1.0,7837,7161,14777,5,0,35805,0.0,0.0,0.0,7161.0,0.0,5.0,42.0,5.0,0.0,0,39185,0.0,0.0,0.0,7837.0,0.0,7837.0,1764,218359729,51279921,25,61418569,3.3803802447348694,137.10864366776312,92.1640138131397,106.79302657825932,9.600827196903634,8.87640491500694,8.966611387052865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,42,1.0,0.0,1.0,1.0,7837,7161,14777,5,0,35805,0.0,0.0,0.0,7161.0,0.0,5.0,42.0,5.0,0.0,0,39185,0.0,0.0,0.0,7837.0,0.0,7837.0,1764,218359729,51279921,25,61418569,3.3803802447348694,137.10864366776312,92.1640138131397,106.79302657825932,9.600827196903634,8.87640491500694,8.966611387052865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,49,0.0,0.0,1.0,1.0,7837,8056,11821,5,0,40280,0.0,0.0,0.0,8056.0,0.0,5.0,0.0,0.0,0.0,0,39185,0.0,0.0,0.0,7837.0,0.0,7837.0,2401,139736041,64899136,25,61418569,3.5055021227789065,124.48095352792532,96.87683666130228,106.79302657825932,9.377632889750377,8.994172434398399,8.966611387052865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,28,1.0,0.0,1.0,1.0,7837,8235,8718,9,0,74115,0.0,0.0,0.0,8235.0,0.0,9.0,28.0,9.0,0.0,0,70533,0.0,0.0,0.0,7837.0,0.0,7837.0,784,76003524,67815225,81,61418569,3.0461888041774494,109.07726857243564,97.7819354520916,106.79302657825932,9.073145132798338,9.016148642611741,8.966611387052865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,45,1.0,0.0,1.0,1.0,7837,8951,8866,9,0,80559,0.0,0.0,0.0,8951.0,0.0,9.0,45.0,9.0,0.0,0,70533,0.0,0.0,0.0,7837.0,0.0,7837.0,2025,78605956,80120401,81,61418569,3.436511195602838,109.87779304288243,101.29129594912989,106.79302657825932,9.089979015305,9.099520536870939,8.966611387052865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,45,1.0,0.0,1.0,1.0,7837,8951,9605,6,0,53706,0.0,0.0,0.0,8951.0,0.0,6.0,45.0,6.0,0.0,0,47022,0.0,0.0,0.0,7837.0,0.0,7837.0,2025,92256025,80120401,36,61418569,3.436511195602838,113.76442572969171,101.29129594912989,106.79302657825932,9.170039075202657,9.099520536870939,8.966611387052865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,39,0.0,0.0,1.0,1.0,7837,9846,0,8,0,78768,0.0,0.0,0.0,9846.0,0.0,8.0,0.0,0.0,0.0,0,62696,0.0,0.0,0.0,7837.0,0.0,7837.0,1521,1,96943716,64,61418569,3.3198513533650726,0.0,105.4535347028127,106.79302657825932,0.0,9.194820560318146,8.966611387052865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,34,1.0,0.0,1.0,1.0,7837,11211,12037,9,0,100899,0.0,0.0,0.0,11211.0,0.0,9.0,34.0,9.0,0.0,0,70533,0.0,0.0,0.0,7837.0,0.0,7837.0,1156,144889369,125686521,81,61418569,3.2071404744468976,125.46135212307584,111.39396524312261,106.79302657825932,9.395740518379736,9.324650718153594,8.966611387052865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,22,0.0,0.0,1.0,1.0,7837,13964,15072,11,0,153604,0.0,0.0,0.0,13964.0,0.0,11.0,0.0,0.0,0.0,0,86207,0.0,0.0,0.0,7837.0,0.0,7837.0,484,227165184,194993296,121,61418569,2.8438752934370206,138.28584451564936,122.19520282651001,106.79302657825932,9.620593996816144,9.544237868224927,8.966611387052865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,32,0.0,0.0,1.0,1.0,7837,16112,11082,10,0,161120,0.0,0.0,0.0,16112.0,0.0,10.0,0.0,0.0,0.0,0,78370,0.0,0.0,0.0,7837.0,0.0,7837.0,1024,122810724,259596544,100,61418569,3.157067208030971,121.04653375800726,129.77889783002632,106.79302657825932,9.313077449427295,9.687319614958344,8.966611387052865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,49,1.0,0.0,1.0,1.0,7944,7698,11993,5,0,38490,0.0,0.0,0.0,7698.0,0.0,5.0,49.0,5.0,0.0,0,39720,0.0,0.0,0.0,7944.0,0.0,7944.0,2401,143832049,59259204,25,63107136,3.5055021227789065,125.26246651160099,95.03054939387404,107.42960910162962,9.392078425231722,8.948715833843691,8.980172205725008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,27,1.0,0.0,1.0,1.0,7954,7161,5910,7,0,50127,0.0,0.0,0.0,7161.0,0.0,7.0,27.0,7.0,0.0,0,55678,0.0,0.0,0.0,7954.0,0.0,7954.0,729,34928100,51279921,49,63266116,3.0158501920602214,92.09888638795593,92.1640138131397,107.48885195755898,8.684401110400144,8.87640491500694,8.981430225767635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,21,1.0,0.0,1.0,1.0,8032,4848,8570,11,0,53328,0.0,0.0,0.0,4848.0,0.0,11.0,21.0,11.0,0.0,0,88352,0.0,0.0,0.0,8032.0,0.0,8032.0,441,73444900,23503104,121,64513024,2.804541172060041,108.26889443626769,78.09358151831213,107.94949346267721,9.056023011591826,8.48632152774915,8.99118884193151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
