treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,agesq,re78sq,re75sq,educsq,ageboxcox,re78boxcox,re75boxcox,lnre78,lnre75,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17
0.0,53,0.0,0.0,1.0,1.0,0,0,9,1,0,0.0,0.0,2809,1,1,81,2.5893970266624087,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
0.0,48,0.0,0.0,0.0,1.0,0,0,11,1,0,0.0,0.0,2304,1,1,121,2.549676436514951,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0.0,31,0.0,0.0,1.0,1.0,0,0,9,1,0,0.0,0.0,961,1,1,81,2.3630349634285817,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
0.0,42,0.0,0.0,1.0,1.0,0,0,8,1,0,0.0,0.0,1764,1,1,64,2.49467788908952,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
0.0,54,0.0,0.0,1.0,1.0,0,0,10,1,0,0.0,0.0,2916,1,1,100,2.5967874259765438,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
0.0,50,0.0,0.0,1.0,1.0,0,0,10,1,0,0.0,0.0,2500,1,1,100,2.5661511685185934,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
0.0,22,0.0,0.0,1.0,1.0,0,16846,9,1,0,0.0,0.0,484,283787716,1,81,2.2027226725952516,160.47593154225714,0.0,9.73186851887531,0.0,0,1,0,0,0,0,0,0,0,0
0.0,41,0.0,0.0,1.0,1.0,0,0,8,1,0,0.0,0.0,1681,1,1,64,2.4845689680746914,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
0.0,41,0.0,0.0,1.0,1.0,0,0,8,1,0,0.0,0.0,1681,1,1,64,2.4845689680746914,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
0.0,45,0.0,0.0,1.0,1.0,313,4063,9,0,2817,0.0,0.0,2025,16507969,97969,81,2.5233082547644874,84.94901094316302,24.767445354718358,8.309676895987726,5.746203190540153,0,1,0,0,0,0,0,0,0,0
0.0,21,1.0,0.0,0.0,1.0,895,2305,8,0,7160,0.0,0.0,441,5313025,801025,64,2.179972317170379,65.74964887774041,40.06085285173443,7.742835955430749,6.796823718274855,1,0,0,0,0,0,0,0,0,0
0.0,46,0.0,0.0,1.0,1.0,8951,0,8,0,71608,0.0,0.0,2116,1,80120401,64,2.5323326581735732,0.0,110.67696417307604,0.0,9.099520536870939,1,0,0,0,0,0,0,0,0,0
0.0,46,0.0,0.0,1.0,1.0,8951,0,8,0,71608,0.0,0.0,2116,1,80120401,64,2.5323326581735732,0.0,110.67696417307604,0.0,9.099520536870939,1,0,0,0,0,0,0,0,0,0
0.0,21,1.0,0.0,0.0,1.0,9846,5615,11,0,108306,0.0,0.0,441,31528225,96943716,121,2.179972317170379,98.24632013876762,115.35651553003649,8.633196867172543,9.194820560318146,0,0,0,1,0,0,0,0,0,0
0.0,53,0.0,0.0,1.0,1.0,14322,0,8,0,114576,0.0,0.0,2809,1,205119684,64,2.5893970266624087,0.0,135.71336386495844,0.0,9.569552095566886,1,0,0,0,0,0,0,0,0,0
0.0,34,0.0,0.0,1.0,1.0,19693,14777,11,0,216623,0.0,0.0,1156,218359729,387814249,121,2.4040686969934577,151.38615381018462,155.75824682494562,9.600827196903634,9.888018521632196,0,0,0,1,0,0,0,0,0,0
0.0,49,0.0,0.0,1.0,1.0,21483,69453,9,0,193347,0.0,0.0,2401,4823719209,461519289,81,2.5580174622608918,300.64526305968076,161.72344646974003,11.148405543793823,9.97501720367505,0,1,0,0,0,0,0,0,0,0
0.0,54,0.0,0.0,1.0,1.0,537,295,8,0,4296,0.0,0.0,2916,87025,288369,64,2.5967874259765438,25.33405707095859,31.77246410887625,5.68697535633982,6.285998094508865,1,0,0,0,0,0,0,0,0,0
0.0,52,1.0,0.0,0.0,1.0,5012,0,7,0,35084,0.0,0.0,2704,1,25120144,49,2.5818326396909046,0.0,85.95158752899162,0.0,8.51959031601596,0,0,0,0,0,0,0,0,0,0
0.0,29,1.0,0.0,1.0,1.0,0,23643,11,1,0,0.0,1.0,841,558991449,1,121,2.3328553384698867,186.56052209266025,0.0,10.070822367021758,0.0,0,0,0,1,0,0,0,0,0,0
0.0,37,0.0,0.0,0.0,1.0,3544,1152,9,0,31896,0.0,0.0,1369,1327104,12559936,81,2.4408634917783916,47.90754789459597,73.83956006326078,7.049254841255837,8.173011311724972,0,1,0,0,0,0,0,0,0,0
0.0,20,0.0,0.0,0.0,1.0,3523,9309,10,0,35230,0.0,0.0,400,86657481,12411529,100,2.1558451386170456,123.19778026136643,73.64705145706748,9.13873695311649,8.167068178341237,0,0,1,0,0,0,0,0,0,0
0.0,23,1.0,0.0,0.0,1.0,5370,0,10,0,53700,0.0,0.0,529,1,28836900,100,2.2242322106415826,0.0,88.58340038262187,0.0,8.58858318750291,0,0,1,0,0,0,0,0,0,0
0.0,19,1.0,0.0,0.0,1.0,0,0,11,1,0,0.0,1.0,361,1,1,121,2.1301824302037478,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0.0,20,0.0,0.0,1.0,1.0,3222,2955,11,0,35442,0.0,0.0,400,8732025,10381284,121,2.1558451386170456,73.58000843085581,70.81201413553063,7.991253929840199,8.07775756373692,0,0,0,1,0,0,0,0,0,0
0.0,35,1.0,0.0,0.0,1.0,5370,5910,9,0,48330,0.0,0.0,1225,34928100,28836900,81,2.416764305626401,100.52928461730214,88.58340038262187,8.684401110400144,8.58858318750291,0,1,0,0,0,0,0,0,0,0
0.0,21,1.0,0.0,0.0,1.0,8145,8275,10,0,81450,0.0,0.0,441,68475625,66341025,100,2.179972317170379,116.88291229049757,106.2268468630193,9.020994200245264,9.005159521036145,0,0,1,0,0,0,0,0,0,0
0.0,41,1.0,0.0,1.0,1.0,8378,7388,8,0,67024,0.0,0.0,1681,54582544,70190884,64,2.4845689680746914,111.10248732761148,107.53833019276865,8.90761234131913,9.03336450150698,1,0,0,0,0,0,0,0,0,0
0.0,41,1.0,0.0,1.0,1.0,8378,7388,8,0,67024,0.0,0.0,1681,54582544,70190884,64,2.4845689680746914,111.10248732761148,107.53833019276865,8.90761234131913,9.03336450150698,1,0,0,0,0,0,0,0,0,0
0.0,42,0.0,0.0,1.0,1.0,0,8866,8,1,0,0.0,0.0,1764,78605956,1,64,2.49467788908952,120.54314423447565,0.0,9.089979015305,0.0,1,0,0,0,0,0,0,0,0,0
0.0,42,0.0,0.0,1.0,1.0,0,8866,8,1,0,0.0,0.0,1764,78605956,1,64,2.49467788908952,120.54314423447565,0.0,9.089979015305,0.0,1,0,0,0,0,0,0,0,0,0
0.0,20,1.0,0.0,0.0,1.0,3652,1018,8,0,29216,0.0,0.0,400,1036324,13337104,64,2.1558451386170456,45.25825629427569,74.81940411195289,6.925595197110468,8.20303024171486,1,0,0,0,0,0,0,0,0,0
0.0,30,1.0,0.0,0.0,1.0,162,16809,9,0,1458,0.0,0.0,900,282542481,26244,81,2.3482553378921756,160.31906242806184,18.137712825793134,9.729669736233394,5.087596335232384,0,1,0,0,0,0,0,0,0,0
0.0,29,1.0,0.0,0.0,1.0,2685,0,10,0,26850,0.0,0.0,841,1,7209225,100,2.3328553384698867,0.0,65.34855635611856,0.0,7.895436006942965,0,0,1,0,0,0,0,0,0,0
0.0,22,1.0,0.0,0.0,1.0,0,879,11,1,0,0.0,1.0,484,772641,1,121,2.2027226725952516,42.29395204344416,0.0,6.778784897685177,0.0,0,0,0,1,0,0,0,0,0,0
0.0,25,1.0,0.0,0.0,1.0,5370,11437,10,0,53700,0.0,0.0,625,130804969,28836900,100,2.2639829169036276,135.05396863462857,88.58340038262187,9.344608992781216,8.58858318750291,0,0,1,0,0,0,0,0,0,0
0.0,20,1.0,0.0,0.0,1.0,1838,1226,8,0,14704,0.0,0.0,400,1503076,3378244,64,2.1558451386170456,49.29672408608835,55.26191805949258,7.111512116496157,7.516433302915632,1,0,0,0,0,0,0,0,0,0
0.0,55,0.0,0.0,0.0,1.0,8342,0,7,0,58394,0.0,0.0,3025,1,69588964,49,2.604010952158177,0.0,107.3370780761189,0.0,9.02905827475689,0,0,0,0,0,0,0,0,0,0
0.0,20,0.0,0.0,0.0,1.0,8951,10344,10,0,89510,0.0,0.0,400,106998336,80120401,100,2.1558451386170456,129.1354581785133,110.67696417307604,9.244161920451694,9.099520536870939,0,0,1,0,0,0,0,0,0,0
0.0,22,1.0,0.0,0.0,1.0,4345,13299,9,0,39105,0.0,0.0,484,176863401,18879025,81,2.2027226725952516,144.44583129237503,80.74347892572213,9.495444123413163,8.376781037699493,0,1,0,0,0,0,0,0,0,0
0.0,24,1.0,0.0,0.0,1.0,3902,7447,10,0,39020,0.0,0.0,576,55457809,15225604,100,2.244618307819977,111.49870000472882,77.02547964859413,8.915566545710645,8.269244521183056,0,0,1,0,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,1.0,12532,14777,11,0,137852,0.0,0.0,361,218359729,157051024,121,2.1301824302037478,151.38615381018462,128.08547023493324,9.600827196903634,9.436040652072082,0,0,0,1,0,0,0,0,0,0
0.0,51,0.0,0.0,1.0,1.0,8951,0,7,0,62657,0.0,0.0,2601,1,80120401,49,2.5740867028297614,0.0,110.67696417307604,0.0,9.099520536870939,0,0,0,0,0,0,0,0,0,0
0.0,50,1.0,0.0,1.0,1.0,0,0,10,1,0,0.0,1.0,2500,1,1,100,2.5661511685185934,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
0.0,23,0.0,1.0,0.0,1.0,2685,8127,11,0,29535,0.0,0.0,529,66048129,7209225,121,2.2242322106415826,115.94349581874431,65.34855635611856,9.002947130753205,7.895436006942965,0,0,0,1,0,0,0,0,0,0
0.0,20,0.0,0.0,0.0,1.0,9846,13299,11,0,108306,0.0,0.0,400,176863401,96943716,121,2.1558451386170456,144.44583129237503,115.35651553003649,9.495444123413163,9.194820560318146,0,0,0,1,0,0,0,0,0,0
0.0,43,1.0,0.0,1.0,1.0,2148,0,10,0,21480,0.0,0.0,1849,1,4613904,100,2.504494271737396,0.0,59.21393110625428,0.0,7.672292455628756,0,0,1,0,0,0,0,0,0,0
0.0,35,1.0,0.0,1.0,1.0,3795,7802,10,0,37950,0.0,0.0,1225,60871204,14402025,100,2.416764305626401,113.84631422071799,76.09152107198655,8.962135390066601,8.24143968982973,0,0,1,0,0,0,0,0,0,0
0.0,35,1.0,0.0,1.0,1.0,3795,7802,10,0,37950,0.0,0.0,1225,60871204,14402025,100,2.416764305626401,113.84631422071799,76.09152107198655,8.962135390066601,8.24143968982973,0,0,1,0,0,0,0,0,0,0
0.0,35,1.0,0.0,1.0,1.0,3795,7802,10,0,37950,0.0,0.0,1225,60871204,14402025,100,2.416764305626401,113.84631422071799,76.09152107198655,8.962135390066601,8.24143968982973,0,0,1,0,0,0,0,0,0,0
0.0,40,0.0,0.0,1.0,1.0,4833,7248,10,0,48330,0.0,0.0,1600,52533504,23357889,100,2.4741513295833024,110.15515548768244,84.59510117943589,8.888480847722816,8.483222671845084,0,0,1,0,0,0,0,0,0,0
0.0,44,1.0,0.0,1.0,1.0,5370,2955,11,0,59070,0.0,0.0,1936,8732025,28836900,121,2.5140330956414987,73.58000843085581,88.58340038262187,7.991253929840199,8.58858318750291,0,0,0,1,0,0,0,0,0,0
0.0,23,1.0,0.0,0.0,1.0,7161,6649,10,0,71610,0.0,0.0,529,44209201,51279921,100,2.2242322106415826,105.98121469224297,100.43599361178255,8.802221746402456,8.87640491500694,0,0,1,0,0,0,0,0,0,0
0.0,41,1.0,0.0,1.0,1.0,11171,5910,8,0,89368,0.0,0.0,1681,34928100,124791241,64,2.4845689680746914,100.52928461730214,121.85579588286937,8.684401110400144,9.321076413570848,1,0,0,0,0,0,0,0,0,0
0.0,25,1.0,0.0,0.0,1.0,11637,0,11,0,128007,0.0,0.0,625,1,135419769,121,2.2639829169036276,0.0,124.0355356745155,0.0,9.361944956108077,0,0,0,1,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,1.0,4654,8570,11,0,51194,0.0,0.0,361,73444900,21659716,121,2.1301824302037478,118.72764956538899,83.2094436257801,9.056023011591826,8.445482343862237,0,0,0,1,0,0,0,0,0,0
0.0,38,1.0,0.0,1.0,1.0,7941,11245,9,0,71469,0.0,0.0,1444,126450025,63059481,81,2.4523183949874965,134.038059817745,105.06078932089324,9.327678864393416,8.97979449089521,0,1,0,0,0,0,0,0,0,0
0.0,50,1.0,0.0,1.0,1.0,7469,6383,9,0,67221,0.0,0.0,2500,40742689,55785961,81,2.5661511685185934,104.05998450869319,102.29517916312909,8.761393485256058,8.918516400357067,0,1,0,0,0,0,0,0,0,0
0.0,18,0.0,0.0,0.0,1.0,32270,2364,11,0,354970,0.0,0.0,324,5588496,1041352900,121,2.102797552176702,66.5079069933327,192.7508099182333,7.768110378525988,10.381893285046008,0,0,0,1,0,0,0,0,0,0
0.0,22,1.0,0.0,1.0,1.0,6187,14570,11,0,68057,0.0,0.0,484,212284900,38278969,121,2.2027226725952516,150.43837496376398,94.23409251582628,9.58671989918925,8.73020559553099,0,0,0,1,0,0,0,0,0,0
0.0,19,1.0,0.0,0.0,1.0,3437,2364,10,0,34370,0.0,0.0,361,5588496,11812969,100,2.1301824302037478,66.5079069933327,72.85172759321902,7.768110378525988,8.142354276849835,0,0,1,0,0,0,0,0,0,0
0.0,25,1.0,0.0,1.0,1.0,4282,4947,10,0,42820,0.0,0.0,625,24472809,18335524,100,2.2639829169036276,92.81454308767455,80.22845799431231,8.506536611227709,8.362175469149628,0,0,1,0,0,0,0,0,0,0
0.0,51,0.0,0.0,1.0,1.0,8951,11082,7,0,62657,0.0,0.0,2601,122810724,80120401,49,2.5740867028297614,133.16792536669936,110.67696417307604,9.313077449427295,9.099520536870939,0,0,0,0,0,0,0,0,0,0
0.0,19,0.0,0.0,1.0,1.0,6087,10639,9,0,54783,0.0,0.0,361,113188321,37051569,81,2.1301824302037478,130.76613529523863,93.56645119932693,9.272281773516365,8.713910628493924,0,1,0,0,0,0,0,0,0,0
0.0,24,1.0,0.0,1.0,1.0,5370,8127,8,0,42960,0.0,0.0,576,66048129,28836900,64,2.244618307819977,115.94349581874431,88.58340038262187,9.002947130753205,8.58858318750291,1,0,0,0,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,1.0,4296,14777,10,0,42960,0.0,0.0,361,218359729,18455616,100,2.1301824302037478,151.38615381018462,80.34328122267227,9.600827196903634,8.3654396361887,0,0,1,0,0,0,0,0,0,0
0.0,44,1.0,0.0,0.0,1.0,6266,0,11,0,68926,0.0,0.0,1936,1,39262756,121,2.5140330956414987,0.0,94.75715960978508,0.0,8.742893471512136,0,0,0,1,0,0,0,0,0,0
0.0,52,0.0,0.0,1.0,1.0,0,6797,8,1,0,0.0,0.0,2704,46199209,1,64,2.5818326396909046,107.03151913765052,0.0,8.824236617346639,0.0,1,0,0,0,0,0,0,0,0,0
0.0,20,0.0,0.0,1.0,1.0,8951,13299,9,0,80559,0.0,0.0,400,176863401,80120401,81,2.1558451386170456,144.44583129237503,110.67696417307604,9.495444123413163,9.099520536870939,0,1,0,0,0,0,0,0,0,0
0.0,24,1.0,0.0,1.0,1.0,0,1329,11,1,0,0.0,1.0,576,1766241,1,121,2.244618307819977,51.1540979376174,0.0,7.192182058713246,0.0,0,0,0,1,0,0,0,0,0,0
0.0,19,1.0,0.0,1.0,1.0,7590,11348,11,0,83490,0.0,0.0,361,128777104,57608100,121,2.1301824302037478,134.58425281517344,103.01350911531812,9.336796795928741,8.934586870389676,0,0,0,1,0,0,0,0,0,0
0.0,22,1.0,0.0,0.0,1.0,13427,8866,11,0,147697,0.0,0.0,484,78605956,180284329,121,2.2027226725952516,120.54314423447565,131.97247989560393,9.089979015305,9.505022884072709,0,0,0,1,0,0,0,0,0,0
0.0,50,1.0,0.0,1.0,1.0,0,0,10,1,0,0.0,1.0,2500,1,1,100,2.5661511685185934,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
0.0,20,0.0,0.0,0.0,1.0,3584,7240,8,0,28672,0.0,0.0,400,52417600,12845056,64,2.1558451386170456,110.10071318538945,74.20443888755118,8.887376485379763,8.18423477409482,1,0,0,0,0,0,0,0,0,0
0.0,26,1.0,0.0,1.0,1.0,4296,7093,8,0,34368,0.0,0.0,676,50310649,18455616,64,2.282415117138582,109.09426094767974,80.34328122267227,8.866863661202087,8.3654396361887,1,0,0,0,0,0,0,0,0,0
0.0,38,1.0,0.0,1.0,1.0,0,0,10,1,0,0.0,1.0,1444,1,1,100,2.4523183949874965,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
0.0,25,0.0,0.0,1.0,1.0,0,8866,8,1,0,0.0,0.0,625,78605956,1,64,2.2639829169036276,120.54314423447565,0.0,9.089979015305,0.0,1,0,0,0,0,0,0,0,0,0
0.0,24,1.0,0.0,0.0,1.0,5370,13299,9,0,48330,0.0,0.0,576,176863401,28836900,81,2.244618307819977,144.44583129237503,88.58340038262187,9.495444123413163,8.58858318750291,0,1,0,0,0,0,0,0,0,0
0.0,25,1.0,0.0,1.0,1.0,6266,12560,9,0,56394,0.0,0.0,625,157753600,39262756,81,2.2639829169036276,140.8126912943316,94.75715960978508,9.438272440022189,8.742893471512136,0,1,0,0,0,0,0,0,0,0
0.0,43,1.0,0.0,1.0,1.0,6815,295,7,0,47705,0.0,0.0,1849,87025,46444225,49,2.504494271737396,25.33405707095859,98.29179086687029,5.68697535633982,8.826881344130634,0,0,0,0,0,0,0,0,0,0
0.0,18,1.0,0.0,0.0,1.0,6932,9457,11,0,76252,0.0,0.0,324,89434849,48052624,121,2.102797552176702,124.06879738144673,99.02370626239396,9.154510487015513,8.843903650835497,0,0,0,1,0,0,0,0,0,0
0.0,28,1.0,0.0,1.0,1.0,8142,1477,7,0,56994,0.0,0.0,784,2181529,66292164,49,2.31678614295806,53.68659225607243,106.20982122978431,7.29776828253138,9.004791129062925,0,0,0,0,0,0,0,0,0,0
0.0,22,1.0,0.0,1.0,1.0,12030,857,8,0,96240,0.0,0.0,484,734449,144720900,64,2.2027226725952516,41.80120405989938,125.83515597947647,6.75343791859778,9.395158808968725,1,0,0,0,0,0,0,0,0,0
0.0,34,1.0,0.0,1.0,1.0,12532,14777,7,0,87724,0.0,0.0,1156,218359729,157051024,49,2.4040686969934577,151.38615381018462,128.08547023493324,9.600827196903634,9.436040652072082,0,0,0,0,0,0,0,0,0,0
0.0,25,0.0,0.0,0.0,1.0,13427,12117,9,0,120843,0.0,0.0,625,146821689,180284329,81,2.2639829169036276,138.576967363187,131.97247989560393,9.402364704231523,9.505022884072709,0,1,0,0,0,0,0,0,0,0
0.0,43,0.0,0.0,1.0,1.0,17903,20688,10,0,179030,0.0,0.0,1849,427993344,320517409,100,2.504494271737396,175.8207619978444,149.47279665725003,9.937309101011639,9.792723575551273,0,0,1,0,0,0,0,0,0,0
0.0,31,1.0,0.0,1.0,1.0,5621,10196,9,0,50589,0.0,0.0,961,103958416,31595641,81,2.3630349634285817,128.30751336710705,90.36900072013674,9.229750765496005,8.634264863002075,0,1,0,0,0,0,0,0,0,0
0.0,27,1.0,0.0,0.0,1.0,6624,7388,8,0,52992,0.0,0.0,729,54582544,43877376,64,2.299993162735131,111.10248732761148,97.08128014605552,8.90761234131913,8.798454696065095,1,0,0,0,0,0,0,0,0,0
0.0,22,0.0,0.0,1.0,1.0,5818,2216,11,0,63998,0.0,0.0,484,4910656,33849124,121,2.2027226725952516,64.58492295904907,91.73861183172826,7.703459047867175,8.668711839055147,0,0,0,1,0,0,0,0,0,0
0.0,32,1.0,0.0,1.0,1.0,0,930,11,1,0,0.0,1.0,1024,864900,1,121,2.3772380432122486,43.41022155238434,0.0,6.835184586147301,0.0,0,0,0,1,0,0,0,0,0,0
0.0,55,0.0,0.0,1.0,1.0,3820,4255,8,0,30560,0.0,0.0,3025,18105025,14592400,64,2.604010952158177,86.73337361200356,76.3110760817329,8.355850041007475,8.24800570160062,1,0,0,0,0,0,0,0,0,0
0.0,20,0.0,0.0,1.0,1.0,5370,1182,11,0,59070,0.0,0.0,400,1397124,28836900,121,2.1558451386170456,48.47659698653517,88.58340038262187,7.074963197966044,8.58858318750291,0,0,0,1,0,0,0,0,0,0
0.0,33,1.0,0.0,1.0,1.0,8579,9169,8,0,68632,0.0,0.0,1089,84070561,73599241,64,2.390904059683331,122.36666018800821,108.65296421211198,9.1235835080499,9.057072635572965,1,0,0,0,0,0,0,0,0,0
0.0,22,0.0,0.0,1.0,1.0,1790,7388,11,0,19690,0.0,0.0,484,54582544,3204100,121,2.2027226725952516,111.10248732761148,54.61658388275354,8.90761234131913,7.489970898834801,0,0,0,1,0,0,0,0,0,0
0.0,26,1.0,0.0,1.0,1.0,3580,1994,8,0,28640,0.0,0.0,676,3976036,12816400,64,2.282415117138582,61.55998323949451,74.16805659226031,7.597897950521784,8.183118079394745,1,0,0,0,0,0,0,0,0,0
0.0,20,1.0,0.0,1.0,1.0,6831,9457,10,0,68310,0.0,0.0,400,89434849,46662561,100,2.1558451386170456,124.06879738144673,98.39230557554293,9.154510487015513,8.82922635473185,0,0,1,0,0,0,0,0,0,0
0.0,45,1.0,0.0,1.0,1.0,9537,9408,8,0,76296,0.0,0.0,2025,88510464,90954369,64,2.5233082547644874,123.78127305968229,113.76961086603006,9.149315670138408,9.162934249578912,1,0,0,0,0,0,0,0,0,0
0.0,33,1.0,0.0,1.0,1.0,11637,0,11,0,128007,0.0,0.0,1089,1,135419769,121,2.390904059683331,0.0,124.0355356745155,0.0,9.361944956108077,0,0,0,1,0,0,0,0,0,0
0.0,25,1.0,0.0,1.0,1.0,10741,8866,7,0,75187,0.0,0.0,625,78605956,115369081,49,2.2639829169036276,120.54314423447565,119.79762681918568,9.089979015305,9.281823473598047,0,0,0,0,0,0,0,0,0,0
0.0,35,1.0,0.0,1.0,1.0,8557,7388,11,0,94127,0.0,0.0,1225,54582544,73222249,121,2.416764305626401,111.10248732761148,108.53170053680766,8.90761234131913,9.054504940418054,0,0,0,1,0,0,0,0,0,0
0.0,35,1.0,0.0,1.0,1.0,8557,7388,11,0,94127,0.0,0.0,1225,54582544,73222249,121,2.416764305626401,111.10248732761148,108.53170053680766,8.90761234131913,9.054504940418054,0,0,0,1,0,0,0,0,0,0
0.0,29,0.0,0.0,1.0,1.0,0,0,10,1,0,0.0,0.0,841,1,1,100,2.3328553384698867,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
0.0,41,0.0,1.0,1.0,1.0,9134,11821,10,0,91340,0.0,0.0,1681,139736041,83429956,100,2.4845689680746914,137.0574384459851,111.65492547876612,9.377632889750377,9.119758993744945,0,0,1,0,0,0,0,0,0,0
0.0,29,1.0,0.0,1.0,1.0,8122,5910,10,0,81220,0.0,0.0,841,34928100,65966884,100,2.3328553384698867,100.52928461730214,106.0962248259354,8.684401110400144,9.002331708246244,0,0,1,0,0,0,0,0,0,0
0.0,42,1.0,0.0,0.0,1.0,1718,0,10,0,17180,0.0,0.0,1764,1,2951524,100,2.49467788908952,0.0,53.62966516356859,0.0,7.4489161025442,0,0,1,0,0,0,0,0,0,0
0.0,22,1.0,0.0,1.0,1.0,5012,3694,11,0,55132,0.0,0.0,484,13645636,25120144,121,2.2027226725952516,81.3816753961024,85.95158752899162,8.214465160759186,8.51959031601596,0,0,0,1,0,0,0,0,0,0
0.0,27,1.0,0.0,1.0,1.0,5370,7388,11,0,59070,0.0,0.0,729,54582544,28836900,121,2.299993162735131,111.10248732761148,88.58340038262187,8.90761234131913,8.58858318750291,0,0,0,1,0,0,0,0,0,0
0.0,28,1.0,0.0,1.0,1.0,8235,8718,9,0,74115,0.0,0.0,784,76003524,67815225,81,2.31678614295806,119.63972311462273,106.73595067332657,9.073145132798338,9.016148642611741,0,1,0,0,0,0,0,0,0,0
0.0,45,1.0,0.0,1.0,1.0,8951,8866,9,0,80559,0.0,0.0,2025,78605956,80120401,81,2.5233082547644874,120.54314423447565,110.67696417307604,9.089979015305,9.099520536870939,0,1,0,0,0,0,0,0,0,0
0.0,39,0.0,0.0,1.0,1.0,9846,0,8,0,78768,0.0,0.0,1521,1,96943716,64,2.4634074660648566,0.0,115.35651553003649,0.0,9.194820560318146,1,0,0,0,0,0,0,0,0,0
0.0,34,1.0,0.0,1.0,1.0,11211,12037,9,0,100899,0.0,0.0,1156,144889369,125686521,81,2.4040686969934577,138.1683583502858,122.04492319161069,9.395740518379736,9.324650718153594,0,1,0,0,0,0,0,0,0,0
0.0,22,0.0,0.0,1.0,1.0,13964,15072,11,0,153604,0.0,0.0,484,227165184,194993296,121,2.2027226725952516,152.72406134835575,134.23358801925585,9.620593996816144,9.544237868224927,0,0,0,1,0,0,0,0,0,0
0.0,32,0.0,0.0,1.0,1.0,16112,11082,10,0,161120,0.0,0.0,1024,122810724,259596544,100,2.3772380432122486,133.16792536669936,142.8112048834927,9.313077449427295,9.687319614958344,0,0,1,0,0,0,0,0,0,0
0.0,27,1.0,0.0,1.0,1.0,7161,5910,7,0,50127,0.0,0.0,729,34928100,51279921,49,2.299993162735131,100.52928461730214,100.43599361178255,8.684401110400144,8.87640491500694,0,0,0,0,0,0,0,0,0,0
0.0,21,1.0,0.0,1.0,1.0,4848,8570,11,0,53328,0.0,0.0,441,73444900,23503104,121,2.179972317170379,118.72764956538899,84.7098695074569,9.056023011591826,8.48632152774915,0,0,0,1,0,0,0,0,0,0
0.0,40,0.0,0.0,1.0,1.0,0,1477,11,1,0,0.0,0.0,1600,2181529,1,121,2.4741513295833024,53.68659225607243,0.0,7.29776828253138,0.0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,1.0,1.0,7447,9900,8,0,59576,0.0,0.0,676,98010000,55457809,64,2.282415117138582,126.6311413609022,102.16385730920723,9.20029003612268,8.915566545710645,1,0,0,0,0,0,0,0,0,0
0.0,33,0.0,0.0,1.0,1.0,2619,0,10,0,26190,0.0,0.0,1089,1,6859161,100,2.390904059683331,0.0,64.6351096968046,0.0,7.870547844507712,0,0,1,0,0,0,0,0,0,0
0.0,40,1.0,0.0,1.0,1.0,6572,8866,9,0,59148,0.0,0.0,1600,78605956,43191184,81,2.4741513295833024,120.54314423447565,96.74825454810751,9.089979015305,8.790573479157159,0,1,0,0,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,1.0,7698,15072,8,0,61584,0.0,0.0,729,227165184,59259204,64,2.299993162735131,152.72406134835575,103.64912839688172,9.620593996816144,8.948715833843691,1,0,0,0,0,0,0,0,0,0
0.0,29,1.0,0.0,1.0,1.0,8325,23643,10,0,83250,0.0,0.0,841,558991449,69305625,100,2.3328553384698867,186.56052209266025,107.24186896242446,10.070822367021758,9.027018314848645,0,0,1,0,0,0,0,0,0,0
0.0,29,1.0,0.0,1.0,1.0,10892,51,10,0,108920,0.0,0.0,841,2601,118635664,100,2.3328553384698867,10.508948611669698,120.5256810163309,3.9318256327243257,9.295783853793651,0,0,1,0,0,0,0,0,0,0
0.0,26,1.0,0.0,1.0,1.0,0,7388,10,1,0,0.0,1.0,676,54582544,1,100,2.282415117138582,111.10248732761148,0.0,8.90761234131913,0.0,0,0,1,0,0,0,0,0,0,0
0.0,25,0.0,1.0,1.0,1.0,8056,13299,10,0,80560,0.0,0.0,625,176863401,64899136,100,2.2639829169036276,144.44583129237503,105.72021267301383,9.495444123413163,8.994172434398399,0,0,1,0,0,0,0,0,0,0
