treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,re78sq,re75sq,educsq,ageboxcox,re78boxcox,re75boxcox,lnre78,lnre75,education_1,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,education_18
0.0,30,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,653518096,637209049,144,4.561636201904492,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,18,0.0,0.0,0.0,1.0,1532,12489,11,0,16852,0.0,0.0,0.0,1532.0,0.0,11.0,0.0,0.0,0.0,324,155975121,2347024,121,3.703165208990785,142.9171435990404,54.485082651882394,9.432603535863086,7.3343293503005365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,22,0.0,0.0,1.0,0.0,10752,16433,12,0,129024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,270043489,115605504,144,4.031805260868567,161.5933803424081,131.04282242881573,9.707046787181289,9.282847062762931,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,17,0.0,0.0,0.0,1.0,483,4634,10,0,4830,0.0,0.0,0.0,483.0,0.0,10.0,0.0,0.0,0.0,289,21473956,233289,100,3.611529515721841,91.50310380949456,31.949334554266773,8.441175704992322,6.180016653652572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,49,0.0,0.0,1.0,0.0,14098,2639,14,0,197372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401,6964321,198753604,196,5.457117302610669,70.88862415182021,147.84980163242238,7.878155336503324,9.553788222333822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,46,0.0,0.0,1.0,1.0,24894,22290,10,0,248940,0.0,0.0,0.0,24894.0,0.0,10.0,0.0,0.0,0.0,2116,496844100,619711236,100,5.337698554227474,185.16805331594318,190.32825807261938,10.011893426379915,10.122382089560922,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,27,0.0,1.0,1.0,1.0,7782,14633,7,0,54474,0.0,0.0,0.0,7782.0,0.0,7.0,0.0,0.0,0.0,729,214124689,60559524,49,4.378603334624191,153.42205617938455,113.43288882402331,9.591034531092426,8.9595686535445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,27,0.0,1.0,1.0,1.0,9098,17023,10,0,90980,0.0,0.0,0.0,9098.0,0.0,10.0,0.0,0.0,0.0,729,289782529,82773604,100,4.378603334624191,164.16190575870152,121.63270967669222,9.742320649814571,9.115809888129949,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,37,0.0,1.0,1.0,1.0,14182,19238,8,0,113456,0.0,0.0,0.0,14182.0,0.0,8.0,0.0,0.0,0.0,1369,370100644,201129124,64,4.935568135070046,173.3849334550363,148.24112610258453,9.86464276871256,9.559728833863941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,23,0.0,1.0,1.0,0.0,15389,13259,12,0,184668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,175801081,236821321,144,4.106087574170275,146.79813219857337,153.72615370012682,9.49243184611472,9.641408247463852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,37,0.0,1.0,1.0,1.0,18563,12480,0,0,0,0.0,0.0,0.0,18563.0,0.0,0.0,0.0,0.0,0.0,1369,155750400,344584969,0,4.935568135070046,142.8710015385645,167.0866187332742,9.43188264192342,9.828925631209223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,16716,18889,12,0,200592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,356794321,279424656,144,4.246902063237979,171.9726850894172,159.48433039673557,9.84633502103182,9.724121623567806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,8949,0,16,0,143184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,1,80084601,256,4.378603334624191,0.0,120.73931881722255,0.0,9.099297073182859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,28,0.0,0.0,1.0,1.0,7755,11869,9,0,69795,0.0,0.0,0.0,7755.0,0.0,9.0,0.0,0.0,0.0,784,140873161,60140025,81,4.441422282762017,139.6938316752026,113.25679121973624,9.381685238056505,8.956093075610639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,22,0.0,0.0,0.0,0.0,7848,11155,12,0,94176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,124434025,61591104,144,4.031805260868567,135.86290430464223,113.8619097410532,9.319643106866632,8.9680140012452,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,0.0,0.0,0.0,0.0,583,230,12,0,6996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,52900,339889,144,4.177720095722324,22.6775280980424,34.89153370757942,5.438079308923196,6.368187186350492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,50,0.0,0.0,1.0,1.0,15602,19167,11,0,171622,0.0,0.0,0.0,15602.0,0.0,11.0,0.0,0.0,0.0,2500,367373889,243422404,121,5.495567135613508,173.0987958088812,154.6687040161016,9.860945329270454,9.655154390148258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,0,369,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,136161,1,144,3.7906438013860337,28.45865964010608,0.0,5.910796644040527,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,1.0,7820,7831,11,0,86020,0.0,0.0,0.0,7820.0,0.0,11.0,0.0,0.0,0.0,2304,61324561,61152400,121,5.418006515669491,115.91104926518092,113.6801493861282,8.965845494750937,8.964439833539357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,25,0.0,0.0,1.0,1.0,13089,11546,9,0,117801,0.0,0.0,0.0,13089.0,0.0,9.0,0.0,0.0,0.0,625,133310116,171321921,81,4.246902063237979,137.97722471934983,143.04303659260566,9.354094335620879,9.479527461791719,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,32,0.0,0.0,1.0,1.0,7483,14796,11,0,82313,0.0,0.0,0.0,7483.0,0.0,11.0,0.0,0.0,0.0,1024,218921616,55995289,121,4.67533385715455,154.1843825905538,111.46321508603057,9.602112152952344,8.920389060080359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,18,0.0,0.0,0.0,1.0,1144,0,7,0,8008,0.0,0.0,0.0,1144.0,0.0,7.0,0.0,0.0,0.0,324,1,1308736,49,3.703165208990785,0.0,47.66610298295267,0.0,7.042286171939743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,16,0.0,0.0,0.0,1.0,961,6301,8,0,7688,0.0,0.0,0.0,961.0,0.0,8.0,0.0,0.0,0.0,256,39702601,923521,64,3.515276245051319,105.10943441835164,43.992998498166145,8.748463629942055,6.8679744089702925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,0,0,12,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,841,1,1,144,4.502394833016174,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,10824,25564,12,0,129888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,653518096,117158976,144,4.83522413251897,196.8437559934704,131.43330998541708,10.148940390770173,9.289521169850625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,0.0,0.0,1.0,0.0,2148,17184,16,0,34368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,295289856,4613904,256,4.177720095722324,164.85413438955925,63.54635129866286,9.751733997308591,7.672292455628756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,32,0.0,0.0,1.0,0.0,13703,16970,14,0,191842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,287980900,187772209,196,4.67533385715455,163.9332289933868,145.99184701984188,9.739202358228273,9.5253700659462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,17,1.0,0.0,0.0,1.0,2599,6170,9,0,23391,0.0,0.0,0.0,2599.0,0.0,9.0,17.0,9.0,0.0,289,38068900,6754801,81,3.611529515721841,104.1193064633475,69.28013852648853,8.727454116899434,7.8628820346414905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,18,1.0,0.0,0.0,1.0,4670,8366,11,0,51370,0.0,0.0,0.0,4670.0,0.0,11.0,18.0,11.0,0.0,324,69989956,21808900,121,3.703165208990785,119.40537186664841,90.2322705236005,9.031931152002144,8.448914350662942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,45,1.0,0.0,0.0,0.0,12698,14393,12,0,152376,0.0,0.0,0.0,0.0,0.0,0.0,45.0,12.0,0.0,2025,207158449,161239204,144,5.296445606698071,152.29092011385868,141.12452306726473,9.57449725626267,9.449199779730396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,52,0.0,0.0,1.0,0.0,17487,18923,12,0,209844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704,358079929,305795169,144,5.570578851872717,172.11090596675305,162.71243257354575,9.848133392404051,9.76921302671366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,39,0.0,0.0,1.0,0.0,8169,20983,16,0,130704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521,440286289,66732561,256,5.031480421487182,180.240020536264,115.9201512927108,9.951467865054695,9.00810178134187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,19,0.0,0.0,0.0,0.0,7401,0,12,0,88812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,1,54774801,144,3.7906438013860337,0.0,110.91534002600726,0.0,8.909370405197466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,43,0.0,0.0,1.0,0.0,0,0,14,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1849,1,1,196,5.21158884271324,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,32,0.0,0.0,1.0,0.0,24624,25564,13,0,320112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,653518096,606341376,169,4.67533385715455,196.8437559934704,189.41004210443694,10.148940390770173,10.11147685607866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,51,0.0,0.0,1.0,0.0,22430,17265,12,0,269160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601,298080225,503104900,144,5.5333800743957395,165.20102775590885,181.72922753536454,9.756436609824092,10.018154627514255,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,54,0.0,0.0,1.0,0.0,22803,25564,13,0,296439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916,653518096,519976809,169,5.643218794318048,196.8437559934704,183.06390276269238,10.148940390770173,10.03464738523415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,52,0.0,0.0,1.0,1.0,11986,9764,8,0,95888,0.0,0.0,0.0,11986.0,0.0,8.0,0.0,0.0,0.0,2704,95335696,143664196,64,5.570578851872717,127.98463114139113,137.54378641375686,9.186457431512851,9.391494581018131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,49,0.0,0.0,1.0,1.0,18076,21227,8,0,144608,0.0,0.0,0.0,18076.0,0.0,8.0,0.0,0.0,0.0,2401,450585529,326741776,64,5.457117302610669,181.17278331348524,165.12500090935637,9.963029235244443,9.802340370531171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,18,0.0,0.0,0.0,1.0,503,9624,11,0,5533,0.0,0.0,0.0,503.0,0.0,11.0,0.0,0.0,0.0,324,92621376,253009,121,3.703165208990785,127.15781407637856,32.563381421565346,9.172015257654515,6.220590170099739,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,16,0.0,0.0,0.0,1.0,0,1836,9,1,0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,256,3370896,1,81,3.515276245051319,60.073516460035584,0.0,7.515344571180436,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,17351,23880,12,0,208212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841,570254400,301057201,144,4.502394833016174,190.9500609432188,162.1489088225508,10.080796567506539,9.761405420601672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,18,0.0,0.0,1.0,1.0,9780,6516,8,0,78240,0.0,0.0,0.0,9780.0,0.0,8.0,0.0,0.0,0.0,324,42458256,95648400,64,3.703165208990785,106.70982029723862,125.62051901490337,8.782015969721936,9.188094763028863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,45,0.0,0.0,0.0,0.0,82,0,12,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,6724,144,5.296445606698071,0.0,13.456157487757753,0.0,4.406719247264253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,34,0.0,0.0,1.0,1.0,25243,25564,11,0,277673,0.0,0.0,0.0,25243.0,0.0,11.0,0.0,0.0,0.0,1156,653518096,637209049,121,4.783244395303898,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,50,0.0,0.0,1.0,0.0,25157,25564,14,0,352198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,653518096,632874649,196,5.495567135613508,196.8437559934704,191.21730459411916,10.148940390770173,10.132891466821151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,42,0.0,0.0,1.0,0.0,20449,17262,13,0,265837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764,297976644,418161601,169,5.167917773385796,165.18819609859221,174.42250689032858,9.756262832779603,9.925689260519814,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,16,0.0,0.0,0.0,1.0,0,7638,9,1,0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,256,58339044,1,81,3.515276245051319,114.61782644591413,0.0,8.940891067785461,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,18819,20900,12,0,225828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,436810000,354154761,144,4.984051275128488,179.92134707299215,168.1061929104511,9.947504437952903,9.842622276764853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,43,0.0,0.0,1.0,0.0,19704,19918,12,0,236448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849,396726724,388247616,144,5.21158884271324,176.09601336010292,171.57209966683584,9.899379124491585,9.888576939800373,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,0,0,15,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,1,1,225,4.984051275128488,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,25,0.0,0.0,1.0,0.0,18225,20939,12,0,218700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,438441721,332150625,144,4.246902063237979,180.07117315684553,165.72828633338298,9.949368727792317,9.81054955687686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,49,0.0,0.0,0.0,0.0,13719,16984,18,0,246942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2401,288456256,188210961,324,5.457117302610669,163.99367293628168,146.06768631183732,9.740027003383092,9.526537012326164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,32,0.0,0.0,1.0,0.0,22763,20345,18,0,409734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,413919025,518154169,324,4.67533385715455,177.77203750251206,182.9213640434043,9.92059046043579,10.03289168974739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,31,0.0,0.0,1.0,1.0,25243,25564,10,0,252430,0.0,0.0,0.0,25243.0,0.0,10.0,0.0,0.0,0.0,961,653518096,637209049,100,4.6192508626288165,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,43,0.0,0.0,1.0,0.0,20468,21787,14,0,286552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849,474673369,418939024,196,5.21158884271324,183.2911285067129,174.49443250317222,9.989068740626333,9.926617969924983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,5743,7763,12,0,68916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,60264169,32982049,144,3.7906438013860337,115.45746055133094,99.00840236580494,8.95712413640568,8.655737000864297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,39,0.0,0.0,1.0,1.0,2780,1810,10,0,27800,0.0,0.0,0.0,2780.0,0.0,10.0,0.0,0.0,0.0,1521,3276100,7728400,100,5.031480421487182,59.68269477504244,71.42275389482101,7.501082124259871,7.930206206684683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,34,0.0,0.0,1.0,1.0,14261,1501,10,0,142610,0.0,0.0,0.0,14261.0,0.0,10.0,0.0,0.0,0.0,1156,2253001,203376121,100,4.783244395303898,54.77459886253377,148.6079709959115,7.313886831633462,9.565283817736766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,32,0.0,0.0,1.0,0.0,10935,25564,13,0,142155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,653518096,119574225,169,4.67533385715455,196.8437559934704,132.03246324627727,10.148940390770173,9.299723933110869,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,40,0.0,0.0,1.0,0.0,25243,24988,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,624400144,637209049,144,5.077904651415065,194.85298109821883,191.50688569773726,10.12615098861346,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,44,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,653518096,637209049,144,5.25441988382463,196.8437559934704,191.50688569773726,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,23139,24889,12,0,277668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,619462321,535413321,144,4.984051275128488,194.50824182087382,184.25572205056213,10.122181217776706,10.049274784602108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,20628,25564,16,0,330048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,653518096,425514384,256,4.378603334624191,196.8437559934704,175.09863963830463,10.148940390770173,9.93440465517085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,37,0.0,0.0,1.0,0.0,21859,25564,12,0,262308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369,653518096,477815881,144,4.935568135070046,196.8437559934704,179.66168250640052,10.148940390770173,9.992368015030003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,53,0.0,0.0,1.0,0.0,13482,16450,12,0,161784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809,270602500,181764324,144,5.607184971248686,161.6681035690177,144.93918580229067,9.708080756193517,9.509110741413384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,55,0.0,0.0,1.0,1.0,0,2243,7,1,0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,3025,5031049,1,49,5.678699621919348,65.82764775007371,0.0,7.715569534520208,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,40,0.0,0.0,1.0,0.0,23138,25176,12,0,277656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,633830976,535367044,144,5.077904651415065,195.5055418601417,184.2521894456195,10.133646438744243,10.049231566588833,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,14721,13209,13,0,191373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,174477681,216707841,169,4.313810477859777,146.55000799221168,150.7216953994718,9.488653694423864,9.597030324758013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,2148,21639,16,0,34368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,468246321,4613904,256,4.561636201904492,182.7342686346932,63.54635129866286,9.982252521171782,7.672292455628756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,38,0.0,0.0,1.0,0.0,20515,3791,12,0,246180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,14371681,420865225,144,4.984051275128488,83.55796743866833,174.67219275454954,8.240385115516334,9.928911604876287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,1.0,10357,15406,9,0,93213,0.0,0.0,0.0,10357.0,0.0,9.0,0.0,0.0,0.0,784,237344836,107267449,81,4.441422282762017,156.99635980900257,128.87395843886281,9.64251232291291,9.24541789858888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,32,0.0,0.0,1.0,0.0,639,0,12,0,7668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,1,408321,144,4.67533385715455,0.0,36.415972144673354,0.0,6.459904454377535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,20,0.0,0.0,1.0,1.0,8190,10342,9,0,73710,0.0,0.0,0.0,8190.0,0.0,9.0,0.0,0.0,0.0,400,106956964,67076100,81,3.8743584652731844,131.32988394235966,116.05320602070366,9.243968552956167,9.010669176847115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,0,0,17,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2116,1,1,289,5.337698554227474,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,42,0.0,0.0,1.0,1.0,16091,14065,7,0,112637,0.0,0.0,0.0,16091.0,0.0,7.0,0.0,0.0,0.0,1764,197824225,258920281,49,5.167917773385796,150.72784485754931,156.8055873706943,9.551444720923957,9.68601538845915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,21,0.0,0.0,1.0,1.0,6276,10923,11,0,69036,0.0,0.0,0.0,6276.0,0.0,11.0,0.0,0.0,0.0,441,119311929,39388176,121,3.9546477265588305,134.58873614711757,103.02522157424467,9.298625936843543,8.744488113852924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,22,0.0,0.0,1.0,0.0,17348,14982,13,0,225524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,224460324,300953104,169,4.031805260868567,155.04856296282858,162.136450228326,9.614604759507829,9.761232504955258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,53,0.0,0.0,1.0,0.0,9282,14888,16,0,148512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809,221652544,86155524,256,5.607184971248686,154.6125810318363,122.72468818182769,9.608310798322087,9.135832319801121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,25,1.0,0.0,1.0,0.0,12485,12399,12,0,149820,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,0.0,625,153735201,155875225,144,4.246902063237979,142.4548831584972,140.0654144310822,9.425371103179842,9.432283202713874,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,1.0,0.0,1.0,1.0,9195,1553,9,0,82755,0.0,0.0,0.0,9195.0,0.0,9.0,24.0,9.0,0.0,576,2411809,84548025,81,4.177720095722324,55.637662077890965,122.20990268455176,7.347943823148687,9.126415137038421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,36,1.0,0.0,0.0,1.0,0,0,1,1,0,0.0,1.0,0.0,0.0,1.0,1.0,36.0,1.0,0.0,1296,1,1,1,4.885978119627811,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,25,0.0,0.0,1.0,1.0,6115,10404,9,0,55035,0.0,0.0,0.0,6115.0,0.0,9.0,0.0,0.0,0.0,625,108243216,37393225,81,4.246902063237979,131.68244393669212,101.83280090593856,9.249945626568541,8.718500048121273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,40,0.0,0.0,1.0,0.0,17235,25564,12,0,206820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,653518096,297045225,144,5.077904651415065,196.8437559934704,161.66629211262827,10.148940390770173,9.754697478950966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,17,0.0,0.0,0.0,1.0,259,5149,10,0,2590,0.0,0.0,0.0,259.0,0.0,10.0,0.0,0.0,0.0,289,26512201,67081,100,3.611529515721841,95.9631289513148,23.76916382803201,8.546557800046141,5.556828061699537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,24,0.0,0.0,0.0,0.0,4599,13992,13,0,59787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,195776064,21150801,169,4.177720095722324,150.37720073848695,89.61328047345714,9.546241016698438,8.433594167539924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,23,0.0,0.0,0.0,0.0,10999,13077,14,0,153986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,171007929,120978001,196,4.106087574170275,145.89242625966241,132.37636892204793,9.478610240906502,9.305559638557117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
