treat,age,black,hispanic,married,nodegree,re74,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,u74,educ_re74,hisp_u74,black_u74,agesq,re78sq,re75sq,educsq,re74sq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,education_18
0.0,29,0.0,0.0,1.0,0.0,25862,25243,25564,16,0,403888,0.0,0.0,0,413792,0.0,0.0,841,653518096,637209049,256,668843044,3.9683442058178384,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,1,0,0
0.0,50,0.0,0.0,1.0,0.0,25836,25243,25564,12,0,302916,0.0,0.0,0,310032,0.0,0.0,2500,653518096,637209049,144,667498896,4.738220943356831,49495416.31497904,89689.84563890504,15058.781703143852,10.148940390770173,10.136304168546024,10.159524147152363,0,0,0,0,1,0,0,0,0,0,0
0.0,36,0.0,0.0,1.0,0.0,24326,25243,25430,18,0,454374,0.0,0.0,0,437868,0.0,0.0,1296,646684900,637209049,324,591754276,4.269177169083556,49028403.453997225,89689.84563890504,14229.179782813546,10.143684858416165,10.136304168546024,10.099301016178382,0,0,0,0,0,0,0,0,0,0,1
0.0,29,0.0,0.0,1.0,0.0,19620,9109,10184,16,0,145744,0.0,0.0,0,313920,0.0,0.0,841,103713856,82973881,256,384944400,3.9683442058178384,9408950.12310318,28122.725297919984,11623.087227366628,9.228573140237243,9.11701821474481,9.884304733119354,0,0,0,0,0,0,0,0,1,0,0
0.0,41,0.0,1.0,0.0,1.0,25862,5229,14090,10,0,52290,0.0,0.0,0,258620,0.0,0.0,1681,198528100,27342441,100,668843044,4.453120453438455,16899461.079817,14954.537093869008,15073.040653912825,9.553220604892726,8.56197533418813,10.160529988855798,0,0,1,0,0,0,0,0,0,0,0
0.0,27,0.0,1.0,1.0,0.0,24046,25152,25564,12,0,301824,0.0,0.0,0,288552,0.0,0.0,729,653518096,632623104,144,578210116,3.8702739061263074,49495416.31497904,89322.04596883772,14075.016866937516,10.148940390770173,10.132692695228933,10.087723941534854,0,0,0,0,1,0,0,0,0,0,0
0.0,29,0.0,0.0,0.0,0.0,11690,15146,12556,18,0,272628,0.0,0.0,0,210420,0.0,0.0,841,157653136,229401316,324,136656100,3.9683442058178384,13726882.499919895,50156.101076048166,7140.167047655242,9.437953917961844,9.625491749673769,9.366489054466115,0,0,0,0,0,0,0,0,0,0,1
0.0,33,0.0,0.0,1.0,0.0,25862,25243,25564,17,0,429131,0.0,0.0,0,439654,0.0,0.0,1089,653518096,637209049,289,668843044,4.147373892276733,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,0,1,0
0.0,22,0.0,0.0,0.0,1.0,18313,18352,15183,9,0,165168,0.0,0.0,0,164817,0.0,0.0,484,230523489,336795904,81,335365969,3.592874841816671,19337581.375648834,62402.56151957068,10893.050119423495,9.627931659882188,9.817493839369153,9.81536646914095,0,1,0,0,0,0,0,0,0,0,0
0.0,20,0.0,0.0,0.0,0.0,12723,7345,9469,12,0,88140,0.0,0.0,0,152676,0.0,0.0,400,89661961,53949025,144,161874729,3.4656040424478824,8251126.918899272,22013.647477379574,7732.394724333105,9.1557785839835,8.901775088607979,9.4511666581427,0,0,0,0,1,0,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,22829,20887,24394,14,0,292418,0.0,0.0,0,319606,0.0,0.0,1225,595067236,436266769,196,521163241,4.2296317445659675,45484551.37607377,72300.29565628862,13403.707685894913,10.102092479403183,9.946882234855318,10.035786936549613,0,0,0,0,0,0,1,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,20329,19872,25564,12,0,238464,0.0,0.0,0,243948,0.0,0.0,729,653518096,394896384,144,413268241,3.8702739061263074,49495416.31497904,68316.20536735358,12017.891625849865,10.148940390770173,9.897066984733206,9.919803717021065,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,8628,14687,25564,16,0,234992,0.0,0.0,0,138048,0.0,0.0,729,653518096,215707969,256,74442384,3.8702739061263074,49495416.31497904,48430.256778035204,5365.144965452058,10.148940390770173,9.594718027753862,9.062768007509048,0,0,0,0,0,0,0,0,1,0,0
0.0,51,0.0,0.0,1.0,0.0,25862,25243,25564,14,0,353402,0.0,0.0,0,362068,0.0,0.0,2601,653518096,637209049,196,668843044,4.766966085482991,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,1,0,0,0,0
0.0,26,0.0,1.0,1.0,0.0,21620,15251,25564,12,0,183012,0.0,0.0,0,259440,0.0,0.0,676,653518096,232593001,144,467424400,3.818747155710005,49495416.31497904,50551.92415460651,12734.712225734287,10.148940390770173,9.632400353656184,9.9813740911932,0,0,0,0,1,0,0,0,0,0,0
0.0,39,0.0,1.0,1.0,1.0,25862,25243,25564,10,0,252430,0.0,0.0,0,258620,0.0,0.0,1521,653518096,637209049,100,668843044,4.382118090617387,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,1,0,0,0,0,0,0,0,0
0.0,39,0.0,0.0,0.0,0.0,17468,8813,16769,12,0,105756,0.0,0.0,0,209616,0.0,0.0,1521,281199361,77668969,144,305131024,4.382118090617387,23133331.305156276,27085.24326777957,10419.43790774154,9.72728722274711,9.08398318309966,9.768125914605452,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,10862,12492,17978,14,0,174888,0.0,0.0,0,152068,0.0,0.0,676,323208484,156050064,196,117983044,3.818747155710005,26228691.60523434,40283.34811263643,6663.2391341253415,9.796904067133344,9.43284371840297,9.29302573859479,0,0,0,0,0,0,1,0,0,0,0
0.0,55,0.0,0.0,0.0,0.0,9714,9476,14481,18,0,170568,0.0,0.0,0,174852,0.0,0.0,3025,209699361,89794576,324,94361796,4.877069157268505,17754825.772484425,29415.515641526443,5998.384187458826,9.580592724328602,9.156517565278676,9.18132342290569,0,0,0,0,0,0,0,0,0,0,1
0.0,40,0.0,0.0,1.0,0.0,21747,21662,23578,12,0,259944,0.0,0.0,0,260964,0.0,0.0,1600,555922084,469242244,144,472932009,4.418020914730442,42776958.14259987,75360.42464008396,12805.089115167935,10.068069352852072,9.983314852395683,9.987231095968987,0,0,0,0,1,0,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,1156,653518096,637209049,144,668843044,4.1890502674033465,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,39,0.0,0.0,1.0,0.0,25862,25243,25564,14,0,353402,0.0,0.0,0,362068,0.0,0.0,1521,653518096,637209049,196,668843044,4.382118090617387,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,1,0,0,0,0
0.0,34,0.0,0.0,0.0,0.0,25862,25243,25564,13,0,328159,0.0,0.0,0,336206,0.0,0.0,1156,653518096,637209049,169,668843044,4.1890502674033465,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,1,0,0,0,0,0
0.0,22,0.0,0.0,0.0,0.0,9627,10494,17737,15,0,157410,0.0,0.0,0,144405,0.0,0.0,484,314601169,110124036,225,92679129,3.592874841816671,25597867.83721045,33037.05111781853,5947.815737987768,9.783408132205587,9.258558944246657,9.172326929777967,0,0,0,0,0,0,0,1,0,0,0
0.0,32,0.0,0.0,1.0,0.0,25862,25243,25564,16,0,403888,0.0,0.0,0,413792,0.0,0.0,1024,653518096,637209049,256,668843044,4.104538520018076,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,1,0,0
0.0,47,0.0,0.0,0.0,1.0,12012,23725,25564,11,0,260975,0.0,0.0,0,132132,0.0,0.0,2209,653518096,562875625,121,144288144,4.648751446207014,49495416.31497904,83578.8182446196,7325.092165566725,10.148940390770173,10.074284623478128,9.39366142910322,0,0,0,1,0,0,0,0,0,0,0
0.0,37,0.0,1.0,1.0,1.0,4909,4832,14777,10,0,48320,0.0,0.0,0,49090,0.0,0.0,1369,218359729,23348224,100,24098281,4.307740695446506,18414853.96437332,13669.510729269043,3155.6211561261084,9.600827196903634,8.48301573961465,8.498825534058053,0,0,1,0,0,0,0,0,0,0,0
0.0,23,0.0,1.0,1.0,1.0,11806,8616,14332,10,0,86160,0.0,0.0,0,118060,0.0,0.0,529,205406224,74235456,100,139381636,3.6526280195076892,17426649.44362737,26397.404162417173,7206.820314812173,9.570250078424845,9.061376218836225,9.376363155800634,0,0,1,0,0,0,0,0,0,0,0
0.0,49,0.0,1.0,1.0,1.0,18946,18764,25564,9,0,168876,0.0,0.0,0,170514,0.0,0.0,2401,653518096,352087696,81,358950916,4.708950736340341,49495416.31497904,63999.03153744449,11246.989862135095,10.148940390770173,9.839695419448349,9.84934810643548,0,1,0,0,0,0,0,0,0,0,0
0.0,54,0.0,0.0,0.0,0.0,25862,24720,25564,13,0,321360,0.0,0.0,0,336206,0.0,0.0,2916,653518096,611078400,169,668843044,4.850240237043343,49495416.31497904,87578.51894882176,15073.040653912825,10.148940390770173,10.115367911571628,10.160529988855798,0,0,0,0,0,1,0,0,0,0,0
0.0,36,0.0,1.0,1.0,0.0,20991,17077,22804,12,0,204924,0.0,0.0,0,251892,0.0,0.0,1296,520022416,291623929,144,440622081,4.269177169083556,40277377.917814806,57493.71457872433,12385.789290383453,10.034691238151472,9.745487807887239,9.951849053414007,0,0,0,0,1,0,0,0,0,0,0
0.0,54,0.0,0.0,1.0,0.0,23095,21444,14471,13,0,278772,0.0,0.0,0,300235,0.0,0.0,2916,209409841,459845136,169,533379025,4.850240237043343,17732715.1260665,74498.0904951944,13550.612844667803,9.579901925737992,9.973200164947428,10.047371422864705,0,0,0,0,0,1,0,0,0,0,0
0.0,21,0.0,0.0,0.0,0.0,10027,10242,15473,13,0,133146,0.0,0.0,0,130351,0.0,0.0,441,239413729,104898564,169,100540729,3.530611147032584,20008954.506272785,32135.8547325395,6180.09473445342,9.646851848489673,9.234252192022495,9.213036733523925,0,0,0,0,0,1,0,0,0,0,0
0.0,50,1.0,0.0,0.0,0.0,19486,17833,13509,12,0,213996,0.0,0.0,0,233832,0.0,0.0,2500,182493081,318015889,144,379704196,4.738220943356831,15663331.515821144,60398.5059926235,11548.375837207332,9.51111140896968,9.788805952452513,9.877451537985287,0,0,0,0,1,0,0,0,0,0,0
0.0,25,0.0,0.0,0.0,0.0,16937,23241,25564,14,0,325374,0.0,0.0,0,237118,0.0,0.0,625,653518096,540144081,196,286861969,3.765394670133574,49495416.31497904,81641.51873854072,10121.129009466236,10.148940390770173,10.053673239300013,9.737255856891121,0,0,0,0,0,0,1,0,0,0,0
0.0,47,0.0,0.0,1.0,0.0,23809,24430,25564,16,0,390880,0.0,0.0,0,380944,0.0,0.0,2209,653518096,596824900,256,566868481,4.648751446207014,49495416.31497904,86410.44465861,13944.446053376027,10.148940390770173,10.103567164251785,10.077818939438902,0,0,0,0,0,0,0,0,1,0,0
0.0,29,0.0,0.0,1.0,0.0,15940,25243,25564,18,0,454374,0.0,0.0,0,286920,0.0,0.0,841,653518096,637209049,324,254083600,3.9683442058178384,49495416.31497904,89689.84563890504,9559.51693693493,10.148940390770173,10.136304168546024,9.676586952344206,0,0,0,0,0,0,0,0,0,0,1
0.0,29,0.0,0.0,0.0,0.0,21600,19034,25564,16,0,304544,0.0,0.0,0,345600,0.0,0.0,841,653518096,362293156,256,466560000,3.9683442058178384,49495416.31497904,65047.89202162781,12723.627026802276,10.148940390770173,9.85398213263229,9.980448593672257,0,0,0,0,0,0,0,0,1,0,0
0.0,29,0.0,0.0,0.0,0.0,25862,24622,22603,12,0,295464,0.0,0.0,0,310344,0.0,0.0,841,510895609,606242884,144,668843044,3.9683442058178384,39639249.4245413,87183.57800547556,15073.040653912825,10.025837919813588,10.11139563120756,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,36,1.0,0.0,1.0,0.0,25862,21636,13586,13,0,281268,0.0,0.0,0,336206,0.0,0.0,1296,184579396,468116496,169,668843044,4.269177169083556,15824748.511362005,75257.51438589489,15073.040653912825,9.516795129751248,9.982113872991318,10.160529988855798,0,0,0,0,0,1,0,0,0,0,0
0.0,27,1.0,0.0,0.0,0.0,21214,20436,25564,12,0,245232,0.0,0.0,0,254568,0.0,0.0,729,653518096,417630096,144,450033796,3.8702739061263074,49495416.31497904,70526.65146149613,12509.563084838008,10.148940390770173,9.92505333045069,9.962416620065415,0,0,0,0,1,0,0,0,0,0,0
0.0,39,0.0,0.0,0.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,1521,653518096,637209049,144,668843044,4.382118090617387,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,41,0.0,0.0,0.0,0.0,25862,25243,25564,14,0,353402,0.0,0.0,0,362068,0.0,0.0,1681,653518096,637209049,196,668843044,4.453120453438455,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,1,0,0,0,0
0.0,49,0.0,0.0,1.0,0.0,22400,25243,25564,13,0,328159,0.0,0.0,0,291200,0.0,0.0,2401,653518096,637209049,169,501760000,4.708950736340341,49495416.31497904,89689.84563890504,13166.567843599907,10.148940390770173,10.136304168546024,10.01681623784313,0,0,0,0,0,1,0,0,0,0,0
0.0,53,0.0,0.0,1.0,0.0,25862,25243,25564,15,0,378645,0.0,0.0,0,387930,0.0,0.0,2809,653518096,637209049,225,668843044,4.8229578663032004,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,1,0,0,0
0.0,29,0.0,0.0,1.0,0.0,21440,22140,25564,15,0,332100,0.0,0.0,0,321600,0.0,0.0,841,653518096,490179600,225,459673600,3.9683442058178384,49495416.31497904,77255.40558595715,12634.923537477702,10.148940390770173,10.005141206262628,9.973013615184739,0,0,0,0,0,0,0,1,0,0,0
0.0,39,0.0,0.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,1521,653518096,637209049,144,668843044,4.382118090617387,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,1.0,0.0,25862,25243,7619,14,0,353402,0.0,0.0,0,362068,0.0,0.0,676,58049161,637209049,196,668843044,3.818747155710005,5574645.797903813,89689.84563890504,15073.040653912825,8.93840040647301,10.136304168546024,10.160529988855798,0,0,0,0,0,0,1,0,0,0,0
0.0,22,0.0,1.0,1.0,0.0,14522,17679,21951,13,0,229827,0.0,0.0,0,188786,0.0,0.0,484,481846401,312547041,169,210888484,3.592874841816671,37600627.306419104,59805.3880531975,8757.133046658519,9.99656797555214,9.780132773506024,9.583420019940192,0,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,19004,19604,24978,12,0,235248,0.0,0.0,0,228048,0.0,0.0,625,623900484,384316816,144,361152016,3.765394670133574,47467677.88600004,67268.86324883587,11279.385047133144,10.125750716423031,9.883488906029438,9.852404762306811,0,0,0,0,1,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,1.0,25862,25243,25564,11,0,277673,0.0,0.0,0,284482,0.0,0.0,2304,653518096,637209049,121,668843044,4.679134858856021,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,1,0,0,0,0,0,0,0
0.0,27,0.0,1.0,1.0,0.0,25862,25243,25564,14,0,353402,0.0,0.0,0,362068,0.0,0.0,729,653518096,637209049,196,668843044,3.8702739061263074,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,1,0,0,0,0
0.0,33,0.0,0.0,1.0,0.0,20995,21163,24477,12,0,253956,0.0,0.0,0,251940,0.0,0.0,1089,599123529,447872569,144,440790025,4.147373892276733,45764099.454759486,73388.33230230561,12388.010130501263,10.10548918009691,9.960009652860453,9.952039593118293,0,0,0,0,1,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,25862,24821,25564,12,0,297852,0.0,0.0,0,310344,0.0,0.0,784,653518096,616082041,144,668843044,3.920101658927279,49495416.31497904,87985.77576107526,15073.040653912825,10.148940390770173,10.119445348035613,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,20,0.0,0.0,0.0,0.0,8799,15207,24942,12,0,182484,0.0,0.0,0,105588,0.0,0.0,400,622103364,231252849,144,77422401,3.4656040424478824,47344340.346620336,50386.00957018333,5465.152476490793,10.124308408480692,9.629511127140459,9.08239335764556,0,0,0,0,1,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,1.0,11879,16757,14104,10,0,167570,0.0,0.0,0,118790,0.0,0.0,2304,198922816,280797049,100,141110641,4.679134858856021,16929762.810742527,56269.457547381666,7248.7460341577735,9.554213724077707,9.726571360400724,9.38252741428954,0,0,1,0,0,0,0,0,0,0,0
0.0,51,0.0,0.0,0.0,0.0,25862,25243,23135,12,0,302916,0.0,0.0,0,310344,0.0,0.0,2601,535228225,637209049,144,668843044,4.766966085482991,41338111.309743606,89689.84563890504,15073.040653912825,10.0491019013411,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,10331,13540,15980,13,0,176020,0.0,0.0,0,134303,0.0,0.0,361,255360400,183331600,169,106729561,3.397585994704756,21207162.822621748,44150.410293813606,6356.259475759167,9.679093219320265,9.513403546466266,9.242904362849446,0,0,0,0,0,1,0,0,0,0,0
0.0,36,0.0,0.0,1.0,0.0,19723,11162,23659,16,0,178592,0.0,0.0,0,315568,0.0,0.0,1296,559748281,124590244,256,388996729,4.269177169083556,43042413.32944406,35440.233304628055,11680.494124412195,10.071498871212288,9.320270431348378,9.889540746403503,0,0,0,0,0,0,0,0,1,0,0
0.0,21,0.0,0.0,0.0,0.0,14718,11062,18931,13,0,143806,0.0,0.0,0,191334,0.0,0.0,441,358382761,122367844,169,216619524,3.530611147032584,28789973.15135574,35079.1829075907,8868.307171908495,9.84855606900991,9.311271090554623,9.596826513486544,0,0,0,0,0,1,0,0,0,0,0
0.0,33,0.0,0.0,0.0,0.0,25862,25243,25564,17,0,429131,0.0,0.0,0,439654,0.0,0.0,1089,653518096,637209049,289,668843044,4.147373892276733,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,0,1,0
0.0,47,0.0,0.0,0.0,0.0,23135,18288,9933,12,0,219456,0.0,0.0,0,277620,0.0,0.0,2209,98664489,334450944,144,535228225,4.648751446207014,8994788.43419568,62155.00634280344,13572.695166009595,9.203617826215355,9.814000386034591,10.0491019013411,0,0,0,0,1,0,0,0,0,0,0
0.0,37,0.0,0.0,1.0,0.0,25862,25243,25564,13,0,328159,0.0,0.0,0,336206,0.0,0.0,1369,653518096,637209049,169,668843044,4.307740695446506,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,1,0,0,0,0,0
0.0,39,0.0,0.0,1.0,0.0,23595,25014,11677,14,0,350196,0.0,0.0,0,330330,0.0,0.0,1521,136352329,625700196,196,556724025,4.382118090617387,12042427.153547328,88764.63385969374,13826.480649131261,9.365376374075716,10.127190947108852,10.068790104160488,0,0,0,0,0,0,1,0,0,0,0
0.0,33,0.0,1.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,1089,653518096,637209049,144,668843044,4.147373892276733,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,32,0.0,0.0,0.0,0.0,22002,17670,23204,13,0,229710,0.0,0.0,0,286026,0.0,0.0,1024,538425616,312228900,169,484088004,4.104538520018076,41560777.64156566,59770.74727364528,12946.323827552429,10.052079956585954,9.779623565313742,9.99888863729938,0,0,0,0,0,1,0,0,0,0,0
0.0,33,0.0,0.0,1.0,0.0,25862,25243,25564,13,0,328159,0.0,0.0,0,336206,0.0,0.0,1089,653518096,637209049,169,668843044,4.147373892276733,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,14931,16496,25564,14,0,230944,0.0,0.0,0,209034,0.0,0.0,625,653518096,272118016,196,222934761,3.765394670133574,49495416.31497904,55273.30312858599,8989.024774234442,10.148940390770173,9.71087320625674,9.611194867526663,0,0,0,0,0,0,1,0,0,0,0
0.0,36,0.0,0.0,1.0,0.0,25862,25243,25564,14,0,353402,0.0,0.0,0,362068,0.0,0.0,1296,653518096,637209049,196,668843044,4.269177169083556,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,1,0,0,0,0
0.0,29,0.0,1.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,841,653518096,637209049,144,668843044,3.9683442058178384,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,39,0.0,0.0,1.0,0.0,25862,25243,25564,15,0,378645,0.0,0.0,0,387930,0.0,0.0,1521,653518096,637209049,225,668843044,4.382118090617387,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,1,0,0,0
0.0,32,0.0,0.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,1024,653518096,637209049,144,668843044,4.104538520018076,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,25862,24765,25564,12,0,297180,0.0,0.0,0,310344,0.0,0.0,1225,653518096,613305225,144,668843044,4.2296317445659675,49495416.31497904,87759.9417351397,15073.040653912825,10.148940390770173,10.117186645022338,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,52,0.0,0.0,1.0,0.0,25862,25243,25564,18,0,454374,0.0,0.0,0,465516,0.0,0.0,2704,653518096,637209049,324,668843044,4.795205604754495,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,0,0,1
0.0,33,0.0,0.0,0.0,0.0,21863,22447,24072,12,0,269364,0.0,0.0,0,262356,0.0,0.0,1089,579461184,503867809,144,477990769,4.147373892276733,44407271.338385954,78475.45967613679,12869.34913423643,10.088804618309881,10.018912253951546,9.992550989276888,0,0,0,0,1,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,1.0,25862,25243,25564,10,0,252430,0.0,0.0,0,258620,0.0,0.0,1444,653518096,637209049,100,668843044,4.345372276570565,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,1,0,0,0,0,0,0,0,0
0.0,50,0.0,0.0,1.0,0.0,25862,25243,25564,13,0,328159,0.0,0.0,0,336206,0.0,0.0,2500,653518096,637209049,169,668843044,4.738220943356831,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,1,0,0,0,0,0
0.0,44,0.0,0.0,1.0,1.0,25862,25243,25564,8,0,201944,0.0,0.0,0,206896,0.0,0.0,1936,653518096,637209049,64,668843044,4.553956163659956,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,1,0,0,0,0,0,0,0,0,0,0
0.0,50,0.0,0.0,1.0,0.0,21077,23107,19307,12,0,277284,0.0,0.0,0,252924,0.0,0.0,2500,372760249,533933449,144,444239929,4.738220943356831,29829674.162247185,81106.13613066074,12433.531847075312,9.868223003435817,10.047890880908506,9.955937677537047,0,0,0,0,1,0,0,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,25862,25243,25564,16,0,403888,0.0,0.0,0,413792,0.0,0.0,900,653518096,637209049,256,668843044,4.015104110048755,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,1,0,0
0.0,33,0.0,0.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,1089,653518096,637209049,144,668843044,4.147373892276733,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,31,0.0,0.0,1.0,0.0,22837,7109,20716,12,0,85308,0.0,0.0,0,274044,0.0,0.0,961,429152656,50537881,144,521528569,4.060474147007631,33871212.8294324,21210.62206217135,13408.127356558154,9.938661627543782,8.869116865929483,10.036137306631591,0,0,0,0,1,0,0,0,0,0,0
0.0,29,0.0,0.0,1.0,0.0,25862,25243,25564,12,0,302916,0.0,0.0,0,310344,0.0,0.0,841,653518096,637209049,144,668843044,3.9683442058178384,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,53,0.0,0.0,1.0,0.0,25862,25243,24459,12,0,302916,0.0,0.0,0,310344,0.0,0.0,2809,598242681,637209049,144,668843044,4.8229578663032004,45703409.75617663,89689.84563890504,15073.040653912825,10.10475352533102,10.136304168546024,10.160529988855798,0,0,0,0,1,0,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,8763,10894,20216,14,0,152516,0.0,0.0,0,122682,0.0,0.0,1225,408686656,118679236,196,76790169,4.2296317445659675,32410857.44961127,34473.63203422308,5444.107887719623,9.91422964906803,9.29596745794362,9.07829359105585,0,0,0,0,0,0,1,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,22363,23870,25564,15,0,358050,0.0,0.0,0,335445,0.0,0.0,784,653518096,569776900,225,500103769,3.920101658927279,49495416.31497904,84160.27376683729,13146.102714605742,10.148940390770173,10.080377719332876,10.015163086426718,0,0,0,0,0,0,0,1,0,0,0
0.0,36,0.0,0.0,1.0,1.0,18789,25241,21741,9,0,227169,0.0,0.0,0,169101,0.0,0.0,1296,472671081,637108081,81,353026521,4.269177169083556,36954244.20550335,89681.76016322871,11159.269972277056,9.986955157777391,10.136224935521659,9.841026871193522,0,1,0,0,0,0,0,0,0,0,0
0.0,31,0.0,0.0,1.0,0.0,25862,25243,25564,18,0,454374,0.0,0.0,0,465516,0.0,0.0,961,653518096,637209049,324,668843044,4.060474147007631,49495416.31497904,89689.84563890504,15073.040653912825,10.148940390770173,10.136304168546024,10.160529988855798,0,0,0,0,0,0,0,0,0,0,1
0.0,28,0.0,0.0,1.0,0.0,23528,25223,25564,12,0,302676,0.0,0.0,0,282336,0.0,0.0,784,653518096,636199729,144,553566784,3.920101658927279,49495416.31497904,89608.99485600085,13789.534577267701,10.148940390770173,10.135511555656276,10.065946480233832,0,0,0,0,1,0,0,0,0,0,0
