,treat,age,agesq,education*,black,hispanic,married,married_u75,nodegree,re75,propensity_score,propensity_logit,re78
11959,0.0,49,2401,12,0.0,0.0,1.0,0.0,0.0,4296,0.007017886178475694,-4.952250593102132,1861
11960,0.0,20,400,12,0.0,0.0,0.0,0.0,0.0,8482,0.19076410228460275,-1.4450528681405048,14596
11961,0.0,17,289,11,0.0,0.0,0.0,0.0,1.0,1928,0.4287476513873349,-0.2869625329055755,8550
11962,0.0,51,2601,8,0.0,0.0,1.0,0.0,1.0,25243,0.0014350709938360541,-6.545104856243402,0
11963,0.0,30,900,13,0.0,0.0,1.0,0.0,0.0,13835,0.02016020695596364,-3.8836783729919273,16813
11964,0.0,25,625,12,0.0,1.0,1.0,0.0,0.0,25243,0.048698513470475116,-2.972182527438329,25564
11965,0.0,18,324,12,0.0,0.0,0.0,0.0,0.0,841,0.3391790262373647,-0.6669548926792582,0
11966,0.0,20,400,14,0.0,0.0,0.0,0.0,0.0,2148,0.23565647424705718,-1.1766422021582532,11768
11967,0.0,52,2704,12,0.0,0.0,1.0,0.0,0.0,21324,0.0005038246922252009,-7.59277823163277,22390
11968,0.0,49,2401,13,0.0,0.0,1.0,0.0,0.0,4474,0.005457551218507539,-5.205282586549968,6859
11969,0.0,27,729,15,0.0,0.0,1.0,0.0,0.0,17097,0.009604647843462684,-4.635857077352547,25564
11970,0.0,34,1156,12,0.0,1.0,0.0,0.0,0.0,18354,0.28251947769058117,-0.9319983048712195,13262
11971,0.0,30,900,8,0.0,1.0,1.0,0.0,1.0,11581,0.44331268593262996,-0.2277283488149832,0
11972,0.0,54,2916,12,0.0,0.0,1.0,1.0,0.0,0,0.0031941021597409473,-5.743250030617589,0
11973,0.0,50,2500,8,0.0,1.0,1.0,0.0,1.0,18871,0.024333464592256115,-3.69126831682318,24713
11974,0.0,29,841,12,0.0,0.0,1.0,0.0,0.0,10940,0.036360385511524616,-3.2772375089416137,25564
11975,0.0,54,2916,13,0.0,0.0,1.0,0.0,0.0,22506,0.00021341125551997843,-8.45207604268911,24317
11976,0.0,22,484,12,0.0,0.0,1.0,0.0,0.0,23449,0.009023425368680393,-4.698866881326843,25549
11977,0.0,26,676,11,0.0,0.0,1.0,0.0,1.0,22251,0.018882461506724974,-3.95045873873137,5446
11978,0.0,26,676,16,0.0,0.0,1.0,0.0,0.0,20282,0.005354541019272715,-5.224441361488524,24682
11979,0.0,35,1225,16,0.0,0.0,0.0,0.0,0.0,5370,0.0883124830691956,-2.3344158276872453,18841
11980,0.0,32,1024,6,0.0,1.0,1.0,0.0,1.0,10969,0.5508016102489889,0.20391005216936645,14560
11981,0.0,45,2025,14,0.0,0.0,1.0,0.0,0.0,25243,0.0008473821815518833,-7.072511005778733,25564
11982,0.0,18,324,12,0.0,0.0,0.0,0.0,0.0,0,0.3613301265476325,-0.5695956724893722,11347
11983,0.0,36,1296,10,0.0,0.0,1.0,0.0,1.0,25243,0.01010355044542377,-4.5847134499233695,25564
11984,0.0,52,2704,14,0.0,0.0,1.0,0.0,0.0,25243,0.0002011383264708316,-8.51131653664564,25564
11985,0.0,36,1296,14,0.0,0.0,1.0,0.0,0.0,25243,0.0028595889084032018,-5.854213717458233,25564
11986,0.0,16,256,10,0.0,0.0,0.0,0.0,1.0,1129,0.49069974196193983,-0.03720532330415867,10921
11987,0.0,45,2025,12,0.0,0.0,1.0,0.0,0.0,14487,0.004667373695637152,-5.362480443407661,25564
11988,0.0,33,1089,18,0.0,0.0,1.0,0.0,0.0,785,0.0240257311541779,-3.7043108347284894,1684
11989,0.0,25,625,14,0.0,0.0,0.0,0.0,0.0,9923,0.12302829176843941,-1.964060388837947,19022
11990,0.0,21,441,12,0.0,0.0,0.0,0.0,0.0,7408,0.21744073504793485,-1.2806433266438484,0
11991,0.0,27,729,13,0.0,0.0,1.0,0.0,0.0,7234,0.04612376655503599,-3.029205568048739,11906
11992,0.0,28,784,12,0.0,0.0,1.0,0.0,0.0,25243,0.007370013712542392,-4.902938405748595,25564
11993,0.0,30,900,14,0.0,1.0,1.0,0.0,0.0,21951,0.0405986961626764,-3.162573496208081,25564
11994,0.0,30,900,16,0.0,1.0,1.0,0.0,0.0,23719,0.021204711946848174,-3.8320990989279133,25564
11995,0.0,52,2704,15,0.0,0.0,1.0,0.0,0.0,25243,0.0001594306347095873,-8.743742179090148,25564
11996,0.0,20,400,12,0.0,0.0,0.0,0.0,0.0,8745,0.18610818148208438,-1.4754993305780078,21251
11997,0.0,27,729,12,0.0,0.0,1.0,1.0,0.0,0,0.1102335058686813,-2.088358165656091,0
11998,0.0,42,1764,12,0.0,0.0,1.0,0.0,0.0,17700,0.005223304086281846,-5.249388117377627,20052
11999,0.0,33,1089,12,0.0,0.0,0.0,0.0,0.0,22063,0.03990614474465917,-3.1805007299100687,25564
12000,0.0,34,1156,18,0.0,0.0,1.0,0.0,0.0,19963,0.00247649180906061,-5.99843275002028,1257
12001,0.0,24,576,13,0.0,0.0,0.0,0.0,0.0,2787,0.2868941266367447,-0.9105166484168885,11452
12002,0.0,51,2601,12,0.0,0.0,1.0,0.0,0.0,19328,0.0008001993661361935,-7.129849133976633,7765
12003,0.0,33,1089,12,0.0,0.0,0.0,0.0,0.0,23839,0.03273267229852453,-3.3861011758758677,25564
12004,0.0,51,2601,18,0.0,0.0,1.0,0.0,0.0,25243,0.0001001081865127538,-9.20915897844531,25564
12005,0.0,30,900,12,0.0,1.0,1.0,0.0,0.0,15803,0.12068145673180748,-1.9859927395861097,25564
12006,0.0,37,1369,3,0.0,1.0,1.0,0.0,1.0,23830,0.2686767101310234,-1.0013467832241973,0
12007,0.0,35,1225,16,0.0,0.0,1.0,0.0,0.0,23435,0.002428004780644569,-6.018254479658679,25564
12008,0.0,54,2916,12,0.0,0.0,1.0,0.0,0.0,25243,0.00019613680755919396,-8.536501988425004,25564
12009,0.0,27,729,14,0.0,0.0,0.0,0.0,0.0,16780,0.05873394204780649,-2.7742080503921223,19213
12010,0.0,29,841,12,0.0,0.0,0.0,0.0,0.0,0,0.39693995961991047,-0.41823172718770046,0
12011,0.0,42,1764,12,0.0,0.0,1.0,0.0,0.0,25243,0.0021879253672834878,-6.122611182647908,16531
12012,0.0,36,1296,14,0.0,1.0,1.0,0.0,0.0,18488,0.03995881977916713,-3.1791267613169327,18543
12013,0.0,21,441,12,0.0,0.0,0.0,0.0,0.0,3435,0.3056140408474627,-0.8207049416088718,0
12014,0.0,45,2025,9,0.0,1.0,1.0,0.0,1.0,25243,0.024662550753703286,-3.6774975836327064,25564
12015,0.0,16,256,10,0.0,1.0,0.0,0.0,1.0,0,0.8793810624251835,1.9865820219117003,3035
12016,0.0,17,289,11,0.0,1.0,0.0,0.0,1.0,3868,0.7992380416637759,1.3815389065281682,7400
12017,0.0,25,625,14,0.0,0.0,1.0,0.0,0.0,7141,0.037886962636684555,-3.2345248870655703,20547
12018,0.0,45,2025,0,0.0,1.0,1.0,0.0,1.0,8781,0.5793421324190055,0.3200733681251679,10772
12019,0.0,31,961,12,0.0,1.0,1.0,0.0,0.0,19793,0.07617115951596799,-2.4955439099046695,9890
12020,0.0,51,2601,12,0.0,1.0,1.0,0.0,0.0,11665,0.012746795561033405,-4.34964663451498,0
12021,0.0,18,324,11,0.0,0.0,0.0,0.0,1.0,57,0.4990072524920936,-0.003970995249770821,1421
12022,0.0,24,576,12,0.0,0.0,0.0,0.0,0.0,2413,0.3464241922599216,-0.6347945156620161,0
12023,0.0,24,576,12,0.0,0.0,0.0,0.0,0.0,7318,0.23100824798153977,-1.2026268284222876,0
12024,0.0,33,1089,8,0.0,1.0,1.0,0.0,1.0,19279,0.21616679903659589,-1.2881459164024285,22728
12025,0.0,31,961,6,0.0,1.0,1.0,0.0,1.0,23284,0.23769986994373032,-1.1653315223831575,18925
12026,0.0,20,400,12,0.0,1.0,0.0,0.0,0.0,5048,0.6996381053729926,0.8455751459667763,6188
12027,0.0,38,1444,9,0.0,1.0,1.0,0.0,1.0,12029,0.24254152998473935,-1.1387957574345677,0
12028,0.0,49,2401,8,0.0,0.0,1.0,0.0,1.0,25243,0.0022207189827356142,-6.107701080998342,25564
12029,0.0,55,3025,14,0.0,0.0,1.0,1.0,0.0,0,0.0015525885336998048,-6.466277924196622,25564
12030,0.0,54,2916,12,0.0,1.0,1.0,0.0,0.0,17903,0.0030374589227633014,-5.793691912413212,19814
12031,0.0,45,2025,12,0.0,1.0,1.0,0.0,0.0,25243,0.00888406574074014,-4.714572208723063,25564
12032,0.0,44,1936,14,0.0,0.0,0.0,0.0,0.0,24169,0.005567657030522534,-5.185197740172408,25527
12033,0.0,30,900,15,0.0,0.0,1.0,0.0,0.0,18592,0.007397203184076448,-4.899228600144064,25564
12034,0.0,49,2401,12,0.0,0.0,1.0,0.0,0.0,25180,0.0006295295162199385,-7.369908089470229,25564
12035,0.0,54,2916,4,0.0,1.0,1.0,0.0,1.0,17000,0.029599472475021076,-3.4899523618643293,0
12036,0.0,39,1521,8,0.0,0.0,0.0,0.0,1.0,15622,0.14922386389461925,-1.7407014135073047,20796
12037,0.0,44,1936,7,0.0,1.0,1.0,0.0,1.0,25243,0.045555797430435876,-3.0421912924258696,25564
12038,0.0,28,784,12,0.0,1.0,1.0,0.0,0.0,25241,0.046993189567411074,-3.009619361548195,25564
12039,0.0,22,484,13,0.0,0.0,0.0,0.0,0.0,17022,0.06947779228662346,-2.594738776163636,25564
12040,0.0,24,576,14,0.0,0.0,0.0,0.0,0.0,14938,0.07245234338324139,-2.549615161880777,21166
12041,0.0,29,841,12,0.0,0.0,1.0,0.0,0.0,17819,0.016731452570326526,-4.073591939008466,17416
12042,0.0,34,1156,12,0.0,0.0,1.0,0.0,0.0,24443,0.0059257145963519595,-5.122510650942638,16328
12043,0.0,29,841,15,0.0,0.0,1.0,0.0,0.0,19235,0.007140590855925743,-4.934793546233639,25564
12044,0.0,48,2304,12,0.0,0.0,1.0,0.0,0.0,16820,0.00203228420730333,-6.196560541148304,25564
12045,0.0,33,1089,12,0.0,0.0,1.0,0.0,0.0,10922,0.029791811754814775,-3.483277093099341,707
12046,0.0,31,961,8,0.0,1.0,1.0,0.0,1.0,20944,0.20435566682175374,-1.359290327790208,25564
12047,0.0,36,1296,6,0.0,1.0,1.0,0.0,1.0,12664,0.4241640203446914,-0.3057026417378165,11484
12048,0.0,26,676,9,0.0,1.0,1.0,0.0,1.0,16053,0.29421452174428797,-0.8750021690991125,11798
12049,0.0,26,676,7,0.0,1.0,1.0,0.0,1.0,20683,0.27966024190708494,-0.9461475423303951,21146
12050,0.0,22,484,10,0.0,0.0,1.0,0.0,1.0,10410,0.08434340296190843,-2.384744804678713,13024
12051,0.0,47,2209,8,0.0,0.0,1.0,0.0,1.0,20730,0.005580205110143639,-5.18293391255596,25461
12052,0.0,38,1444,12,0.0,0.0,1.0,0.0,0.0,15957,0.010732515291007407,-4.523686808967287,0
12053,0.0,18,324,11,0.0,0.0,0.0,0.0,1.0,6253,0.3271161911417155,-0.7212572357926139,12222
12054,0.0,35,1225,12,0.0,0.0,1.0,0.0,0.0,25243,0.004977404535292286,-5.297856868386373,0
12055,0.0,50,2500,12,0.0,0.0,1.0,0.0,0.0,25243,0.0005044601333201587,-7.591517156037125,25564
12056,0.0,20,400,13,0.0,0.0,0.0,0.0,0.0,107,0.3300546004268507,-0.7079381192766987,5732
12057,0.0,24,576,11,0.0,0.0,1.0,0.0,1.0,14965,0.04277061404565936,-3.108191776413274,17100
12058,0.0,46,2116,12,0.0,0.0,1.0,1.0,0.0,0,0.018098979933303613,-3.9936349296373472,0
12059,0.0,18,324,12,0.0,0.0,0.0,0.0,0.0,3578,0.2721371479349798,-0.9838064808596585,17446
12060,0.0,30,900,12,0.0,0.0,1.0,0.0,0.0,4049,0.07458060903851964,-2.518366489431819,25564
12061,0.0,46,2116,18,0.0,0.0,1.0,0.0,0.0,25243,0.0002797202667470059,-8.181440742111805,25564
12062,0.0,27,729,18,0.0,0.0,1.0,0.0,0.0,16787,0.004980428182082652,-5.297246539455553,20333
12063,0.0,25,625,15,0.0,0.0,1.0,0.0,0.0,9200,0.02400224875555759,-3.7053127582508316,16949
12064,0.0,33,1089,13,0.0,0.0,1.0,1.0,0.0,0,0.07041474052837277,-2.580335905369432,0
12065,0.0,23,529,12,0.0,0.0,1.0,0.0,0.0,12612,0.031621736297928915,-3.4217780375770954,25297
12066,0.0,52,2704,12,0.0,0.0,1.0,0.0,0.0,15799,0.0009546878474115022,-6.953170988411465,13377
12067,0.0,34,1156,12,0.0,0.0,1.0,0.0,0.0,7121,0.042402845712693066,-3.1172117066748637,18854
12068,0.0,37,1369,12,0.0,0.0,1.0,0.0,0.0,25243,0.004112348573828475,-5.489640156989285,25564
12069,0.0,27,729,12,0.0,0.0,0.0,0.0,0.0,12884,0.13489754696695397,-1.8583323637673237,25564
12070,0.0,21,441,13,0.0,0.0,1.0,0.0,0.0,11791,0.026262569449435193,-3.612996978208405,10522
12071,0.0,19,361,13,0.0,0.0,1.0,0.0,0.0,4260,0.055719717945646445,-2.8300889441287085,23188
12072,0.0,22,484,15,0.0,0.0,1.0,1.0,0.0,0,0.05675533269673309,-2.810576085122457,25564
12073,0.0,25,625,15,0.0,0.0,1.0,0.0,0.0,930,0.060203787059562794,-2.747927798714145,9984
12074,0.0,22,484,12,0.0,0.0,1.0,0.0,0.0,23999,0.008471516065771642,-4.762538190606792,20759
12075,0.0,20,400,12,0.0,0.0,0.0,0.0,0.0,8572,0.18916087731387357,-1.4554718096590422,14477
12076,0.0,39,1521,8,0.0,1.0,1.0,0.0,1.0,13944,0.22341343701132452,-1.2458840821956614,13886
12077,0.0,20,400,14,0.0,1.0,0.0,0.0,0.0,4364,0.6129923074511361,0.45990781661864355,8310
12078,0.0,25,625,12,0.0,1.0,1.0,0.0,0.0,11536,0.20014670064341947,-1.3853777341651294,12708
12079,0.0,21,441,12,0.0,1.0,1.0,0.0,0.0,25243,0.04544387982469291,-3.044768282567921,23602
12080,0.0,37,1369,12,0.0,0.0,1.0,1.0,0.0,0,0.06318681686706691,-2.6963881991818712,0
12081,0.0,32,1024,14,0.0,0.0,1.0,0.0,0.0,1306,0.05898181568033439,-2.7697332762699145,16385
12082,0.0,52,2704,12,0.0,0.0,0.0,0.0,0.0,25243,0.0015718330949467667,-6.453939694589332,25564
12083,0.0,33,1089,12,0.0,0.0,1.0,0.0,0.0,25243,0.005816852003098855,-5.141162220732339,0
12084,0.0,55,3025,12,0.0,0.0,1.0,0.0,0.0,25243,0.00015151436440441268,-8.794678597115022,0
12085,0.0,49,2401,12,0.0,0.0,1.0,1.0,0.0,0,0.01011119502065205,-4.583949390725792,0
12086,0.0,39,1521,14,0.0,0.0,1.0,1.0,0.0,0,0.03266908541953448,-3.3881114136226773,0
12087,0.0,36,1296,17,0.0,0.0,1.0,0.0,0.0,17607,0.003444584914251039,-5.667501339952319,17227
12088,0.0,40,1600,12,0.0,0.0,1.0,0.0,0.0,7326,0.022556293845218074,-3.76892656736581,11758
12089,0.0,43,1849,12,0.0,0.0,1.0,0.0,0.0,3150,0.023709062892387327,-3.7179032577241804,13973
12090,0.0,18,324,12,0.0,0.0,0.0,0.0,0.0,680,0.34336899599797677,-0.6483165639627639,10115
12091,0.0,47,2209,16,0.0,0.0,1.0,0.0,0.0,14186,0.0013255995724156364,-6.624563935454333,17301
12092,0.0,17,289,10,0.0,0.0,0.0,0.0,1.0,3448,0.4426284826351742,-0.2305012361074728,0
12093,0.0,31,961,16,0.0,0.0,1.0,0.0,0.0,21134,0.004178664254952049,-5.4735762204755565,15501
12094,0.0,53,2809,12,0.0,0.0,1.0,0.0,0.0,11631,0.0012156129173328963,-6.7112905183019045,0
12095,0.0,28,784,12,0.0,0.0,1.0,0.0,0.0,16436,0.020165961596577024,-3.8833870951513036,14929
12096,0.0,27,729,12,0.0,0.0,0.0,0.0,0.0,14814,0.11088225740996092,-2.081760776331508,0
12097,0.0,24,576,12,0.0,0.0,1.0,0.0,0.0,13772,0.02813216447703004,-3.5423062584855627,19188
12098,0.0,41,1681,12,0.0,0.0,1.0,1.0,0.0,0,0.03972569771757419,-3.1852206992343306,0
12099,0.0,41,1681,16,0.0,0.0,0.0,0.0,0.0,25243,0.004890055039035509,-5.3156496696524815,4576
12100,0.0,46,2116,13,0.0,0.0,1.0,0.0,0.0,17158,0.0022753481072267006,-6.083344283474019,18929
12101,0.0,41,1681,13,0.0,0.0,1.0,0.0,0.0,19942,0.0036944487120078,-5.597222644044417,0
12102,0.0,40,1600,7,0.0,0.0,1.0,0.0,1.0,22418,0.017738129982774655,-4.014141384028238,23222
12103,0.0,21,441,12,0.0,0.0,1.0,0.0,0.0,12691,0.029748957627107275,-3.4847607509492686,7044
12104,0.0,27,729,12,0.0,0.0,1.0,0.0,0.0,25243,0.007527695734949229,-4.881610123463505,25564
12105,0.0,32,1024,13,0.0,0.0,1.0,0.0,0.0,2173,0.06675261953257927,-2.6376767704539814,11428
12106,0.0,31,961,14,0.0,0.0,1.0,0.0,0.0,20132,0.0074450914378421575,-4.8927273866801615,23513
12107,0.0,25,625,14,0.0,0.0,0.0,0.0,0.0,4504,0.2080492552086325,-1.3367243434051408,4858
12108,0.0,33,1089,16,0.0,0.0,0.0,0.0,0.0,19032,0.022769146808589675,-3.759316502547143,25564
12109,0.0,26,676,12,0.0,0.0,1.0,0.0,0.0,10557,0.04035243808948385,-3.1689142776241246,25564
12110,0.0,22,484,15,0.0,0.0,0.0,0.0,0.0,6337,0.13911857252893717,-1.822630170768552,20136
12111,0.0,32,1024,16,0.0,0.0,0.0,0.0,0.0,8034,0.08159033293247872,-2.420932765510721,5631
12112,0.0,46,2116,14,0.0,0.0,1.0,0.0,0.0,16680,0.001906774201876428,-6.260433769853408,19089
12113,0.0,17,289,11,0.0,0.0,0.0,0.0,1.0,762,0.4620781250281524,-0.15197935723208403,10008
12114,0.0,48,2304,16,0.0,0.0,1.0,0.0,0.0,25243,0.00030303466543149825,-8.101360271044534,25564
12115,0.0,38,1444,12,0.0,0.0,1.0,0.0,0.0,25243,0.0036890514469405055,-5.59869004164657,25564
12116,0.0,33,1089,12,0.0,1.0,1.0,0.0,0.0,23592,0.04491858261977728,-3.0569450147089645,25564
12117,0.0,35,1225,18,0.0,0.0,1.0,0.0,0.0,23467,0.0015210832729574393,-6.486810277087618,25564
12118,0.0,28,784,14,0.0,0.0,1.0,0.0,0.0,25243,0.004642773864903892,-5.3677896906376095,25564
12119,0.0,42,1764,12,0.0,0.0,0.0,0.0,0.0,14521,0.03595595062024068,-3.288842392572229,17830
12120,0.0,32,1024,12,0.0,0.0,1.0,0.0,0.0,25243,0.006206248174870779,-5.07597313726115,23368
12121,0.0,22,484,13,0.0,0.0,1.0,0.0,0.0,13837,0.02148776537035789,-3.818549569591588,12501
12122,0.0,39,1521,16,0.0,0.0,0.0,0.0,0.0,23643,0.007626553371377611,-4.868463472155598,17005
12123,0.0,52,2704,13,0.0,0.0,1.0,1.0,0.0,0,0.0041287678779061,-5.485638936393718,16420
12124,0.0,25,625,12,0.0,1.0,1.0,1.0,0.0,0,0.45538632396670564,-0.1789305696309153,0
12125,0.0,23,529,12,0.0,0.0,1.0,0.0,0.0,22968,0.00975037889776073,-4.620650908310098,19891
12126,0.0,36,1296,12,0.0,0.0,1.0,0.0,0.0,18404,0.009975094700379467,-4.597638643177271,1929
12127,0.0,42,1764,12,0.0,0.0,1.0,0.0,0.0,16546,0.005965410494939612,-5.115794133906607,17760
12128,0.0,28,784,12,0.0,0.0,1.0,0.0,0.0,22237,0.010405654374265043,-4.554945759029456,12689
12129,0.0,34,1156,12,0.0,0.0,1.0,0.0,0.0,18977,0.011099061559255805,-4.489733602716818,21994
12130,0.0,46,2116,9,0.0,0.0,0.0,0.0,1.0,14968,0.04890236880229048,-2.967790881820793,15625
12131,0.0,53,2809,12,0.0,0.0,1.0,0.0,0.0,7519,0.0019552878493935013,-6.235260656921631,0
12132,0.0,24,576,12,0.0,0.0,1.0,0.0,0.0,673,0.11651161232564317,-2.0258872034709245,10802
12133,0.0,26,676,12,0.0,0.0,1.0,0.0,0.0,5496,0.07023909046887608,-2.583022466231722,32
12134,0.0,28,784,2,0.0,1.0,1.0,0.0,1.0,22907,0.481167074790099,-0.07536735596555744,23300
12135,0.0,39,1521,12,0.0,0.0,1.0,0.0,0.0,22053,0.004738813127749576,-5.3472184927173725,22601
12136,0.0,33,1089,18,0.0,0.0,0.0,0.0,0.0,19888,0.013083113202128889,-4.323263497879133,22459
12137,0.0,55,3025,10,0.0,0.0,1.0,0.0,1.0,13527,0.0013135401732578096,-6.633714960789386,14936
12138,0.0,26,676,12,0.0,0.0,1.0,0.0,0.0,25243,0.0076220853154551965,-4.869054001415634,11193
12139,0.0,39,1521,12,0.0,0.0,1.0,0.0,0.0,25039,0.0033585028844278233,-5.692895819099059,0
12140,0.0,39,1521,16,0.0,0.0,1.0,0.0,0.0,25243,0.0012972446768366279,-6.646214656319106,13196
12141,0.0,46,2116,12,0.0,0.0,1.0,0.0,0.0,25243,0.001127204362047394,-6.786886887444761,25564
12142,0.0,34,1156,16,0.0,0.0,1.0,0.0,0.0,18093,0.004883007383621897,-5.317099013579439,22553
12143,0.0,41,1681,17,0.0,0.0,1.0,0.0,0.0,23616,0.0009555670885238409,-6.952249559812506,23758
12144,0.0,50,2500,12,0.0,0.0,1.0,0.0,0.0,76,0.009211633048376902,-4.678033809403534,124
12145,0.0,51,2601,10,0.0,0.0,1.0,0.0,1.0,25243,0.0009020337858600223,-7.009956141132416,25564
12146,0.0,20,400,12,0.0,0.0,1.0,0.0,0.0,3303,0.08031858938383513,-2.4380262239244237,0
12147,0.0,22,484,10,0.0,0.0,1.0,0.0,1.0,14469,0.05444201273854222,-2.854639067164736,10961
12148,0.0,31,961,12,0.0,0.0,1.0,0.0,0.0,16852,0.017154969387480772,-4.048163566448907,25564
12149,0.0,27,729,12,0.0,0.0,1.0,0.0,0.0,15217,0.02363887228184846,-3.720940038298472,0
12150,0.0,32,1024,11,0.0,0.0,1.0,0.0,1.0,25243,0.010946271101358318,-4.503749797059808,25564
12151,0.0,32,1024,12,0.0,0.0,1.0,0.0,0.0,19670,0.01176479509839955,-4.430809125229959,25564
12152,0.0,32,1024,12,0.0,0.0,1.0,0.0,0.0,19433,0.012088093394858319,-4.403372579231144,22788
12153,0.0,38,1444,17,0.0,0.0,1.0,0.0,0.0,18870,0.002416437839242359,-6.023041428339808,0
12154,0.0,38,1444,10,0.0,0.0,1.0,0.0,1.0,19079,0.01661884774983615,-4.080459330997803,16942
12155,0.0,27,729,16,0.0,0.0,0.0,0.0,0.0,16424,0.03924683825904887,-3.197846633274479,24611
12156,0.0,28,784,13,0.0,0.0,1.0,0.0,0.0,9673,0.034460037722249474,-3.3328871654861842,13348
12157,0.0,45,2025,11,0.0,0.0,1.0,1.0,1.0,0,0.03760874687990706,-3.2421844228809618,0
12158,0.0,20,400,13,0.0,0.0,0.0,0.0,0.0,535,0.3191923370386415,-0.7574859744981863,20408
12159,0.0,48,2304,9,0.0,0.0,1.0,0.0,1.0,13858,0.008029373638529815,-4.816586974081204,25564
12160,0.0,50,2500,12,0.0,0.0,1.0,1.0,0.0,0,0.008176628000769367,-4.7982651982297115,0
12161,0.0,28,784,12,0.0,0.0,1.0,0.0,0.0,17138,0.018621254202638875,-3.964654838995893,18314
12162,0.0,37,1369,18,0.0,0.0,1.0,0.0,0.0,25243,0.0010227938485227416,-6.88419401165633,25564
12163,0.0,19,361,12,0.0,0.0,1.0,0.0,0.0,25243,0.006517137064288502,-5.02678163372269,25564
12164,0.0,38,1444,12,0.0,0.0,1.0,0.0,0.0,25243,0.0036890514469405055,-5.59869004164657,25564
12165,0.0,33,1089,12,0.0,0.0,1.0,0.0,0.0,19419,0.011352038999107208,-4.466940938466116,8861
12166,0.0,28,784,13,0.0,1.0,1.0,1.0,0.0,0,0.38959270633148146,-0.4490245782190339,0
12167,0.0,32,1024,12,0.0,1.0,1.0,1.0,0.0,0,0.4038054909555949,-0.3896336672870818,0
12168,0.0,52,2704,10,0.0,1.0,1.0,0.0,1.0,12489,0.020387223184197507,-3.8722489777505404,13785
12169,0.0,17,289,11,0.0,1.0,0.0,0.0,1.0,873,0.8491894799812006,1.7282581270617086,7759
12170,0.0,30,900,18,0.0,0.0,1.0,1.0,0.0,0,0.02729935366033596,-3.573213347890064,24855
12171,0.0,31,961,14,0.0,0.0,1.0,0.0,0.0,25243,0.004133834298522472,-5.484407498916196,25564
12172,0.0,33,1089,13,0.0,0.0,1.0,0.0,0.0,3043,0.05713090247442076,-2.8035822886043613,0
12173,0.0,19,361,12,0.0,0.0,0.0,0.0,0.0,6199,0.22625003329411028,-1.229608051232947,15393
12174,0.0,25,625,12,0.0,0.0,1.0,0.0,0.0,25243,0.007650760553207743,-4.865270039604984,0
12175,0.0,30,900,12,0.0,0.0,1.0,0.0,0.0,25243,0.006882196364683257,-4.971911451030434,25564
12176,0.0,44,1936,6,1.0,0.0,1.0,0.0,1.0,18902,0.47833653312751395,-0.08670815152814706,18575
12177,0.0,20,400,12,1.0,0.0,0.0,0.0,0.0,3842,0.9513936693754574,2.974174147779012,12718
12178,0.0,50,2500,12,0.0,0.0,1.0,0.0,0.0,25243,0.0005044601333201587,-7.591517156037125,25564
12179,0.0,19,361,12,0.0,0.0,0.0,0.0,0.0,7676,0.1977217968552545,-1.400594458153828,0
12180,0.0,30,900,10,1.0,0.0,1.0,0.0,1.0,12011,0.7767152877484991,1.2466261645046093,4713
12181,0.0,36,1296,7,1.0,0.0,1.0,0.0,1.0,11275,0.8336411592730546,1.6116558987176053,16355
12182,0.0,16,256,9,1.0,0.0,0.0,0.0,1.0,785,0.9839697331876143,4.11711652657502,0
12183,0.0,28,784,9,1.0,0.0,0.0,0.0,1.0,3179,0.984677560809451,4.162995870417355,5975
12184,0.0,30,900,17,0.0,0.0,0.0,0.0,0.0,25243,0.010544878618816526,-4.541514106085678,25564
12185,0.0,38,1444,16,0.0,0.0,0.0,0.0,0.0,25243,0.00713298413577473,-4.935867054257307,21602
12186,0.0,53,2809,10,0.0,0.0,1.0,0.0,1.0,7027,0.004615748535503937,-5.373654793974446,21359
12187,0.0,22,484,13,0.0,0.0,0.0,0.0,0.0,551,0.3344877668178233,-0.6879567122544745,19210
12188,0.0,38,1444,12,0.0,0.0,1.0,0.0,0.0,22203,0.005236970577350777,-5.246761350353761,25564
12189,0.0,26,676,13,0.0,0.0,1.0,0.0,0.0,25243,0.006050895988064555,-5.1014796438601415,25564
12190,0.0,21,441,12,1.0,0.0,0.0,0.0,0.0,7479,0.9304233052489682,2.5932099837886904,8279
12191,0.0,16,256,9,1.0,0.0,0.0,0.0,1.0,3113,0.979114904602171,3.847613239295535,3670
12192,0.0,23,529,12,1.0,0.0,1.0,0.0,0.0,10793,0.6616986209545352,0.670873044744722,1001
12193,0.0,48,2304,8,0.0,0.0,1.0,0.0,1.0,2159,0.03805903041458805,-3.229814700243746,948
12194,0.0,43,1849,6,1.0,0.0,1.0,0.0,1.0,7970,0.7925768874779068,1.3405287910040953,10768
12195,0.0,29,841,17,0.0,0.0,1.0,0.0,0.0,18966,0.004639475103188681,-5.368503772583915,19662
12196,0.0,51,2601,16,0.0,0.0,1.0,0.0,0.0,25243,0.00015934051423012447,-8.744307693556296,25564
12197,0.0,25,625,14,0.0,0.0,1.0,0.0,0.0,25243,0.004820136099464568,-5.330121324493999,19350
12198,0.0,28,784,12,0.0,0.0,1.0,1.0,0.0,0,0.10815890845304511,-2.109686447941181,0
12199,0.0,24,576,17,0.0,0.0,0.0,0.0,0.0,25243,0.011660019522835076,-4.439860893086797,25564
