,treat,age,education*,black,hispanic,nodegree,black_age,married,re74,re75,propensity_score,propensity_logit,re78
11624,0.0,40,12,0.0,0.0,0.0,0.0,1.0,8585,15110,0.004274506444783699,-5.450802966506086,0
11625,0.0,18,11,0.0,0.0,1.0,0.0,0.0,766,3081,0.5669729893826192,0.26951155858424297,6790
11626,0.0,41,14,0.0,0.0,0.0,0.0,1.0,25862,7573,0.016008092849617257,-4.118523275112175,0
11627,0.0,35,14,0.0,0.0,0.0,0.0,1.0,21199,20633,0.0015469024535067625,-6.4699526645007595,25564
11628,0.0,22,13,0.0,0.0,0.0,0.0,0.0,7954,7259,0.10742802383759416,-2.1172860783371363,0
11629,0.0,38,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00042907368751306046,-7.75345272225563,25564
11630,0.0,48,18,0.0,0.0,0.0,0.0,1.0,0,0,0.08354853306268623,-2.3950814138009124,0
11631,0.0,19,12,0.0,0.0,0.0,0.0,0.0,0,3220,0.2702638783200098,-0.993284182806801,3180
11632,0.0,50,12,0.0,0.0,0.0,0.0,1.0,4813,0,0.05927302180174786,-2.764498699257158,0
11633,0.0,35,10,1.0,0.0,1.0,35.0,1.0,12419,11896,0.7575430506348754,1.139256202063636,0
11634,0.0,24,14,1.0,0.0,0.0,24.0,1.0,12551,11031,0.39134928929903157,-0.4416440732974017,18251
11635,0.0,20,12,1.0,0.0,0.0,20.0,1.0,2648,4273,0.6994476475403675,0.8446689919807604,0
11636,0.0,38,10,0.0,0.0,1.0,0.0,1.0,4565,11733,0.03233473392485789,-3.3987442218042356,15454
11637,0.0,27,13,0.0,0.0,0.0,0.0,1.0,25862,0,0.1502278273141681,-1.7328152908498016,25564
11638,0.0,47,13,0.0,0.0,0.0,0.0,0.0,19984,12525,0.007644990515471775,-4.866030316966255,16846
11639,0.0,25,12,0.0,0.0,0.0,0.0,1.0,21318,23199,0.0015041723041923365,-6.49800719135172,25564
11640,0.0,51,6,0.0,1.0,1.0,0.0,1.0,0,0,0.28227810123664127,-0.9331894068044442,0
11641,0.0,17,11,0.0,1.0,1.0,0.0,0.0,0,1428,0.8124371927641907,1.4659248487584837,14991
11642,0.0,39,12,0.0,1.0,0.0,0.0,1.0,25862,25243,0.0008795770972598909,-7.03518937314682,25564
11643,0.0,33,12,0.0,1.0,0.0,0.0,1.0,14494,9782,0.037986064637876765,-3.2318095639719333,21183
11644,0.0,51,10,0.0,0.0,1.0,0.0,1.0,23417,16999,0.0038335494585118287,-5.5601232370462075,24109
11645,0.0,29,15,0.0,0.0,0.0,0.0,1.0,13178,17215,0.00525335590555578,-5.243620983189058,23614
11646,0.0,27,12,0.0,0.0,0.0,0.0,0.0,25862,18359,0.006248073456624275,-5.069214435336322,25564
11647,0.0,52,0,0.0,1.0,1.0,0.0,1.0,18675,15529,0.008537675546198407,-4.754692162238441,13052
11648,0.0,28,6,0.0,1.0,1.0,0.0,1.0,13148,13844,0.06034309812427333,-2.7454682337660277,18077
11649,0.0,44,5,0.0,0.0,1.0,0.0,1.0,25862,25243,0.0008312386732948727,-7.091762007854747,25564
11650,0.0,35,12,0.0,0.0,0.0,0.0,1.0,21977,21356,0.001235423102280561,-6.695105587767518,25564
11651,0.0,24,16,0.0,0.0,0.0,0.0,1.0,15636,16426,0.00819756332450348,-4.795686976311055,19149
11652,0.0,31,16,0.0,0.0,0.0,0.0,1.0,13083,9424,0.024721473362677555,-3.6750508656849648,8601
11653,0.0,28,8,1.0,0.0,1.0,28.0,1.0,14045,13246,0.5854241017645389,0.34508047911688783,12081
11654,0.0,32,13,0.0,1.0,0.0,0.0,1.0,1491,0,0.29590674188757543,-0.8668664728032726,25564
11655,0.0,23,16,0.0,0.0,0.0,0.0,1.0,3558,10059,0.039186929623854345,-3.199436611077976,23736
11656,0.0,48,14,0.0,0.0,0.0,0.0,1.0,24569,21539,0.0005720404537814449,-7.465728641559778,22785
11657,0.0,45,12,0.0,0.0,0.0,0.0,1.0,21324,23370,0.0004571445829581905,-7.690053593912455,18196
11658,0.0,30,12,0.0,0.0,0.0,0.0,1.0,9584,9606,0.023641016463904534,-3.720847140546685,25564
11659,0.0,44,12,0.0,0.0,0.0,0.0,1.0,19363,18651,0.001357603210168653,-6.6006759538678015,20914
11660,0.0,17,10,0.0,0.0,1.0,0.0,0.0,0,0,0.7237183063345882,0.9629812625744607,9407
11661,0.0,34,12,0.0,0.0,0.0,0.0,1.0,21984,23367,0.0008545726058467654,-7.064054152248708,24129
11662,0.0,54,11,0.0,0.0,1.0,0.0,1.0,15971,9744,0.017144522771674976,-4.048783336502274,0
11663,0.0,23,8,0.0,0.0,1.0,0.0,1.0,3595,4866,0.2460504886940269,-1.1197886511658883,2782
11664,0.0,48,12,0.0,0.0,0.0,0.0,1.0,21591,20839,0.0006547407140932289,-7.330616301896645,20550
11665,0.0,54,18,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0002036392182012761,-8.498957008103632,25564
11666,0.0,26,15,0.0,0.0,0.0,0.0,1.0,25862,23551,0.0013429011066351984,-6.611579196707347,0
11667,0.0,22,12,0.0,0.0,0.0,0.0,1.0,18493,18205,0.005371339717556547,-5.221292102494252,20524
11668,0.0,20,12,0.0,0.0,0.0,0.0,0.0,7835,12290,0.04323077358623676,-3.097009626468634,19878
11669,0.0,22,12,0.0,1.0,0.0,0.0,1.0,13066,17190,0.015587726448850078,-4.145560947998691,20354
11670,0.0,19,12,0.0,0.0,0.0,0.0,1.0,1861,5490,0.1098777213571631,-2.0919907215679543,15502
11671,0.0,20,12,0.0,0.0,0.0,0.0,0.0,8516,3143,0.23737870192341207,-1.16710481100966,3172
11672,0.0,22,12,0.0,0.0,0.0,0.0,1.0,23634,23639,0.0015717396482293345,-6.453999240739275,25564
11673,0.0,22,15,0.0,1.0,0.0,0.0,0.0,0,1781,0.5010516402906644,0.004206567365654075,25564
11674,0.0,27,17,0.0,0.0,0.0,0.0,1.0,2498,0,0.22265004389460114,-1.250289414014885,19210
11675,0.0,55,8,0.0,1.0,1.0,0.0,0.0,25862,25243,0.0018818651610364105,-6.273608248924934,25564
11676,0.0,29,16,0.0,0.0,0.0,0.0,0.0,21649,22511,0.0027848745405563134,-5.880763695373688,25564
11677,0.0,41,14,0.0,0.0,0.0,0.0,1.0,0,0,0.1081332424573619,-2.1099525533041064,22409
11678,0.0,16,9,0.0,1.0,1.0,0.0,0.0,144,0,0.8538016265253452,1.764734457455183,9014
11679,0.0,20,14,0.0,0.0,0.0,0.0,0.0,2897,3736,0.2412412133398989,-1.145886604581504,7762
11680,0.0,22,12,0.0,0.0,0.0,0.0,0.0,0,1980,0.28831621430435783,-0.9035758474006207,19581
11681,0.0,19,12,0.0,0.0,0.0,0.0,0.0,6871,4626,0.19807612239600902,-1.398362274300433,19316
11682,0.0,32,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006067724127134151,-7.406749818507127,25564
11683,0.0,25,14,0.0,0.0,0.0,0.0,1.0,17666,17419,0.005735297516388118,-5.1553638449418555,25134
11684,0.0,35,16,0.0,0.0,0.0,0.0,0.0,9612,24416,0.0015867161971800134,-6.444500706819537,25564
11685,0.0,24,12,0.0,0.0,0.0,0.0,0.0,4396,4943,0.15237933957434135,-1.7160601343393171,25564
11686,0.0,31,12,0.0,0.0,0.0,0.0,1.0,17647,21301,0.001683833150815386,-6.384997194767655,25564
11687,0.0,39,12,0.0,0.0,0.0,0.0,1.0,20854,19618,0.0014422939905242732,-6.540077048877872,21907
11688,0.0,32,12,0.0,0.0,0.0,0.0,1.0,24763,16718,0.003754154303734077,-5.581131019016792,25564
11689,0.0,26,16,0.0,0.0,0.0,0.0,0.0,16361,6910,0.08984392977641852,-2.315542039126243,17067
11690,0.0,23,12,0.0,0.0,0.0,0.0,0.0,11994,10546,0.04903106328915836,-2.9650273562664813,888
11691,0.0,33,16,0.0,0.0,0.0,0.0,1.0,23454,25243,0.0006698772099995303,-7.307746029354445,13898
11692,0.0,29,15,0.0,0.0,0.0,0.0,1.0,19236,23401,0.0012922014557124062,-6.650114923234898,25564
11693,0.0,32,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006067724127134151,-7.406749818507127,25564
11694,0.0,31,14,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006823487599461247,-7.289287070944154,2760
11695,0.0,51,12,0.0,0.0,0.0,0.0,0.0,20742,2538,0.04652624552975492,-3.0200953258348333,1019
11696,0.0,44,7,0.0,1.0,1.0,0.0,1.0,21436,20067,0.006125344614185358,-5.089176079095108,20129
11697,0.0,20,12,0.0,1.0,0.0,0.0,0.0,7609,9771,0.14392615230792927,-1.783056306250776,5634
11698,0.0,34,12,0.0,1.0,0.0,0.0,1.0,23309,21557,0.0026656975843367932,-5.924620241009138,25564
11699,0.0,41,13,0.0,1.0,0.0,0.0,1.0,25862,25243,0.000807372636236093,-7.120917542593876,25564
11700,0.0,31,18,0.0,1.0,0.0,0.0,1.0,7909,7462,0.08764999928329038,-2.3426720859778145,25564
11701,0.0,46,10,0.0,1.0,1.0,0.0,1.0,25862,23657,0.0026104385412244148,-5.945623196627204,25564
11702,0.0,42,12,0.0,1.0,0.0,0.0,1.0,21561,24258,0.0009743904132412649,-6.932723634244463,25564
11703,0.0,24,12,0.0,1.0,0.0,0.0,1.0,22995,25243,0.0021851839068863766,-6.123867711160063,12708
11704,0.0,48,11,0.0,0.0,1.0,0.0,1.0,0,0,0.199937057904828,-1.3866877956515284,0
11705,0.0,43,18,0.0,0.0,0.0,0.0,0.0,12292,9877,0.021787852007482005,-3.804373999636956,15459
11706,0.0,50,13,0.0,0.0,0.0,0.0,0.0,9567,9173,0.01527190326606178,-4.166350806808016,10117
11707,0.0,53,4,0.0,1.0,1.0,0.0,1.0,6099,11527,0.025366462782209265,-3.6486336024090513,16791
11708,0.0,31,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006428436299510656,-7.34896600121571,25564
11709,0.0,33,10,1.0,0.0,1.0,33.0,0.0,0,0,0.9869183321827545,4.323375445663332,0
11710,0.0,30,11,1.0,0.0,1.0,30.0,1.0,356,3947,0.9393986856844218,2.7409233932748527,7329
11711,0.0,35,17,0.0,0.0,0.0,0.0,0.0,0,0,0.2524626286305135,-1.0855210668204296,6033
11712,0.0,37,13,1.0,0.0,0.0,37.0,1.0,25862,25243,0.05175245694229746,-2.9081436813733363,25244
11713,0.0,55,12,1.0,0.0,0.0,55.0,1.0,18636,18685,0.41407432864834265,-0.34714744532695896,20441
11714,0.0,41,18,0.0,0.0,0.0,0.0,0.0,0,0,0.1974379990726558,-1.4023845054331534,0
11715,0.0,29,13,0.0,0.0,0.0,0.0,0.0,17022,17074,0.008620724172242841,-4.744928089573877,25564
11716,0.0,36,14,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0005112164355223628,-7.578206157401239,11348
11717,0.0,37,16,0.0,0.0,0.0,0.0,1.0,23812,24898,0.0005688890981671719,-7.471255998418059,25564
11718,0.0,30,15,0.0,0.0,0.0,0.0,1.0,20317,17996,0.0037656649665648175,-5.578058042447249,3728
11719,0.0,39,14,0.0,0.0,0.0,0.0,1.0,20301,25243,0.00046868170241699857,-7.6651179012375374,25564
11720,0.0,26,14,0.0,0.0,0.0,0.0,0.0,1622,230,0.3254162540597309,-0.7289906834199058,0
11721,0.0,28,16,0.0,0.0,0.0,0.0,0.0,23664,23796,0.002178566645243257,-6.126907177438684,25220
11722,0.0,28,17,0.0,0.0,0.0,0.0,0.0,25599,25243,0.0016032482976941402,-6.434118986844712,25564
11723,0.0,29,14,0.0,0.0,0.0,0.0,0.0,5364,13584,0.022020999953699702,-3.793491656037484,10369
11724,0.0,31,16,0.0,0.0,0.0,0.0,1.0,25862,3254,0.07144166514346129,-2.5647519612295255,25564
11725,0.0,28,18,0.0,0.0,0.0,0.0,1.0,0,2508,0.14536027346918234,-1.7714647022462198,21521
11726,0.0,27,14,0.0,0.0,0.0,0.0,0.0,13716,15205,0.015494813320146942,-4.151633822985133,22324
11727,0.0,33,16,0.0,0.0,0.0,0.0,0.0,15282,15683,0.010308700060095058,-4.564404871526061,17985
11728,0.0,49,16,1.0,0.0,0.0,49.0,0.0,25601,25243,0.18220005583765486,-1.5015124483633147,2831
11729,0.0,46,11,1.0,0.0,1.0,46.0,1.0,0,0,0.9895459239420042,4.550254219469396,0
11730,0.0,17,9,1.0,0.0,1.0,17.0,0.0,0,0,0.9653460547013407,3.3270750623760206,0
11731,0.0,55,8,1.0,0.0,1.0,55.0,1.0,1328,1498,0.9906772816506868,4.665934577550943,1631
11732,0.0,36,8,0.0,0.0,1.0,0.0,1.0,22549,22371,0.0027892325161539785,-5.87919567513356,0
11733,0.0,43,15,0.0,0.0,0.0,0.0,1.0,25862,25243,0.000351533688642153,-7.952853413305379,25564
11734,0.0,32,18,0.0,0.0,0.0,0.0,0.0,468,1398,0.2339422268998269,-1.1861833974143245,456
11735,0.0,38,14,0.0,0.0,0.0,0.0,1.0,19686,20526,0.0013624781515187727,-6.597086659969183,22720
11736,0.0,21,13,0.0,0.0,0.0,0.0,0.0,0,2123,0.3002118407078682,-0.846289298506572,3533
11737,0.0,28,13,0.0,0.0,0.0,0.0,1.0,0,1500,0.1535766472648972,-1.7068198782648887,0
11738,0.0,20,11,0.0,1.0,1.0,0.0,1.0,4410,2100,0.6208724828571623,0.4932531138983509,5503
11739,0.0,33,14,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006079227055602203,-7.404854705526988,25564
11740,0.0,52,12,0.0,0.0,0.0,0.0,1.0,0,0,0.05704094740338654,-2.80525347378125,0
11741,0.0,19,13,0.0,0.0,0.0,0.0,0.0,1379,5730,0.17985005609876967,-1.517363699896522,21549
11742,0.0,31,13,0.0,0.0,0.0,0.0,1.0,0,0,0.17336646165521816,-1.5619538455257145,0
11743,0.0,40,11,0.0,0.0,1.0,0.0,1.0,20666,8502,0.045247509904374025,-3.0493044953207984,25564
11744,0.0,35,11,0.0,0.0,1.0,0.0,1.0,25862,25243,0.0016709829347784165,-6.392670861417326,25564
11745,0.0,21,12,0.0,0.0,0.0,0.0,0.0,11835,14798,0.02299918432664545,-3.7490287356765335,25564
11746,0.0,20,14,0.0,0.0,0.0,0.0,0.0,1216,0,0.4189260533652316,-0.327183602779931,10932
11747,0.0,23,8,0.0,0.0,1.0,0.0,1.0,6369,10972,0.07883625891443297,-2.4582647771075776,8145
11748,0.0,55,11,0.0,0.0,1.0,0.0,1.0,25862,25243,0.0005267028350428325,-7.548347207245666,25564
11749,0.0,37,11,0.0,0.0,1.0,0.0,1.0,16052,15581,0.013307800032345215,-4.306007804741161,25564
11750,0.0,33,18,0.0,0.0,0.0,0.0,1.0,3221,2302,0.1123709099028685,-2.0667488691332876,1709
11751,0.0,35,16,0.0,1.0,0.0,0.0,1.0,15799,0,0.23629476682122613,-1.173101856658613,17490
11752,0.0,35,12,0.0,0.0,0.0,0.0,1.0,24912,25243,0.0005178357134413525,-7.565334551691205,22941
11753,0.0,30,12,0.0,0.0,0.0,0.0,1.0,23040,25128,0.0007291362191948638,-7.22292058363691,8411
11754,0.0,46,8,0.0,1.0,1.0,0.0,1.0,20090,25243,0.0019228068403473225,-6.252044606651409,25564
11755,0.0,19,11,0.0,1.0,1.0,0.0,0.0,0,0,0.8393365912140535,1.653300259527631,0
11756,0.0,18,12,0.0,1.0,0.0,0.0,0.0,0,254,0.6153290425692212,0.4697688404604548,0
11757,0.0,27,12,0.0,0.0,0.0,0.0,1.0,195,0,0.20364138025034106,-1.3636891048059128,265
11758,0.0,40,12,0.0,0.0,0.0,0.0,1.0,19921,15869,0.0030546625064211733,-5.788026827480276,24973
11759,0.0,30,13,0.0,1.0,0.0,0.0,1.0,25294,24740,0.0017096462716545584,-6.369757679162638,25564
11760,0.0,49,8,0.0,1.0,1.0,0.0,1.0,0,0,0.3190930640194975,-0.7579428419500542,0
11761,0.0,35,12,0.0,0.0,0.0,0.0,1.0,12276,13328,0.007835578781234684,-4.841214096418179,6968
11762,0.0,27,13,0.0,1.0,0.0,0.0,1.0,0,4252,0.18895542018591804,-1.45681190634401,17695
11763,0.0,49,9,0.0,0.0,1.0,0.0,1.0,21375,25243,0.0007523339073296349,-7.191577689807868,18603
11764,0.0,19,13,0.0,0.0,0.0,0.0,0.0,2362,529,0.39429892455801024,-0.4292772761126327,1127
11765,0.0,44,12,0.0,0.0,0.0,0.0,1.0,10656,13776,0.00435906862237483,-5.431128266100126,1615
11766,0.0,20,14,0.0,0.0,0.0,0.0,0.0,3740,3405,0.25184994113950293,-1.0887701328250357,1455
11767,0.0,38,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00042907368751306046,-7.75345272225563,19105
11768,0.0,44,16,0.0,0.0,0.0,0.0,1.0,11167,18472,0.0018039946167212584,-6.31594621765065,3565
11769,0.0,22,16,0.0,0.0,0.0,0.0,1.0,576,3084,0.16581402535328899,-1.6155895375613978,22380
11770,0.0,29,15,0.0,0.0,0.0,0.0,0.0,9032,9716,0.0474217871775304,-3.000090448637034,8714
11771,0.0,40,14,0.0,0.0,0.0,0.0,0.0,25862,25243,0.0007304411091156732,-7.2211312392390665,25564
11772,0.0,30,10,0.0,1.0,1.0,0.0,0.0,19036,17194,0.049468927627889264,-2.9556761041648127,11651
11773,0.0,53,18,0.0,1.0,0.0,0.0,0.0,7010,13606,0.0131882798434239,-4.315150716982512,14734
11774,0.0,55,17,0.0,0.0,0.0,0.0,0.0,25862,25243,0.0003358969785052544,-7.998370103202988,25564
11775,0.0,32,12,0.0,1.0,0.0,0.0,1.0,19727,19607,0.004774445418573977,-5.3396915750096925,21313
11776,0.0,41,12,0.0,1.0,0.0,0.0,0.0,25862,22183,0.0026957399943839046,-5.913383151790427,25564
11777,0.0,55,14,0.0,0.0,0.0,0.0,1.0,6769,2805,0.026104165608612385,-3.619209448257138,1802
11778,0.0,33,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0005727240622866924,-7.464533635798544,25564
11779,0.0,28,16,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0008612563899421179,-7.056256688798347,25564
11780,0.0,47,15,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0002790086619906993,-8.183988682471048,25564
11781,0.0,46,15,1.0,0.0,0.0,46.0,1.0,21512,22106,0.1719719534703358,-1.5717156241334136,25564
11782,0.0,16,10,1.0,0.0,1.0,16.0,0.0,0,725,0.9586203381504725,3.142705602564171,3063
11783,0.0,19,12,0.0,0.0,0.0,0.0,1.0,7139,5696,0.09816929110490953,-2.2177333697145865,14252
11784,0.0,26,12,0.0,0.0,0.0,0.0,1.0,16263,25118,0.0010226623121048183,-6.884322756612445,25564
11785,0.0,33,16,0.0,0.0,0.0,0.0,1.0,24686,25241,0.0006574581038957641,-7.326471841928954,25564
11786,0.0,42,9,0.0,0.0,1.0,0.0,1.0,25862,25243,0.001051131372867773,-6.8568365127288,25564
11787,0.0,44,13,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00031258666588664715,-8.070316160868353,25564
11788,0.0,17,9,0.0,0.0,1.0,0.0,0.0,0,597,0.6913613049398745,0.8064912385625392,7964
11789,0.0,30,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0006810577363531644,-7.291182183924293,25564
11790,0.0,40,14,0.0,0.0,0.0,0.0,1.0,21471,23483,0.0006309120874961896,-7.3677129164430655,25564
11791,0.0,25,12,0.0,0.0,0.0,0.0,1.0,8179,15928,0.008566696603671967,-4.751269479493271,14496
11792,0.0,26,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0008580010076499426,-7.060046914758625,25564
11793,0.0,31,12,0.0,0.0,0.0,0.0,1.0,24569,25243,0.0006558858319015516,-7.3288677198826635,25564
11794,0.0,33,12,0.0,0.0,0.0,0.0,1.0,19882,19754,0.0020109858800893216,-6.207117178927111,19501
11795,0.0,31,16,0.0,0.0,0.0,0.0,1.0,25862,25162,0.0007368240060169476,-7.212424396503473,25564
11796,0.0,27,12,0.0,0.0,0.0,0.0,1.0,16020,20966,0.0023347723029196626,-6.057503405292098,24791
11797,0.0,37,12,0.0,0.0,0.0,0.0,1.0,24077,23277,0.0007090707201047641,-7.250845967907767,11512
11798,0.0,24,14,0.0,0.0,0.0,0.0,0.0,10256,14632,0.02181840724035178,-3.8029413481275003,20639
11799,0.0,24,18,0.0,0.0,0.0,0.0,1.0,8127,6438,0.07583122006393837,-2.5003846351835577,0
11800,0.0,30,16,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0007673312677916134,-7.1718243233811805,25564
11801,0.0,45,9,0.0,0.0,1.0,0.0,1.0,23534,22203,0.0017453017953668205,-6.3490809630383795,21146
11802,0.0,23,15,0.0,0.0,0.0,0.0,0.0,0,4885,0.18420370247652598,-1.4881224644860367,11115
11803,0.0,30,12,0.0,1.0,0.0,0.0,1.0,8975,6545,0.09229261661724898,-2.285957916669208,10651
11804,0.0,33,12,0.0,0.0,0.0,0.0,1.0,19314,20619,0.001689226905753518,-6.381793651668903,21319
11805,0.0,30,12,0.0,0.0,0.0,0.0,1.0,19402,13302,0.009400521061643512,-4.657545174318506,24426
11806,0.0,18,10,0.0,1.0,1.0,0.0,0.0,8379,3172,0.706423828096323,0.8780782453734154,5192
11807,0.0,39,13,0.0,0.0,0.0,0.0,1.0,7376,6429,0.029233903496286903,-3.5027564356035805,4102
11808,0.0,31,14,0.0,0.0,0.0,0.0,1.0,18618,1229,0.11083529958445928,-2.082237171281782,25564
11809,0.0,42,12,0.0,0.0,0.0,0.0,1.0,23364,25243,0.00035403549149336846,-7.945759293223346,25564
11810,0.0,29,10,0.0,1.0,1.0,0.0,1.0,16228,9067,0.15208345111914548,-1.7183528309004272,12087
11811,0.0,34,13,0.0,0.0,0.0,0.0,0.0,3205,84,0.22886457829563317,-1.2147335348967994,17293
11812,0.0,34,18,0.0,0.0,0.0,0.0,0.0,0,0,0.26935494275403055,-0.9978977843932347,0
11813,0.0,35,11,0.0,0.0,1.0,0.0,1.0,15158,6131,0.10231400621161758,-2.1717737576105742,0
11814,0.0,28,12,0.0,1.0,0.0,0.0,1.0,19674,22441,0.0033051876121901157,-5.708951379309888,20575
11815,0.0,24,10,0.0,1.0,1.0,0.0,1.0,19288,12442,0.10038198713522119,-2.1929874629203185,21827
11816,0.0,23,12,0.0,0.0,0.0,0.0,1.0,14718,12492,0.017838209090747032,-4.008413316487577,15836
11817,0.0,23,13,1.0,0.0,0.0,23.0,1.0,13338,13445,0.25802895509410617,-1.0562384116967507,15464
11818,0.0,42,6,0.0,0.0,1.0,0.0,1.0,25862,17598,0.004847145072796571,-5.3245064615563775,20228
11819,0.0,54,12,0.0,0.0,0.0,0.0,1.0,13111,20492,0.0005685273203665896,-7.471892500001762,24932
11820,0.0,25,12,0.0,0.0,0.0,0.0,0.0,1902,3555,0.1914493279923538,-1.4406201833281362,1400
11821,0.0,29,14,0.0,0.0,0.0,0.0,0.0,0,0,0.3039969109774269,-0.8283365584792622,0
11822,0.0,45,7,0.0,1.0,1.0,0.0,1.0,18991,18114,0.009061337868930947,-4.694635860685662,18102
11823,0.0,53,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0001803898189835277,-8.620209981626884,25564
11824,0.0,18,12,0.0,0.0,0.0,0.0,0.0,2155,5397,0.19296828105336625,-1.430837143739413,15678
11825,0.0,41,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0003608078376358212,-7.92680417412988,0
11826,0.0,19,12,0.0,0.0,0.0,0.0,0.0,2129,10684,0.0685086186800802,-2.6098273800236043,13760
11827,0.0,45,10,0.0,0.0,1.0,0.0,1.0,0,8006,0.05013461452778855,-2.9416085967897776,0
11828,0.0,53,9,0.0,0.0,1.0,0.0,1.0,12619,9100,0.020593851131247235,-3.8619538749836866,8860
11829,0.0,24,18,0.0,0.0,0.0,0.0,0.0,5233,22835,0.004745830272458744,-5.345731756355348,0
11830,0.0,28,18,0.0,0.0,0.0,0.0,0.0,17159,22846,0.003126912586696992,-5.764577343670297,25564
11831,0.0,42,18,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00040730079787537496,-7.8055512006066285,25564
11832,0.0,44,16,0.0,0.0,0.0,0.0,1.0,25862,25243,0.00034184960348707143,-7.980797765461019,25564
11833,0.0,32,16,0.0,0.0,0.0,0.0,1.0,18144,20363,0.0021671853789694494,-6.132156476599819,25564
11834,0.0,43,8,0.0,0.0,1.0,0.0,1.0,25862,25243,0.0009630326023332777,-6.944459795155995,25564
11835,0.0,31,12,0.0,0.0,0.0,0.0,0.0,0,0,0.2682375200853125,-1.0035831233336523,0
11836,0.0,22,14,0.0,0.0,0.0,0.0,1.0,1028,13771,0.018900457021801667,-3.949487822522378,25564
11837,0.0,30,12,0.0,0.0,0.0,0.0,1.0,10188,16906,0.005072207232650996,-5.278894089969423,25564
11838,0.0,41,9,0.0,1.0,1.0,0.0,1.0,22993,17779,0.01218897162160831,-4.39495983515643,23640
11839,0.0,28,17,0.0,1.0,0.0,0.0,0.0,16540,17097,0.022115206561660352,-3.789126413357232,18982
11840,0.0,23,16,0.0,1.0,0.0,0.0,0.0,9175,14773,0.05105046793773151,-2.9225409062399867,17050
11841,0.0,38,12,0.0,0.0,0.0,0.0,1.0,11461,11681,0.009447670808997282,-4.652494459942161,25564
11842,0.0,29,16,0.0,0.0,0.0,0.0,0.0,16732,11207,0.032100790477246316,-3.4062473041694594,0
11843,0.0,37,12,0.0,0.0,0.0,0.0,1.0,25862,25243,0.0004545859313908763,-7.695668904964212,25564
11844,0.0,38,12,0.0,0.0,0.0,0.0,1.0,21156,23775,0.0006301802962231664,-7.3688742160971605,25564
11845,0.0,37,12,0.0,0.0,0.0,0.0,1.0,22374,18735,0.0019060542501257993,-6.260812138256878,22556
11846,0.0,16,10,0.0,0.0,1.0,0.0,0.0,411,0,0.7338757694661528,1.0143765310430757,3929
11847,0.0,49,12,0.0,0.0,0.0,0.0,1.0,12094,4296,0.023401739831745923,-3.731264998722963,1861
11848,0.0,20,12,0.0,0.0,0.0,0.0,0.0,1945,8482,0.09996551077960245,-2.1976078496509426,14596
11849,0.0,17,11,0.0,0.0,1.0,0.0,0.0,1626,1928,0.6361125236328095,0.5585307826553034,8550
11850,0.0,51,8,0.0,0.0,1.0,0.0,1.0,25862,25243,0.0006067842286270115,-7.406730333487332,0
11851,0.0,30,13,0.0,0.0,0.0,0.0,1.0,13993,13835,0.009408376490457334,-4.656701955667841,16813
11852,0.0,25,12,0.0,1.0,0.0,0.0,1.0,25862,25243,0.001973018060628576,-6.2262159310669825,25564
11853,0.0,18,12,0.0,0.0,0.0,0.0,0.0,621,841,0.39163131689633146,-0.4404602057675419,0
11854,0.0,20,14,0.0,0.0,0.0,0.0,0.0,732,2148,0.31532340971300815,-0.775347786171573,11768
11855,0.0,52,12,0.0,0.0,0.0,0.0,1.0,20131,21324,0.00047966263076430564,-7.641947776047686,22390
11856,0.0,49,13,0.0,0.0,0.0,0.0,1.0,6447,4474,0.02529789113375452,-3.6514108570840382,6859
11857,0.0,27,15,0.0,0.0,0.0,0.0,1.0,12970,17097,0.00606108390638468,-5.099787105619207,25564
11858,0.0,34,12,0.0,1.0,0.0,0.0,0.0,8513,18354,0.01181007542480602,-4.426921893915915,13262
11859,0.0,30,8,0.0,1.0,1.0,0.0,1.0,12654,11581,0.09000334129816548,-2.3135941325716276,0
11860,0.0,54,12,0.0,0.0,0.0,0.0,1.0,0,0,0.05113384672876275,-2.9208211083640836,0
11861,0.0,50,8,0.0,1.0,1.0,0.0,1.0,19575,18871,0.005920555283979437,-5.123386885257731,24713
11862,0.0,29,12,0.0,0.0,0.0,0.0,1.0,25862,10940,0.01478730399648995,-4.199088578348995,25564
