,treat,age,education*,black,married,hispanic,black_education,hisp_re75,nodegree,re75,propensity_score,propensity_logit,re78
2115,0.0,35,9,1.0,0.0,0.0,9.0,0.0,1.0,5370,0.9241194110584571,2.4996803895166013,5910
2116,0.0,21,10,1.0,0.0,0.0,10.0,0.0,1.0,8145,0.9606944589462519,3.1962909150031242,8275
2117,0.0,41,8,1.0,1.0,0.0,8.0,0.0,1.0,8378,0.2685207615972065,-1.0021406024889918,7388
2118,0.0,41,8,1.0,1.0,0.0,8.0,0.0,1.0,8378,0.2685207615972065,-1.0021406024889918,7388
2119,0.0,42,8,0.0,1.0,0.0,0.0,0.0,1.0,0,0.20785439692778876,-1.3379073973740692,8866
2120,0.0,42,8,0.0,1.0,0.0,0.0,0.0,1.0,0,0.20785439692778876,-1.3379073973740692,8866
2121,0.0,20,8,1.0,0.0,0.0,8.0,0.0,1.0,3652,0.9687590861461752,3.4342873826443516,1018
2122,0.0,30,9,1.0,0.0,0.0,9.0,0.0,1.0,162,0.9737394930258945,3.6130776322765277,16809
2123,0.0,29,10,1.0,0.0,0.0,10.0,0.0,1.0,2685,0.9719197476771314,3.5442066719592757,0
2124,0.0,22,11,1.0,0.0,0.0,11.0,0.0,1.0,0,0.9905346657844194,4.650608769076858,879
2125,0.0,25,10,1.0,0.0,0.0,10.0,0.0,1.0,5370,0.9669842010765214,3.377195955083029,11437
2126,0.0,20,8,1.0,0.0,0.0,8.0,0.0,1.0,1838,0.9762082066435466,3.7143351858826237,1226
2127,0.0,55,7,0.0,0.0,0.0,0.0,0.0,1.0,8342,0.24395821343369403,-1.1310996936800184,0
2128,0.0,20,10,0.0,0.0,0.0,0.0,0.0,1.0,8951,0.7800051055538778,1.2656961262241173,10344
2129,0.0,40,4,1.0,0.0,0.0,4.0,0.0,1.0,1933,0.8064526479833756,1.427122987067115,1034
2130,0.0,52,0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.05605363377699116,-2.8237603706829537,295
2131,0.0,22,9,1.0,0.0,0.0,9.0,0.0,1.0,4345,0.9695960463493579,3.462306883443465,13299
2132,0.0,24,10,1.0,0.0,0.0,10.0,0.0,1.0,3902,0.9750521575102261,3.6657036193465946,7447
2133,0.0,19,11,0.0,0.0,0.0,0.0,0.0,1.0,12532,0.707468160529712,0.8831191120821387,14777
2134,0.0,51,7,0.0,1.0,0.0,0.0,0.0,1.0,8951,0.03276615349440316,-3.3850442160571026,0
2135,0.0,19,6,1.0,0.0,0.0,6.0,0.0,1.0,0,0.9718717411731201,3.5424491190157936,0
2136,0.0,50,10,1.0,1.0,0.0,10.0,0.0,1.0,0,0.5626438571304138,0.25189901196311554,0
2137,0.0,23,11,0.0,0.0,1.0,0.0,0.0,1.0,2685,0.9707691794412502,3.5028650745455683,8127
2138,0.0,38,3,1.0,1.0,0.0,3.0,0.0,1.0,5729,0.15428981164973,-1.70134400625559,17732
2139,0.0,38,3,1.0,1.0,0.0,3.0,0.0,1.0,5729,0.15428981164973,-1.70134400625559,17732
2140,0.0,20,11,0.0,0.0,0.0,0.0,0.0,1.0,9846,0.774851576893901,1.2359116543520887,13299
2141,0.0,43,10,1.0,1.0,0.0,10.0,0.0,1.0,2148,0.5874463183610293,0.3534185342268371,0
2142,0.0,30,6,1.0,1.0,0.0,6.0,0.0,1.0,3401,0.48234099650364504,-0.07066540553658983,4433
2143,0.0,35,10,1.0,1.0,0.0,10.0,0.0,1.0,3795,0.6443188289572135,0.5941589369992094,7802
2144,0.0,35,10,1.0,1.0,0.0,10.0,0.0,1.0,3795,0.6443188289572135,0.5941589369992094,7802
2145,0.0,35,10,1.0,1.0,0.0,10.0,0.0,1.0,3795,0.6443188289572135,0.5941589369992094,7802
2146,0.0,40,10,0.0,1.0,0.0,0.0,0.0,1.0,4833,0.14886800044330087,-1.7435072174210138,7248
2147,0.0,44,11,1.0,1.0,0.0,11.0,0.0,1.0,5370,0.5132177616080077,0.05288336767794775,2955
2148,0.0,23,10,1.0,0.0,0.0,10.0,0.0,1.0,7161,0.9617440978829763,3.224450552679988,6649
2149,0.0,41,8,1.0,1.0,0.0,8.0,0.0,1.0,11171,0.19258070924474366,-1.4333277659093335,5910
2150,0.0,39,5,1.0,1.0,0.0,5.0,0.0,1.0,13427,0.0806066601336346,-2.434132761316149,14629
2151,0.0,39,5,1.0,1.0,0.0,5.0,0.0,1.0,13427,0.0806066601336346,-2.434132761316149,14629
2152,0.0,39,5,1.0,1.0,0.0,5.0,0.0,1.0,13427,0.0806066601336346,-2.434132761316149,14629
2153,0.0,25,11,1.0,0.0,0.0,11.0,0.0,1.0,11637,0.9351387981467124,2.668445334818466,0
2154,0.0,19,11,0.0,0.0,0.0,0.0,0.0,1.0,4654,0.8908385796949178,2.099335536509439,8570
2155,0.0,23,6,0.0,1.0,0.0,0.0,0.0,1.0,7161,0.1847388013659034,-1.4845656080951768,8127
2156,0.0,38,9,1.0,1.0,0.0,9.0,0.0,1.0,7941,0.3798249987095418,-0.4902910814248141,11245
2157,0.0,50,9,1.0,1.0,0.0,9.0,0.0,1.0,7469,0.23867948662377722,-1.1599328513891551,6383
2158,0.0,18,11,0.0,0.0,0.0,0.0,0.0,1.0,32270,0.10888467738118492,-2.1021845331751603,2364
2159,0.0,22,11,1.0,1.0,0.0,11.0,0.0,1.0,6187,0.7838121552060542,1.288021712110836,14570
2160,0.0,19,10,1.0,0.0,0.0,10.0,0.0,1.0,3437,0.982823207073317,4.046870029273482,2364
2161,0.0,25,10,1.0,1.0,0.0,10.0,0.0,1.0,4282,0.7572632376069786,1.137733357079755,4947
2162,0.0,47,6,1.0,1.0,0.0,6.0,0.0,1.0,4296,0.22084901291700879,-1.260725580202306,13481
2163,0.0,47,4,0.0,1.0,0.0,0.0,0.0,1.0,8593,0.032063971344115656,-3.407432987240469,24641
2164,0.0,51,7,0.0,1.0,0.0,0.0,0.0,1.0,8951,0.03276615349440316,-3.3850442160571026,11082
2165,0.0,19,9,0.0,1.0,0.0,0.0,0.0,1.0,6087,0.32167251379811773,-0.7460961992052353,10639
2166,0.0,24,8,1.0,1.0,0.0,8.0,0.0,1.0,5370,0.6257735349541416,0.5141274047249459,8127
2167,0.0,19,10,0.0,0.0,0.0,0.0,0.0,1.0,4296,0.8855648307719989,2.046217213266279,14777
2168,0.0,44,11,1.0,0.0,0.0,11.0,0.0,1.0,6266,0.9106817116053478,2.3219871885157035,0
2169,0.0,52,8,0.0,1.0,0.0,0.0,0.0,1.0,0,0.1238283654808752,-1.9566655441233252,6797
2170,0.0,20,9,0.0,1.0,0.0,0.0,0.0,1.0,8951,0.22267932289081777,-1.2501202544945034,13299
2171,0.0,24,11,1.0,1.0,0.0,11.0,0.0,1.0,0,0.8927771493849336,2.119427612328351,1329
2172,0.0,19,11,1.0,1.0,0.0,11.0,0.0,1.0,7590,0.778518225053978,1.2570520955273994,11348
2173,0.0,22,11,1.0,0.0,0.0,11.0,0.0,1.0,13427,0.9294145033743568,2.5777301284592795,8866
2174,0.0,30,6,1.0,1.0,0.0,6.0,0.0,1.0,0,0.6116814494452903,0.45438563019294187,0
2175,0.0,50,10,1.0,1.0,0.0,10.0,0.0,1.0,0,0.5626438571304138,0.25189901196311554,0
2176,0.0,20,8,0.0,0.0,0.0,0.0,0.0,1.0,3584,0.8673222374314438,1.877487226629313,7240
2177,0.0,26,8,1.0,1.0,0.0,8.0,0.0,1.0,4296,0.6355685224118706,0.5561813656054728,7093
2178,0.0,46,6,1.0,0.0,0.0,6.0,0.0,1.0,9678,0.5933180665895694,0.37769923429223895,7873
2179,0.0,38,10,1.0,1.0,0.0,10.0,0.0,1.0,0,0.729957860494287,0.9944087880622222,0
2180,0.0,25,8,0.0,1.0,0.0,0.0,0.0,1.0,0,0.42897887065873497,-0.2860185479003351,8866
2181,0.0,24,9,1.0,0.0,0.0,9.0,0.0,1.0,5370,0.9600867137854229,3.180314350940786,13299
2182,0.0,55,3,1.0,1.0,0.0,3.0,0.0,1.0,5370,0.06310270998962293,-2.6978099442836028,4137
2183,0.0,40,5,1.0,1.0,0.0,5.0,0.0,1.0,5370,0.22232682186885155,-1.252157886525377,22165
2184,0.0,25,9,1.0,1.0,0.0,9.0,0.0,1.0,6266,0.6393821023275549,0.5726833023062794,12560
2185,0.0,43,7,1.0,1.0,0.0,7.0,0.0,1.0,6815,0.24170554007740488,-1.1433515710190671,295
2186,0.0,18,11,1.0,0.0,0.0,11.0,0.0,1.0,6932,0.9787088014222541,3.8279403783566615,9457
2187,0.0,28,7,1.0,1.0,0.0,7.0,0.0,1.0,8142,0.3964979832841081,-0.42007842746474827,1477
2188,0.0,52,4,1.0,1.0,0.0,4.0,0.0,1.0,11637,0.03838552724340064,-3.2209331205233873,22165
2189,0.0,22,8,1.0,1.0,0.0,8.0,0.0,1.0,12030,0.40364487134610505,-0.3903008829962652,857
2190,0.0,34,7,1.0,1.0,0.0,7.0,0.0,1.0,12532,0.1870843869321088,-1.4690675251151963,14777
2191,0.0,25,9,0.0,0.0,0.0,0.0,0.0,1.0,13427,0.5391494974282511,0.15691919220069597,12117
2192,0.0,43,10,0.0,1.0,0.0,0.0,0.0,1.0,17903,0.01894851913898384,-3.946899153355517,20688
2193,0.0,31,9,1.0,1.0,0.0,9.0,0.0,1.0,5621,0.5746880316816737,0.3010043972163109,10196
2194,0.0,27,8,1.0,0.0,0.0,8.0,0.0,1.0,6624,0.9270568994687332,2.5423352514611315,7388
2195,0.0,22,11,0.0,1.0,0.0,0.0,0.0,1.0,5818,0.3377311674904775,-0.6734213483480451,2216
2196,0.0,32,11,1.0,1.0,0.0,11.0,0.0,1.0,0,0.8354039506859158,1.624421094928947,930
2197,0.0,49,5,1.0,0.0,0.0,5.0,0.0,1.0,5729,0.632502207144642,0.5429663973532373,12560
2198,0.0,55,8,0.0,1.0,0.0,0.0,0.0,1.0,3820,0.06110959780311353,-2.732029817459131,4255
2199,0.0,20,11,0.0,1.0,0.0,0.0,0.0,1.0,5370,0.38213244341794755,-0.48050686571773854,1182
2200,0.0,33,8,1.0,1.0,0.0,8.0,0.0,1.0,8579,0.36861461364075815,-0.5381647402444347,9169
2201,0.0,22,11,0.0,1.0,0.0,0.0,0.0,1.0,1790,0.4871095584587552,-0.051573194299661146,7388
2202,0.0,26,8,1.0,1.0,0.0,8.0,0.0,1.0,3580,0.6607679708523324,0.6667184257590585,1994
2203,0.0,20,10,1.0,1.0,0.0,10.0,0.0,1.0,6831,0.7414645099340067,1.0535943210528609,9457
2204,0.0,45,2,0.0,1.0,1.0,0.0,0.0,1.0,7161,0.12649345409201476,-1.9323250629098838,4433
2205,0.0,45,8,1.0,1.0,0.0,8.0,0.0,1.0,9537,0.19332130130882222,-1.4285718677780876,9408
2206,0.0,33,11,1.0,1.0,0.0,11.0,0.0,1.0,11637,0.4417677729233616,-0.233990709979605,0
2207,0.0,41,3,1.0,1.0,0.0,3.0,0.0,1.0,3222,0.18243486676850293,-1.4999373583738878,9497
2208,0.0,25,7,1.0,1.0,0.0,7.0,0.0,1.0,10741,0.34622188573649765,-0.6356881612879727,8866
2209,0.0,35,11,1.0,1.0,0.0,11.0,0.0,1.0,8557,0.5294041016361313,0.1177522769736788,7388
2210,0.0,35,11,1.0,1.0,0.0,11.0,0.0,1.0,8557,0.5294041016361313,0.1177522769736788,7388
2211,0.0,29,10,0.0,1.0,0.0,0.0,0.0,1.0,0,0.4214684645966559,-0.3167480999601299,0
2212,0.0,41,4,1.0,0.0,0.0,4.0,0.0,1.0,5370,0.6973348024741785,0.834638407381193,5910
2213,0.0,36,6,1.0,0.0,0.0,6.0,0.0,1.0,7447,0.7926349839586149,1.3408822151234068,4433
2214,0.0,52,5,1.0,1.0,0.0,5.0,0.0,1.0,4296,0.13837388854041968,-1.8288620723941054,2216
2215,0.0,52,5,1.0,1.0,0.0,5.0,0.0,1.0,4296,0.13837388854041968,-1.8288620723941054,2216
2216,0.0,41,10,0.0,1.0,1.0,0.0,0.0,1.0,9134,0.2455809381777679,-1.1223214185486312,11821
2217,0.0,29,10,1.0,1.0,0.0,10.0,0.0,1.0,8122,0.5738081822057748,0.29740564169043177,5910
2218,0.0,42,10,1.0,0.0,0.0,10.0,0.0,1.0,1718,0.9473053658145927,2.8891078649401525,0
2219,0.0,22,11,1.0,1.0,0.0,11.0,0.0,1.0,5012,0.8129691856048191,1.469419820603103,3694
2220,0.0,27,11,1.0,1.0,0.0,11.0,0.0,1.0,5370,0.7511532070259608,1.104772217151682,7388
2221,0.0,42,5,1.0,1.0,0.0,5.0,0.0,1.0,7161,0.16078396299375777,-1.6524065476281216,14777
2222,0.0,42,5,1.0,1.0,0.0,5.0,0.0,1.0,7161,0.16078396299375777,-1.6524065476281216,14777
2223,0.0,49,5,0.0,1.0,0.0,0.0,0.0,1.0,8056,0.03422762946559485,-3.3398949681551766,11821
2224,0.0,28,9,1.0,1.0,0.0,9.0,0.0,1.0,8235,0.5207577977031257,0.08307894285914251,8718
2225,0.0,45,9,1.0,1.0,0.0,9.0,0.0,1.0,8951,0.25362961703022197,-1.0793469667681774,8866
2226,0.0,45,6,1.0,1.0,0.0,6.0,0.0,1.0,8951,0.13521448476421438,-1.8556192232196917,9605
2227,0.0,39,8,0.0,1.0,0.0,0.0,0.0,1.0,9846,0.06462664867934742,-2.6723189118300246,0
2228,0.0,34,9,1.0,1.0,0.0,9.0,0.0,1.0,11211,0.3213412243125645,-0.7476148991248671,12037
2229,0.0,22,11,0.0,1.0,0.0,0.0,0.0,1.0,13964,0.12663861158814074,-1.931011979648476,15072
2230,0.0,32,10,0.0,1.0,0.0,0.0,0.0,1.0,16112,0.04789025989196202,-2.989768160178442,11082
2231,0.0,49,5,1.0,1.0,0.0,5.0,0.0,1.0,7698,0.10262060002730297,-2.1684400454677903,11993
2232,0.0,27,7,1.0,1.0,0.0,7.0,0.0,1.0,7161,0.4484947234165876,-0.20675448986989609,5910
2233,0.0,21,11,1.0,1.0,0.0,11.0,0.0,1.0,4848,0.8258669728522194,1.5566141797824815,8570
2234,0.0,40,11,0.0,1.0,0.0,0.0,0.0,1.0,0,0.2913172247303952,-0.8889952080643571,1477
2235,0.0,26,8,0.0,1.0,0.0,0.0,0.0,1.0,7447,0.18278786836621075,-1.4975724169939084,9900
2236,0.0,33,10,0.0,1.0,0.0,0.0,0.0,1.0,2619,0.2751643938983881,-0.968576163886425,0
2237,0.0,54,6,1.0,1.0,0.0,6.0,0.0,1.0,0,0.26296122362239865,-1.0306339220052712,0
2238,0.0,40,9,1.0,1.0,0.0,9.0,0.0,1.0,6572,0.400665101775998,-0.4026946167100579,8866
2239,0.0,27,8,0.0,1.0,0.0,0.0,0.0,1.0,7698,0.168233626183944,-1.5981979552701606,15072
2240,0.0,41,5,1.0,1.0,0.0,5.0,0.0,1.0,10741,0.10496686286632632,-2.1432160337211243,8689
2241,0.0,29,10,1.0,1.0,0.0,10.0,0.0,1.0,8325,0.5661269149362537,0.26606622379772504,23643
2242,0.0,29,10,1.0,1.0,0.0,10.0,0.0,1.0,10892,0.46748824952707313,-0.1302307502445292,51
2243,0.0,26,10,1.0,1.0,0.0,10.0,0.0,1.0,0,0.8502952427567563,1.736918564161329,7388
2244,0.0,25,10,0.0,1.0,1.0,0.0,0.0,1.0,8056,0.5085278559346011,0.03411473195627351,13299
2245,0.0,40,8,1.0,1.0,0.0,8.0,0.0,1.0,8056,0.2909955171916646,-0.890553987018739,7184
2246,0.0,40,7,1.0,1.0,0.0,7.0,0.0,1.0,8951,0.2162791894652052,-1.2874827310278922,11821
2247,0.0,49,7,1.0,0.0,0.0,7.0,0.0,1.0,11270,0.5510846456788335,0.2050540697487278,8969
2248,0.0,46,9,0.0,1.0,0.0,0.0,0.0,1.0,14322,0.024409422828256103,-3.68807376856339,13299
2249,0.0,50,8,1.0,1.0,0.0,8.0,0.0,1.0,9846,0.14360628630491235,-1.785654784151958,9102
2250,0.0,24,8,1.0,1.0,0.0,8.0,0.0,1.0,13033,0.3387438592435085,-0.6688970253824935,16254
2251,0.0,23,9,0.0,1.0,0.0,0.0,0.0,1.0,0,0.48653324143702686,-0.05388006523053039,14777
2252,0.0,24,10,1.0,1.0,0.0,10.0,0.0,1.0,6624,0.6980539442489733,0.8380480057215836,8955
2253,0.0,20,10,0.0,1.0,1.0,0.0,0.0,1.0,8951,0.5511510469107468,0.20532248013891924,16254
2254,0.0,30,11,1.0,1.0,0.0,11.0,0.0,1.0,8808,0.595893048252359,0.388381626746979,17881
2255,0.0,47,4,0.0,1.0,0.0,0.0,0.0,1.0,20884,0.004942474699619622,-5.3049343927540455,20512
2256,0.0,26,10,1.0,1.0,0.0,10.0,0.0,1.0,4923,0.7264924938844005,0.9768990849209631,17732
2257,0.0,50,5,1.0,1.0,0.0,5.0,0.0,1.0,10136,0.06870861370260169,-2.6066976375930535,9266
2258,0.0,49,11,0.0,1.0,0.0,0.0,0.0,1.0,11637,0.037600455366396834,-3.242413530372313,9457
2259,0.0,27,10,0.0,1.0,0.0,0.0,0.0,1.0,11812,0.11747628262940019,-2.016549200406582,11821
2260,0.0,28,8,0.0,1.0,0.0,0.0,0.0,1.0,14322,0.06400218265987052,-2.6826959577346834,12560
2261,0.0,22,10,1.0,1.0,0.0,10.0,0.0,1.0,9023,0.6436951892624231,0.5914387310093508,13299
2262,0.0,40,7,1.0,1.0,0.0,7.0,0.0,1.0,8674,0.22361562781844466,-1.2447190918343962,9221
2263,0.0,52,5,1.0,1.0,0.0,5.0,0.0,1.0,1074,0.20892039585795902,-1.3314453017029702,0
2264,0.0,34,10,0.0,1.0,0.0,0.0,0.0,1.0,2327,0.27182704037172556,-0.9853726188339105,26599
2265,0.0,38,7,0.0,1.0,0.0,0.0,0.0,1.0,5370,0.11631291276057815,-2.0278189431462126,11821
2266,0.0,49,5,1.0,1.0,0.0,5.0,0.0,1.0,5370,0.14075416400969348,-1.8090402185997077,0
2267,0.0,20,10,1.0,1.0,0.0,10.0,0.0,1.0,5370,0.782304286693055,1.27914550105899,7388
2268,0.0,44,5,1.0,1.0,0.0,5.0,0.0,1.0,8951,0.11379993038469903,-2.0525008273619365,8866
2269,0.0,34,9,1.0,1.0,0.0,9.0,0.0,1.0,8951,0.4016215934191216,-0.3987130053439963,10344
2270,0.0,46,9,1.0,0.0,0.0,9.0,0.0,1.0,9309,0.7704649134358239,1.2109382158787707,8866
2271,0.0,47,4,1.0,0.0,0.0,4.0,0.0,1.0,10741,0.4095565651296256,-0.36579881318918167,5910
2272,0.0,24,11,1.0,1.0,0.0,11.0,0.0,1.0,10741,0.6133029205735228,0.46121732865563725,13299
2273,0.0,39,5,1.0,1.0,0.0,5.0,0.0,1.0,10741,0.11717438396424,-2.0194644043712735,19210
2274,0.0,32,11,1.0,0.0,0.0,11.0,0.0,1.0,14322,0.860662171737495,1.8208006565180417,886
2275,0.0,43,11,0.0,1.0,0.0,0.0,0.0,1.0,21483,0.01223435366463204,-4.391197600803491,22165
2276,0.0,24,11,0.0,1.0,0.0,0.0,0.0,1.0,24885,0.02318566181367572,-3.740762539078367,25121
2277,0.0,37,7,0.0,1.0,0.0,0.0,0.0,1.0,29719,0.0032528192351647814,-5.724975080537845,5172
2278,0.0,23,11,1.0,1.0,0.0,11.0,0.0,1.0,6266,0.7709970689805357,1.2139497692904726,10344
2279,0.0,21,11,0.0,1.0,1.0,0.0,0.0,1.0,4114,0.7307785505410728,0.998576200296369,17732
2280,0.0,39,11,1.0,1.0,0.0,11.0,0.0,1.0,11637,0.3531445026104612,-0.6052455980291577,7260
2281,0.0,27,6,0.0,1.0,0.0,0.0,0.0,1.0,11637,0.08142958736112363,-2.4230798741237187,13299
2282,0.0,41,10,1.0,1.0,0.0,10.0,0.0,1.0,14757,0.18703010026872546,-1.4694245172564964,9752
2283,0.0,32,10,1.0,0.0,0.0,10.0,0.0,1.0,8951,0.9161557575533309,2.3912255702216925,0
2284,0.0,40,5,1.0,1.0,0.0,5.0,0.0,1.0,12174,0.09091044399846313,-2.3025687207222996,0
2285,0.0,37,11,1.0,1.0,0.0,11.0,0.0,1.0,13964,0.30137907768198474,-0.8407394141784602,13299
2286,0.0,37,11,1.0,1.0,0.0,11.0,0.0,1.0,13964,0.30137907768198474,-0.8407394141784602,13299
2287,0.0,50,11,1.0,0.0,0.0,11.0,0.0,1.0,17903,0.5384728785423516,0.1541963102325249,14777
2288,0.0,47,8,0.0,1.0,1.0,0.0,0.0,1.0,7161,0.19690437727715182,-1.4057555723400132,1477
2289,0.0,29,10,1.0,1.0,0.0,10.0,0.0,1.0,7304,0.6043658011220651,0.4236896014748351,11501
2290,0.0,19,10,0.0,1.0,0.0,0.0,0.0,1.0,6982,0.3152083740858977,-0.7758806710772636,9752
2291,0.0,44,6,0.0,1.0,0.0,0.0,0.0,1.0,13427,0.02294794874612687,-3.751311373981417,17023
2292,0.0,28,7,1.0,1.0,0.0,7.0,0.0,1.0,8260,0.39214720926872276,-0.43829542899843926,8127
2293,0.0,25,10,0.0,1.0,0.0,0.0,0.0,1.0,8647,0.19715356109386298,-1.4041805383945827,8866
2294,0.0,39,9,1.0,1.0,0.0,9.0,0.0,1.0,9667,0.3060547331188163,-0.8186291388722098,11821
2295,0.0,39,9,1.0,1.0,0.0,9.0,0.0,1.0,9667,0.3060547331188163,-0.8186291388722098,11821
2296,0.0,34,8,1.0,1.0,0.0,8.0,0.0,1.0,12532,0.2296461858162752,-1.2103101062980253,19210
2297,0.0,39,7,0.0,1.0,0.0,0.0,0.0,1.0,17545,0.018536775428045237,-3.9692879245388832,0
2298,0.0,53,7,1.0,1.0,0.0,7.0,0.0,1.0,17525,0.03181349467144016,-3.4155341790042195,15926
2299,0.0,53,7,1.0,1.0,0.0,7.0,0.0,1.0,17525,0.03181349467144016,-3.4155341790042195,15926
2300,0.0,28,8,0.0,1.0,0.0,0.0,0.0,1.0,10382,0.11160671013363246,-2.074433364152103,15146
2301,0.0,49,10,1.0,1.0,0.0,10.0,0.0,1.0,0,0.577806385064873,0.3137748266380408,5319
2302,0.0,49,10,1.0,1.0,0.0,10.0,0.0,1.0,0,0.577806385064873,0.3137748266380408,5319
2303,0.0,47,6,1.0,1.0,0.0,6.0,0.0,1.0,8056,0.13690948834262112,-1.84119952737756,0
2304,0.0,30,9,1.0,1.0,0.0,9.0,0.0,1.0,8951,0.4622694264959838,-0.15120974664429465,16254
2305,0.0,31,9,1.0,1.0,0.0,9.0,0.0,1.0,8951,0.44692926627836876,-0.21308556131921977,5910
2306,0.0,29,8,0.0,1.0,0.0,0.0,0.0,1.0,8951,0.1283765863869476,-1.9153894398887867,9605
2307,0.0,44,7,1.0,1.0,0.0,7.0,0.0,1.0,10741,0.14047762421841123,-1.811328640111558,1078
2308,0.0,19,10,0.0,1.0,0.0,0.0,0.0,1.0,14322,0.12908875067019115,-1.9090399190204457,23643
2309,0.0,42,6,0.0,1.0,1.0,0.0,0.0,1.0,22558,0.024359788004229912,-3.6901601430141717,11821
2310,0.0,54,10,0.0,1.0,0.0,0.0,0.0,1.0,32225,0.0010704735829511433,-6.838583080589269,19210
2311,0.0,48,10,1.0,1.0,0.0,10.0,0.0,1.0,5370,0.38855808107279993,-0.4533773098389247,14895
2312,0.0,27,11,1.0,1.0,0.0,11.0,0.0,1.0,3938,0.7901527402756889,1.3258463374588534,7684
2313,0.0,22,11,1.0,0.0,0.0,11.0,0.0,1.0,7161,0.9719436757544622,3.5450837861720856,7675
2314,0.0,33,10,0.0,1.0,0.0,0.0,0.0,1.0,12174,0.07990120295096051,-2.4436901440086465,24825
2315,0.0,37,8,0.0,1.0,0.0,0.0,0.0,1.0,13427,0.043049256323075706,-3.1014069646170306,14777
2316,0.0,22,11,1.0,0.0,0.0,11.0,0.0,1.0,5191,0.979147635429432,3.849215082963372,9605
2317,0.0,21,11,0.0,0.0,0.0,0.0,0.0,1.0,5370,0.8658841153998408,1.8650468470060042,13151
2318,0.0,23,9,0.0,1.0,0.0,0.0,0.0,1.0,11995,0.12946644321265707,-1.905684585540948,11891
2319,0.0,35,8,0.0,1.0,0.0,0.0,0.0,1.0,18796,0.02174197150117031,-3.8065289050501425,13299
2320,0.0,31,8,0.0,1.0,0.0,0.0,0.0,1.0,19335,0.02552508198764395,-3.6422372042034885,20688
2321,0.0,26,6,1.0,1.0,0.0,6.0,0.0,1.0,9807,0.3074369625784498,-0.812129196199834,7979
2322,0.0,22,9,1.0,1.0,0.0,9.0,0.0,1.0,10419,0.5292577679897885,0.11716492116647383,9079
2323,0.0,33,6,1.0,1.0,0.0,6.0,0.0,1.0,5958,0.34275386011066594,-0.6510460099143254,9788
2324,0.0,27,9,0.0,1.0,0.0,0.0,0.0,1.0,2327,0.3405983813653412,-0.6606287694293855,19210
2325,0.0,34,11,1.0,0.0,0.0,11.0,0.0,1.0,2148,0.9727874623423897,3.57648781251701,15516
2326,0.0,23,11,1.0,1.0,0.0,11.0,0.0,1.0,5818,0.7829791478184044,1.2831126225709288,10048
2327,0.0,25,9,1.0,0.0,0.0,9.0,0.0,1.0,7161,0.9449006309540147,2.8419415045129663,6649
2328,0.0,28,9,1.0,1.0,0.0,9.0,0.0,1.0,7161,0.5619019274461647,0.24888453308952074,11821
2329,0.0,46,10,0.0,1.0,0.0,0.0,0.0,1.0,7161,0.07768949206887674,-2.4741619323386503,10166
2330,0.0,46,10,0.0,1.0,0.0,0.0,0.0,1.0,7161,0.07768949206887674,-2.4741619323386503,10166
2331,0.0,53,2,0.0,1.0,0.0,0.0,0.0,1.0,8593,0.018066546311442826,-3.9954615819299297,0
2332,0.0,48,8,0.0,1.0,0.0,0.0,0.0,1.0,8844,0.04417097675242785,-3.074511112236906,3073
2333,0.0,48,8,0.0,1.0,0.0,0.0,0.0,1.0,8844,0.04417097675242785,-3.074511112236906,3073
2334,0.0,35,11,1.0,1.0,0.0,11.0,0.0,1.0,8951,0.5142276624649156,0.05692601761542068,0
2335,0.0,29,10,1.0,1.0,0.0,10.0,0.0,1.0,9780,0.5103588505333799,0.04144133200517316,8866
2336,0.0,43,9,0.0,1.0,0.0,0.0,0.0,1.0,10741,0.049755106029613465,-2.9496066424017555,10344
2337,0.0,42,8,1.0,1.0,0.0,8.0,0.0,1.0,10741,0.19328267211189495,-1.428819591944536,11821
2338,0.0,47,11,1.0,1.0,0.0,11.0,0.0,1.0,10741,0.27649266155681773,-0.9619264088676501,14260
2339,0.0,34,10,0.0,1.0,0.0,0.0,0.0,1.0,12174,0.07546890561818421,-2.505565958683572,11821
2340,0.0,39,10,1.0,0.0,0.0,10.0,0.0,1.0,12532,0.803016483005752,1.4052551853603559,25248
2341,0.0,43,8,1.0,1.0,0.0,8.0,0.0,1.0,12532,0.14589182420029692,-1.7671924383723554,12930
2342,0.0,43,8,1.0,1.0,0.0,8.0,0.0,1.0,12532,0.14589182420029692,-1.7671924383723554,12930
2343,0.0,28,10,1.0,1.0,0.0,10.0,0.0,1.0,15217,0.32386754927679323,-0.7360543561900758,10639
2344,0.0,47,11,1.0,1.0,0.0,11.0,0.0,1.0,16053,0.14405632058445517,-1.7820002406216258,0
2345,0.0,45,0,0.0,1.0,1.0,0.0,0.0,1.0,16112,0.02844386915208384,-3.5309664028385406,10344
2346,0.0,53,4,1.0,1.0,0.0,4.0,0.0,1.0,8951,0.05375114740838483,-2.868140578253438,10344
2347,0.0,54,4,1.0,0.0,0.0,4.0,0.0,1.0,10965,0.3029032120276157,-0.8335109425538887,11821
2348,0.0,41,9,0.0,1.0,0.0,0.0,0.0,1.0,12890,0.040792054205152396,-3.15762057488159,8718
2349,0.0,44,7,1.0,1.0,0.0,7.0,0.0,1.0,14566,0.08303269463082327,-2.401837376267235,14147
2350,0.0,51,8,0.0,1.0,0.0,0.0,0.0,1.0,1546,0.10588665461009918,-2.133463325813544,0
