treat,age,black,hispanic,married,nodegree,re74,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,u74,educ_re74,hisp_u74,black_u74,married_u74,married_re74,nodegree_u74,nodegree_re74,agesq,educsq,ageboxcox,lnre78,lnre75,lnre74,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17
0.0,26,1.0,0.0,1.0,1.0,9404,4923,17732,10,0,49230,0.0,0.0,0.0,4923.0,0.0,10.0,26.0,10.0,0.0,0,94040,0.0,0.0,0.0,9404.0,0.0,9404.0,676,100,2.984302588322599,9.783126195864945,8.5016733797582,9.14889040965996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,50,1.0,0.0,1.0,1.0,9404,10136,9266,5,0,50680,0.0,0.0,0.0,10136.0,0.0,5.0,50.0,5.0,0.0,0,47020,0.0,0.0,0.0,9404.0,0.0,9404.0,2500,25,3.5218223186934257,9.134107065976593,9.223848722000975,9.14889040965996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,49,0.0,0.0,1.0,1.0,9404,11637,9457,11,0,128007,0.0,0.0,0.0,11637.0,0.0,11.0,0.0,0.0,0.0,0,103444,0.0,0.0,0.0,9404.0,0.0,9404.0,2401,121,3.5055021227789065,9.154510487015513,9.361944956108077,9.14889040965996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,1.0,9404,11812,11821,10,0,118120,0.0,0.0,0.0,11812.0,0.0,10.0,0.0,0.0,0.0,0,94040,0.0,0.0,0.0,9404.0,0.0,9404.0,729,100,3.0158501920602214,9.377632889750377,9.376871242863814,9.14889040965996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,1.0,9404,14322,12560,8,0,114576,0.0,0.0,0.0,14322.0,0.0,8.0,0.0,0.0,0.0,0,75232,0.0,0.0,0.0,9404.0,0.0,9404.0,784,64,3.0461888041774494,9.438272440022189,9.569552095566886,9.14889040965996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,22,1.0,0.0,1.0,1.0,9717,9023,13299,10,0,90230,0.0,0.0,0.0,9023.0,0.0,10.0,22.0,10.0,0.0,0,97170,0.0,0.0,0.0,9717.0,0.0,9717.0,484,100,2.8438752934370206,9.495444123413163,9.107532151994501,9.181632207839439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,40,1.0,0.0,1.0,1.0,9737,8674,9221,7,0,60718,0.0,0.0,0.0,8674.0,0.0,7.0,40.0,7.0,0.0,0,68159,0.0,0.0,0.0,9737.0,0.0,9737.0,1600,49,3.3405576817475504,9.129238770539141,9.068085324395312,9.183688340978756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,52,1.0,0.0,1.0,1.0,9796,1074,0,5,0,5370,0.0,0.0,0.0,1074.0,0.0,5.0,52.0,5.0,0.0,0,48980,0.0,0.0,0.0,9796.0,0.0,9796.0,2704,25,3.5534542410955496,-inf,6.97914527506881,9.189729418072059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,34,0.0,0.0,1.0,1.0,9796,2327,26599,10,0,23270,0.0,0.0,0.0,2327.0,0.0,10.0,0.0,0.0,0.0,0,97960,0.0,0.0,0.0,9796.0,0.0,9796.0,1156,100,3.2071404744468976,10.188628900078157,7.752335163302292,9.189729418072059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,1.0,9796,5370,11821,7,0,37590,0.0,0.0,0.0,5370.0,0.0,7.0,0.0,0.0,0.0,0,68572,0.0,0.0,0.0,9796.0,0.0,9796.0,1444,49,3.2985773176922257,9.377632889750377,8.58858318750291,9.189729418072059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,49,1.0,0.0,1.0,1.0,9796,5370,0,5,0,26850,0.0,0.0,0.0,5370.0,0.0,5.0,49.0,5.0,0.0,0,48980,0.0,0.0,0.0,9796.0,0.0,9796.0,2401,25,3.5055021227789065,-inf,8.58858318750291,9.189729418072059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,20,1.0,0.0,1.0,1.0,9796,5370,7388,10,0,53700,0.0,0.0,0.0,5370.0,0.0,10.0,20.0,10.0,0.0,0,97960,0.0,0.0,0.0,9796.0,0.0,9796.0,400,100,2.763179901896225,8.90761234131913,8.58858318750291,9.189729418072059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,44,1.0,0.0,1.0,1.0,9796,8951,8866,5,0,44755,0.0,0.0,0.0,8951.0,0.0,5.0,44.0,5.0,0.0,0,48980,0.0,0.0,0.0,9796.0,0.0,9796.0,1936,25,3.4182510721993484,9.089979015305,9.099520536870939,9.189729418072059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,34,1.0,0.0,1.0,1.0,9796,8951,10344,9,0,80559,0.0,0.0,0.0,8951.0,0.0,9.0,34.0,9.0,0.0,0,88164,0.0,0.0,0.0,9796.0,0.0,9796.0,1156,81,3.2071404744468976,9.244161920451694,9.099520536870939,9.189729418072059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,46,1.0,0.0,0.0,1.0,9796,9309,8866,9,0,83781,0.0,0.0,0.0,9309.0,0.0,9.0,46.0,9.0,0.0,0,88164,0.0,0.0,0.0,0.0,0.0,9796.0,2116,81,3.454348268395614,9.089979015305,9.13873695311649,9.189729418072059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,47,1.0,0.0,0.0,1.0,9796,10741,5910,4,0,42964,0.0,0.0,0.0,10741.0,0.0,4.0,47.0,4.0,0.0,0,39184,0.0,0.0,0.0,0.0,0.0,9796.0,2209,16,3.4717809750423445,8.684401110400144,9.281823473598047,9.189729418072059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,24,1.0,0.0,1.0,1.0,9796,10741,13299,11,0,118151,0.0,0.0,0.0,10741.0,0.0,11.0,24.0,11.0,0.0,0,107756,0.0,0.0,0.0,9796.0,0.0,9796.0,576,121,2.917178001290328,9.495444123413163,9.281823473598047,9.189729418072059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,39,1.0,0.0,1.0,1.0,9796,10741,19210,5,0,53705,0.0,0.0,0.0,10741.0,0.0,5.0,39.0,5.0,0.0,0,48980,0.0,0.0,0.0,9796.0,0.0,9796.0,1521,25,3.3198513533650726,9.863186255762603,9.281823473598047,9.189729418072059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,32,1.0,0.0,0.0,1.0,9796,14322,886,11,0,157542,0.0,0.0,0.0,14322.0,0.0,11.0,32.0,11.0,0.0,0,107756,0.0,0.0,0.0,0.0,0.0,9796.0,1024,121,3.157067208030971,6.786716950605081,9.569552095566886,9.189729418072059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,43,0.0,0.0,1.0,1.0,9796,21483,22165,11,0,236313,0.0,0.0,0.0,21483.0,0.0,11.0,0.0,0.0,0.0,0,107756,0.0,0.0,0.0,9796.0,0.0,9796.0,1849,121,3.3995479006040252,10.006269747179154,9.97501720367505,9.189729418072059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,0.0,0.0,1.0,1.0,9796,24885,25121,11,0,273735,0.0,0.0,0.0,24885.0,0.0,11.0,0.0,0.0,0.0,0,107756,0.0,0.0,0.0,9796.0,0.0,9796.0,576,121,2.917178001290328,10.131459428706979,10.122020491292654,9.189729418072059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,37,0.0,0.0,1.0,1.0,9796,29719,5172,7,0,208033,0.0,0.0,0.0,29719.0,0.0,7.0,0.0,0.0,0.0,0,68572,0.0,0.0,0.0,9796.0,0.0,9796.0,1369,49,3.2767044410997412,8.551014739891748,10.299541850890105,9.189729418072059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,23,1.0,0.0,1.0,1.0,9980,6266,10344,11,0,68926,0.0,0.0,0.0,6266.0,0.0,11.0,23.0,11.0,0.0,0,109780,0.0,0.0,0.0,9980.0,0.0,9980.0,529,121,2.8813672520662377,9.244161920451694,8.742893471512136,9.20833836930551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,1.0,1.0,1.0,9992,4114,17732,11,0,45254,0.0,0.0,0.0,4114.0,0.0,11.0,0.0,0.0,0.0,0,109912,0.0,0.0,0.0,9992.0,0.0,9992.0,441,121,2.804541172060041,9.783126195864945,8.322151070212902,9.209540051805414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,39,1.0,0.0,1.0,1.0,9992,11637,7260,11,0,128007,0.0,0.0,0.0,11637.0,0.0,11.0,39.0,11.0,0.0,0,109912,0.0,0.0,0.0,9992.0,0.0,9992.0,1521,121,3.3198513533650726,8.890135107818843,9.361944956108077,9.209540051805414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,1.0,9992,11637,13299,6,0,69822,0.0,0.0,0.0,11637.0,0.0,6.0,0.0,0.0,0.0,0,59952,0.0,0.0,0.0,9992.0,0.0,9992.0,729,36,3.0158501920602214,9.495444123413163,9.361944956108077,9.209540051805414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,41,1.0,0.0,1.0,1.0,10090,14757,9752,10,0,147570,0.0,0.0,0.0,14757.0,0.0,10.0,41.0,10.0,0.0,0,100900,0.0,0.0,0.0,10090.0,0.0,10090.0,1681,100,3.360725089338712,9.185227671161108,9.59947282546345,9.219300113347655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,32,1.0,0.0,0.0,1.0,10188,8951,0,10,0,89510,0.0,0.0,0.0,8951.0,0.0,10.0,32.0,10.0,0.0,0,101880,0.0,0.0,0.0,0.0,0.0,10188.0,1024,100,3.157067208030971,-inf,9.099520536870939,9.228965836099349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,40,1.0,0.0,1.0,1.0,10188,12174,0,5,0,60870,0.0,0.0,0.0,12174.0,0.0,5.0,40.0,5.0,0.0,0,50940,0.0,0.0,0.0,10188.0,0.0,10188.0,1600,25,3.3405576817475504,-inf,9.40705780905387,9.228965836099349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,37,1.0,0.0,1.0,1.0,10188,13964,13299,11,0,153604,0.0,0.0,0.0,13964.0,0.0,11.0,37.0,11.0,0.0,0,112068,0.0,0.0,0.0,10188.0,0.0,10188.0,1369,121,3.2767044410997412,9.495444123413163,9.544237868224927,9.228965836099349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,37,1.0,0.0,1.0,1.0,10188,13964,13299,11,0,153604,0.0,0.0,0.0,13964.0,0.0,11.0,37.0,11.0,0.0,0,112068,0.0,0.0,0.0,10188.0,0.0,10188.0,1369,121,3.2767044410997412,9.495444123413163,9.544237868224927,9.228965836099349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,50,1.0,0.0,0.0,1.0,10188,17903,14777,11,0,196933,0.0,0.0,0.0,17903.0,0.0,11.0,50.0,11.0,0.0,0,112068,0.0,0.0,0.0,0.0,0.0,10188.0,2500,121,3.5218223186934257,9.600827196903634,9.792723575551273,9.228965836099349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,47,0.0,1.0,1.0,1.0,10286,7161,1477,8,0,57288,0.0,0.0,0.0,7161.0,0.0,8.0,0.0,0.0,0.0,0,82288,0.0,0.0,0.0,10286.0,0.0,10286.0,2209,64,3.4717809750423445,7.29776828253138,8.87640491500694,9.23853902633486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,29,1.0,0.0,1.0,1.0,10384,7304,11501,10,0,73040,0.0,0.0,0.0,7304.0,0.0,10.0,29.0,10.0,0.0,0,103840,0.0,0.0,0.0,10384.0,0.0,10384.0,841,100,3.075405529556091,9.350189267092581,8.896177422274805,9.248021438943871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,19,0.0,0.0,1.0,1.0,10431,6982,9752,10,0,69820,0.0,0.0,0.0,6982.0,0.0,10.0,0.0,0.0,0.0,0,104310,0.0,0.0,0.0,10431.0,0.0,10431.0,361,100,2.719577455217427,9.185227671161108,8.851090687664982,9.25253742067597,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,44,0.0,0.0,1.0,1.0,10450,13427,17023,6,0,80562,0.0,0.0,0.0,13427.0,0.0,6.0,0.0,0.0,0.0,0,62700,0.0,0.0,0.0,10450.0,0.0,10450.0,1936,36,3.4182510721993484,9.742320649814571,9.505022884072709,9.254357257392957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,28,1.0,0.0,1.0,1.0,10487,8260,8127,7,0,57820,0.0,0.0,0.0,8260.0,0.0,7.0,28.0,7.0,0.0,0,73409,0.0,0.0,0.0,10487.0,0.0,10487.0,784,49,3.0461888041774494,9.002947130753205,9.019179866515024,9.257891673834406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,25,0.0,0.0,1.0,1.0,10580,8647,8866,10,0,86470,0.0,0.0,0.0,8647.0,0.0,10.0,0.0,0.0,0.0,0,105800,0.0,0.0,0.0,10580.0,0.0,10580.0,625,100,2.951448437556569,9.089979015305,9.06496771896043,9.26672070541229,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,39,1.0,0.0,1.0,1.0,10580,9667,11821,9,0,87003,0.0,0.0,0.0,9667.0,0.0,9.0,39.0,9.0,0.0,0,95220,0.0,0.0,0.0,10580.0,0.0,10580.0,1521,81,3.3198513533650726,9.377632889750377,9.176473302464606,9.26672070541229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,39,1.0,0.0,1.0,1.0,10580,9667,11821,9,0,87003,0.0,0.0,0.0,9667.0,0.0,9.0,39.0,9.0,0.0,0,95220,0.0,0.0,0.0,10580.0,0.0,10580.0,1521,81,3.3198513533650726,9.377632889750377,9.176473302464606,9.26672070541229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,34,1.0,0.0,1.0,1.0,10580,12532,19210,8,0,100256,0.0,0.0,0.0,12532.0,0.0,8.0,34.0,8.0,0.0,0,84640,0.0,0.0,0.0,10580.0,0.0,10580.0,1156,64,3.2071404744468976,9.863186255762603,9.436040652072082,9.26672070541229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,39,0.0,0.0,1.0,1.0,10580,17545,0,7,0,122815,0.0,0.0,0.0,17545.0,0.0,7.0,0.0,0.0,0.0,0,74060,0.0,0.0,0.0,10580.0,0.0,10580.0,1521,49,3.3198513533650726,-inf,9.772524288017316,9.26672070541229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,53,1.0,0.0,1.0,1.0,10583,17525,15926,7,0,122675,0.0,0.0,0.0,17525.0,0.0,7.0,53.0,7.0,0.0,0,74081,0.0,0.0,0.0,10583.0,0.0,10583.0,2809,49,3.568792350094117,9.67570827281739,9.771383711902791,9.267004219093725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,53,1.0,0.0,1.0,1.0,10583,17525,15926,7,0,122675,0.0,0.0,0.0,17525.0,0.0,7.0,53.0,7.0,0.0,0,74081,0.0,0.0,0.0,10583.0,0.0,10583.0,2809,49,3.568792350094117,9.67570827281739,9.771383711902791,9.267004219093725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,1.0,10678,10382,15146,8,0,83056,0.0,0.0,0.0,10382.0,0.0,8.0,0.0,0.0,0.0,0,85424,0.0,0.0,0.0,10678.0,0.0,10678.0,784,64,3.0461888041774494,9.625491749673769,9.247828816387175,9.275940829060131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,49,1.0,0.0,1.0,1.0,10775,0,5319,10,1,0,0.0,1.0,1.0,0.0,0.0,10.0,49.0,10.0,0.0,0,107750,0.0,0.0,0.0,10775.0,0.0,10775.0,2401,100,3.5055021227789065,8.579040594742317,-inf,9.28498391497195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,49,1.0,0.0,1.0,1.0,10775,0,5319,10,1,0,0.0,1.0,1.0,0.0,0.0,10.0,49.0,10.0,0.0,0,107750,0.0,0.0,0.0,10775.0,0.0,10775.0,2401,100,3.5055021227789065,8.579040594742317,-inf,9.28498391497195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,47,1.0,0.0,1.0,1.0,10775,8056,0,6,0,48336,0.0,0.0,0.0,8056.0,0.0,6.0,47.0,6.0,0.0,0,64650,0.0,0.0,0.0,10775.0,0.0,10775.0,2209,36,3.4717809750423445,-inf,8.994172434398399,9.28498391497195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,30,1.0,0.0,1.0,1.0,10775,8951,16254,9,0,80559,0.0,0.0,0.0,8951.0,0.0,9.0,30.0,9.0,0.0,0,96975,0.0,0.0,0.0,10775.0,0.0,10775.0,900,81,3.103578458323443,9.69609431131315,9.099520536870939,9.28498391497195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,31,1.0,0.0,1.0,1.0,10775,8951,5910,9,0,80559,0.0,0.0,0.0,8951.0,0.0,9.0,31.0,9.0,0.0,0,96975,0.0,0.0,0.0,10775.0,0.0,10775.0,961,81,3.1307778637568613,8.684401110400144,9.099520536870939,9.28498391497195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,29,0.0,0.0,1.0,1.0,10775,8951,9605,8,0,71608,0.0,0.0,0.0,8951.0,0.0,8.0,0.0,0.0,0.0,0,86200,0.0,0.0,0.0,10775.0,0.0,10775.0,841,64,3.075405529556091,9.170039075202657,9.099520536870939,9.28498391497195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,44,1.0,0.0,1.0,1.0,10775,10741,1078,7,0,75187,0.0,0.0,0.0,10741.0,0.0,7.0,44.0,7.0,0.0,0,75425,0.0,0.0,0.0,10775.0,0.0,10775.0,1936,49,3.4182510721993484,6.982862751468942,9.281823473598047,9.28498391497195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,19,0.0,0.0,1.0,1.0,10775,14322,23643,10,0,143220,0.0,0.0,0.0,14322.0,0.0,10.0,0.0,0.0,0.0,0,107750,0.0,0.0,0.0,10775.0,0.0,10775.0,361,100,2.719577455217427,10.070822367021758,9.569552095566886,9.28498391497195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,42,0.0,1.0,1.0,1.0,10775,22558,11821,6,0,135348,0.0,0.0,0.0,22558.0,0.0,6.0,0.0,0.0,0.0,0,64650,0.0,0.0,0.0,10775.0,0.0,10775.0,1764,36,3.3803802447348694,9.377632889750377,10.023845049199862,9.28498391497195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,54,0.0,0.0,1.0,1.0,10775,32225,19210,10,0,322250,0.0,0.0,0.0,32225.0,0.0,10.0,0.0,0.0,0.0,0,107750,0.0,0.0,0.0,10775.0,0.0,10775.0,2916,100,3.5838282221644255,9.863186255762603,10.380497827807389,9.28498391497195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,48,1.0,0.0,1.0,1.0,10785,5370,14895,10,0,53700,0.0,0.0,0.0,5370.0,0.0,10.0,48.0,10.0,0.0,0,107850,0.0,0.0,0.0,10785.0,0.0,10785.0,2304,100,3.488826798937623,9.608780865147382,8.58858318750291,9.285911558823257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,27,1.0,0.0,1.0,1.0,10897,3938,7684,11,0,43318,0.0,0.0,0.0,3938.0,0.0,11.0,27.0,11.0,0.0,0,119867,0.0,0.0,0.0,10897.0,0.0,10897.0,729,121,3.0158501920602214,8.946895523888447,8.278428259199071,9.296242800976886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,22,1.0,0.0,0.0,1.0,10971,7161,7675,11,0,78771,0.0,0.0,0.0,7161.0,0.0,11.0,22.0,11.0,0.0,0,120681,0.0,0.0,0.0,0.0,0.0,10971.0,484,121,2.8438752934370206,8.945723572455398,8.87640491500694,9.30301070681749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,33,0.0,0.0,1.0,1.0,10971,12174,24825,10,0,121740,0.0,0.0,0.0,12174.0,0.0,10.0,0.0,0.0,0.0,0,109710,0.0,0.0,0.0,10971.0,0.0,10971.0,1089,100,3.18250399159683,10.119606488913373,9.40705780905387,9.30301070681749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,37,0.0,0.0,1.0,1.0,10971,13427,14777,8,0,107416,0.0,0.0,0.0,13427.0,0.0,8.0,0.0,0.0,0.0,0,87768,0.0,0.0,0.0,10971.0,0.0,10971.0,1369,64,3.2767044410997412,9.600827196903634,9.505022884072709,9.30301070681749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,22,1.0,0.0,0.0,1.0,11069,5191,9605,11,0,57101,0.0,0.0,0.0,5191.0,0.0,11.0,22.0,11.0,0.0,0,121759,0.0,0.0,0.0,0.0,0.0,11069.0,484,121,2.8438752934370206,9.170039075202657,8.55468163582723,9.311903687385623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,0.0,0.0,1.0,11167,5370,13151,11,0,59070,0.0,0.0,0.0,5370.0,0.0,11.0,0.0,0.0,0.0,0,122837,0.0,0.0,0.0,0.0,0.0,11167.0,441,121,2.804541172060041,9.484253080341965,8.58858318750291,9.320718279445792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,23,0.0,0.0,1.0,1.0,11167,11995,11891,9,0,107955,0.0,0.0,0.0,11995.0,0.0,9.0,0.0,0.0,0.0,0,100503,0.0,0.0,0.0,11167.0,0.0,11167.0,529,81,2.8813672520662377,9.38353709043758,9.392245175273795,9.320718279445792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,35,0.0,0.0,1.0,1.0,11167,18796,13299,8,0,150368,0.0,0.0,0.0,18796.0,0.0,8.0,0.0,0.0,0.0,0,89336,0.0,0.0,0.0,11167.0,0.0,11167.0,1225,64,3.231024291743388,9.495444123413163,9.841399360222706,9.320718279445792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,31,0.0,0.0,1.0,1.0,11167,19335,20688,8,0,154680,0.0,0.0,0.0,19335.0,0.0,8.0,0.0,0.0,0.0,0,89336,0.0,0.0,0.0,11167.0,0.0,11167.0,961,64,3.1307778637568613,9.937309101011639,9.869672204041397,9.320718279445792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,26,1.0,0.0,1.0,1.0,11461,9807,7979,6,0,58842,0.0,0.0,0.0,9807.0,0.0,6.0,26.0,6.0,0.0,0,68766,0.0,0.0,0.0,11461.0,0.0,11461.0,676,36,2.984302588322599,8.984568369308281,9.19085169539232,9.346705246496699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,22,1.0,0.0,1.0,1.0,11708,10419,9079,9,0,93771,0.0,0.0,0.0,10419.0,0.0,9.0,22.0,9.0,0.0,0,105372,0.0,0.0,0.0,11708.0,0.0,11708.0,484,81,2.8438752934370206,9.113719333371757,9.251386341412184,9.368027647811777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,33,1.0,0.0,1.0,1.0,11739,5958,9788,6,0,35748,0.0,0.0,0.0,5958.0,0.0,6.0,33.0,6.0,0.0,0,70434,0.0,0.0,0.0,11739.0,0.0,11739.0,1089,36,3.18250399159683,9.188912424562563,8.692490133273228,9.370671910878523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,1.0,11749,2327,19210,9,0,20943,0.0,0.0,0.0,2327.0,0.0,9.0,0.0,0.0,0.0,0,105741,0.0,0.0,0.0,11749.0,0.0,11749.0,729,81,3.0158501920602214,9.863186255762603,7.752335163302292,9.371523409567573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,34,1.0,0.0,0.0,1.0,11755,2148,15516,11,0,23628,0.0,0.0,0.0,2148.0,0.0,11.0,34.0,11.0,0.0,0,129305,0.0,0.0,0.0,0.0,0.0,11755.0,1156,121,3.2071404744468976,9.649627028559857,7.672292455628756,9.37203396097417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,23,1.0,0.0,1.0,1.0,11755,5818,10048,11,0,63998,0.0,0.0,0.0,5818.0,0.0,11.0,23.0,11.0,0.0,0,129305,0.0,0.0,0.0,11755.0,0.0,11755.0,529,121,2.8813672520662377,9.21512888870798,8.668711839055147,9.37203396097417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,25,1.0,0.0,0.0,1.0,11755,7161,6649,9,0,64449,0.0,0.0,0.0,7161.0,0.0,9.0,25.0,9.0,0.0,0,105795,0.0,0.0,0.0,0.0,0.0,11755.0,625,81,2.951448437556569,8.802221746402456,8.87640491500694,9.37203396097417,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,28,1.0,0.0,1.0,1.0,11755,7161,11821,9,0,64449,0.0,0.0,0.0,7161.0,0.0,9.0,28.0,9.0,0.0,0,105795,0.0,0.0,0.0,11755.0,0.0,11755.0,784,81,3.0461888041774494,9.377632889750377,8.87640491500694,9.37203396097417,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,46,0.0,0.0,1.0,1.0,11755,7161,10166,10,0,71610,0.0,0.0,0.0,7161.0,0.0,10.0,0.0,0.0,0.0,0,117550,0.0,0.0,0.0,11755.0,0.0,11755.0,2116,100,3.454348268395614,9.226804098006848,8.87640491500694,9.37203396097417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,46,0.0,0.0,1.0,1.0,11755,7161,10166,10,0,71610,0.0,0.0,0.0,7161.0,0.0,10.0,0.0,0.0,0.0,0,117550,0.0,0.0,0.0,11755.0,0.0,11755.0,2116,100,3.454348268395614,9.226804098006848,8.87640491500694,9.37203396097417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,53,0.0,0.0,1.0,1.0,11755,8593,0,2,0,17186,0.0,0.0,0.0,8593.0,0.0,2.0,0.0,0.0,0.0,0,23510,0.0,0.0,0.0,11755.0,0.0,11755.0,2809,4,3.568792350094117,-inf,9.058703197313223,9.37203396097417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,1.0,11755,8844,3073,8,0,70752,0.0,0.0,0.0,8844.0,0.0,8.0,0.0,0.0,0.0,0,94040,0.0,0.0,0.0,11755.0,0.0,11755.0,2304,64,3.488826798937623,8.030409562130485,9.087494541977337,9.37203396097417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,48,0.0,0.0,1.0,1.0,11755,8844,3073,8,0,70752,0.0,0.0,0.0,8844.0,0.0,8.0,0.0,0.0,0.0,0,94040,0.0,0.0,0.0,11755.0,0.0,11755.0,2304,64,3.488826798937623,8.030409562130485,9.087494541977337,9.37203396097417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
