treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,educsq,ageboxcox,lnre78,lnre75,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17
0.0,20,0.0,0.0,1.0,1.0,5370,1182,11,0,59070,0.0,0.0,0.0,5370.0,0.0,11.0,0.0,0.0,0.0,400,121,2.613533596593013,7.074963197966044,8.58858318750291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,33,1.0,0.0,1.0,1.0,8579,9169,8,0,68632,0.0,0.0,0.0,8579.0,0.0,8.0,33.0,8.0,0.0,1089,64,2.9835005611354375,9.1235835080499,9.057072635572965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,22,0.0,0.0,1.0,1.0,1790,7388,11,0,19690,0.0,0.0,0.0,1790.0,0.0,11.0,0.0,0.0,0.0,484,121,2.6852857884380423,8.90761234131913,7.489970898834801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,26,1.0,0.0,1.0,1.0,3580,1994,8,0,28640,0.0,0.0,0.0,3580.0,0.0,8.0,26.0,8.0,0.0,676,64,2.8095199364738797,7.597897950521784,8.183118079394745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,20,1.0,0.0,1.0,1.0,6831,9457,10,0,68310,0.0,0.0,0.0,6831.0,0.0,10.0,20.0,10.0,0.0,400,100,2.613533596593013,9.154510487015513,8.82922635473185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,45,0.0,1.0,1.0,1.0,7161,4433,2,0,14322,0.0,0.0,0.0,7161.0,0.0,2.0,0.0,0.0,0.0,2025,4,3.2041214446589685,8.396831834745054,8.87640491500694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,45,1.0,0.0,1.0,1.0,9537,9408,8,0,76296,0.0,0.0,0.0,9537.0,0.0,8.0,45.0,8.0,0.0,2025,64,3.2041214446589685,9.149315670138408,9.162934249578912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,33,1.0,0.0,1.0,1.0,11637,0,11,0,128007,0.0,0.0,0.0,11637.0,0.0,11.0,33.0,11.0,0.0,1089,121,2.9835005611354375,-inf,9.361944956108077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,41,1.0,0.0,1.0,1.0,3222,9497,3,0,9666,0.0,0.0,0.0,3222.0,0.0,3.0,41.0,3.0,0.0,1681,9,3.1385730784775028,9.158731238242952,8.07775756373692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,25,1.0,0.0,1.0,1.0,10741,8866,7,0,75187,0.0,0.0,0.0,10741.0,0.0,7.0,25.0,7.0,0.0,625,49,2.780526107090586,9.089979015305,9.281823473598047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,35,1.0,0.0,1.0,1.0,8557,7388,11,0,94127,0.0,0.0,0.0,8557.0,0.0,11.0,35.0,11.0,0.0,1225,121,3.025847380557263,8.90761234131913,9.054504940418054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,35,1.0,0.0,1.0,1.0,8557,7388,11,0,94127,0.0,0.0,0.0,8557.0,0.0,11.0,35.0,11.0,0.0,1225,121,3.025847380557263,8.90761234131913,9.054504940418054,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,29,0.0,0.0,1.0,1.0,0,0,10,1,0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,841,100,2.889688641163886,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,41,1.0,0.0,0.0,1.0,5370,5910,4,0,21480,0.0,0.0,0.0,5370.0,0.0,4.0,41.0,4.0,0.0,1681,16,3.1385730784775028,8.684401110400144,8.58858318750291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,36,1.0,0.0,0.0,1.0,7447,4433,6,0,44682,0.0,0.0,0.0,7447.0,0.0,6.0,36.0,6.0,0.0,1296,36,3.046039491196921,8.396831834745054,8.915566545710645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,52,1.0,0.0,1.0,1.0,4296,2216,5,0,21480,0.0,0.0,0.0,4296.0,0.0,5.0,52.0,5.0,0.0,2704,25,3.304804402767221,7.703459047867175,8.3654396361887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,52,1.0,0.0,1.0,1.0,4296,2216,5,0,21480,0.0,0.0,0.0,4296.0,0.0,5.0,52.0,5.0,0.0,2704,25,3.304804402767221,7.703459047867175,8.3654396361887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,41,0.0,1.0,1.0,1.0,9134,11821,10,0,91340,0.0,0.0,0.0,9134.0,0.0,10.0,0.0,0.0,0.0,1681,100,3.1385730784775028,9.377632889750377,9.119758993744945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,29,1.0,0.0,1.0,1.0,8122,5910,10,0,81220,0.0,0.0,0.0,8122.0,0.0,10.0,29.0,10.0,0.0,841,100,2.889688641163886,8.684401110400144,9.002331708246244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,42,1.0,0.0,0.0,1.0,1718,0,10,0,17180,0.0,0.0,0.0,1718.0,0.0,10.0,42.0,10.0,0.0,1764,100,3.1555956891389783,-inf,7.4489161025442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,22,1.0,0.0,1.0,1.0,5012,3694,11,0,55132,0.0,0.0,0.0,5012.0,0.0,11.0,22.0,11.0,0.0,484,121,2.6852857884380423,8.214465160759186,8.51959031601596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,27,1.0,0.0,1.0,1.0,5370,7388,11,0,59070,0.0,0.0,0.0,5370.0,0.0,11.0,27.0,11.0,0.0,729,121,2.8373194164728255,8.90761234131913,8.58858318750291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,42,1.0,0.0,1.0,1.0,7161,14777,5,0,35805,0.0,0.0,0.0,7161.0,0.0,5.0,42.0,5.0,0.0,1764,25,3.1555956891389783,9.600827196903634,8.87640491500694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,42,1.0,0.0,1.0,1.0,7161,14777,5,0,35805,0.0,0.0,0.0,7161.0,0.0,5.0,42.0,5.0,0.0,1764,25,3.1555956891389783,9.600827196903634,8.87640491500694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,49,0.0,0.0,1.0,1.0,8056,11821,5,0,40280,0.0,0.0,0.0,8056.0,0.0,5.0,0.0,0.0,0.0,2401,25,3.2635876433121904,9.377632889750377,8.994172434398399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,28,1.0,0.0,1.0,1.0,8235,8718,9,0,74115,0.0,0.0,0.0,8235.0,0.0,9.0,28.0,9.0,0.0,784,81,2.864015335733844,9.073145132798338,9.016148642611741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,45,1.0,0.0,1.0,1.0,8951,8866,9,0,80559,0.0,0.0,0.0,8951.0,0.0,9.0,45.0,9.0,0.0,2025,81,3.2041214446589685,9.089979015305,9.099520536870939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,45,1.0,0.0,1.0,1.0,8951,9605,6,0,53706,0.0,0.0,0.0,8951.0,0.0,6.0,45.0,6.0,0.0,2025,36,3.2041214446589685,9.170039075202657,9.099520536870939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,39,0.0,0.0,1.0,1.0,9846,0,8,0,78768,0.0,0.0,0.0,9846.0,0.0,8.0,0.0,0.0,0.0,1521,64,3.1031231525430782,-inf,9.194820560318146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,34,1.0,0.0,1.0,1.0,11211,12037,9,0,100899,0.0,0.0,0.0,11211.0,0.0,9.0,34.0,9.0,0.0,1156,81,3.0050144395644343,9.395740518379736,9.324650718153594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,22,0.0,0.0,1.0,1.0,13964,15072,11,0,153604,0.0,0.0,0.0,13964.0,0.0,11.0,0.0,0.0,0.0,484,121,2.6852857884380423,9.620593996816144,9.544237868224927,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,32,0.0,0.0,1.0,1.0,16112,11082,10,0,161120,0.0,0.0,0.0,16112.0,0.0,10.0,0.0,0.0,0.0,1024,100,2.9612618143079734,9.313077449427295,9.687319614958344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,49,1.0,0.0,1.0,1.0,7698,11993,5,0,38490,0.0,0.0,0.0,7698.0,0.0,5.0,49.0,5.0,0.0,2401,25,3.2635876433121904,9.392078425231722,8.948715833843691,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,27,1.0,0.0,1.0,1.0,7161,5910,7,0,50127,0.0,0.0,0.0,7161.0,0.0,7.0,27.0,7.0,0.0,729,49,2.8373194164728255,8.684401110400144,8.87640491500694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,21,1.0,0.0,1.0,1.0,4848,8570,11,0,53328,0.0,0.0,0.0,4848.0,0.0,11.0,21.0,11.0,0.0,441,121,2.6503439093087704,9.056023011591826,8.48632152774915,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,40,0.0,0.0,1.0,1.0,0,1477,11,1,0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1600,121,3.12109037130695,7.29776828253138,-inf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,26,0.0,0.0,1.0,1.0,7447,9900,8,0,59576,0.0,0.0,0.0,7447.0,0.0,8.0,0.0,0.0,0.0,676,64,2.8095199364738797,9.20029003612268,8.915566545710645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,33,0.0,0.0,1.0,1.0,2619,0,10,0,26190,0.0,0.0,0.0,2619.0,0.0,10.0,0.0,0.0,0.0,1089,100,2.9835005611354375,-inf,7.870547844507712,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,54,1.0,0.0,1.0,1.0,0,0,6,1,0,0.0,1.0,1.0,0.0,1.0,6.0,54.0,6.0,0.0,2916,36,3.3308631298510063,-inf,-inf,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,40,1.0,0.0,1.0,1.0,6572,8866,9,0,59148,0.0,0.0,0.0,6572.0,0.0,9.0,40.0,9.0,0.0,1600,81,3.12109037130695,9.089979015305,8.790573479157159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,1.0,7698,15072,8,0,61584,0.0,0.0,0.0,7698.0,0.0,8.0,0.0,0.0,0.0,729,64,2.8373194164728255,9.620593996816144,8.948715833843691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,41,1.0,0.0,1.0,1.0,10741,8689,5,0,53705,0.0,0.0,0.0,10741.0,0.0,5.0,41.0,5.0,0.0,1681,25,3.1385730784775028,9.069813136839207,9.281823473598047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,29,1.0,0.0,1.0,1.0,8325,23643,10,0,83250,0.0,0.0,0.0,8325.0,0.0,10.0,29.0,10.0,0.0,841,100,2.889688641163886,10.070822367021758,9.027018314848645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,29,1.0,0.0,1.0,1.0,10892,51,10,0,108920,0.0,0.0,0.0,10892.0,0.0,10.0,29.0,10.0,0.0,841,100,2.889688641163886,3.9318256327243257,9.295783853793651,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,26,1.0,0.0,1.0,1.0,0,7388,10,1,0,0.0,1.0,1.0,0.0,1.0,10.0,26.0,10.0,0.0,676,100,2.8095199364738797,8.90761234131913,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,25,0.0,1.0,1.0,1.0,8056,13299,10,0,80560,0.0,0.0,0.0,8056.0,0.0,10.0,0.0,0.0,0.0,625,100,2.780526107090586,9.495444123413163,8.994172434398399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,40,1.0,0.0,1.0,1.0,8056,7184,8,0,64448,0.0,0.0,0.0,8056.0,0.0,8.0,40.0,8.0,0.0,1600,64,3.12109037130695,8.879611609982035,8.994172434398399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,40,1.0,0.0,1.0,1.0,8951,11821,7,0,62657,0.0,0.0,0.0,8951.0,0.0,7.0,40.0,7.0,0.0,1600,49,3.12109037130695,9.377632889750377,9.099520536870939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,49,1.0,0.0,0.0,1.0,11270,8969,7,0,78890,0.0,0.0,0.0,11270.0,0.0,7.0,49.0,7.0,0.0,2401,49,3.2635876433121904,9.101529466118004,9.329899607033822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,46,0.0,0.0,1.0,1.0,14322,13299,9,0,128898,0.0,0.0,0.0,14322.0,0.0,9.0,0.0,0.0,0.0,2116,81,3.2195147043484384,9.495444123413163,9.569552095566886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,50,1.0,0.0,1.0,1.0,9846,9102,8,0,78768,0.0,0.0,0.0,9846.0,0.0,8.0,50.0,8.0,0.0,2500,64,3.277626114286942,9.116249448576587,9.194820560318146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,24,1.0,0.0,1.0,1.0,13033,16254,8,0,104264,0.0,0.0,0.0,13033.0,0.0,8.0,24.0,8.0,0.0,576,64,2.7502356495289546,9.69609431131315,9.47523988153072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,23,0.0,0.0,1.0,1.0,0,14777,9,1,0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,529,81,2.7185327881881753,9.600827196903634,-inf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,24,1.0,0.0,1.0,1.0,6624,8955,10,0,66240,0.0,0.0,0.0,6624.0,0.0,10.0,24.0,10.0,0.0,576,100,2.7502356495289546,9.099967314494812,8.798454696065095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,20,0.0,1.0,1.0,1.0,8951,16254,10,0,89510,0.0,0.0,0.0,8951.0,0.0,10.0,0.0,0.0,0.0,400,100,2.613533596593013,9.69609431131315,9.099520536870939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,30,1.0,0.0,1.0,1.0,8808,17881,11,0,96888,0.0,0.0,0.0,8808.0,0.0,11.0,30.0,11.0,0.0,900,121,2.914411802019027,9.791493975575204,9.083415678402515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,47,0.0,0.0,1.0,1.0,20884,20512,4,0,83536,0.0,0.0,0.0,20884.0,0.0,4.0,0.0,0.0,0.0,2209,16,3.2345463792259843,9.928765359720396,9.946738594530443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,26,1.0,0.0,1.0,1.0,4923,17732,10,0,49230,0.0,0.0,0.0,4923.0,0.0,10.0,26.0,10.0,0.0,676,100,2.8095199364738797,9.783126195864945,8.5016733797582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,50,1.0,0.0,1.0,1.0,10136,9266,5,0,50680,0.0,0.0,0.0,10136.0,0.0,5.0,50.0,5.0,0.0,2500,25,3.277626114286942,9.134107065976593,9.223848722000975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,49,0.0,0.0,1.0,1.0,11637,9457,11,0,128007,0.0,0.0,0.0,11637.0,0.0,11.0,0.0,0.0,0.0,2401,121,3.2635876433121904,9.154510487015513,9.361944956108077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,1.0,11812,11821,10,0,118120,0.0,0.0,0.0,11812.0,0.0,10.0,0.0,0.0,0.0,729,100,2.8373194164728255,9.377632889750377,9.376871242863814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,1.0,14322,12560,8,0,114576,0.0,0.0,0.0,14322.0,0.0,8.0,0.0,0.0,0.0,784,64,2.864015335733844,9.438272440022189,9.569552095566886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,22,1.0,0.0,1.0,1.0,9023,13299,10,0,90230,0.0,0.0,0.0,9023.0,0.0,10.0,22.0,10.0,0.0,484,100,2.6852857884380423,9.495444123413163,9.107532151994501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,40,1.0,0.0,1.0,1.0,8674,9221,7,0,60718,0.0,0.0,0.0,8674.0,0.0,7.0,40.0,7.0,0.0,1600,49,3.12109037130695,9.129238770539141,9.068085324395312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,52,1.0,0.0,1.0,1.0,1074,0,5,0,5370,0.0,0.0,0.0,1074.0,0.0,5.0,52.0,5.0,0.0,2704,25,3.304804402767221,-inf,6.97914527506881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,34,0.0,0.0,1.0,1.0,2327,26599,10,0,23270,0.0,0.0,0.0,2327.0,0.0,10.0,0.0,0.0,0.0,1156,100,3.0050144395644343,10.188628900078157,7.752335163302292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,1.0,5370,11821,7,0,37590,0.0,0.0,0.0,5370.0,0.0,7.0,0.0,0.0,0.0,1444,49,3.0846450426912884,9.377632889750377,8.58858318750291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,49,1.0,0.0,1.0,1.0,5370,0,5,0,26850,0.0,0.0,0.0,5370.0,0.0,5.0,49.0,5.0,0.0,2401,25,3.2635876433121904,-inf,8.58858318750291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,20,1.0,0.0,1.0,1.0,5370,7388,10,0,53700,0.0,0.0,0.0,5370.0,0.0,10.0,20.0,10.0,0.0,400,100,2.613533596593013,8.90761234131913,8.58858318750291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,44,1.0,0.0,1.0,1.0,8951,8866,5,0,44755,0.0,0.0,0.0,8951.0,0.0,5.0,44.0,5.0,0.0,1936,25,3.188349571300041,9.089979015305,9.099520536870939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,34,1.0,0.0,1.0,1.0,8951,10344,9,0,80559,0.0,0.0,0.0,8951.0,0.0,9.0,34.0,9.0,0.0,1156,81,3.0050144395644343,9.244161920451694,9.099520536870939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,46,1.0,0.0,0.0,1.0,9309,8866,9,0,83781,0.0,0.0,0.0,9309.0,0.0,9.0,46.0,9.0,0.0,2116,81,3.2195147043484384,9.089979015305,9.13873695311649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,47,1.0,0.0,0.0,1.0,10741,5910,4,0,42964,0.0,0.0,0.0,10741.0,0.0,4.0,47.0,4.0,0.0,2209,16,3.2345463792259843,8.684401110400144,9.281823473598047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,24,1.0,0.0,1.0,1.0,10741,13299,11,0,118151,0.0,0.0,0.0,10741.0,0.0,11.0,24.0,11.0,0.0,576,121,2.7502356495289546,9.495444123413163,9.281823473598047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,39,1.0,0.0,1.0,1.0,10741,19210,5,0,53705,0.0,0.0,0.0,10741.0,0.0,5.0,39.0,5.0,0.0,1521,25,3.1031231525430782,9.863186255762603,9.281823473598047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,32,1.0,0.0,0.0,1.0,14322,886,11,0,157542,0.0,0.0,0.0,14322.0,0.0,11.0,32.0,11.0,0.0,1024,121,2.9612618143079734,6.786716950605081,9.569552095566886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,43,0.0,0.0,1.0,1.0,21483,22165,11,0,236313,0.0,0.0,0.0,21483.0,0.0,11.0,0.0,0.0,0.0,1849,121,3.172180842997835,10.006269747179154,9.97501720367505,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,0.0,0.0,1.0,1.0,24885,25121,11,0,273735,0.0,0.0,0.0,24885.0,0.0,11.0,0.0,0.0,0.0,576,121,2.7502356495289546,10.131459428706979,10.122020491292654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,37,0.0,0.0,1.0,1.0,29719,5172,7,0,208033,0.0,0.0,0.0,29719.0,0.0,7.0,0.0,0.0,0.0,1369,49,3.0656274830995436,8.551014739891748,10.299541850890105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,23,1.0,0.0,1.0,1.0,6266,10344,11,0,68926,0.0,0.0,0.0,6266.0,0.0,11.0,23.0,11.0,0.0,529,121,2.7185327881881753,9.244161920451694,8.742893471512136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,21,0.0,1.0,1.0,1.0,4114,17732,11,0,45254,0.0,0.0,0.0,4114.0,0.0,11.0,0.0,0.0,0.0,441,121,2.6503439093087704,9.783126195864945,8.322151070212902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,39,1.0,0.0,1.0,1.0,11637,7260,11,0,128007,0.0,0.0,0.0,11637.0,0.0,11.0,39.0,11.0,0.0,1521,121,3.1031231525430782,8.890135107818843,9.361944956108077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,0.0,1.0,1.0,11637,13299,6,0,69822,0.0,0.0,0.0,11637.0,0.0,6.0,0.0,0.0,0.0,729,36,2.8373194164728255,9.495444123413163,9.361944956108077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,41,1.0,0.0,1.0,1.0,14757,9752,10,0,147570,0.0,0.0,0.0,14757.0,0.0,10.0,41.0,10.0,0.0,1681,100,3.1385730784775028,9.185227671161108,9.59947282546345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,32,1.0,0.0,0.0,1.0,8951,0,10,0,89510,0.0,0.0,0.0,8951.0,0.0,10.0,32.0,10.0,0.0,1024,100,2.9612618143079734,-inf,9.099520536870939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,40,1.0,0.0,1.0,1.0,12174,0,5,0,60870,0.0,0.0,0.0,12174.0,0.0,5.0,40.0,5.0,0.0,1600,25,3.12109037130695,-inf,9.40705780905387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,37,1.0,0.0,1.0,1.0,13964,13299,11,0,153604,0.0,0.0,0.0,13964.0,0.0,11.0,37.0,11.0,0.0,1369,121,3.0656274830995436,9.495444123413163,9.544237868224927,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,37,1.0,0.0,1.0,1.0,13964,13299,11,0,153604,0.0,0.0,0.0,13964.0,0.0,11.0,37.0,11.0,0.0,1369,121,3.0656274830995436,9.495444123413163,9.544237868224927,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,50,1.0,0.0,0.0,1.0,17903,14777,11,0,196933,0.0,0.0,0.0,17903.0,0.0,11.0,50.0,11.0,0.0,2500,121,3.277626114286942,9.600827196903634,9.792723575551273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,47,0.0,1.0,1.0,1.0,7161,1477,8,0,57288,0.0,0.0,0.0,7161.0,0.0,8.0,0.0,0.0,0.0,2209,64,3.2345463792259843,7.29776828253138,8.87640491500694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,29,1.0,0.0,1.0,1.0,7304,11501,10,0,73040,0.0,0.0,0.0,7304.0,0.0,10.0,29.0,10.0,0.0,841,100,2.889688641163886,9.350189267092581,8.896177422274805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,19,0.0,0.0,1.0,1.0,6982,9752,10,0,69820,0.0,0.0,0.0,6982.0,0.0,10.0,0.0,0.0,0.0,361,100,2.5746536781438683,9.185227671161108,8.851090687664982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,44,0.0,0.0,1.0,1.0,13427,17023,6,0,80562,0.0,0.0,0.0,13427.0,0.0,6.0,0.0,0.0,0.0,1936,36,3.188349571300041,9.742320649814571,9.505022884072709,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,28,1.0,0.0,1.0,1.0,8260,8127,7,0,57820,0.0,0.0,0.0,8260.0,0.0,7.0,28.0,7.0,0.0,784,49,2.864015335733844,9.002947130753205,9.019179866515024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,25,0.0,0.0,1.0,1.0,8647,8866,10,0,86470,0.0,0.0,0.0,8647.0,0.0,10.0,0.0,0.0,0.0,625,100,2.780526107090586,9.089979015305,9.06496771896043,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,39,1.0,0.0,1.0,1.0,9667,11821,9,0,87003,0.0,0.0,0.0,9667.0,0.0,9.0,39.0,9.0,0.0,1521,81,3.1031231525430782,9.377632889750377,9.176473302464606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,39,1.0,0.0,1.0,1.0,9667,11821,9,0,87003,0.0,0.0,0.0,9667.0,0.0,9.0,39.0,9.0,0.0,1521,81,3.1031231525430782,9.377632889750377,9.176473302464606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,34,1.0,0.0,1.0,1.0,12532,19210,8,0,100256,0.0,0.0,0.0,12532.0,0.0,8.0,34.0,8.0,0.0,1156,64,3.0050144395644343,9.863186255762603,9.436040652072082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,39,0.0,0.0,1.0,1.0,17545,0,7,0,122815,0.0,0.0,0.0,17545.0,0.0,7.0,0.0,0.0,0.0,1521,49,3.1031231525430782,-inf,9.772524288017316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,53,1.0,0.0,1.0,1.0,17525,15926,7,0,122675,0.0,0.0,0.0,17525.0,0.0,7.0,53.0,7.0,0.0,2809,49,3.3179681596281756,9.67570827281739,9.771383711902791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,53,1.0,0.0,1.0,1.0,17525,15926,7,0,122675,0.0,0.0,0.0,17525.0,0.0,7.0,53.0,7.0,0.0,2809,49,3.3179681596281756,9.67570827281739,9.771383711902791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,1.0,10382,15146,8,0,83056,0.0,0.0,0.0,10382.0,0.0,8.0,0.0,0.0,0.0,784,64,2.864015335733844,9.625491749673769,9.247828816387175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,49,1.0,0.0,1.0,1.0,0,5319,10,1,0,0.0,1.0,1.0,0.0,1.0,10.0,49.0,10.0,0.0,2401,100,3.2635876433121904,8.579040594742317,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,49,1.0,0.0,1.0,1.0,0,5319,10,1,0,0.0,1.0,1.0,0.0,1.0,10.0,49.0,10.0,0.0,2401,100,3.2635876433121904,8.579040594742317,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
