treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,educsq,ageboxcox,lnre78,lnre75,education_1,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,education_18
0.0,42,0.0,0.0,1.0,0.0,25243,25564,13,0,328159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764,169,5.167917773385796,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,0,0,16,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,625,256,4.246902063237979,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,55,0.0,0.0,1.0,1.0,25243,25564,10,0,252430,0.0,0.0,0.0,25243.0,0.0,10.0,0.0,0.0,0.0,3025,100,5.678699621919348,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,49,0.0,0.0,1.0,1.0,25243,23927,8,0,201944,0.0,0.0,0.0,25243.0,0.0,8.0,0.0,0.0,0.0,2401,64,5.457117302610669,10.082762807393678,10.136304168546024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,18,0.0,0.0,0.0,1.0,3002,13374,11,0,33022,0.0,0.0,0.0,3002.0,0.0,11.0,0.0,0.0,0.0,324,121,3.703165208990785,9.501067802613925,8.007034012193408,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,144,4.783244395303898,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,47,1.0,0.0,1.0,0.0,0,0,12,1,0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,12.0,0.0,2209,144,5.378209281310344,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,36,0.0,1.0,0.0,0.0,9014,0,16,0,144224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296,256,4.885978119627811,-inf,9.106534203250593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,22,0.0,1.0,0.0,0.0,7882,9453,13,0,102466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,169,4.031805260868567,9.154087430425385,8.97233695775495,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,39,0.0,1.0,1.0,0.0,14551,4471,14,0,203714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521,196,5.031480421487182,8.405367376233981,9.585414998760278,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,55,0.0,1.0,1.0,0.0,8140,7419,12,0,97680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025,144,5.678699621919348,8.911799556189527,9.004545458996587,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,46,0.0,1.0,1.0,1.0,15729,19736,3,0,47187,0.0,0.0,0.0,15729.0,0.0,3.0,0.0,0.0,0.0,2116,9,5.337698554227474,9.890199658209193,9.663261421240643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,19,0.0,1.0,1.0,1.0,12304,10165,9,0,110736,0.0,0.0,0.0,12304.0,0.0,9.0,0.0,0.0,0.0,361,81,3.7906438013860337,9.226705726062447,9.417679691745425,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,38,0.0,0.0,1.0,0.0,9930,22681,12,0,119160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444,144,4.984051275128488,10.029282848580436,9.203315757039219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,53,0.0,1.0,1.0,1.0,0,3562,4,1,0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,2809,16,5.607184971248686,8.178077463849608,-inf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,17,0.0,1.0,0.0,1.0,0,11713,10,1,0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,289,100,3.611529515721841,9.368454615069874,-inf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,49,0.0,1.0,1.0,1.0,16204,14098,6,0,97224,0.0,0.0,0.0,16204.0,0.0,6.0,0.0,0.0,0.0,2401,36,5.457117302610669,9.553788222333822,9.693013404322581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,17,0.0,0.0,0.0,1.0,904,0,9,0,8136,0.0,0.0,0.0,904.0,0.0,9.0,0.0,0.0,0.0,289,81,3.611529515721841,-inf,6.806829360392176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,44,0.0,1.0,0.0,0.0,21156,25564,12,0,253872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,144,5.25441988382463,10.148940390770173,9.95967883218587,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,8785,5900,18,0,158130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,324,4.441422282762017,8.68270762989381,9.080801000621198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,44,0.0,0.0,1.0,0.0,20205,25564,12,0,242460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,144,5.25441988382463,10.148940390770173,9.913685377512573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,16,0.0,0.0,0.0,1.0,1516,5084,10,0,15160,0.0,0.0,0.0,1516.0,0.0,10.0,0.0,0.0,0.0,256,100,3.515276245051319,8.533853632309345,7.323830566202317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,50,0.0,0.0,1.0,0.0,10638,11279,18,0,191484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500,324,5.495567135613508,9.330697868639916,9.272187775302262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,35,0.0,1.0,1.0,1.0,3192,16305,9,0,28728,0.0,0.0,0.0,3192.0,0.0,9.0,0.0,0.0,0.0,1225,81,4.83522413251897,9.69922708822342,8.068402958569699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,34,0.0,1.0,1.0,0.0,25243,25564,17,0,429131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,289,4.783244395303898,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,46,1.0,0.0,1.0,0.0,11397,13092,14,0,159558,0.0,0.0,0.0,0.0,0.0,0.0,46.0,14.0,0.0,2116,196,5.337698554227474,9.47975663562107,9.341105441855735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,12797,21205,12,0,153564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,144,3.7906438013860337,9.96199228190869,9.456966047437597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,16,0.0,0.0,0.0,1.0,947,9485,10,0,9470,0.0,0.0,0.0,947.0,0.0,10.0,0.0,0.0,0.0,256,100,3.515276245051319,9.157466882369114,6.853299093186078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,31,0.0,0.0,1.0,0.0,0,0,18,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,961,324,4.6192508626288165,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,26,1.0,0.0,0.0,0.0,16009,19149,14,0,224126,0.0,0.0,0.0,0.0,0.0,0.0,26.0,14.0,0.0,676,196,4.313810477859777,9.860005773924167,9.680906343078094,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,44,0.0,0.0,1.0,0.0,0,0,17,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,289,5.25441988382463,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,30,0.0,0.0,1.0,0.0,0,0,18,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900,324,4.561636201904492,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,42,0.0,0.0,1.0,0.0,25243,25564,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764,256,5.167917773385796,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,43,0.0,0.0,1.0,0.0,24486,25564,15,0,367290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849,225,5.21158884271324,10.148940390770173,10.105856804633861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,47,0.0,0.0,1.0,1.0,21231,25403,9,0,191079,0.0,0.0,0.0,21231.0,0.0,9.0,0.0,0.0,0.0,2209,81,5.378209281310344,10.142622556268384,9.963217656743895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,45,0.0,0.0,1.0,1.0,25243,0,11,0,277673,0.0,0.0,0.0,25243.0,0.0,11.0,0.0,0.0,0.0,2025,121,5.296445606698071,-inf,10.136304168546024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,22674,25564,12,0,272088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,144,4.246902063237979,10.148940390770173,10.028974172577543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,30,0.0,0.0,0.0,0.0,25243,25564,18,0,454374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,324,4.561636201904492,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,30,0.0,0.0,1.0,0.0,21838,0,12,0,262056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,144,4.561636201904492,-inf,9.99140685057401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,25243,25564,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,256,4.83522413251897,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,32,0.0,0.0,1.0,0.0,21976,25564,12,0,263712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,144,4.67533385715455,10.148940390770173,9.99770622777511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,30,0.0,0.0,1.0,0.0,22767,7571,12,0,273204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,144,4.561636201904492,8.932080438103307,10.033067398072022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,35,0.0,0.0,1.0,0.0,25243,25564,17,0,429131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225,289,4.83522413251897,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,37,1.0,0.0,1.0,1.0,18660,20596,9,0,167940,0.0,0.0,0.0,18660.0,0.0,9.0,37.0,9.0,0.0,1369,81,4.935568135070046,9.932852161166032,9.834137474401334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,36,1.0,0.0,1.0,1.0,20225,20937,9,0,182025,0.0,0.0,0.0,20225.0,0.0,9.0,36.0,9.0,0.0,1296,81,4.885978119627811,9.94927320768526,9.914674741926692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,41,0.0,0.0,1.0,0.0,25243,25564,14,0,353402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681,196,5.123369598862009,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,18,0.0,0.0,0.0,1.0,499,0,11,0,5489,0.0,0.0,0.0,499.0,0.0,11.0,0.0,0.0,0.0,324,121,3.703165208990785,-inf,6.212606095751519,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,16,0.0,0.0,0.0,1.0,984,0,10,0,9840,0.0,0.0,0.0,984.0,0.0,10.0,0.0,0.0,0.0,256,100,3.515276245051319,-inf,6.891625897052253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,22,1.0,0.0,1.0,0.0,10478,21781,12,0,125736,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,484,144,4.031805260868567,9.988793309115229,9.257033099968165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,22,1.0,0.0,1.0,0.0,8958,20862,12,0,107496,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,484,144,4.031805260868567,9.945684601235916,9.100302266767246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,50,1.0,0.0,1.0,0.0,13217,14815,12,0,158604,0.0,0.0,0.0,0.0,0.0,0.0,50.0,12.0,0.0,2500,144,5.495567135613508,9.603395460007665,9.489259158757807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,40,0.0,0.0,1.0,0.0,20567,25564,12,0,246804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600,144,5.077904651415065,10.148940390770173,9.931443128549459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,39,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521,144,5.031480421487182,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,0.0,0.0,0.0,4586,15247,18,0,82548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,324,4.378603334624191,9.632138041371906,8.43076346341785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,54,0.0,0.0,1.0,0.0,22620,12141,12,0,271440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916,144,5.643218794318048,9.404343433543975,10.026589749670112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,40,1.0,0.0,1.0,1.0,8724,16995,6,0,52344,0.0,0.0,0.0,8724.0,0.0,6.0,40.0,6.0,0.0,1600,36,5.077904651415065,9.740674462130217,9.07383312732152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,25,0.0,0.0,1.0,0.0,7587,18935,14,0,106218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,196,4.246902063237979,9.848767340335895,8.934191535338075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,55,0.0,0.0,1.0,0.0,501,21279,16,0,8016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025,256,5.678699621919348,9.965475949870196,6.2166061010848646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,45,0.0,0.0,1.0,1.0,19426,22257,8,0,155408,0.0,0.0,0.0,19426.0,0.0,8.0,0.0,0.0,0.0,2025,64,5.296445606698071,10.010411844857636,9.874367653962276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,21,0.0,0.0,1.0,1.0,7095,13194,8,0,56760,0.0,0.0,0.0,7095.0,0.0,8.0,0.0,0.0,0.0,441,64,3.9546477265588305,9.487517459782817,8.867145589594143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,41,0.0,0.0,1.0,0.0,24351,25564,12,0,292212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681,144,5.123369598862009,10.148940390770173,10.100328195429285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,34,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156,144,4.783244395303898,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,16,0.0,0.0,1.0,1.0,0,0,9,1,0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,256,81,3.515276245051319,-inf,-inf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,52,0.0,0.0,1.0,0.0,21457,25564,12,0,257484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704,144,5.570578851872717,10.148940390770173,9.973806211445082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,5165,10339,12,0,61980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,144,3.7906438013860337,9.243678431586693,8.549660381553739,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,46,0.0,0.0,1.0,0.0,7467,0,12,0,89604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116,144,5.337698554227474,-inf,8.918248591035702,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,23,0.0,0.0,0.0,0.0,22407,24744,16,0,358512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,256,4.106087574170275,10.116338314364906,10.017128689025176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,30,0.0,0.0,1.0,0.0,23820,24202,18,0,428760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,324,4.561636201904492,10.094190553357997,10.07828084290929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,31,0.0,0.0,0.0,0.0,25243,25564,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961,256,4.6192508626288165,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,26,0.0,0.0,0.0,0.0,19570,23840,13,0,254410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,169,4.313810477859777,10.079120121179287,9.881753060390121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,33,0.0,0.0,0.0,0.0,17509,25564,12,0,210108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,144,4.729971912479329,10.148940390770173,9.770470313426317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,32,0.0,0.0,1.0,0.0,25243,25564,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,256,4.67533385715455,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,22,0.0,1.0,0.0,0.0,13463,15597,12,0,161556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,144,4.031805260868567,9.654833867051826,9.507700460979235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,14360,10286,15,0,215400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,225,4.441422282762017,9.23853902633486,9.572201842602215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,36,1.0,0.0,1.0,0.0,19842,22520,14,0,277788,0.0,0.0,0.0,0.0,0.0,0.0,36.0,14.0,0.0,1296,196,4.885978119627811,10.022159082253626,9.895556182209848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,49,1.0,0.0,1.0,0.0,22703,25564,12,0,272436,0.0,0.0,0.0,0.0,0.0,0.0,49.0,12.0,0.0,2401,144,5.457117302610669,10.148940390770173,10.030252353327626,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,30,0.0,0.0,0.0,0.0,25243,25564,13,0,328159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,169,4.561636201904492,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,19,0.0,0.0,0.0,0.0,9366,13194,12,0,112392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,144,3.7906438013860337,9.487517459782817,9.144841389743487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,51,0.0,0.0,1.0,1.0,21449,25564,11,0,235939,0.0,0.0,0.0,21449.0,0.0,11.0,0.0,0.0,0.0,2601,121,5.5333800743957395,10.148940390770173,9.973433303222794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,28,0.0,0.0,1.0,0.0,25243,25564,14,0,353402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,196,4.441422282762017,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,25,1.0,0.0,1.0,1.0,10638,16556,11,0,117018,0.0,0.0,0.0,10638.0,0.0,11.0,25.0,11.0,0.0,625,121,4.246902063237979,9.714503852868623,9.272187775302262,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,30,1.0,0.0,1.0,0.0,19734,21518,12,0,236808,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,0.0,900,144,4.561636201904492,9.976645073153854,9.890098315417111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,25,0.0,0.0,0.0,0.0,0,0,14,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,196,4.246902063237979,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,27,0.0,0.0,1.0,0.0,24987,25564,12,0,299844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,144,4.378603334624191,10.148940390770173,10.12611096860345,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,0.0,0.0,0.0,25243,25564,13,0,328159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,169,4.378603334624191,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,33,0.0,0.0,1.0,0.0,22638,25564,14,0,316932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089,196,4.729971912479329,10.148940390770173,10.027385189192366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,36,0.0,0.0,1.0,1.0,14838,17573,8,0,118704,0.0,0.0,0.0,14838.0,0.0,8.0,0.0,0.0,0.0,1296,64,4.885978119627811,9.774118912194846,9.604946736749472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,52,0.0,1.0,0.0,0.0,18426,25564,12,0,221112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704,144,5.570578851872717,10.148940390770173,9.821517989668877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,27,0.0,1.0,1.0,0.0,15498,19972,12,0,185976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,144,4.378603334624191,9.902086571620499,9.648466262323895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,42,0.0,0.0,1.0,0.0,22797,25257,16,0,364752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1764,256,5.167917773385796,10.136858624005773,10.034384227337895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,52,0.0,1.0,1.0,0.0,25243,25564,16,0,403888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704,256,5.570578851872717,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,21,0.0,0.0,0.0,0.0,8434,25564,15,0,126510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,225,3.9546477265588305,10.148940390770173,9.040026434306505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,17,0.0,0.0,0.0,1.0,578,13015,11,0,6358,0.0,0.0,0.0,578.0,0.0,11.0,0.0,0.0,0.0,289,121,3.611529515721841,9.473857817428666,6.359573868672378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,53,0.0,0.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809,144,5.607184971248686,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,50,0.0,0.0,1.0,1.0,24371,25564,10,0,243710,0.0,0.0,0.0,24371.0,0.0,10.0,0.0,0.0,0.0,2500,100,5.495567135613508,10.148940390770173,10.101149179835646,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,25,0.0,0.0,0.0,0.0,7012,24293,16,0,112192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,256,4.246902063237979,10.097943521986084,8.855378246041125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,30,1.0,0.0,0.0,0.0,5546,14421,17,0,94282,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,0.0,900,289,4.561636201904492,9.57644075656207,8.620832226175724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,39,0.0,1.0,1.0,0.0,17437,25226,12,0,209244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521,144,5.031480421487182,10.135630487647138,9.766349664317493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,47,0.0,1.0,1.0,0.0,25243,25564,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209,144,5.378209281310344,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,33,1.0,0.0,1.0,0.0,14526,7638,12,0,174312,0.0,0.0,0.0,0.0,0.0,0.0,33.0,12.0,0.0,1089,144,4.729971912479329,8.940891067785461,9.583695426166113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,23,0.0,0.0,1.0,0.0,25243,25564,14,0,353402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,196,4.106087574170275,10.148940390770173,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,54,0.0,0.0,1.0,0.0,25243,23244,12,0,302916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916,144,5.643218794318048,10.053802313194996,10.136304168546024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
