,treat,education*,black,hispanic,married,nodegree,propensity_score,propensity_logit,re78
1113,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,42854
1114,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,21982
1115,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,24884
1116,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23348
1117,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22165
1118,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22165
1119,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25121
1120,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20688
1121,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,21279
1122,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,32509
1123,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,29554
1124,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,23643
1125,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,29554
1126,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,29338
1127,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,29338
1128,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,22165
1129,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,21427
1130,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,25860
1131,0.0,14,1.0,0.0,0.0,0.0,1.0,0.0,28815
1132,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,29554
1133,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,25897
1134,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,36943
1135,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,23643
1136,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23643
1137,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25121
1138,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,22284
1139,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,36943
1140,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,23643
1141,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,14777
1142,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,31032
1143,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,31032
1144,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26599
1145,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,56892
1146,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,21279
1147,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,0
1148,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,33987
1149,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
1150,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,29554
1151,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17732
1152,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,22904
1153,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,28520
1154,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,42854
1155,0.0,16,1.0,0.0,0.0,0.0,0.75,1.0986122886681098,23052
1156,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,19930
1157,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,32509
1158,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,16993
1159,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22165
1160,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20688
1161,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,12412
1162,0.0,12,1.0,0.0,0.0,0.0,1.0,0.0,16254
1163,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,24530
1164,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,88663
1165,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,29554
1166,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,23643
1167,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,22165
1168,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,35465
1169,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20688
1170,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22461
1171,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22165
1172,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25310
1173,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,32586
1174,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,32586
1175,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,7388
1176,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,31032
1177,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,7882
1178,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,31032
1179,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,39011
1180,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,44331
1181,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,17437
1182,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,22165
1183,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,27485
1184,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,26303
1185,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20963
1186,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,23348
1187,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,28446
1188,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,22018
1189,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,26229
1190,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,25121
1191,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,15049
1192,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,19653
1193,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,19653
1194,0.0,13,1.0,0.0,1.0,0.0,0.0,0.0,23643
1195,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,12232
1196,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,0
1197,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,21279
1198,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,24787
1199,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,35465
1200,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,21722
1201,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,25558
1202,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,41376
1203,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
1204,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,21722
1205,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,16254
1206,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,15638
1207,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,15638
1208,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26599
1209,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19210
1210,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20688
1211,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,25121
1212,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,44331
1213,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,23348
1214,0.0,15,1.0,0.0,0.0,0.0,0.75,1.0986122886681098,17732
1215,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,31032
1216,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,44331
1217,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
1218,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19210
1219,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,28815
1220,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19949
1221,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23052
1222,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,23200
1223,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26599
1224,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,12534
1225,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23643
1226,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,29492
1227,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,21427
1228,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,24382
1229,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,33248
1230,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,31505
1231,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,27633
1232,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,22904
1233,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,23643
1234,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,22165
1235,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26633
1236,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,21427
1237,0.0,13,1.0,0.0,1.0,0.0,0.0,0.0,26423
1238,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,58665
1239,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,36943
1240,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,38420
1241,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,35465
1242,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,53937
1243,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,44331
1244,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,22165
1245,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,22165
1246,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,2216
1247,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,18619
1248,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25121
1249,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,18767
1250,0.0,13,0.0,1.0,1.0,0.0,0.0,0.0,35317
1251,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,24382
1252,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,21131
1253,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,18323
1254,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,22165
1255,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,36943
1256,0.0,13,0.0,1.0,1.0,0.0,0.0,0.0,25860
1257,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,41376
1258,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23643
1259,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,61768
1260,0.0,17,1.0,0.0,1.0,0.0,0.0,0.0,33248
1261,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,29554
1262,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,26599
1263,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,14777
1264,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26876
1265,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26876
1266,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26876
1267,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25399
1268,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,29037
1269,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,31032
1270,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23269
1271,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23269
1272,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,23643
1273,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,35465
1274,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,22165
1275,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22165
1276,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,23643
1277,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23643
1278,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,37238
1279,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26599
1280,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,24382
1281,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,28520
1282,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,25564
1283,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,29554
1284,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,24973
1285,0.0,12,1.0,0.0,0.0,0.0,1.0,0.0,29554
1286,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,42854
1287,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,26599
1288,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,28815
1289,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,17732
1290,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,20688
1291,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,27781
1292,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20688
1293,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22904
1294,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26599
1295,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22904
1296,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,24086
1297,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,24382
1298,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,27042
1299,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,26451
1300,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,28076
1301,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,14777
1302,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,0
1303,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25195
1304,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,27633
1305,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
1306,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,21279
1307,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,31032
1308,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,66497
1309,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,39973
1310,0.0,13,0.0,0.0,0.0,0.0,0.058823529411764705,-2.772588722239781,20850
1311,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,23643
1312,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,12738
1313,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,22018
1314,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
1315,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,30293
1316,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22165
1317,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,36943
1318,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,13559
1319,0.0,17,1.0,0.0,1.0,0.0,0.0,0.0,76841
1320,0.0,17,1.0,0.0,1.0,0.0,0.0,0.0,76841
1321,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,18914
1322,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22165
1323,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,23421
1324,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,69453
1325,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,27830
1326,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23643
1327,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,25121
1328,0.0,15,0.0,0.0,1.0,0.0,0.0,0.0,59109
1329,0.0,12,1.0,0.0,0.0,0.0,1.0,0.0,22165
1330,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,29554
1331,0.0,13,0.0,0.0,0.0,0.0,0.058823529411764705,-2.772588722239781,22165
1332,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
1333,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,31623
1334,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,11821
1335,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,22165
1336,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,23052
1337,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,22165
1338,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,22165
1339,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,0
1340,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,0
1341,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,27337
1342,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,29554
1343,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,23531
1344,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,21834
1345,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17732
1346,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,33248
1347,0.0,16,0.0,1.0,1.0,0.0,0.0,0.0,29554
1348,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26155
1349,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,36943
1350,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25121
1351,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,39898
1352,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,39898
1353,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,26007
1354,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,31032
1355,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,28963
1356,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26599
1357,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26599
1358,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,0
1359,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,0
1360,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,27042
1361,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,23974
1362,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,25121
1363,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,31032
1364,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,35465
1365,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,29554
1366,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,29554
1367,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,2049
1368,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26599
1369,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26599
1370,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,29554
1371,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,18176
1372,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,32509
1373,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,28076
1374,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,15516
1375,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,36943
1376,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,17732
1377,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,32509
1378,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,23643
1379,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,0
1380,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,23939
1381,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,33987
1382,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22904
1383,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19411
1384,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,28076
1385,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,23200
1386,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,449
1387,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,12412
1388,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,27042
1389,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0
1390,0.0,15,0.0,1.0,1.0,0.0,0.0,0.0,26599
1391,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,36204
1392,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,25860
1393,0.0,14,0.0,0.0,1.0,0.0,0.0,0.0,27337
1394,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,23643
1395,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,25564
1396,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,17437
1397,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,21427
1398,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,19210
1399,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22904
1400,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22165
1401,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,0
1402,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,10639
1403,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,28076
1404,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,33987
1405,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,24825
1406,0.0,13,1.0,0.0,1.0,0.0,0.0,0.0,25121
1407,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25860
1408,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,23495
1409,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,22165
1410,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25638
1411,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,29554
1412,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,28076
1413,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,26643
1414,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,45809
1415,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,38420
1416,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,29702
1417,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,39159
1418,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25121
1419,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,9605
1420,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,35465
1421,0.0,13,1.0,0.0,1.0,0.0,0.0,0.0,39898
1422,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,25121
1423,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,27929
1424,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,22609
1425,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,23348
1426,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,29554
1427,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,26451
1428,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,26451
1429,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,26451
1430,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,24382
1431,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,34320
1432,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,27061
1433,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,36943
1434,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25121
1435,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,26599
1436,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,24530
1437,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,24530
1438,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26599
1439,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,26780
1440,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,30145
1441,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,29554
1442,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,24448
1443,0.0,16,0.0,0.0,1.0,0.0,0.0,0.0,36943
1444,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,29554
1445,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25121
1446,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,20244
1447,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,23643
1448,0.0,12,1.0,0.0,0.0,0.0,1.0,0.0,26599
1449,0.0,13,0.0,0.0,1.0,0.0,0.0,0.0,26599
1450,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,26599
1451,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,25121
1452,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25634
1453,0.0,12,0.0,1.0,1.0,0.0,0.0,0.0,32509
1454,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,31771
1455,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,25121
1456,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,31032
1457,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,29554
1458,0.0,12,0.0,0.0,1.0,0.0,0.004405286343612335,-5.420534999272285,22165
1459,0.0,15,1.0,0.0,0.0,0.0,0.75,1.0986122886681098,29554
1460,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,12708
1461,0.0,12,1.0,0.0,1.0,0.0,1.0,0.0,25121
