,treat,age,education*,black,hispanic,married,nodegree,re74,re75,re78,propensity_score,1,propensity_logit
1964,0.0,50,11,0.0,0.0,1.0,1.0,0,0,10344,0.9722222222222222,0.027777777777777776,3.555348061489413
1965,0.0,33,11,0.0,0.0,1.0,1.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
1966,0.0,33,11,0.0,0.0,1.0,1.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
1967,0.0,52,8,0.0,0.0,1.0,1.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
1968,0.0,49,4,1.0,0.0,1.0,1.0,0,0,0,0.045454545454545456,0.9545454545454546,-3.044522437723423
1969,0.0,50,8,0.0,0.0,1.0,1.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
1970,0.0,41,8,0.0,0.0,1.0,1.0,0,0,7093,0.9722222222222222,0.027777777777777776,3.555348061489413
1971,0.0,53,9,0.0,0.0,1.0,1.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
1972,0.0,48,11,0.0,0.0,0.0,1.0,0,0,0,0.038461538461538464,0.9615384615384616,-3.2188758248682006
1973,0.0,31,9,0.0,0.0,1.0,1.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
1974,0.0,42,8,0.0,0.0,1.0,1.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
1975,0.0,54,10,0.0,0.0,1.0,1.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
1976,0.0,50,10,0.0,0.0,1.0,1.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
1977,0.0,48,6,0.0,1.0,1.0,1.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
1978,0.0,22,9,0.0,0.0,1.0,1.0,0,0,16846,0.9722222222222222,0.027777777777777776,3.555348061489413
1979,0.0,41,8,0.0,0.0,1.0,1.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
1980,0.0,41,8,0.0,0.0,1.0,1.0,0,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
1981,0.0,45,9,0.0,0.0,1.0,1.0,0,313,4063,0.9722222222222222,0.027777777777777776,3.555348061489413
1982,0.0,21,8,1.0,0.0,0.0,1.0,0,895,2305,0.0,1.0,-inf
1983,0.0,46,8,0.0,0.0,1.0,1.0,0,8951,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
1984,0.0,46,8,0.0,0.0,1.0,1.0,0,8951,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
1985,0.0,21,11,1.0,0.0,0.0,1.0,0,9846,5615,0.9959294436906377,0.004070556309362279,5.4998967399464105
1986,0.0,53,8,0.0,0.0,1.0,1.0,0,14322,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
1987,0.0,53,6,0.0,0.0,1.0,1.0,0,17187,45809,0.9959294436906377,0.004070556309362279,5.4998967399464105
1988,0.0,34,11,0.0,0.0,1.0,1.0,0,19693,14777,0.9959294436906377,0.004070556309362279,5.4998967399464105
1989,0.0,49,9,0.0,0.0,1.0,1.0,0,21483,69453,0.9959294436906377,0.004070556309362279,5.4998967399464105
1990,0.0,28,11,0.0,0.0,1.0,1.0,0,62661,118218,0.9959294436906377,0.004070556309362279,5.4998967399464105
1991,0.0,43,3,1.0,0.0,1.0,1.0,17,0,0,0.045454545454545456,0.9545454545454546,-3.044522437723423
1992,0.0,52,6,1.0,0.0,1.0,1.0,235,1246,1477,0.045454545454545456,0.9545454545454546,-3.044522437723423
1993,0.0,54,8,0.0,0.0,1.0,1.0,293,537,295,0.9722222222222222,0.027777777777777776,3.555348061489413
1994,0.0,52,7,1.0,0.0,0.0,1.0,293,5012,0,0.0,1.0,-inf
1995,0.0,29,11,1.0,0.0,1.0,1.0,783,0,23643,0.045454545454545456,0.9545454545454546,-3.044522437723423
1996,0.0,37,9,0.0,0.0,0.0,1.0,940,3544,1152,0.038461538461538464,0.9615384615384616,-3.2188758248682006
1997,0.0,38,2,0.0,0.0,0.0,1.0,1077,6266,2955,0.038461538461538464,0.9615384615384616,-3.2188758248682006
1998,0.0,20,10,0.0,0.0,0.0,1.0,1381,3523,9309,0.038461538461538464,0.9615384615384616,-3.2188758248682006
1999,0.0,31,6,1.0,0.0,0.0,1.0,1410,555,16059,0.0,1.0,-inf
2000,0.0,23,10,1.0,0.0,0.0,1.0,1469,5370,0,0.0,1.0,-inf
2001,0.0,19,11,1.0,0.0,0.0,1.0,1567,0,0,0.0,1.0,-inf
2002,0.0,20,11,0.0,0.0,1.0,1.0,1567,3222,2955,0.9722222222222222,0.027777777777777776,3.555348061489413
2003,0.0,35,9,1.0,0.0,0.0,1.0,1567,5370,5910,0.0,1.0,-inf
2004,0.0,21,10,1.0,0.0,0.0,1.0,1567,8145,8275,0.9534883720930233,0.046511627906976744,3.020424886144363
2005,0.0,41,8,1.0,0.0,1.0,1.0,1716,8378,7388,0.9534883720930233,0.046511627906976744,3.020424886144363
2006,0.0,41,8,1.0,0.0,1.0,1.0,1716,8378,7388,0.9534883720930233,0.046511627906976744,3.020424886144363
2007,0.0,42,8,0.0,0.0,1.0,1.0,1763,0,8866,0.9722222222222222,0.027777777777777776,3.555348061489413
2008,0.0,42,8,0.0,0.0,1.0,1.0,1763,0,8866,0.9722222222222222,0.027777777777777776,3.555348061489413
2009,0.0,20,8,1.0,0.0,0.0,1.0,1880,3652,1018,0.0,1.0,-inf
2010,0.0,30,9,1.0,0.0,0.0,1.0,1959,162,16809,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2011,0.0,29,10,1.0,0.0,0.0,1.0,2037,2685,0,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2012,0.0,22,11,1.0,0.0,0.0,1.0,2351,0,879,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2013,0.0,25,10,1.0,0.0,0.0,1.0,2838,5370,11437,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2014,0.0,20,8,1.0,0.0,0.0,1.0,2938,1838,1226,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2015,0.0,55,7,0.0,0.0,0.0,1.0,2938,8342,0,0.9534883720930233,0.046511627906976744,3.020424886144363
2016,0.0,20,10,0.0,0.0,0.0,1.0,2938,8951,10344,0.9959294436906377,0.004070556309362279,5.4998967399464105
2017,0.0,40,4,1.0,0.0,0.0,1.0,2962,1933,1034,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2018,0.0,52,0,0.0,0.0,1.0,1.0,3134,0,295,0.9722222222222222,0.027777777777777776,3.555348061489413
2019,0.0,22,9,1.0,0.0,0.0,1.0,3134,4345,13299,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2020,0.0,24,10,1.0,0.0,0.0,1.0,3152,3902,7447,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2021,0.0,19,11,0.0,0.0,0.0,1.0,3221,12532,14777,0.9959294436906377,0.004070556309362279,5.4998967399464105
2022,0.0,51,7,0.0,0.0,1.0,1.0,3291,8951,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
2023,0.0,19,6,1.0,0.0,0.0,1.0,3526,0,0,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2024,0.0,50,10,1.0,0.0,1.0,1.0,3526,0,0,0.9166666666666666,0.08333333333333333,2.3978952727983702
2025,0.0,23,11,0.0,1.0,0.0,1.0,3526,2685,8127,0.038461538461538464,0.9615384615384616,-3.2188758248682006
2026,0.0,38,3,1.0,0.0,1.0,1.0,3722,5729,17732,0.9166666666666666,0.08333333333333333,2.3978952727983702
2027,0.0,38,3,1.0,0.0,1.0,1.0,3722,5729,17732,0.9166666666666666,0.08333333333333333,2.3978952727983702
2028,0.0,20,11,0.0,0.0,0.0,1.0,3844,9846,13299,0.9959294436906377,0.004070556309362279,5.4998967399464105
2029,0.0,43,10,1.0,0.0,1.0,1.0,3918,2148,0,0.9166666666666666,0.08333333333333333,2.3978952727983702
2030,0.0,30,6,1.0,0.0,1.0,1.0,3918,3401,4433,0.9166666666666666,0.08333333333333333,2.3978952727983702
2031,0.0,35,10,1.0,0.0,1.0,1.0,3918,3795,7802,0.9166666666666666,0.08333333333333333,2.3978952727983702
2032,0.0,35,10,1.0,0.0,1.0,1.0,3918,3795,7802,0.9166666666666666,0.08333333333333333,2.3978952727983702
2033,0.0,35,10,1.0,0.0,1.0,1.0,3918,3795,7802,0.9166666666666666,0.08333333333333333,2.3978952727983702
2034,0.0,40,10,0.0,0.0,1.0,1.0,3918,4833,7248,0.9722222222222222,0.027777777777777776,3.555348061489413
2035,0.0,44,11,1.0,0.0,1.0,1.0,3918,5370,2955,0.9166666666666666,0.08333333333333333,2.3978952727983702
2036,0.0,23,10,1.0,0.0,0.0,1.0,3918,7161,6649,0.9534883720930233,0.046511627906976744,3.020424886144363
2037,0.0,41,8,1.0,0.0,1.0,1.0,3918,11171,5910,0.9959294436906377,0.004070556309362279,5.4998967399464105
2038,0.0,39,5,1.0,0.0,1.0,1.0,4051,13427,14629,0.9959294436906377,0.004070556309362279,5.4998967399464105
2039,0.0,39,5,1.0,0.0,1.0,1.0,4051,13427,14629,0.9959294436906377,0.004070556309362279,5.4998967399464105
2040,0.0,39,5,1.0,0.0,1.0,1.0,4051,13427,14629,0.9959294436906377,0.004070556309362279,5.4998967399464105
2041,0.0,25,11,1.0,0.0,0.0,1.0,4055,11637,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
2042,0.0,19,11,0.0,0.0,0.0,1.0,4114,4654,8570,0.038461538461538464,0.9615384615384616,-3.2188758248682006
2043,0.0,23,6,0.0,0.0,1.0,1.0,4114,7161,8127,0.9534883720930233,0.046511627906976744,3.020424886144363
2044,0.0,38,9,1.0,0.0,1.0,1.0,4228,7941,11245,0.9534883720930233,0.046511627906976744,3.020424886144363
2045,0.0,50,9,1.0,0.0,1.0,1.0,4333,7469,6383,0.9534883720930233,0.046511627906976744,3.020424886144363
2046,0.0,18,11,0.0,0.0,0.0,1.0,4351,32270,2364,0.9959294436906377,0.004070556309362279,5.4998967399464105
2047,0.0,22,11,1.0,0.0,1.0,1.0,4449,6187,14570,0.9166666666666666,0.08333333333333333,2.3978952727983702
2048,0.0,19,10,1.0,0.0,0.0,1.0,4702,3437,2364,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2049,0.0,25,10,1.0,0.0,1.0,1.0,4702,4282,4947,0.9166666666666666,0.08333333333333333,2.3978952727983702
2050,0.0,47,6,1.0,0.0,1.0,1.0,4702,4296,13481,0.9166666666666666,0.08333333333333333,2.3978952727983702
2051,0.0,47,4,0.0,0.0,1.0,1.0,4702,8593,24641,0.9534883720930233,0.046511627906976744,3.020424886144363
2052,0.0,51,7,0.0,0.0,1.0,1.0,4702,8951,11082,0.9959294436906377,0.004070556309362279,5.4998967399464105
2053,0.0,19,9,0.0,0.0,1.0,1.0,4858,6087,10639,0.9722222222222222,0.027777777777777776,3.555348061489413
2054,0.0,24,8,1.0,0.0,1.0,1.0,4898,5370,8127,0.9166666666666666,0.08333333333333333,2.3978952727983702
2055,0.0,19,10,0.0,0.0,0.0,1.0,5094,4296,14777,0.038461538461538464,0.9615384615384616,-3.2188758248682006
2056,0.0,44,11,1.0,0.0,0.0,1.0,5172,6266,0,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2057,0.0,52,8,0.0,0.0,1.0,1.0,5290,0,6797,0.9722222222222222,0.027777777777777776,3.555348061489413
2058,0.0,20,9,0.0,0.0,1.0,1.0,5387,8951,13299,0.9959294436906377,0.004070556309362279,5.4998967399464105
2059,0.0,24,11,1.0,0.0,1.0,1.0,5427,0,1329,0.9166666666666666,0.08333333333333333,2.3978952727983702
2060,0.0,19,11,1.0,0.0,1.0,1.0,5485,7590,11348,0.9534883720930233,0.046511627906976744,3.020424886144363
2061,0.0,22,11,1.0,0.0,0.0,1.0,5485,13427,8866,0.9959294436906377,0.004070556309362279,5.4998967399464105
2062,0.0,30,6,1.0,0.0,1.0,1.0,5681,0,0,0.9166666666666666,0.08333333333333333,2.3978952727983702
2063,0.0,50,10,1.0,0.0,1.0,1.0,5681,0,0,0.9166666666666666,0.08333333333333333,2.3978952727983702
2064,0.0,20,8,0.0,0.0,0.0,1.0,5681,3584,7240,0.038461538461538464,0.9615384615384616,-3.2188758248682006
2065,0.0,26,8,1.0,0.0,1.0,1.0,5681,4296,7093,0.9166666666666666,0.08333333333333333,2.3978952727983702
2066,0.0,46,6,1.0,0.0,0.0,1.0,5838,9678,7873,0.9959294436906377,0.004070556309362279,5.4998967399464105
2067,0.0,38,10,1.0,0.0,1.0,1.0,5877,0,0,0.9166666666666666,0.08333333333333333,2.3978952727983702
2068,0.0,25,8,0.0,0.0,1.0,1.0,5877,0,8866,0.9722222222222222,0.027777777777777776,3.555348061489413
2069,0.0,24,9,1.0,0.0,0.0,1.0,5877,5370,13299,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2070,0.0,55,3,1.0,0.0,1.0,1.0,5877,5370,4137,0.9166666666666666,0.08333333333333333,2.3978952727983702
2071,0.0,40,5,1.0,0.0,1.0,1.0,5877,5370,22165,0.9166666666666666,0.08333333333333333,2.3978952727983702
2072,0.0,25,9,1.0,0.0,1.0,1.0,5877,6266,12560,0.9166666666666666,0.08333333333333333,2.3978952727983702
2073,0.0,43,7,1.0,0.0,1.0,1.0,5877,6815,295,0.9166666666666666,0.08333333333333333,2.3978952727983702
2074,0.0,18,11,1.0,0.0,0.0,1.0,5877,6932,9457,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2075,0.0,28,7,1.0,0.0,1.0,1.0,5877,8142,1477,0.9534883720930233,0.046511627906976744,3.020424886144363
2076,0.0,52,4,1.0,0.0,1.0,1.0,5877,11637,22165,0.9959294436906377,0.004070556309362279,5.4998967399464105
2077,0.0,22,8,1.0,0.0,1.0,1.0,5877,12030,857,0.9959294436906377,0.004070556309362279,5.4998967399464105
2078,0.0,34,7,1.0,0.0,1.0,1.0,5877,12532,14777,0.9959294436906377,0.004070556309362279,5.4998967399464105
2079,0.0,25,9,0.0,0.0,0.0,1.0,5877,13427,12117,0.9959294436906377,0.004070556309362279,5.4998967399464105
2080,0.0,43,10,0.0,0.0,1.0,1.0,5877,17903,20688,0.9959294436906377,0.004070556309362279,5.4998967399464105
2081,0.0,31,9,1.0,0.0,1.0,1.0,6024,5621,10196,0.9166666666666666,0.08333333333333333,2.3978952727983702
2082,0.0,27,8,1.0,0.0,0.0,1.0,6269,6624,7388,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2083,0.0,22,11,0.0,0.0,1.0,1.0,6442,5818,2216,0.9722222222222222,0.027777777777777776,3.555348061489413
2084,0.0,32,11,1.0,0.0,1.0,1.0,6524,0,930,0.9166666666666666,0.08333333333333333,2.3978952727983702
2085,0.0,49,5,1.0,0.0,0.0,1.0,6583,5729,12560,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2086,0.0,55,8,0.0,0.0,1.0,1.0,6661,3820,4255,0.9722222222222222,0.027777777777777776,3.555348061489413
2087,0.0,20,11,0.0,0.0,1.0,1.0,6661,5370,1182,0.9722222222222222,0.027777777777777776,3.555348061489413
2088,0.0,33,8,1.0,0.0,1.0,1.0,6661,8579,9169,0.9534883720930233,0.046511627906976744,3.020424886144363
2089,0.0,22,11,0.0,0.0,1.0,1.0,6802,1790,7388,0.9722222222222222,0.027777777777777776,3.555348061489413
2090,0.0,26,8,1.0,0.0,1.0,1.0,6857,3580,1994,0.9166666666666666,0.08333333333333333,2.3978952727983702
2091,0.0,20,10,1.0,0.0,1.0,1.0,6857,6831,9457,0.9166666666666666,0.08333333333333333,2.3978952727983702
2092,0.0,45,2,0.0,1.0,1.0,1.0,6857,7161,4433,0.9534883720930233,0.046511627906976744,3.020424886144363
2093,0.0,45,8,1.0,0.0,1.0,1.0,6857,9537,9408,0.9959294436906377,0.004070556309362279,5.4998967399464105
2094,0.0,33,11,1.0,0.0,1.0,1.0,6857,11637,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
2095,0.0,41,3,1.0,0.0,1.0,1.0,6990,3222,9497,0.9166666666666666,0.08333333333333333,2.3978952727983702
2096,0.0,25,7,1.0,0.0,1.0,1.0,7131,10741,8866,0.9959294436906377,0.004070556309362279,5.4998967399464105
2097,0.0,35,11,1.0,0.0,1.0,1.0,7335,8557,7388,0.9534883720930233,0.046511627906976744,3.020424886144363
2098,0.0,35,11,1.0,0.0,1.0,1.0,7335,8557,7388,0.9534883720930233,0.046511627906976744,3.020424886144363
2099,0.0,29,10,0.0,0.0,1.0,1.0,7347,0,0,0.9722222222222222,0.027777777777777776,3.555348061489413
2100,0.0,41,4,1.0,0.0,0.0,1.0,7494,5370,5910,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2101,0.0,36,6,1.0,0.0,0.0,1.0,7494,7447,4433,0.9534883720930233,0.046511627906976744,3.020424886144363
2102,0.0,52,5,1.0,0.0,1.0,1.0,7523,4296,2216,0.9166666666666666,0.08333333333333333,2.3978952727983702
2103,0.0,52,5,1.0,0.0,1.0,1.0,7523,4296,2216,0.9166666666666666,0.08333333333333333,2.3978952727983702
2104,0.0,41,10,0.0,1.0,1.0,1.0,7562,9134,11821,0.9959294436906377,0.004070556309362279,5.4998967399464105
2105,0.0,29,10,1.0,0.0,1.0,1.0,7641,8122,5910,0.9534883720930233,0.046511627906976744,3.020424886144363
2106,0.0,42,10,1.0,0.0,0.0,1.0,7837,1718,0,0.048507462686567165,0.9514925373134329,-2.9763141876968895
2107,0.0,22,11,1.0,0.0,1.0,1.0,7837,5012,3694,0.9166666666666666,0.08333333333333333,2.3978952727983702
2108,0.0,27,11,1.0,0.0,1.0,1.0,7837,5370,7388,0.9166666666666666,0.08333333333333333,2.3978952727983702
2109,0.0,42,5,1.0,0.0,1.0,1.0,7837,7161,14777,0.9534883720930233,0.046511627906976744,3.020424886144363
2110,0.0,42,5,1.0,0.0,1.0,1.0,7837,7161,14777,0.9534883720930233,0.046511627906976744,3.020424886144363
2111,0.0,49,5,0.0,0.0,1.0,1.0,7837,8056,11821,0.9534883720930233,0.046511627906976744,3.020424886144363
2112,0.0,28,9,1.0,0.0,1.0,1.0,7837,8235,8718,0.9534883720930233,0.046511627906976744,3.020424886144363
2113,0.0,45,9,1.0,0.0,1.0,1.0,7837,8951,8866,0.9959294436906377,0.004070556309362279,5.4998967399464105
2114,0.0,45,6,1.0,0.0,1.0,1.0,7837,8951,9605,0.9959294436906377,0.004070556309362279,5.4998967399464105
2115,0.0,39,8,0.0,0.0,1.0,1.0,7837,9846,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
2116,0.0,34,9,1.0,0.0,1.0,1.0,7837,11211,12037,0.9959294436906377,0.004070556309362279,5.4998967399464105
2117,0.0,22,11,0.0,0.0,1.0,1.0,7837,13964,15072,0.9959294436906377,0.004070556309362279,5.4998967399464105
2118,0.0,32,10,0.0,0.0,1.0,1.0,7837,16112,11082,0.9959294436906377,0.004070556309362279,5.4998967399464105
2119,0.0,49,5,1.0,0.0,1.0,1.0,7944,7698,11993,0.9534883720930233,0.046511627906976744,3.020424886144363
2120,0.0,27,7,1.0,0.0,1.0,1.0,7954,7161,5910,0.9534883720930233,0.046511627906976744,3.020424886144363
2121,0.0,21,11,1.0,0.0,1.0,1.0,8032,4848,8570,0.9166666666666666,0.08333333333333333,2.3978952727983702
2122,0.0,40,11,0.0,0.0,1.0,1.0,8072,0,1477,0.9722222222222222,0.027777777777777776,3.555348061489413
2123,0.0,26,8,0.0,0.0,1.0,1.0,8150,7447,9900,0.9534883720930233,0.046511627906976744,3.020424886144363
2124,0.0,33,10,0.0,0.0,1.0,1.0,8272,2619,0,0.9722222222222222,0.027777777777777776,3.555348061489413
2125,0.0,54,6,1.0,0.0,1.0,1.0,8354,0,0,0.9166666666666666,0.08333333333333333,2.3978952727983702
2126,0.0,40,9,1.0,0.0,1.0,1.0,8424,6572,8866,0.9166666666666666,0.08333333333333333,2.3978952727983702
2127,0.0,27,8,0.0,0.0,1.0,1.0,8424,7698,15072,0.9534883720930233,0.046511627906976744,3.020424886144363
2128,0.0,41,5,1.0,0.0,1.0,1.0,8424,10741,8689,0.9959294436906377,0.004070556309362279,5.4998967399464105
2129,0.0,29,10,1.0,0.0,1.0,1.0,8464,8325,23643,0.9534883720930233,0.046511627906976744,3.020424886144363
2130,0.0,29,10,1.0,0.0,1.0,1.0,8659,10892,51,0.9959294436906377,0.004070556309362279,5.4998967399464105
2131,0.0,26,10,1.0,0.0,1.0,1.0,8816,0,7388,0.9166666666666666,0.08333333333333333,2.3978952727983702
2132,0.0,25,10,0.0,1.0,1.0,1.0,8816,8056,13299,0.9534883720930233,0.046511627906976744,3.020424886144363
2133,0.0,40,8,1.0,0.0,1.0,1.0,8816,8056,7184,0.9534883720930233,0.046511627906976744,3.020424886144363
2134,0.0,40,7,1.0,0.0,1.0,1.0,8816,8951,11821,0.9959294436906377,0.004070556309362279,5.4998967399464105
2135,0.0,49,7,1.0,0.0,0.0,1.0,8816,11270,8969,0.9959294436906377,0.004070556309362279,5.4998967399464105
2136,0.0,46,9,0.0,0.0,1.0,1.0,8816,14322,13299,0.9959294436906377,0.004070556309362279,5.4998967399464105
2137,0.0,50,8,1.0,0.0,1.0,1.0,8985,9846,9102,0.9959294436906377,0.004070556309362279,5.4998967399464105
2138,0.0,24,8,1.0,0.0,1.0,1.0,9008,13033,16254,0.9959294436906377,0.004070556309362279,5.4998967399464105
2139,0.0,23,9,0.0,0.0,1.0,1.0,9012,0,14777,0.9722222222222222,0.027777777777777776,3.555348061489413
2140,0.0,24,10,1.0,0.0,1.0,1.0,9012,6624,8955,0.9166666666666666,0.08333333333333333,2.3978952727983702
2141,0.0,20,10,0.0,1.0,1.0,1.0,9208,8951,16254,0.9959294436906377,0.004070556309362279,5.4998967399464105
2142,0.0,30,11,1.0,0.0,1.0,1.0,9228,8808,17881,0.9959294436906377,0.004070556309362279,5.4998967399464105
2143,0.0,47,4,0.0,0.0,1.0,1.0,9355,20884,20512,0.9959294436906377,0.004070556309362279,5.4998967399464105
2144,0.0,26,10,1.0,0.0,1.0,1.0,9404,4923,17732,0.9166666666666666,0.08333333333333333,2.3978952727983702
2145,0.0,50,5,1.0,0.0,1.0,1.0,9404,10136,9266,0.9959294436906377,0.004070556309362279,5.4998967399464105
2146,0.0,49,11,0.0,0.0,1.0,1.0,9404,11637,9457,0.9959294436906377,0.004070556309362279,5.4998967399464105
2147,0.0,27,10,0.0,0.0,1.0,1.0,9404,11812,11821,0.9959294436906377,0.004070556309362279,5.4998967399464105
2148,0.0,28,8,0.0,0.0,1.0,1.0,9404,14322,12560,0.9959294436906377,0.004070556309362279,5.4998967399464105
2149,0.0,22,10,1.0,0.0,1.0,1.0,9717,9023,13299,0.9959294436906377,0.004070556309362279,5.4998967399464105
2150,0.0,40,7,1.0,0.0,1.0,1.0,9737,8674,9221,0.9534883720930233,0.046511627906976744,3.020424886144363
2151,0.0,52,5,1.0,0.0,1.0,1.0,9796,1074,0,0.9166666666666666,0.08333333333333333,2.3978952727983702
2152,0.0,34,10,0.0,0.0,1.0,1.0,9796,2327,26599,0.9722222222222222,0.027777777777777776,3.555348061489413
2153,0.0,38,7,0.0,0.0,1.0,1.0,9796,5370,11821,0.9722222222222222,0.027777777777777776,3.555348061489413
2154,0.0,49,5,1.0,0.0,1.0,1.0,9796,5370,0,0.9166666666666666,0.08333333333333333,2.3978952727983702
2155,0.0,20,10,1.0,0.0,1.0,1.0,9796,5370,7388,0.9166666666666666,0.08333333333333333,2.3978952727983702
2156,0.0,44,5,1.0,0.0,1.0,1.0,9796,8951,8866,0.9959294436906377,0.004070556309362279,5.4998967399464105
2157,0.0,34,9,1.0,0.0,1.0,1.0,9796,8951,10344,0.9959294436906377,0.004070556309362279,5.4998967399464105
2158,0.0,46,9,1.0,0.0,0.0,1.0,9796,9309,8866,0.9959294436906377,0.004070556309362279,5.4998967399464105
2159,0.0,47,4,1.0,0.0,0.0,1.0,9796,10741,5910,0.9959294436906377,0.004070556309362279,5.4998967399464105
2160,0.0,24,11,1.0,0.0,1.0,1.0,9796,10741,13299,0.9959294436906377,0.004070556309362279,5.4998967399464105
2161,0.0,39,5,1.0,0.0,1.0,1.0,9796,10741,19210,0.9959294436906377,0.004070556309362279,5.4998967399464105
2162,0.0,32,11,1.0,0.0,0.0,1.0,9796,14322,886,0.9959294436906377,0.004070556309362279,5.4998967399464105
2163,0.0,43,11,0.0,0.0,1.0,1.0,9796,21483,22165,0.9959294436906377,0.004070556309362279,5.4998967399464105
2164,0.0,24,11,0.0,0.0,1.0,1.0,9796,24885,25121,0.9959294436906377,0.004070556309362279,5.4998967399464105
2165,0.0,37,7,0.0,0.0,1.0,1.0,9796,29719,5172,0.9959294436906377,0.004070556309362279,5.4998967399464105
2166,0.0,23,11,1.0,0.0,1.0,1.0,9980,6266,10344,0.9166666666666666,0.08333333333333333,2.3978952727983702
2167,0.0,21,11,0.0,1.0,1.0,1.0,9992,4114,17732,0.9722222222222222,0.027777777777777776,3.555348061489413
2168,0.0,39,11,1.0,0.0,1.0,1.0,9992,11637,7260,0.9959294436906377,0.004070556309362279,5.4998967399464105
2169,0.0,27,6,0.0,0.0,1.0,1.0,9992,11637,13299,0.9959294436906377,0.004070556309362279,5.4998967399464105
2170,0.0,41,10,1.0,0.0,1.0,1.0,10090,14757,9752,0.9959294436906377,0.004070556309362279,5.4998967399464105
2171,0.0,32,10,1.0,0.0,0.0,1.0,10188,8951,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
2172,0.0,40,5,1.0,0.0,1.0,1.0,10188,12174,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
2173,0.0,37,11,1.0,0.0,1.0,1.0,10188,13964,13299,0.9959294436906377,0.004070556309362279,5.4998967399464105
2174,0.0,37,11,1.0,0.0,1.0,1.0,10188,13964,13299,0.9959294436906377,0.004070556309362279,5.4998967399464105
2175,0.0,50,11,1.0,0.0,0.0,1.0,10188,17903,14777,0.9959294436906377,0.004070556309362279,5.4998967399464105
2176,0.0,47,8,0.0,1.0,1.0,1.0,10286,7161,1477,0.9534883720930233,0.046511627906976744,3.020424886144363
2177,0.0,29,10,1.0,0.0,1.0,1.0,10384,7304,11501,0.9534883720930233,0.046511627906976744,3.020424886144363
2178,0.0,19,10,0.0,0.0,1.0,1.0,10431,6982,9752,0.9722222222222222,0.027777777777777776,3.555348061489413
2179,0.0,44,6,0.0,0.0,1.0,1.0,10450,13427,17023,0.9959294436906377,0.004070556309362279,5.4998967399464105
2180,0.0,28,7,1.0,0.0,1.0,1.0,10487,8260,8127,0.9534883720930233,0.046511627906976744,3.020424886144363
2181,0.0,25,10,0.0,0.0,1.0,1.0,10580,8647,8866,0.9534883720930233,0.046511627906976744,3.020424886144363
2182,0.0,39,9,1.0,0.0,1.0,1.0,10580,9667,11821,0.9959294436906377,0.004070556309362279,5.4998967399464105
2183,0.0,39,9,1.0,0.0,1.0,1.0,10580,9667,11821,0.9959294436906377,0.004070556309362279,5.4998967399464105
2184,0.0,34,8,1.0,0.0,1.0,1.0,10580,12532,19210,0.9959294436906377,0.004070556309362279,5.4998967399464105
2185,0.0,39,7,0.0,0.0,1.0,1.0,10580,17545,0,0.9959294436906377,0.004070556309362279,5.4998967399464105
2186,0.0,53,7,1.0,0.0,1.0,1.0,10583,17525,15926,0.9959294436906377,0.004070556309362279,5.4998967399464105
2187,0.0,53,7,1.0,0.0,1.0,1.0,10583,17525,15926,0.9959294436906377,0.004070556309362279,5.4998967399464105
2188,0.0,28,8,0.0,0.0,1.0,1.0,10678,10382,15146,0.9959294436906377,0.004070556309362279,5.4998967399464105
