,treat,age,black,hispanic,married,nodegree,re75,re78,education*,u75,educ_re75,hisp_u75,black_u75,married_u75,nodegree_re75,nodegree_u75,nodegree_education,black_age,black_education,hisp_re75,agesq,re78sq,re75sq,educsq,ageboxcox,re78boxcox,re75boxcox,lnre78,lnre75,education_2,education_3,education_4,education_5,education_6,education_7,education_8,education_9,education_10,education_11,education_12,education_13,education_14,education_15,education_16,education_17,propensity_score,propensity_logit
2410,0.0,53,0.0,0.0,1.0,1.0,14322,14843,8,0,114576,0.0,0.0,0.0,14322.0,0.0,8.0,0.0,0.0,0.0,2809,220314649,205119684,64,3.317968159628176,123.76943000518574,115.993372140364,9.605283652624763,9.569552095566886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.64977056,0.61803085
2411,0.0,53,0.0,0.0,1.0,1.0,14322,13299,7,0,100254,0.0,0.0,0.0,14322.0,0.0,7.0,0.0,0.0,0.0,2809,176863401,205119684,49,3.317968159628176,118.19710661066073,115.993372140364,9.495444123413163,9.569552095566886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.44960332,-0.20227359
2412,0.0,52,0.0,0.0,1.0,1.0,15074,14422,4,0,60296,0.0,0.0,0.0,15074.0,0.0,4.0,0.0,0.0,0.0,2704,207994084,227225476,16,3.304804402767221,122.28529274112525,118.47002308279848,9.576510097476705,9.620726684403415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5054104,0.02164235
2413,0.0,23,0.0,1.0,1.0,1.0,8414,26599,11,0,92554,0.0,0.0,0.0,8414.0,0.0,11.0,0.0,0.0,0.0,529,707506801,70795396,121,2.718532788188176,157.97459407822424,93.07000996520136,10.188628900078156,9.037652264150466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.38206422,-0.48079586
2414,0.0,25,0.0,0.0,1.0,1.0,12890,16254,9,0,116010,0.0,0.0,0.0,12890.0,0.0,9.0,0.0,0.0,0.0,625,264192516,166152100,81,2.780526107090586,128.57025735609082,111.0535891310802,9.69609431131315,9.464207095933231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.55783397,0.23237596
2415,0.0,54,0.0,1.0,1.0,1.0,0,8866,8,1,0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,2916,78605956,1,64,3.3308631298510063,99.67490848198712,0.0,9.089979015305,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.70310754,0.8621399
2416,0.0,54,0.0,1.0,1.0,1.0,0,8866,8,1,0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,2916,78605956,1,64,3.3308631298510063,99.67490848198712,0.0,9.089979015305,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.45699114,-0.17246163
2417,0.0,40,0.0,0.0,1.0,1.0,24169,21427,10,0,241690,0.0,0.0,0.0,24169.0,0.0,10.0,0.0,0.0,0.0,1600,459116329,584140561,100,3.12109037130695,144.330536314775,143.9052641612211,9.972407088000724,10.092826099237977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8185764,1.5067321
2418,0.0,40,0.0,0.0,1.0,1.0,24169,21427,10,0,241690,0.0,0.0,0.0,24169.0,0.0,10.0,0.0,0.0,0.0,1600,459116329,584140561,100,3.12109037130695,144.330536314775,143.9052641612211,9.972407088000724,10.092826099237977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.31072888,-0.7967139
2419,0.0,21,0.0,0.0,1.0,1.0,11458,0,11,0,126038,0.0,0.0,0.0,11458.0,0.0,11.0,0.0,0.0,0.0,441,1,131285764,121,2.6503439093087704,0.0,105.77490550048044,0.0,9.346443454968522,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.43105128,-0.2775633
2420,0.0,51,0.0,0.0,1.0,1.0,21752,0,8,0,174016,0.0,0.0,0.0,21752.0,0.0,8.0,0.0,0.0,0.0,2601,1,473149504,64,3.2913609231993,0.0,137.80048040639784,0.0,9.987460986312309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.46032047,-0.15905255
2421,0.0,24,1.0,0.0,1.0,1.0,10741,11821,10,0,107410,0.0,0.0,0.0,10741.0,0.0,10.0,24.0,10.0,0.0,576,139736041,115369081,100,2.7502356495289546,112.49354541760276,102.98338853015684,9.377632889750377,9.281823473598047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5006371,0.002548425
2422,0.0,46,0.0,0.0,1.0,1.0,10741,14186,8,0,85928,0.0,0.0,0.0,10741.0,0.0,8.0,0.0,0.0,0.0,2116,201242596,115369081,64,3.2195147043484384,121.44214940254842,102.98338853015684,9.560010841762033,9.281823473598047,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33514622,-0.6850003
2423,0.0,55,1.0,0.0,1.0,1.0,13463,10344,3,0,40389,0.0,0.0,0.0,13463.0,0.0,3.0,55.0,3.0,0.0,3025,106998336,181252369,9,3.3434996292635284,106.35698906573386,113.06758922438688,9.244161920451694,9.507700460979237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54442376,0.1781648
2424,0.0,41,1.0,0.0,0.0,1.0,15253,11821,10,0,152530,0.0,0.0,0.0,15253.0,0.0,10.0,41.0,10.0,0.0,1681,139736041,232654009,100,3.1385730784775028,112.49354541760276,119.04863979576356,9.377632889750377,9.632531483999934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.35158414,-0.61208326
2425,0.0,25,1.0,0.0,1.0,1.0,6624,7107,11,0,72864,0.0,0.0,0.0,6624.0,0.0,11.0,25.0,11.0,0.0,625,50509449,43877376,121,2.780526107090586,90.8009202887106,84.26277218431393,8.868835492826895,8.798454696065095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.47933882,-0.082691774
2426,0.0,39,0.0,0.0,1.0,1.0,12532,16254,8,0,100256,0.0,0.0,0.0,12532.0,0.0,8.0,0.0,0.0,0.0,1521,264192516,157051024,64,3.1031231525430782,128.57025735609082,109.76808373888085,9.69609431131315,9.436040652072082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5423781,0.16992016
2427,0.0,19,0.0,0.0,1.0,1.0,12532,18539,8,0,100256,0.0,0.0,0.0,12532.0,0.0,8.0,0.0,0.0,0.0,361,343694521,157051024,64,2.5746536781438683,135.8498528439023,109.76808373888085,9.827631900232593,9.436040652072082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35228366,-0.6090162
2428,0.0,23,1.0,0.0,1.0,1.0,13427,17732,11,0,147697,0.0,0.0,0.0,13427.0,0.0,11.0,23.0,11.0,0.0,529,314423824,180284329,121,2.718532788188176,133.34261194041056,112.94257591239744,9.783126195864943,9.505022884072709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1893336,-1.4543461
2429,0.0,49,0.0,0.0,1.0,1.0,14322,8423,10,0,143220,0.0,0.0,0.0,14322.0,0.0,10.0,0.0,0.0,0.0,2401,70946929,205119684,100,3.2635876433121904,97.54564810624488,115.993372140364,9.038721338315364,9.569552095566886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6160574,0.47284704
2430,0.0,38,0.0,0.0,1.0,1.0,14322,28076,11,0,157542,0.0,0.0,0.0,14322.0,0.0,11.0,0.0,0.0,0.0,1444,788261776,205119684,121,3.0846450426912884,161.57843367450607,115.993372140364,10.242670397850311,9.569552095566886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.52838534,0.11366359
2431,0.0,42,1.0,0.0,0.0,1.0,15217,11821,11,0,167387,0.0,0.0,0.0,15217.0,0.0,11.0,42.0,11.0,0.0,1764,139736041,231557089,121,3.1555956891389783,112.49354541760276,118.93259620887729,9.377632889750377,9.630168502920114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5600359,0.24130768
2432,0.0,24,0.0,0.0,1.0,1.0,15575,14777,11,0,171325,0.0,0.0,0.0,15575.0,0.0,11.0,0.0,0.0,0.0,576,218359729,242580625,121,2.7502356495289546,123.53841584159416,120.07940570694512,9.600827196903634,9.653422343655654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5754502,0.30412334
2433,0.0,36,1.0,0.0,1.0,1.0,15754,19210,7,0,110278,0.0,0.0,0.0,15754.0,0.0,7.0,36.0,7.0,0.0,1296,369024100,248188516,49,3.046039491196921,137.8860436110406,120.64692601266732,9.863186255762605,9.664849580263269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2301214,-1.2076259
2434,0.0,39,1.0,0.0,1.0,1.0,16470,28076,6,0,98820,0.0,0.0,0.0,16470.0,0.0,6.0,39.0,6.0,0.0,1521,788261776,271260900,36,3.1031231525430782,161.57843367450607,122.87939835523191,10.242670397850311,9.709295823171686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.312128,-0.7901894
2435,0.0,20,0.0,0.0,1.0,1.0,17008,0,11,0,187088,0.0,0.0,0.0,17008.0,0.0,11.0,0.0,0.0,0.0,400,1,289272064,121,2.613533596593013,0.0,124.51909137048176,0.0,9.74143910058173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.40084022,-0.40196538
2436,0.0,31,0.0,0.0,1.0,1.0,12532,16254,10,0,125320,0.0,0.0,0.0,12532.0,0.0,10.0,0.0,0.0,0.0,961,264192516,157051024,100,2.9382499464245244,128.57025735609082,109.76808373888085,9.69609431131315,9.436040652072082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.28418955,-0.9237739
2437,0.0,29,0.0,0.0,1.0,1.0,19693,25860,9,0,177237,0.0,0.0,0.0,19693.0,0.0,9.0,0.0,0.0,0.0,841,668739600,387814249,81,2.889688641163886,156.1271358015125,132.27257322783532,10.160452652325848,9.888018521632196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5479429,0.1923625
2438,0.0,53,1.0,0.0,1.0,1.0,13697,14186,9,0,123273,0.0,0.0,0.0,13697.0,0.0,9.0,53.0,9.0,0.0,2809,201242596,187607809,81,3.317968159628176,121.44214940254842,113.875363317589,9.560010841762033,9.524932109734822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4692902,-0.122994035
2439,0.0,45,0.0,0.0,1.0,1.0,13586,17686,4,0,54344,0.0,0.0,0.0,13586.0,0.0,4.0,0.0,0.0,0.0,2025,312794596,184579396,16,3.2041214446589685,133.1976903187488,113.49322189603316,9.78052864513568,9.516795129751248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49916622,-0.0033350706
2440,0.0,28,0.0,0.0,0.0,1.0,13248,19210,9,0,119232,0.0,0.0,0.0,13248.0,0.0,9.0,0.0,0.0,0.0,784,369024100,175509504,81,2.864015335733844,137.8860436110406,112.31799807762864,9.863186255762605,9.49160187662504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.55639017,0.22652434
2441,0.0,53,1.0,0.0,1.0,1.0,15649,12921,8,0,125192,0.0,0.0,0.0,15649.0,0.0,8.0,53.0,8.0,0.0,2809,166952241,244891201,64,3.317968159628176,116.77549108840024,120.31449169711556,9.46660917372222,9.658162296163171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4330713,-0.2693313
2442,0.0,43,0.0,0.0,1.0,1.0,15933,14038,3,0,47799,0.0,0.0,0.0,15933.0,0.0,3.0,0.0,0.0,0.0,1849,197065444,253860489,9,3.172180842997835,120.90917738866358,121.21061800226096,9.549523217290366,9.67614770909051,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48354894,-0.06582802
2443,0.0,50,0.0,0.0,1.0,1.0,15933,17732,7,0,111531,0.0,0.0,0.0,15933.0,0.0,7.0,0.0,0.0,0.0,2500,314423824,253860489,49,3.277626114286942,133.34261194041056,121.21061800226096,9.783126195864943,9.67614770909051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.35709468,-0.5879966
2444,0.0,50,0.0,0.0,1.0,1.0,15933,17732,7,0,111531,0.0,0.0,0.0,15933.0,0.0,7.0,0.0,0.0,0.0,2500,314423824,253860489,49,3.277626114286942,133.34261194041056,121.21061800226096,9.783126195864943,9.67614770909051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5474261,0.1902764
2445,0.0,31,1.0,0.0,1.0,1.0,10851,19604,8,0,86808,0.0,0.0,0.0,10851.0,0.0,8.0,31.0,8.0,0.0,961,384316816,117744201,64,2.9382499464245244,139.06219298848515,103.41871615168026,9.883488906029438,9.292012520620208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.41817257,-0.33027965
2446,0.0,34,0.0,0.0,1.0,1.0,0,19210,11,1,0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1156,369024100,1,121,3.0050144395644343,137.8860436110406,0.0,9.863186255762605,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6294053,0.5296665
2447,0.0,46,0.0,0.0,0.0,1.0,13158,10048,8,0,105264,0.0,0.0,0.0,13158.0,0.0,8.0,0.0,0.0,0.0,2116,100962304,173132964,64,3.2195147043484384,105.066154313879,112.00206444196805,9.21512888870798,9.484785217645944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5208224,0.08333782
2448,0.0,20,0.0,0.0,1.0,1.0,15933,20614,9,0,143397,0.0,0.0,0.0,15933.0,0.0,9.0,0.0,0.0,0.0,400,424936996,253860489,81,2.613533596593013,142.0150058880641,121.21061800226096,9.933725735596738,9.67614770909051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.41911715,-0.32639867
2449,0.0,30,0.0,0.0,1.0,1.0,7877,8866,9,0,70893,0.0,0.0,0.0,7877.0,0.0,9.0,0.0,0.0,0.0,900,78605956,62047129,81,2.914411802019027,99.67490848198712,90.55609423716496,9.089979015305,8.971702399703325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5725936,0.292441
2450,0.0,34,0.0,1.0,1.0,1.0,16112,16254,6,0,96672,0.0,0.0,0.0,16112.0,0.0,6.0,0.0,0.0,0.0,1156,264192516,259596544,36,3.0050144395644343,128.57025735609082,121.77055007916732,9.69609431131315,9.687319614958344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4227831,-0.31135872
2451,0.0,27,0.0,0.0,1.0,1.0,16470,15516,9,0,148230,0.0,0.0,0.0,16470.0,0.0,9.0,0.0,0.0,0.0,729,240746256,271260900,81,2.837319416472825,126.09131328125072,122.87939835523191,9.649627028559856,9.709295823171686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.54877394,0.1957181
2452,0.0,19,1.0,0.0,0.0,1.0,10741,0,11,0,118151,0.0,0.0,0.0,10741.0,0.0,11.0,19.0,11.0,0.0,361,1,115369081,121,2.5746536781438683,0.0,102.98338853015684,0.0,9.281823473598047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.42711857,-0.29361722
2453,0.0,49,0.0,1.0,0.0,1.0,1074,0,8,0,8592,0.0,0.0,0.0,1074.0,0.0,8.0,0.0,0.0,0.0,2401,1,1153476,64,3.2635876433121904,0.0,39.093672387013136,0.0,6.97914527506881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6390437,0.5712159
2454,0.0,31,1.0,0.0,0.0,1.0,4316,7093,11,0,47476,0.0,0.0,0.0,4316.0,0.0,11.0,31.0,11.0,0.0,961,50310649,18627856,121,2.9382499464245244,90.7253682836349,70.4695109170488,8.866863661202087,8.370084326378025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.46844333,-0.12639469
2455,0.0,25,1.0,0.0,0.0,1.0,6982,13890,11,0,76802,0.0,0.0,0.0,6982.0,0.0,11.0,25.0,11.0,0.0,625,192932100,48748324,121,2.780526107090586,120.37288614002772,86.12840270401746,9.53892443574839,8.851090687664982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5047384,0.018954111
2456,0.0,23,1.0,0.0,1.0,1.0,8414,8866,11,0,92554,0.0,0.0,0.0,8414.0,0.0,11.0,23.0,11.0,0.0,529,78605956,70795396,121,2.718532788188176,99.67490848198712,93.07000996520136,9.089979015305,9.037652264150466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.54969984,0.19945797
2457,0.0,18,0.0,1.0,1.0,1.0,10741,20688,10,0,107410,0.0,0.0,0.0,10741.0,0.0,10.0,0.0,0.0,0.0,324,427993344,115369081,100,2.5334692314452525,142.2279678245592,102.98338853015684,9.93730910101164,9.281823473598047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.40750778,-0.37427774
2458,0.0,34,1.0,0.0,0.0,1.0,12532,25121,10,0,125320,0.0,0.0,0.0,12532.0,0.0,10.0,34.0,10.0,0.0,1156,631064641,157051024,100,3.0050144395644343,154.24831977784882,109.76808373888085,10.13145942870698,9.436040652072082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.46190506,-0.15267567
2459,0.0,46,0.0,0.0,1.0,1.0,14322,8866,4,0,57288,0.0,0.0,0.0,14322.0,0.0,4.0,0.0,0.0,0.0,2116,78605956,205119684,16,3.2195147043484384,99.67490848198712,115.993372140364,9.089979015305,9.569552095566886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50068057,0.0027222503
2460,0.0,46,0.0,0.0,1.0,1.0,14680,9605,7,0,102760,0.0,0.0,0.0,14680.0,0.0,7.0,0.0,0.0,0.0,2116,92256025,215502400,49,3.2195147043484384,103.09171889968331,117.18183703218568,9.170039075202656,9.594241302168507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5159172,0.0636903
2461,0.0,53,0.0,0.0,1.0,1.0,15217,14777,6,0,91302,0.0,0.0,0.0,15217.0,0.0,6.0,0.0,0.0,0.0,2809,218359729,231557089,36,3.317968159628176,123.53841584159416,118.93259620887729,9.600827196903634,9.630168502920114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.41889477,-0.32731217
2462,0.0,54,0.0,0.0,1.0,1.0,16112,18841,7,0,112784,0.0,0.0,0.0,16112.0,0.0,7.0,0.0,0.0,0.0,2916,354983281,259596544,49,3.3308631298510063,136.77157092637208,121.77055007916732,9.843790625278,9.687319614958344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4510229,-0.19653867
2463,0.0,37,1.0,0.0,1.0,1.0,16112,19210,9,0,145008,0.0,0.0,0.0,16112.0,0.0,9.0,37.0,9.0,0.0,1369,369024100,259596544,81,3.065627483099544,137.8860436110406,121.77055007916732,9.863186255762605,9.687319614958344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.29031137,-0.8938724
2464,0.0,24,0.0,0.0,1.0,1.0,16112,36943,9,0,145008,0.0,0.0,0.0,16112.0,0.0,9.0,0.0,0.0,0.0,576,1364785249,259596544,81,2.7502356495289546,181.1699358959357,121.77055007916732,10.51713146323313,9.687319614958344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5207726,0.0831382
2465,0.0,53,1.0,0.0,1.0,1.0,16112,9974,6,0,96672,0.0,0.0,0.0,16112.0,0.0,6.0,53.0,6.0,0.0,2809,99480676,259596544,36,3.317968159628176,104.73995713225504,121.77055007916732,9.207736986106068,9.687319614958344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5346329,0.13875385
2466,0.0,21,0.0,0.0,1.0,1.0,16112,20141,10,0,161120,0.0,0.0,0.0,16112.0,0.0,10.0,0.0,0.0,0.0,441,405659881,259596544,100,2.6503439093087704,140.64301898044383,121.77055007916732,9.91051281747288,9.687319614958344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5539834,0.21677855
2467,0.0,35,1.0,0.0,1.0,1.0,16470,23643,10,0,164700,0.0,0.0,0.0,16470.0,0.0,10.0,35.0,10.0,0.0,1225,558991449,271260900,100,3.025847380557263,150.39058185050655,122.87939835523191,10.070822367021758,9.709295823171686,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.92986685,2.5846457
2468,0.0,54,1.0,0.0,1.0,1.0,16990,18096,2,0,33980,0.0,0.0,0.0,16990.0,0.0,2.0,54.0,2.0,0.0,2916,327465216,288660100,4,3.3308631298510063,134.48165499126503,124.46473536289294,9.803446198355902,9.740380214665976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6029225,0.4176572
2469,0.0,43,0.0,0.0,1.0,1.0,17903,19709,10,0,179030,0.0,0.0,0.0,17903.0,0.0,10.0,0.0,0.0,0.0,1849,388444681,320517409,100,3.172180842997835,139.37328019620648,127.1797400521678,9.888830663192495,9.792723575551271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.53008413,0.120482095
2470,0.0,46,0.0,0.0,1.0,1.0,17903,17732,8,0,143224,0.0,0.0,0.0,17903.0,0.0,8.0,0.0,0.0,0.0,2116,314423824,320517409,64,3.2195147043484384,133.34261194041056,127.1797400521678,9.783126195864943,9.792723575551271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.20783424,-1.3380299
2471,0.0,35,1.0,0.0,1.0,1.0,17903,0,11,0,196933,0.0,0.0,0.0,17903.0,0.0,11.0,35.0,11.0,0.0,1225,1,320517409,121,3.025847380557263,0.0,127.1797400521678,0.0,9.792723575551271,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5213099,0.085291356
2472,0.0,50,0.0,0.0,1.0,1.0,18109,17437,8,0,144872,0.0,0.0,0.0,18109.0,0.0,8.0,0.0,0.0,0.0,2500,304048969,327935881,64,3.277626114286942,132.40934405959587,127.78085271162904,9.766349664317492,9.804164331241342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.51204675,0.04819639
2473,0.0,47,0.0,0.0,1.0,1.0,19693,22165,10,0,196930,0.0,0.0,0.0,19693.0,0.0,10.0,0.0,0.0,0.0,2209,491287225,387814249,100,3.2345463792259843,146.38806210537834,132.27257322783532,10.006269747179154,9.888018521632196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5652921,0.26266834
2474,0.0,47,0.0,0.0,1.0,1.0,19693,22165,10,0,196930,0.0,0.0,0.0,19693.0,0.0,10.0,0.0,0.0,0.0,2209,491287225,387814249,100,3.2345463792259843,146.38806210537834,132.27257322783532,10.006269747179154,9.888018521632196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.49218696,-0.031254694
2475,0.0,21,0.0,0.0,1.0,1.0,19693,1773,9,0,177237,0.0,0.0,0.0,19693.0,0.0,9.0,0.0,0.0,0.0,441,3143529,387814249,81,2.6503439093087704,50.25029635198105,132.27257322783532,7.480428306074208,9.888018521632196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.22881773,-1.214999
2476,0.0,18,0.0,0.0,1.0,1.0,21483,24973,10,0,214830,0.0,0.0,0.0,21483.0,0.0,10.0,0.0,0.0,0.0,324,623650729,461519289,100,2.5334692314452525,153.8681508493338,137.0965163263783,10.125550520230094,9.97501720367505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.27988148,-0.94504964
2477,0.0,37,0.0,0.0,1.0,1.0,26317,36943,8,0,210536,0.0,0.0,0.0,26317.0,0.0,8.0,0.0,0.0,0.0,1369,1364785249,692584489,64,3.065627483099544,181.1699358959357,149.0320280663001,10.51713146323313,10.17797039717992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.52303076,0.092188224
2478,0.0,41,1.0,0.0,1.0,1.0,32225,11082,7,0,225575,0.0,0.0,0.0,32225.0,0.0,7.0,41.0,7.0,0.0,1681,122810724,1038450625,49,3.1385730784775028,109.48344116831224,161.95991375235224,9.313077449427295,10.380497827807387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.51189125,0.047573898
2479,0.0,31,0.0,0.0,1.0,1.0,15602,17732,11,0,171622,0.0,0.0,0.0,15602.0,0.0,11.0,0.0,0.0,0.0,961,314423824,243422404,121,2.9382499464245244,133.34261194041056,120.16525726239324,9.783126195864943,9.655154390148258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5470459,0.18874182
2480,0.0,35,0.0,0.0,1.0,1.0,16148,16606,10,0,161480,0.0,0.0,0.0,16148.0,0.0,10.0,0.0,0.0,0.0,1225,275759236,260757904,100,3.025847380557263,129.7292939136025,121.88271390591008,9.717519354821976,9.689551481972831,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.48132244,-0.074745096
2481,0.0,51,1.0,0.0,1.0,1.0,5800,0,8,0,46400,0.0,0.0,0.0,5800.0,0.0,8.0,51.0,8.0,0.0,2601,1,33640000,64,3.2913609231993,0.0,79.72715198684787,0.0,8.66561319653451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5440168,0.17652406
2482,0.0,30,1.0,0.0,1.0,1.0,15387,13151,7,0,107709,0.0,0.0,0.0,15387.0,0.0,7.0,30.0,7.0,0.0,900,172948801,236759769,49,2.914411802019027,117.64336578090042,119.4791518238418,9.484253080341963,9.641278276057378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6458553,0.60086995
2483,0.0,30,0.0,0.0,1.0,1.0,17989,23052,11,0,197879,0.0,0.0,0.0,17989.0,0.0,11.0,0.0,0.0,0.0,900,531394704,323604121,121,2.914411802019027,148.8083062204115,127.4311883800686,10.045507812556558,9.797515738962684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.58015776,0.32342103
2484,0.0,30,0.0,0.0,1.0,1.0,17989,23052,11,0,197879,0.0,0.0,0.0,17989.0,0.0,11.0,0.0,0.0,0.0,900,531394704,323604121,121,2.914411802019027,148.8083062204115,127.4311883800686,10.045507812556558,9.797515738962684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.91029453,2.3172364
2485,0.0,53,1.0,0.0,1.0,1.0,984,0,4,0,3936,0.0,0.0,0.0,984.0,0.0,4.0,53.0,4.0,0.0,2809,1,968256,16,3.317968159628176,0.0,37.64854685696574,0.0,6.891625897052253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123273216,-1.9617922
2486,0.0,24,0.0,0.0,1.0,1.0,20767,22904,10,0,207670,0.0,0.0,0.0,20767.0,0.0,10.0,0.0,0.0,0.0,576,524593216,431268289,100,2.7502356495289546,148.4083375293617,135.19679253283527,10.039066846777953,9.941120467342978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.42702922,-0.29398224
2487,0.0,48,1.0,0.0,1.0,1.0,11637,5172,8,0,93096,0.0,0.0,0.0,11637.0,0.0,8.0,48.0,8.0,0.0,2304,26749584,135419769,64,3.24923239012838,79.3808303378717,106.45547078536136,8.551014739891748,9.361944956108076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6048601,0.4257574
2488,0.0,48,1.0,0.0,1.0,1.0,11637,5172,8,0,93096,0.0,0.0,0.0,11637.0,0.0,8.0,48.0,8.0,0.0,2304,26749584,135419769,64,3.24923239012838,79.3808303378717,106.45547078536136,8.551014739891748,9.361944956108076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5942627,0.38161567
2489,0.0,47,1.0,0.0,1.0,1.0,14412,14260,6,0,86472,0.0,0.0,0.0,14412.0,0.0,6.0,47.0,6.0,0.0,2209,203347600,207705744,36,3.2345463792259843,121.70740789614167,116.2937983188038,9.565213693968287,9.575816471867984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.47301462,-0.108046554
