,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78,propensity_score,propensity_logit
3109,0.0,28.0,16.0,0.0,0.0,0.0,0.0,1257.8489990234375,5469.43505859375,13497.5498046875,0.9773772358894348,3.765916109085083
3110,0.0,49.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,25564.669921875,0.9772089719772339,3.758333683013916
3111,0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25314.9296875,0.9772005677223206,3.7579562664031982
3112,0.0,52.0,12.0,0.0,0.0,1.0,0.0,24081.349609375,24067.310546875,25406.55078125,0.9771942496299744,3.7576727867126465
3113,0.0,28.0,12.0,0.0,0.0,1.0,0.0,19919.869140625,16999.109375,23485.509765625,0.9773983359336853,3.7668707370758057
3114,0.0,42.0,8.0,0.0,0.0,1.0,1.0,21841.91015625,20150.080078125,17991.3203125,0.7812067866325378,1.2727128267288208
3115,0.0,25.0,13.0,0.0,0.0,0.0,0.0,9482.8505859375,7750.30615234375,8298.912109375,0.7812842726707458,1.273166298866272
3116,0.0,39.0,7.0,0.0,0.0,1.0,1.0,25862.3203125,19501.98046875,25564.669921875,0.7811303734779358,1.2722657918930054
3117,0.0,33.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,11672.5595703125,0.7813630104064941,1.2736270427703857
3118,0.0,28.0,12.0,0.0,0.0,1.0,0.0,12265.009765625,10545.0,13676.3603515625,0.7814140319824219,1.27392578125
3119,0.0,20.0,12.0,0.0,0.0,0.0,0.0,6882.90380859375,4482.9677734375,7709.2998046875,0.7809063196182251,1.2709558010101318
3120,0.0,43.0,11.0,0.0,0.0,1.0,1.0,17682.380859375,19591.5,20606.900390625,0.781539261341095,1.2746590375900269
3121,0.0,50.0,9.0,0.0,0.0,1.0,1.0,4639.5439453125,5850.77392578125,4524.798828125,0.7815932035446167,1.274975061416626
3122,0.0,31.0,12.0,0.0,0.0,1.0,0.0,23652.26953125,6228.5322265625,22403.810546875,0.7816452980041504,1.275280237197876
3123,0.0,41.0,11.0,0.0,0.0,1.0,1.0,0.0,3399.822998046875,9999.7763671875,0.7816656827926636,1.2753996849060059
3124,0.0,28.0,11.0,0.0,0.0,1.0,1.0,21947.7109375,19672.060546875,25564.669921875,0.7816705107688904,1.2754279375076294
3125,0.0,37.0,8.0,1.0,0.0,1.0,1.0,13916.669921875,18302.470703125,11613.4501953125,0.7816964983940125,1.2755802869796753
3126,0.0,24.0,15.0,0.0,0.0,0.0,0.0,14141.990234375,15545.3701171875,0.0,0.7817177176475525,1.2757046222686768
3127,0.0,38.0,13.0,0.0,0.0,0.0,0.0,19743.529296875,14911.599609375,10947.0,0.7807162404060364,1.2698451280593872
3128,0.0,33.0,6.0,0.0,0.0,1.0,1.0,5497.703125,5131.06494140625,4920.8291015625,0.780705988407135,1.2697852849960327
3129,0.0,39.0,12.0,0.0,0.0,0.0,0.0,25862.3203125,25243.55078125,3855.388916015625,0.7817336320877075,1.2757978439331055
3130,0.0,25.0,17.0,0.0,0.0,0.0,0.0,3440.472900390625,0.0,0.0,0.7818009257316589,1.276192307472229
3131,0.0,45.0,12.0,0.0,0.0,0.0,0.0,17907.69921875,20932.44921875,0.0,0.780620813369751,1.2692878246307373
3132,0.0,24.0,12.0,0.0,0.0,0.0,0.0,22472.7890625,24029.7109375,0.0,0.7805923223495483,1.269121527671814
3133,0.0,34.0,8.0,0.0,0.0,1.0,1.0,24012.76953125,25243.55078125,25564.669921875,0.909429132938385,2.3066844940185547
3134,0.0,47.0,12.0,0.0,0.0,1.0,0.0,19177.30078125,18280.98046875,15740.740234375,0.9094693660736084,2.307173013687134
3135,0.0,26.0,8.0,0.0,0.0,1.0,1.0,13293.6298828125,21388.98046875,9166.337890625,0.909393846988678,2.3062562942504883
3136,0.0,25.0,12.0,0.0,0.0,0.0,0.0,1114.822998046875,10920.9697265625,10688.400390625,0.9095100164413452,2.307666778564453
3137,0.0,33.0,12.0,0.0,0.0,1.0,0.0,18477.849609375,18440.3203125,15757.0,0.9095224142074585,2.3078174591064453
3138,0.0,51.0,11.0,0.0,0.0,1.0,1.0,20877.94921875,24047.609375,25564.669921875,0.9093640446662903,2.305894374847412
3139,0.0,53.0,12.0,0.0,0.0,1.0,0.0,19927.69921875,18323.94921875,13943.830078125,0.9093415141105652,2.3056211471557617
3140,0.0,55.0,12.0,0.0,0.0,1.0,0.0,21883.05078125,17178.150390625,17236.19921875,0.9093137979507446,2.3052849769592285
3141,0.0,20.0,12.0,0.0,0.0,0.0,0.0,10139.2099609375,7755.6767578125,16343.66015625,0.9093071818351746,2.3052048683166504
3142,0.0,46.0,3.0,0.0,0.0,1.0,1.0,1302.9119873046875,3774.0,2365.840087890625,0.9092900156974792,2.3049967288970947
3143,0.0,52.0,8.0,0.0,0.0,1.0,1.0,15074.599609375,11898.48046875,21926.509765625,0.9096165895462036,2.308962345123291
3144,0.0,27.0,9.0,0.0,0.0,1.0,1.0,13622.7802734375,18925.5,14610.2802734375,0.9096216559410095,2.3090240955352783
3145,0.0,33.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,16809.140625,0.9092373847961426,2.304358720779419
3146,0.0,40.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,14494.4501953125,25564.669921875,0.909704864025116,2.3100366592407227
3147,0.0,29.0,12.0,0.0,0.0,0.0,0.0,15439.01953125,14546.3701171875,15810.2001953125,0.9091859459877014,2.3037357330322266
3148,0.0,53.0,12.0,0.0,0.0,1.0,0.0,24396.7890625,24507.73046875,15306.2900390625,0.9097126722335815,2.310131788253784
3149,0.0,53.0,9.0,0.0,0.0,1.0,1.0,25862.3203125,25243.55078125,25564.669921875,0.9097626209259033,2.3107399940490723
3150,0.0,45.0,12.0,0.0,0.0,1.0,0.0,18050.73046875,14449.6904296875,18026.7890625,0.9091089963912964,2.3028039932250977
3151,0.0,37.0,12.0,0.0,0.0,1.0,0.0,20611.490234375,18184.310546875,18291.30078125,0.909028947353363,2.301835536956787
3152,0.0,42.0,9.0,0.0,1.0,1.0,1.0,25862.3203125,25243.55078125,25564.669921875,0.805929958820343,1.42377769947052
3153,0.0,31.0,7.0,1.0,0.0,1.0,1.0,17862.640625,19459.01953125,15788.0302734375,0.8059414625167847,1.4238512516021729
3154,0.0,21.0,12.0,0.0,0.0,1.0,0.0,6238.30517578125,10274.66015625,9810.626953125,0.8059102892875671,1.423651933670044
3155,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,0.0,25564.669921875,0.8059976696968079,1.4242106676101685
3156,0.0,33.0,7.0,1.0,0.0,1.0,1.0,19723.939453125,18411.6796875,21818.630859375,0.8058600425720215,1.4233307838439941
3157,0.0,27.0,12.0,0.0,0.0,1.0,0.0,0.0,13980.6298828125,4408.05810546875,0.8058080673217773,1.4229986667633057
3158,0.0,52.0,3.0,0.0,0.0,1.0,1.0,10384.1103515625,9130.64453125,0.0,0.8057654500007629,1.4227262735366821
3159,0.0,21.0,15.0,1.0,0.0,0.0,0.0,3608.968994140625,2171.660888671875,13920.1796875,0.806171178817749,1.4253207445144653
3160,0.0,44.0,8.0,0.0,0.0,1.0,1.0,23311.359375,20386.400390625,22143.73046875,0.8056892156600952,1.4222391843795776
3161,0.0,26.0,14.0,1.0,0.0,0.0,0.0,1753.5439453125,2282.660888671875,18362.23046875,0.8056578636169434,1.4220390319824219
3162,0.0,24.0,12.0,0.0,0.0,1.0,0.0,15282.2802734375,13695.9697265625,12013.919921875,0.8056347966194153,1.4218915700912476
3163,0.0,35.0,13.0,0.0,0.0,1.0,0.0,9202.67578125,2268.339111328125,19025.73046875,0.8056246638298035,1.421826958656311
3164,0.0,51.0,12.0,0.0,0.0,0.0,0.0,25862.3203125,25243.55078125,0.0,0.8055918216705322,1.4216172695159912
3165,0.0,19.0,13.0,0.0,0.0,0.0,0.0,101.88189697265625,3245.85498046875,9309.6767578125,0.8055880069732666,1.4215928316116333
3166,0.0,51.0,12.0,0.0,0.0,1.0,0.0,19880.6796875,19532.419921875,0.0,0.8062854409217834,1.4260520935058594
3167,0.0,54.0,4.0,0.0,1.0,1.0,1.0,19304.66015625,17000.900390625,0.0,0.8055623173713684,1.4214287996292114
3168,0.0,37.0,6.0,1.0,0.0,1.0,1.0,14069.490234375,14200.83984375,15615.1396484375,0.8055012822151184,1.4210392236709595
3169,0.0,46.0,10.0,0.0,0.0,1.0,1.0,18914.759765625,19534.2109375,19972.94921875,0.805492103099823,1.42098069190979
3170,0.0,43.0,9.0,0.0,0.0,1.0,1.0,25862.3203125,24047.609375,25564.669921875,0.8356902599334717,1.62650465965271
3171,0.0,27.0,12.0,0.0,0.0,1.0,0.0,18193.75,13017.4404296875,16088.009765625,0.8358018398284912,1.6273175477981567
3172,0.0,18.0,12.0,0.0,0.0,0.0,0.0,4186.953125,7034.1767578125,7967.90185546875,0.8356207013130188,1.6259982585906982
3173,0.0,26.0,18.0,0.0,0.0,0.0,0.0,2194.37890625,5541.0478515625,0.0,0.8355631828308105,1.625579595565796
3174,0.0,55.0,9.0,0.0,0.0,1.0,1.0,25862.3203125,25243.55078125,14336.900390625,0.8355501890182495,1.6254849433898926
3175,0.0,55.0,10.0,0.0,0.0,1.0,1.0,18848.150390625,17222.900390625,14215.73046875,0.8359445333480835,1.6283576488494873
3176,0.0,32.0,13.0,0.0,0.0,1.0,0.0,14106.7197265625,12890.3203125,14718.16015625,0.8355073928833008,1.625173568725586
3177,0.0,34.0,10.0,0.0,0.0,1.0,1.0,14625.9296875,18345.439453125,19077.44921875,0.8355040550231934,1.6251493692398071
3178,0.0,35.0,10.0,0.0,0.0,1.0,1.0,25862.3203125,25243.55078125,25564.669921875,0.8360086679458618,1.6288254261016846
3179,0.0,35.0,10.0,0.0,0.0,1.0,1.0,25862.3203125,25243.55078125,25564.669921875,0.8360086679458618,1.6288254261016846
3180,0.0,43.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,13119.259765625,0.8362048268318176,1.6302568912506104
3181,0.0,46.0,8.0,0.0,0.0,1.0,1.0,250.78619384765625,1577.2740478515625,8966.8447265625,0.8362148404121399,1.6303300857543945
3182,0.0,26.0,13.0,0.0,0.0,1.0,0.0,11661.5595703125,4142.80615234375,18650.390625,0.8362650275230408,1.6306965351104736
3183,0.0,55.0,10.0,0.0,0.0,1.0,1.0,22847.009765625,19269.240234375,24459.330078125,0.8362790942192078,1.6307992935180664
3184,0.0,23.0,13.0,0.0,0.0,1.0,0.0,11351.990234375,9717.87109375,15829.41015625,0.8351985216140747,1.6229279041290283
3185,0.0,22.0,12.0,0.0,0.0,0.0,0.0,10149.0,5748.72607421875,14666.4404296875,0.8351643681526184,1.6226797103881836
3186,0.0,46.0,8.0,0.0,0.0,1.0,1.0,25382.30078125,23172.150390625,21898.4296875,0.8363657593727112,1.631432294845581
3187,0.0,23.0,12.0,0.0,0.0,1.0,0.0,13548.330078125,13065.76953125,13268.509765625,0.835122287273407,1.6223740577697754
3188,0.0,37.0,10.0,0.0,0.0,1.0,1.0,21555.849609375,21360.33984375,25564.669921875,0.8351088166236877,1.6222763061523438
3189,0.0,29.0,10.0,0.0,1.0,1.0,1.0,16228.6103515625,9067.984375,12087.7998046875,0.1790717989206314,-1.522648811340332
3190,0.0,21.0,11.0,0.0,0.0,1.0,1.0,10679.9599609375,6276.87109375,10923.349609375,0.178895965218544,-1.5238454341888428
3191,0.0,18.0,9.0,0.0,0.0,0.0,1.0,538.7984008789062,4252.01611328125,0.0,0.17881228029727936,-1.5244152545928955
3192,0.0,48.0,16.0,0.0,0.0,1.0,0.0,2921.26708984375,0.0,323.6221008300781,0.17868651449680328,-1.5252718925476074
3193,0.0,48.0,10.0,0.0,0.0,0.0,1.0,22897.94921875,12378.2900390625,1983.1090087890625,0.17950744926929474,-1.5196881294250488
3194,0.0,19.0,11.0,0.0,0.0,1.0,1.0,4306.4677734375,6978.6767578125,837.8709716796875,0.17855779826641083,-1.5261492729187012
3195,0.0,52.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17961324751377106,-1.518970012664795
3196,0.0,17.0,8.0,0.0,0.0,0.0,1.0,303.6864013671875,1887.0,5962.626953125,0.17851866781711578,-1.5264160633087158
3197,0.0,19.0,11.0,0.0,0.0,0.0,1.0,1692.8070068359375,4823.12890625,12578.41015625,0.1784748136997223,-1.5267151594161987
3198,0.0,36.0,8.0,0.0,0.0,0.0,1.0,5393.86181640625,0.0,0.0,0.17835670709609985,-1.5275208950042725
3199,0.0,39.0,7.0,0.0,0.0,0.0,1.0,7786.1259765625,1844.031982421875,9206.2373046875,0.17983028292655945,-1.5174977779388428
3200,0.0,18.0,11.0,0.0,0.0,0.0,1.0,295.84930419921875,1190.56494140625,16184.0595703125,0.1782684326171875,-1.528123378753662
3201,0.0,49.0,6.0,1.0,0.0,1.0,1.0,2978.0859375,2082.14501953125,0.0,0.1782507449388504,-1.528244137763977
3202,0.0,44.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1800937056541443,-1.5157127380371094
3203,0.0,40.0,14.0,0.0,0.0,1.0,0.0,630.8839111328125,0.0,0.0,0.18024134635925293,-1.514713168144226
3204,0.0,50.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1802796721458435,-1.5144538879394531
3205,0.0,31.0,11.0,0.0,0.0,1.0,1.0,16046.400390625,5109.5810546875,0.0,0.18046759068965912,-1.5131827592849731
3206,0.0,26.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18054023385047913,-1.5126917362213135
3207,0.0,23.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18061137199401855,-1.5122108459472656
3208,0.0,27.0,13.0,0.0,0.0,1.0,0.0,23426.94921875,22396.939453125,14879.23046875,0.9083638787269592,2.2938194274902344
3209,0.0,22.0,12.0,0.0,1.0,1.0,0.0,14147.8701171875,14967.099609375,15199.900390625,0.908360481262207,2.293778657913208
3210,0.0,27.0,9.0,0.0,0.0,1.0,1.0,22504.140625,25243.55078125,25564.669921875,0.9084815382957458,2.295233726501465
3211,0.0,43.0,14.0,0.0,0.0,1.0,0.0,24667.169921875,22101.529296875,19674.44921875,0.9086211919784546,2.29691481590271
3212,0.0,28.0,12.0,0.0,0.0,0.0,0.0,8528.6884765625,16850.51953125,8786.5615234375,0.9081903100013733,2.291736125946045
3213,0.0,50.0,8.0,0.0,0.0,1.0,1.0,25862.3203125,25243.55078125,23902.23046875,0.9087227582931519,2.2981386184692383
3214,0.0,54.0,12.0,0.0,0.0,1.0,0.0,22684.390625,22620.73046875,12141.0,0.9080857038497925,2.29048228263855
3215,0.0,41.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,14823.8701171875,25564.669921875,0.9087414741516113,2.2983641624450684
3216,0.0,45.0,7.0,0.0,1.0,1.0,1.0,25862.3203125,25243.55078125,24731.23046875,0.9080360531806946,2.2898874282836914
3217,0.0,28.0,8.0,0.0,0.0,1.0,1.0,3848.0,11148.33984375,6262.60498046875,0.9080008864402771,2.289466381072998
3218,0.0,48.0,12.0,0.0,0.0,0.0,0.0,25862.3203125,17346.439453125,25564.669921875,0.9088829755783081,2.3000717163085938
3219,0.0,42.0,7.0,0.0,0.0,1.0,1.0,16549.9296875,16091.419921875,14065.0,0.9079331755638123,2.288656234741211
3220,0.0,41.0,12.0,0.0,1.0,0.0,0.0,25862.3203125,22183.890625,25564.669921875,0.9079210758209229,2.288511276245117
3221,0.0,36.0,12.0,0.0,0.0,1.0,0.0,12182.7197265625,13672.6904296875,14970.849609375,0.9089147448539734,2.300455331802368
3222,0.0,47.0,8.0,0.0,0.0,1.0,1.0,25862.3203125,25243.55078125,25564.669921875,0.9089411497116089,2.300774335861206
3223,0.0,47.0,8.0,0.0,0.0,1.0,1.0,25862.3203125,25243.55078125,25564.669921875,0.9089411497116089,2.300774335861206
3224,0.0,47.0,8.0,0.0,0.0,1.0,1.0,25862.3203125,25243.55078125,25564.669921875,0.9089411497116089,2.300774335861206
3225,0.0,47.0,8.0,0.0,0.0,1.0,1.0,25862.3203125,25243.55078125,25564.669921875,0.9089411497116089,2.300774335861206
3226,0.0,19.0,12.0,0.0,1.0,0.0,0.0,5640.72900390625,11252.1796875,12899.080078125,0.8825649619102478,2.016947031021118
3227,0.0,45.0,0.0,0.0,1.0,1.0,1.0,10190.150390625,8781.5322265625,10772.6298828125,0.8826454877853394,2.0177242755889893
3228,0.0,33.0,9.0,0.0,0.0,1.0,1.0,17984.109375,21251.130859375,19690.7109375,0.8826454877853394,2.0177242755889893
3229,0.0,48.0,8.0,0.0,0.0,1.0,1.0,21422.619140625,20669.26953125,21329.509765625,0.882706344127655,2.0183119773864746
3230,0.0,22.0,12.0,1.0,0.0,1.0,0.0,9602.3671875,10478.759765625,21781.689453125,0.882876455783844,2.01995587348938
3231,0.0,25.0,12.0,0.0,0.0,1.0,0.0,21095.4296875,14664.5302734375,17098.76953125,0.8822401165962219,2.0138165950775146
3232,0.0,36.0,10.0,0.0,0.0,1.0,1.0,8368.029296875,12643.259765625,21014.75,0.8821849226951599,2.0132853984832764
3233,0.0,54.0,10.0,0.0,0.0,1.0,1.0,24175.390625,23073.6796875,25564.669921875,0.8829900026321411,2.02105450630188
3234,0.0,21.0,12.0,0.0,0.0,0.0,0.0,18197.669921875,11642.4697265625,9124.9619140625,0.8830039501190186,2.0211894512176514
3235,0.0,34.0,5.0,0.0,1.0,1.0,1.0,15489.9599609375,16245.3896484375,18161.259765625,0.8821181058883667,2.0126428604125977
3236,0.0,31.0,12.0,0.0,0.0,0.0,0.0,2480.431884765625,22151.66015625,0.0,0.8830621242523193,2.0217528343200684
3237,0.0,39.0,6.0,0.0,0.0,1.0,1.0,20288.2109375,17964.099609375,18090.330078125,0.8831082582473755,2.0221996307373047
3238,0.0,23.0,12.0,0.0,0.0,1.0,0.0,14390.8095703125,11051.66015625,18338.58984375,0.8831532597541809,2.0226354598999023
3239,0.0,48.0,16.0,0.0,0.0,1.0,0.0,18005.66015625,16587.33984375,19204.529296875,0.8819541335105896,2.0110669136047363
3240,0.0,23.0,16.0,0.0,0.0,0.0,0.0,7637.22216796875,12428.419921875,2082.116943359375,0.8831968307495117,2.0230579376220703
3241,0.0,23.0,12.0,0.0,0.0,0.0,0.0,16575.400390625,9143.1767578125,12461.669921875,0.8832265138626099,2.023345708847046
3242,0.0,36.0,13.0,0.0,0.0,1.0,0.0,22923.419921875,20946.76953125,17289.400390625,0.8832597136497498,2.023667573928833
3243,0.0,31.0,7.0,0.0,0.0,1.0,1.0,6338.22802734375,10000.740234375,12036.080078125,0.8818593621253967,2.0101568698883057
3244,0.0,42.0,8.0,0.0,0.0,1.0,1.0,18767.8203125,19161.8203125,21143.310546875,0.8832759857177734,2.0238254070281982
3245,0.0,50.0,16.0,0.0,0.0,1.0,0.0,20376.369140625,25243.55078125,25564.669921875,0.9938911199569702,5.091884136199951
3246,0.0,29.0,17.0,0.0,0.0,1.0,0.0,15290.1201171875,15215.9501953125,18747.919921875,0.9938974976539612,5.092935085296631
3247,0.0,46.0,12.0,0.0,0.0,1.0,0.0,15466.4501953125,19473.33984375,25564.669921875,0.9939048886299133,5.094154357910156
3248,0.0,25.0,16.0,0.0,0.0,0.0,0.0,2172.826904296875,7574.85498046875,14979.7099609375,0.9938787817955017,5.0898542404174805
3249,0.0,30.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9939117431640625,5.095286846160889
3250,0.0,30.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9939117431640625,5.095286846160889
3251,0.0,30.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9939117431640625,5.095286846160889
3252,0.0,30.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9939117431640625,5.095286846160889
3253,0.0,30.0,14.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,25564.669921875,0.9939117431640625,5.095286846160889
3254,0.0,23.0,12.0,0.0,0.0,1.0,0.0,17500.169921875,19466.1796875,25564.669921875,0.9938709735870361,5.088571548461914
3255,0.0,48.0,2.0,0.0,1.0,1.0,1.0,21546.060546875,24715.400390625,25564.669921875,0.9939179420471191,5.096311569213867
3256,0.0,52.0,12.0,0.0,0.0,1.0,0.0,14567.150390625,20470.55078125,25564.669921875,0.9939246773719788,5.097426414489746
3257,0.0,38.0,17.0,0.0,0.0,0.0,0.0,14057.740234375,12084.6796875,14707.8095703125,0.9939272403717041,5.097850799560547
3258,0.0,26.0,12.0,0.0,0.0,1.0,0.0,22449.279296875,25243.55078125,25564.669921875,0.993854284286499,5.0858354568481445
3259,0.0,40.0,12.0,0.0,0.0,1.0,0.0,17964.51953125,23827.400390625,25564.669921875,0.9939369559288025,5.099462032318115
3260,0.0,24.0,16.0,0.0,0.0,1.0,0.0,25862.3203125,5200.88720703125,25564.669921875,0.9939426779747009,5.100411891937256
3261,0.0,30.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,25564.669921875,0.9938401579856873,5.08352518081665
3262,0.0,37.0,16.0,0.0,0.0,1.0,0.0,6171.68994140625,7100.4189453125,22742.2109375,0.9938374161720276,5.083077430725098
3263,0.0,22.0,12.0,0.0,0.0,0.0,0.0,20348.94921875,21958.310546875,23636.240234375,0.993837296962738,5.083057880401611
3264,0.0,55.0,11.0,0.0,0.0,1.0,1.0,25862.3203125,25241.759765625,24113.5390625,0.8248125910758972,1.549299955368042
3265,0.0,27.0,12.0,0.0,0.0,1.0,0.0,14639.6396484375,9993.5810546875,17691.33984375,0.8249161839485168,1.55001699924469
3266,0.0,39.0,8.0,0.0,0.0,1.0,1.0,24163.640625,20937.8203125,25564.669921875,0.8247519135475159,1.5488799810409546
3267,0.0,20.0,12.0,0.0,0.0,0.0,0.0,11996.58984375,12779.3203125,5903.51806640625,0.8247389793395996,1.5487905740737915
3268,0.0,46.0,8.0,0.0,0.0,1.0,1.0,25464.58984375,21025.55078125,25564.669921875,0.8247355818748474,1.54876708984375
3269,0.0,26.0,12.0,0.0,0.0,0.0,0.0,12084.759765625,12292.349609375,9806.1943359375,0.8249871730804443,1.5505084991455078
3270,0.0,33.0,15.0,0.0,1.0,1.0,0.0,20133.4296875,20006.849609375,10163.7998046875,0.8250068426132202,1.5506447553634644
3271,0.0,28.0,14.0,0.0,0.0,1.0,0.0,15296.0,14220.5302734375,12771.990234375,0.8247062563896179,1.5485641956329346
3272,0.0,35.0,6.0,0.0,0.0,1.0,1.0,24819.990234375,21317.369140625,22220.5703125,0.8250157237052917,1.550706386566162
3273,0.0,45.0,12.0,0.0,0.0,0.0,0.0,10558.490234375,15019.01953125,6852.2177734375,0.8246354460716248,1.54807448387146
3274,0.0,18.0,12.0,0.0,1.0,0.0,0.0,3944.00390625,7784.3232421875,10649.98046875,0.8246300220489502,1.5480369329452515
3275,0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,431.4961853027344,0.8246210217475891,1.547974705696106
3276,0.0,24.0,12.0,0.0,0.0,1.0,0.0,13064.3896484375,12184.9404296875,13973.3798828125,0.825135350227356,1.5515351295471191
3277,0.0,21.0,12.0,0.0,0.0,1.0,0.0,13056.5498046875,10217.3701171875,15696.41015625,0.8252612352371216,1.5524078607559204
3278,0.0,39.0,8.0,0.0,0.0,1.0,1.0,10676.0400390625,9381.2900390625,12913.849609375,0.8253154754638672,1.5527840852737427
3279,0.0,33.0,12.0,0.0,0.0,0.0,0.0,9010.66796875,12133.01953125,11823.2900390625,0.8243988752365112,1.5464394092559814
3280,0.0,39.0,10.0,0.0,0.0,1.0,1.0,25862.3203125,25243.55078125,25564.669921875,0.8243623375892639,1.5461870431900024
3281,0.0,39.0,10.0,0.0,0.0,1.0,1.0,25862.3203125,25243.55078125,25564.669921875,0.8243623375892639,1.5461870431900024
3282,0.0,25.0,12.0,0.0,0.0,0.0,0.0,1902.447998046875,3555.5810546875,1400.885009765625,0.468334436416626,-0.12683197855949402
3283,0.0,47.0,16.0,0.0,0.0,1.0,0.0,7125.85302734375,0.0,11145.009765625,0.4684469997882843,-0.12638002634048462
3284,0.0,19.0,12.0,1.0,0.0,0.0,0.0,3546.27294921875,4638.72607421875,13583.259765625,0.46832963824272156,-0.12685120105743408
3285,0.0,29.0,13.0,0.0,0.0,1.0,0.0,6718.326171875,8815.5478515625,6194.6298828125,0.4683288037776947,-0.12685458362102509
3286,0.0,29.0,8.0,0.0,0.0,1.0,1.0,9169.369140625,6352.06494140625,20575.859375,0.4686087369918823,-0.12573039531707764
3287,0.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.344090461730957,0.4678592085838318,-0.12874065339565277
3288,0.0,50.0,12.0,0.0,0.0,1.0,0.0,5762.2041015625,4747.93505859375,4028.282958984375,0.4678579568862915,-0.12874573469161987
3289,0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,62.66128921508789,146.29490661621094,0.46897903084754944,-0.12424349784851074
3290,0.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46769243478775024,-0.12941056489944458
3291,0.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46769243478775024,-0.12941056489944458
3292,0.0,18.0,11.0,0.0,0.0,0.0,1.0,766.0733032226562,272.1289978027344,25564.669921875,0.46911105513572693,-0.12371324747800827
3293,0.0,34.0,10.0,0.0,0.0,1.0,1.0,14471.1396484375,14261.7099609375,1501.3699951171875,0.4691368639469147,-0.12360977381467819
3294,0.0,20.0,10.0,0.0,0.0,1.0,1.0,14220.3603515625,13251.9697265625,13058.669921875,0.46749892830848694,-0.13018789887428284
3295,0.0,38.0,7.0,0.0,0.0,1.0,1.0,10037.3203125,3498.2900390625,14393.0595703125,0.46935534477233887,-0.12273246049880981
3296,0.0,34.0,9.0,0.0,0.0,1.0,1.0,25862.3203125,25243.55078125,11786.349609375,0.4694099724292755,-0.12251314520835876
3297,0.0,35.0,16.0,0.0,0.0,1.0,0.0,25862.3203125,25243.55078125,0.0,0.4673635959625244,-0.1307315081357956
3298,0.0,36.0,12.0,0.0,0.0,1.0,0.0,17298.369140625,9211.2099609375,0.0,0.46718165278434753,-0.13146235048770905
3299,0.0,20.0,9.0,0.0,0.0,1.0,1.0,13115.330078125,12648.6298828125,9385.041015625,0.467146098613739,-0.13160525262355804
3300,0.0,26.0,16.0,0.0,0.0,1.0,0.0,8375.8662109375,10607.66015625,4047.492919921875,0.4696507155895233,-0.12154646962881088
3301,0.0,25.0,12.0,0.0,0.0,0.0,0.0,12006.3896484375,14474.759765625,20145.849609375,0.9796907305717468,3.87615966796875
3302,0.0,24.0,12.0,0.0,0.0,1.0,0.0,17241.55078125,18288.150390625,19949.310546875,0.9797186851501465,3.877565383911133
3303,0.0,47.0,13.0,0.0,0.0,1.0,0.0,22580.55078125,23254.5,25487.830078125,0.979720413684845,3.877652406692505
3304,0.0,25.0,13.0,0.0,0.0,1.0,0.0,18066.400390625,9332.9521484375,25564.669921875,0.9797302484512329,3.878147602081299
3305,0.0,28.0,12.0,0.0,0.0,1.0,0.0,18025.25,19335.48046875,21410.779296875,0.9796308279037476,3.8731532096862793
3306,0.0,23.0,12.0,0.0,0.0,1.0,0.0,16093.419921875,12612.8203125,25297.19921875,0.9797484278678894,3.879063367843628
3307,0.0,24.0,12.0,0.0,0.0,1.0,0.0,16018.9697265625,18542.369140625,18514.439453125,0.9796125888824463,3.872239589691162
3308,0.0,26.0,16.0,0.0,0.0,1.0,0.0,10029.490234375,14412.099609375,16105.740234375,0.9795852899551392,3.8708736896514893
