data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,educ_re74,educ_re75,hisp_u75,hisp_u74,black_u75,black_u74,agesq,re78sq,re75sq,re74sq,educsq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74
PSID,0.0,34,16,0.0,0.0,1.0,0.0,43103,21304,20688,0,0,689648,340864,0.0,0.0,0.0,0.0,1156,427993344,453860416,1857868609,256,2.599930091885787,268.07474420496,298.15020622180157,523.6284966334606,9.937309101011639,9.966650127493768,10.67134787923793
PSID,0.0,30,12,1.0,0.0,1.0,0.0,43103,21483,26599,0,0,517236,257796,0.0,0.0,0.0,0.0,900,707506801,461519289,1857868609,144,2.5334394036668626,303.6297116514761,299.41724956120265,523.6284966334606,10.188628900078157,9.97501720367505,10.67134787923793
PSID,0.0,28,16,0.0,0.0,1.0,0.0,43103,32225,38420,0,0,689648,515600,0.0,0.0,0.0,0.0,784,1476096400,1038450625,1857868609,256,2.4961331514830443,364.25153594199094,367.680556821827,523.6284966334606,10.556333436322548,10.380497827807389,10.67134787923793
PSID,0.0,37,12,0.0,0.0,0.0,0.0,43103,32225,32509,0,0,517236,386700,0.0,0.0,0.0,0.0,1369,1056835081,1038450625,1857868609,144,2.643997137307219,335.3464820565043,367.680556821827,523.6284966334606,10.389272253058634,10.380497827807389,10.67134787923793
PSID,0.0,46,12,0.0,0.0,1.0,0.0,43103,35806,31032,0,0,517236,429672,0.0,0.0,0.0,0.0,2116,962985024,1282069636,1857868609,144,2.7543807077112348,327.71512197524424,387.82219360885955,523.6284966334606,10.342774209119803,10.485870756111218,10.67134787923793
PSID,0.0,32,12,0.0,1.0,1.0,0.0,43103,37596,38420,0,0,517236,451152,0.0,0.0,0.0,0.0,1024,1476096400,1413459216,1857868609,144,2.567914113373815,364.25153594199094,397.5148023030967,523.6284966334606,10.556333436322548,10.534652940740193,10.67134787923793
PSID,0.0,29,12,0.0,0.0,0.0,0.0,43103,37596,50242,0,0,517236,451152,0.0,0.0,0.0,0.0,841,2524258564,1413459216,1857868609,144,2.5151666841835545,415.93869510204763,397.5148023030967,523.6284966334606,10.824606609266924,10.534652940740193,10.67134787923793
PSID,0.0,40,16,0.0,0.0,1.0,0.0,43103,39387,45809,0,0,689648,630192,0.0,0.0,0.0,0.0,1600,2098464481,1551335769,1857868609,256,2.684028203435882,397.366781212014,406.98608772269665,523.6284966334606,10.73223585734761,10.58119109160222,10.67134787923793
PSID,0.0,44,15,0.0,0.0,1.0,0.0,43103,39387,51232,0,0,646545,590805,0.0,0.0,0.0,0.0,1936,2624717824,1551335769,1857868609,225,2.7321992888894746,419.9711090462541,406.98608772269665,523.6284966334606,10.84411961579644,10.58119109160222,10.67134787923793
PSID,0.0,38,12,0.0,0.0,1.0,0.0,43103,41177,36943,0,0,517236,494124,0.0,0.0,0.0,0.0,1444,1364785249,1695545329,1857868609,144,2.6577547190059962,357.25388945671034,416.24072648912863,523.6284966334606,10.51713146323313,10.62563512702953,10.67134787923793
PSID,0.0,51,12,0.0,0.0,1.0,0.0,43103,41356,7388,0,0,517236,496272,0.0,0.0,0.0,0.0,2601,54582544,1710318736,1857868609,144,2.8051807583705917,160.70825380504334,417.15510577504773,523.6284966334606,8.90761234131913,10.629972792706583,10.67134787923793
PSID,0.0,33,17,0.0,0.0,1.0,0.0,43103,43236,40415,0,0,732751,735012,0.0,0.0,0.0,0.0,1089,1633372225,1869351696,1857868609,289,2.5842089822990757,373.48984823063506,426.6424344761125,523.6284966334606,10.606956282167944,10.674428760536093,10.67134787923793
PSID,0.0,31,16,0.0,0.0,0.0,0.0,43103,44364,54675,0,0,689648,709824,0.0,0.0,0.0,0.0,961,2989355625,1968164496,1857868609,256,2.5510056054252104,433.695329386445,432.2366987680029,523.6284966334606,10.909161845544968,10.700183608724632,10.67134787923793
PSID,0.0,43,17,0.0,0.0,1.0,0.0,43103,44758,41376,0,0,732751,760886,0.0,0.0,0.0,0.0,1849,1711973376,2003278564,1857868609,289,2.7206566836989348,377.85726797077405,434.1740478217255,523.6284966334606,10.630456281571584,10.7090254786751,10.67134787923793
PSID,0.0,45,16,0.0,0.0,1.0,0.0,43103,48338,59109,0,0,689648,773408,0.0,0.0,0.0,0.0,2025,3493873881,2336562244,1857868609,256,2.7434357441916153,450.7383265544811,451.4032881988596,523.6284966334606,10.987138476064077,10.785973279797922,10.67134787923793
PSID,0.0,33,17,0.0,0.0,1.0,0.0,43566,42967,40785,0,0,740622,730439,0.0,0.0,0.0,0.0,1089,1663416225,1846163089,1897996356,289,2.5842089822990757,375.1775532914037,425.29767591519004,526.5959481444364,10.616069645734681,10.668187658180978,10.682032308608301
PSID,0.0,25,12,0.0,0.0,1.0,0.0,43691,30435,33987,0,0,524292,365220,0.0,0.0,0.0,0.0,625,1155116169,926289225,1908903481,144,2.433823915251168,342.8086601708651,357.19546920906134,527.3945353938813,10.433733377541598,10.323348540928025,10.684897410216388
PSID,0.0,51,12,0.0,0.0,1.0,0.0,44083,41177,48764,0,0,528996,494124,0.0,0.0,0.0,0.0,2601,2377927696,1695545329,1943310889,144,2.8051807583705917,409.84272141499645,416.24072648912863,529.8919221615711,10.794747614685036,10.62563512702953,10.693829499587176
PSID,0.0,41,17,0.0,0.0,1.0,0.0,44083,43862,66497,0,0,749411,745654,0.0,0.0,0.0,0.0,1681,4421851009,1923875044,1943310889,289,2.6965887790336507,477.7517146927612,429.7558805241564,529.8919221615711,11.104912112844378,10.68880362056745,10.693829499587176
PSID,0.0,42,12,0.0,0.0,1.0,0.0,44475,47232,70930,0,0,533700,566784,0.0,0.0,0.0,0.0,1764,5031064900,2230861824,1978025625,144,2.7087921703054496,493.23182765873696,446.15025390280783,532.3788267578125,11.169448754196132,10.762826907960145,10.702682512534036
PSID,0.0,37,13,0.0,0.0,1.0,0.0,45063,35806,27337,0,0,585819,465478,0.0,0.0,0.0,0.0,1369,747311569,1282069636,2030673969,169,2.643997137307219,307.77363596332816,387.82219360885955,536.0898258599947,10.215996374922929,10.485870756111218,10.715816789666164
PSID,0.0,29,17,0.0,0.0,1.0,0.0,45063,35806,1,0,0,766071,608702,0.0,0.0,0.0,0.0,841,1,1282069636,2030673969,289,2.5151666841835545,0.0,387.82219360885955,536.0898258599947,0.0,10.485870756111218,10.715816789666164
PSID,0.0,37,15,0.0,1.0,1.0,0.0,45063,39387,45809,0,0,675945,590805,0.0,0.0,0.0,0.0,1369,2098464481,1551335769,2030673969,225,2.643997137307219,397.366781212014,406.98608772269665,536.0898258599947,10.73223585734761,10.58119109160222,10.715816789666164
PSID,0.0,46,16,0.0,0.0,1.0,0.0,45063,46011,42854,0,0,721008,736176,0.0,0.0,0.0,0.0,2116,1836465316,2117012121,2030673969,256,2.7543807077112348,384.47491027432324,440.2795768567144,536.0898258599947,10.66555426856067,10.73663577731889,10.715816789666164
PSID,0.0,40,12,0.0,0.0,1.0,0.0,45063,48338,44331,0,0,540756,580056,0.0,0.0,0.0,0.0,1600,1965237561,2336562244,2030673969,144,2.684028203435882,390.9732383928911,451.4032881988596,536.0898258599947,10.699439485571743,10.785973279797922,10.715816789666164
PSID,0.0,46,17,0.0,0.0,1.0,0.0,45063,57290,36943,0,0,766071,973930,0.0,0.0,0.0,0.0,2116,1364785249,3282144100,2030673969,289,2.7543807077112348,357.25388945671034,491.89609827345186,536.0898258599947,10.51713146323313,10.955881367402624,10.715816789666164
PSID,0.0,47,12,0.0,0.0,1.0,0.0,45063,62661,1,0,0,540756,751932,0.0,0.0,0.0,0.0,2209,1,3926400921,2030673969,144,2.76504783613105,0.0,514.6897259159788,536.0898258599947,0.0,11.045494523523427,10.715816789666164
PSID,0.0,34,13,0.0,0.0,1.0,0.0,45846,42072,41376,0,0,595998,546936,0.0,0.0,0.0,0.0,1156,1711973376,1770053184,2101855716,169,2.599930091885787,377.85726797077405,420.79311913304133,540.9961397083518,10.630456281571584,10.64713771526918,10.733043232875621
PSID,0.0,52,17,0.0,0.0,1.0,0.0,46042,59080,70930,0,0,782714,1004360,0.0,0.0,0.0,0.0,2704,5031064900,3490446400,2119865764,289,2.814634179148112,493.23182765873696,499.60605118202625,542.218068195131,11.169448754196132,10.986647736645317,10.737309302378842
PSID,0.0,52,17,0.0,0.0,1.0,0.0,46042,59080,70930,0,0,782714,1004360,0.0,0.0,0.0,0.0,2704,5031064900,3490446400,2119865764,289,2.814634179148112,493.23182765873696,499.60605118202625,542.218068195131,11.169448754196132,10.986647736645317,10.737309302378842
PSID,0.0,50,12,0.0,0.0,1.0,0.0,47022,44758,8866,0,0,564264,537096,0.0,0.0,0.0,0.0,2500,78605956,2003278564,2211068484,144,2.795505540251163,175.9867472340003,434.1740478217255,548.2911460076853,9.089979015305,10.7090254786751,10.75837085628092
PSID,0.0,49,17,0.0,0.0,1.0,0.0,47022,46548,42854,0,0,799374,791316,0.0,0.0,0.0,0.0,2401,1836465316,2166716304,2211068484,289,2.7855987260506447,384.47491027432324,442.87093271575753,548.2911460076853,10.66555426856067,10.748239317227968,10.75837085628092
PSID,0.0,49,17,0.0,0.0,1.0,0.0,47022,48338,44331,0,0,799374,821746,0.0,0.0,0.0,0.0,2401,1965237561,2336562244,2211068484,289,2.7855987260506447,390.9732383928911,451.4032881988596,548.2911460076853,10.699439485571743,10.785973279797922,10.75837085628092
PSID,0.0,49,17,0.0,0.0,1.0,0.0,47022,48338,44331,0,0,799374,821746,0.0,0.0,0.0,0.0,2401,1965237561,2336562244,2211068484,289,2.7855987260506447,390.9732383928911,451.4032881988596,548.2911460076853,10.699439485571743,10.785973279797922,10.75837085628092
PSID,0.0,53,12,0.0,0.0,1.0,0.0,47649,47894,50242,0,0,571788,574728,0.0,0.0,0.0,0.0,2809,2524258564,2293835236,2270427201,144,2.8238750082774082,415.93869510204763,449.30171995663517,552.1453091623212,10.824606609266924,10.776745514592863,10.771616922503265
PSID,0.0,33,13,0.0,0.0,1.0,0.0,48981,32225,1,0,0,636753,418925,0.0,0.0,0.0,0.0,1089,1,1038450625,2399138361,169,2.5842089822990757,0.0,367.680556821827,560.2543008169978,0.0,10.380497827807389,10.799187746794274
PSID,0.0,44,17,0.0,0.0,1.0,0.0,48981,42967,39898,0,0,832677,730439,0.0,0.0,0.0,0.0,1936,1591850404,1846163089,2399138361,289,2.7321992888894746,371.1184224499784,425.29767591519004,560.2543008169978,10.594081476308356,10.668187658180978,10.799187746794274
PSID,0.0,37,17,0.0,0.0,1.0,0.0,48981,44758,44331,0,0,832677,760886,0.0,0.0,0.0,0.0,1369,1965237561,2003278564,2399138361,289,2.643997137307219,390.9732383928911,434.1740478217255,560.2543008169978,10.699439485571743,10.7090254786751,10.799187746794274
PSID,0.0,55,16,0.0,0.0,1.0,0.0,48981,46548,47878,0,0,783696,744768,0.0,0.0,0.0,0.0,3025,2292302884,2166716304,2399138361,256,2.841753022490376,406.14336708849936,442.87093271575753,560.2543008169978,10.776411387705071,10.748239317227968,10.799187746794274
PSID,0.0,55,16,0.0,0.0,1.0,0.0,48981,46548,47878,0,0,783696,744768,0.0,0.0,0.0,0.0,3025,2292302884,2166716304,2399138361,256,2.841753022490376,406.14336708849936,442.87093271575753,560.2543008169978,10.776411387705071,10.748239317227968,10.799187746794274
PSID,0.0,37,17,0.0,0.0,1.0,0.0,48981,46548,49503,0,0,832677,791316,0.0,0.0,0.0,0.0,1369,2450547009,2166716304,2399138361,289,2.643997137307219,412.9022650199895,442.87093271575753,560.2543008169978,10.809788552780915,10.748239317227968,10.799187746794274
PSID,0.0,44,14,0.0,0.0,1.0,0.0,48981,48338,50242,0,0,685734,676732,0.0,0.0,0.0,0.0,1936,2524258564,2336562244,2399138361,196,2.7321992888894746,415.93869510204763,451.4032881988596,560.2543008169978,10.824606609266924,10.785973279797922,10.799187746794274
PSID,0.0,41,13,0.0,0.0,1.0,0.0,48981,48338,38420,0,0,636753,628394,0.0,0.0,0.0,0.0,1681,1476096400,2336562244,2399138361,169,2.6965887790336507,364.25153594199094,451.4032881988596,560.2543008169978,10.556333436322548,10.785973279797922,10.799187746794274
PSID,0.0,39,17,0.0,0.0,1.0,0.0,48981,48338,51720,0,0,832677,821746,0.0,0.0,0.0,0.0,1521,2674958400,2336562244,2399138361,289,2.671090658383699,421.94423934791524,451.4032881988596,560.2543008169978,10.853599832885793,10.785973279797922,10.799187746794274
PSID,0.0,48,16,0.0,0.0,1.0,0.0,48981,50129,48764,0,0,783696,802064,0.0,0.0,0.0,0.0,2304,2377927696,2512916641,2399138361,256,2.7754498727363996,409.84272141499645,459.7847908500157,560.2543008169978,10.794747614685036,10.822354961923732,10.799187746794274
PSID,0.0,39,17,0.0,0.0,1.0,0.0,48981,50129,44331,0,0,832677,852193,0.0,0.0,0.0,0.0,1521,1965237561,2512916641,2399138361,289,2.671090658383699,390.9732383928911,459.7847908500157,560.2543008169978,10.699439485571743,10.822354961923732,10.799187746794274
PSID,0.0,45,12,0.0,0.0,1.0,0.0,48981,50487,46548,0,0,587772,605844,0.0,0.0,0.0,0.0,2025,2166716304,2548937169,2399138361,144,2.7434357441916153,400.5242581696979,461.442226558726,560.2543008169978,10.748239317227968,10.829471156381183,10.799187746794274
PSID,0.0,26,16,0.0,0.0,1.0,0.0,48981,53709,45809,0,0,783696,859344,0.0,0.0,0.0,0.0,676,2098464481,2884656681,2399138361,256,2.455533930511051,397.366781212014,476.1041463244895,560.2543008169978,10.73223585734761,10.891335864219382,10.799187746794274
PSID,0.0,34,16,0.0,0.0,1.0,0.0,48981,62661,54675,0,0,783696,1002576,0.0,0.0,0.0,0.0,1156,2989355625,3926400921,2399138361,256,2.599930091885787,433.695329386445,514.6897259159788,560.2543008169978,10.909161845544968,11.045494523523427,10.799187746794274
PSID,0.0,47,16,0.0,0.0,1.0,0.0,48981,62741,65019,0,0,783696,1003856,0.0,0.0,0.0,0.0,2209,4227470361,3936433081,2399138361,256,2.76504783613105,472.47457400569203,515.0217406085752,560.2543008169978,11.082434813856512,11.046770420412676,10.799187746794274
PSID,0.0,37,16,0.0,0.0,1.0,0.0,49961,41177,39898,0,0,799376,658832,0.0,0.0,0.0,0.0,1369,1591850404,1695545329,2496101521,256,2.643997137307219,371.1184224499784,416.24072648912863,566.1539613559904,10.594081476308356,10.62563512702953,10.818997980052007
PSID,0.0,43,17,0.0,0.0,1.0,0.0,49961,48338,51424,0,0,849337,821746,0.0,0.0,0.0,0.0,1849,2644427776,2336562244,2496101521,289,2.7206566836989348,420.74855693521727,451.4032881988596,566.1539613559904,10.84786026853724,10.785973279797922,10.818997980052007
PSID,0.0,43,16,0.0,0.0,1.0,0.0,49961,50129,52969,0,0,799376,802064,0.0,0.0,0.0,0.0,1849,2805714961,2512916641,2496101521,256,2.7206566836989348,426.9516605236157,459.7847908500157,566.1539613559904,10.877462115749834,10.822354961923732,10.818997980052007
PSID,0.0,33,17,0.0,0.0,1.0,0.0,50940,39387,46105,0,0,865980,669579,0.0,0.0,0.0,0.0,1089,2125671025,1551335769,2594883600,289,2.5842089822990757,398.6345649201805,406.98608772269665,571.9931968342544,10.738676682973242,10.58119109160222,10.838403748533448
PSID,0.0,29,17,1.0,0.0,1.0,0.0,50940,41177,39603,0,0,865980,700009,0.0,0.0,0.0,0.0,841,1568397609,1695545329,2594883600,289,2.5151666841835545,369.7582900221576,416.24072648912863,571.9931968342544,10.58666015194887,10.62563512702953,10.838403748533448
PSID,0.0,36,14,0.0,0.0,1.0,0.0,50940,42967,44331,0,0,713160,601538,0.0,0.0,0.0,0.0,1296,1965237561,1846163089,2594883600,196,2.6297926326741745,390.9732383928911,425.29767591519004,571.9931968342544,10.699439485571743,10.668187658180978,10.838403748533448
PSID,0.0,37,17,0.0,0.0,1.0,0.0,50940,44758,50242,0,0,865980,760886,0.0,0.0,0.0,0.0,1369,2524258564,2003278564,2594883600,289,2.643997137307219,415.93869510204763,434.1740478217255,571.9931968342544,10.824606609266924,10.7090254786751,10.838403748533448
PSID,0.0,44,12,0.0,0.0,1.0,0.0,50940,44758,41376,0,0,611280,537096,0.0,0.0,0.0,0.0,1936,1711973376,2003278564,2594883600,144,2.7321992888894746,377.85726797077405,434.1740478217255,571.9931968342544,10.630456281571584,10.7090254786751,10.838403748533448
PSID,0.0,42,17,0.0,0.0,0.0,0.0,50940,50129,48764,0,0,865980,852193,0.0,0.0,0.0,0.0,1764,2377927696,2512916641,2594883600,289,2.7087921703054496,409.84272141499645,459.7847908500157,571.9931968342544,10.794747614685036,10.822354961923732,10.838403748533448
PSID,0.0,47,16,0.0,0.0,1.0,0.0,50940,53709,54675,0,0,815040,859344,0.0,0.0,0.0,0.0,2209,2989355625,2884656681,2594883600,256,2.76504783613105,433.695329386445,476.1041463244895,571.9931968342544,10.909161845544968,10.891335864219382,10.838403748533448
PSID,0.0,28,16,0.0,0.0,1.0,0.0,51920,48875,56153,0,0,830720,782000,0.0,0.0,0.0,0.0,784,3153159409,2388765625,2695686400,256,2.4961331514830443,439.45181050004055,453.9322847083494,577.7854721916694,10.935835387056356,10.797021297287667,10.857459351377972
PSID,0.0,44,17,0.0,0.0,1.0,0.0,51920,56753,53198,0,0,882640,964801,0.0,0.0,0.0,0.0,1936,2830027204,3220903009,2695686400,289,2.7321992888894746,427.8632239110162,489.55986018372295,577.7854721916694,10.881776080638101,10.94646379738255,10.857459351377972
PSID,0.0,32,16,0.0,0.0,1.0,0.0,52900,48338,1,0,0,846400,773408,0.0,0.0,0.0,0.0,1024,1,2336562244,2798410000,256,2.567914113373815,0.0,451.4032881988596,583.5262612600025,0.0,10.785973279797922,10.876158617846391
PSID,0.0,47,17,0.0,0.0,1.0,0.0,52900,49233,54675,0,0,899300,836961,0.0,0.0,0.0,0.0,2209,2989355625,2423888289,2798410000,289,2.76504783613105,433.695329386445,455.6106244038678,583.5262612600025,10.909161845544968,10.804319409347737,10.876158617846391
PSID,0.0,28,16,0.0,0.0,1.0,0.0,52900,59080,36943,0,0,846400,945280,0.0,0.0,0.0,0.0,784,1364785249,3490446400,2798410000,256,2.4961331514830443,357.25388945671034,499.60605118202625,583.5262612600025,10.51713146323313,10.986647736645317,10.876158617846391
PSID,0.0,45,15,0.0,0.0,1.0,0.0,53879,51919,45809,0,0,808185,778785,0.0,0.0,0.0,0.0,2025,2098464481,2695582561,2902946641,225,2.7434357441916153,397.366781212014,468.01432422752447,589.2111812513817,10.73223585734761,10.857440090791872,10.89449607058963
PSID,0.0,52,16,0.0,0.0,1.0,0.0,53879,53709,63837,0,0,862064,859344,0.0,0.0,0.0,0.0,2704,4075162569,2884656681,2902946641,256,2.814634179148112,468.21028226492825,476.1041463244895,589.2111812513817,11.064088238538305,10.891335864219382,10.89449607058963
PSID,0.0,32,12,0.0,0.0,1.0,0.0,54859,39387,40878,0,0,658308,472644,0.0,0.0,0.0,0.0,1024,1671010884,1551335769,3009509881,144,2.567914113373815,375.60053580479104,406.98608772269665,594.8531811032116,10.618347300001723,10.58119109160222,10.912521536108178
PSID,0.0,41,17,0.0,0.0,1.0,0.0,54859,52993,50242,0,0,932603,900881,0.0,0.0,0.0,0.0,1681,2524258564,2808258049,3009509881,289,2.6965887790336507,415.93869510204763,472.88452730469913,594.8531811032116,10.824606609266924,10.877915108339828,10.912521536108178
PSID,0.0,42,16,0.0,0.0,1.0,0.0,54859,53709,53641,0,0,877744,859344,0.0,0.0,0.0,0.0,1764,2877356881,2884656681,3009509881,256,2.7087921703054496,429.62100136555154,476.1041463244895,594.8531811032116,10.890068980025717,10.891335864219382,10.912521536108178
PSID,0.0,48,14,0.0,0.0,1.0,0.0,56818,57290,57631,0,0,795452,802060,0.0,0.0,0.0,0.0,2304,3321332161,3282144100,3228285124,196,2.7754498727363996,445.13183007175917,491.89609827345186,605.9903405839353,10.96181589635374,10.955881367402624,10.947608455915049
PSID,0.0,47,14,0.0,0.0,1.0,0.0,58778,26854,32509,0,0,822892,375956,0.0,0.0,0.0,0.0,2209,1056835081,721137316,3454853284,196,2.76504783613105,335.3464820565043,335.256614310936,616.9528513158149,10.389272253058634,10.198170064632654,10.981522914215407
PSID,0.0,36,17,0.0,0.0,1.0,0.0,58778,46548,56153,0,0,999226,791316,0.0,0.0,0.0,0.0,1296,3153159409,2166716304,3454853284,289,2.6297926326741745,439.45181050004055,442.87093271575753,616.9528513158149,10.935835387056356,10.748239317227968,10.981522914215407
PSID,0.0,38,16,0.0,0.0,1.0,0.0,58778,50129,38420,0,0,940448,802064,0.0,0.0,0.0,0.0,1444,1476096400,2512916641,3454853284,256,2.6577547190059962,364.25153594199094,459.7847908500157,616.9528513158149,10.556333436322548,10.822354961923732,10.981522914215407
PSID,0.0,48,17,1.0,0.0,1.0,0.0,58778,51842,59109,0,0,999226,881314,0.0,0.0,0.0,0.0,2304,3493873881,2687592964,3454853284,289,2.7754498727363996,450.7383265544811,467.6632437069989,616.9528513158149,10.987138476064077,10.855955910528872,10.981522914215407
PSID,0.0,44,17,0.0,0.0,1.0,0.0,58778,53709,53198,0,0,999226,913053,0.0,0.0,0.0,0.0,1936,2830027204,2884656681,3454853284,289,2.7321992888894746,427.8632239110162,476.1041463244895,616.9528513158149,10.881776080638101,10.891335864219382,10.981522914215407
PSID,0.0,38,16,0.0,0.0,1.0,0.0,58778,53709,41376,0,0,940448,859344,0.0,0.0,0.0,0.0,1444,1711973376,2884656681,3454853284,256,2.6577547190059962,377.85726797077405,476.1041463244895,616.9528513158149,10.630456281571584,10.891335864219382,10.981522914215407
PSID,0.0,46,16,0.0,0.0,1.0,0.0,62696,57290,63542,0,0,1003136,916640,0.0,0.0,0.0,0.0,2116,4037585764,3282144100,3930788416,256,2.7543807077112348,467.1397733308107,491.89609827345186,638.3604431583701,11.059456383563584,10.955881367402624,11.046052928732701
PSID,0.0,52,17,0.0,0.0,1.0,0.0,63676,60870,59109,0,0,1082492,1034790,0.0,0.0,0.0,0.0,2704,3493873881,3705156900,4054632976,289,2.814634179148112,450.7383265544811,507.2008660094169,643.6152875118252,10.987138476064077,11.01649572148797,11.061563004475026
PSID,0.0,45,7,1.0,0.0,1.0,1.0,1,1,11821,1,1,0,0,0.0,0.0,1.0,1.0,2025,139736041,1,1,49,2.7434357441916153,203.05388584240424,0.0,0.0,9.377632889750377,0.0,0.0
PSID,0.0,53,7,0.0,1.0,0.0,1.0,1,1,1,1,1,0,0,1.0,1.0,0.0,0.0,2809,1,1,1,49,2.8238750082774082,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,47,8,0.0,0.0,0.0,1.0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,2209,1,1,1,64,2.76504783613105,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,55,8,1.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,1.0,1.0,3025,1,1,1,64,2.841753022490376,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,55,8,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,3025,1,1,1,64,2.841753022490376,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,53,8,1.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,1.0,1.0,2809,1,1,1,64,2.8238750082774082,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,41,8,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1681,1,1,1,64,2.6965887790336507,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,45,8,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,2025,1,1,1,64,2.7434357441916153,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,45,9,1.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,1.0,1.0,2025,1,1,1,81,2.7434357441916153,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,46,9,0.0,1.0,1.0,1.0,1,1,1,1,1,0,0,1.0,1.0,0.0,0.0,2116,1,1,1,81,2.7543807077112348,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,48,9,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,2304,1,1,1,81,2.7754498727363996,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,46,9,0.0,1.0,1.0,1.0,1,1,1,1,1,0,0,1.0,1.0,0.0,0.0,2116,1,1,1,81,2.7543807077112348,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,45,9,1.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,1.0,1.0,2025,1,1,1,81,2.7434357441916153,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,54,9,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,2916,1,1,1,81,2.832911904697852,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,23,9,1.0,0.0,0.0,1.0,1,1,218,1,1,0,0,0.0,0.0,1.0,1.0,529,47524,1,1,81,2.3871493584877808,26.716932392803187,0.0,0.0,5.384495062789089,0.0,0.0
PSID,0.0,40,10,0.0,1.0,1.0,1.0,1,1,1,1,1,0,0,1.0,1.0,0.0,0.0,1600,1,1,1,100,2.684028203435882,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,54,10,1.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,1.0,1.0,2916,1,1,1,100,2.832911904697852,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,54,10,1.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,1.0,1.0,2916,1,1,1,100,2.832911904697852,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,25,11,1.0,0.0,0.0,1.0,1,1,3694,1,1,0,0,0.0,0.0,1.0,1.0,625,13645636,1,1,121,2.433823915251168,113.67861309346033,0.0,0.0,8.214465160759186,0.0,0.0
PSID,0.0,41,11,0.0,0.0,1.0,1.0,1,1,14481,1,1,0,0,0.0,0.0,0.0,0.0,1681,209699361,1,1,121,2.6965887790336507,224.59265296979967,0.0,0.0,9.580592724328602,0.0,0.0
PSID,0.0,23,11,1.0,0.0,0.0,1.0,1,1,1,1,1,0,0,0.0,0.0,1.0,1.0,529,1,1,1,121,2.3871493584877808,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,23,11,1.0,0.0,0.0,1.0,1,1,1,1,1,0,0,0.0,0.0,1.0,1.0,529,1,1,1,121,2.3871493584877808,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,52,8,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,2704,1,1,1,64,2.814634179148112,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,45,9,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,2025,1,1,1,81,2.7434357441916153,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,40,8,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1600,1,1,1,64,2.684028203435882,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,37,10,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1369,1,1,1,100,2.643997137307219,0.0,0.0,0.0,0.0,0.0,0.0
PSID,0.0,48,11,0.0,0.0,1.0,1.0,1,1,11821,1,1,0,0,0.0,0.0,0.0,0.0,2304,139736041,1,1,121,2.7754498727363996,203.05388584240424,0.0,0.0,9.377632889750377,0.0,0.0
PSID,0.0,36,9,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1296,1,1,1,81,2.6297926326741745,0.0,0.0,0.0,0.0,0.0,0.0
