treat,age,education,black,hispanic,married,nodegree,re74,re75,re78,u74,u75,educ_re74,educ_re75,hisp_u75,hisp_u74,black_u75,black_u74,agesq,re78sq,re75sq,re74sq,educsq,ageboxcox,re78boxcox,re75boxcox,re74boxcox,lnre78,lnre75,lnre74
0.0,40,12,0.0,0.0,1.0,0.0,21522,20234,24657,0,0,258264,242808,0.0,0.0,0.0,0.0,1600,607967649,409414756,463196484,144,4.511431321799078,23087627883.13674,2880514.826179476,50294.05073868015,10.11281611481661,9.915119636765835,9.976830946760337
0.0,19,11,0.0,0.0,0.0,1.0,3454,6960,21384,0,0,37994,76560,0.0,0.0,0.0,0.0,361,457275456,48441600,11930116,121,3.454130202691573,16291338814.217525,554526.8638150633,6794.269816820143,9.970398257818754,8.847934753328465,8.147288258706624
0.0,25,12,0.0,0.0,1.0,0.0,4802,10396,18990,0,0,57624,124752,0.0,0.0,0.0,0.0,625,360620100,108076816,23059204,144,3.8342549751423434,12182020575.500483,1030279.8697321708,9743.726084865675,9.85166780380633,9.249176395761381,8.4767877767812
0.0,45,8,0.0,0.0,1.0,1.0,11089,10634,10307,0,0,88712,85072,0.0,0.0,0.0,0.0,2025,106234249,113081956,122965921,64,4.686469630430979,2728931427.0979314,1066920.8047394024,24345.5692384172,9.240578555036793,9.271811694064283,9.313708904953216
0.0,44,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,1936,653518096,637209049,668843044,144,4.6529040923991305,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,27,12,0.0,0.0,1.0,0.0,13834,14517,13129,0,0,166008,174204,0.0,0.0,0.0,0.0,729,172370641,210743289,191379556,144,3.9428491189875468,4935076245.624905,1725181.008918588,31011.089110813857,9.48257880293411,9.583075655461428,9.53488460916053
0.0,31,8,0.0,0.0,1.0,1.0,24966,20853,24395,0,0,199728,166824,0.0,0.0,0.0,0.0,961,595116025,434847609,623301156,64,4.140013112459153,22491645923.197704,3017689.8197603924,59162.97509912816,10.102133472249937,9.945253101768596,10.125270178210997
0.0,48,12,0.0,0.0,1.0,0.0,13197,13189,7743,0,0,158364,158268,0.0,0.0,0.0,0.0,2304,59954049,173949721,174160809,144,4.783309076454443,1354794501.3728104,1487677.391297958,29452.1803566637,8.954544488386723,9.487138427825885,9.48774481001683
0.0,22,13,0.0,1.0,1.0,0.0,19220,20760,23045,0,0,249860,269880,0.0,0.0,0.0,0.0,484,531072025,430977600,369408400,169,3.655819537720448,19565564694.270058,2996937.054932962,44438.92930485998,10.045204105154609,9.940783337279825,9.863706682524283
0.0,41,12,0.0,0.0,1.0,0.0,25635,21066,22130,0,0,307620,252792,0.0,0.0,0.0,0.0,1681,489736900,443776356,657153225,144,4.547946884021249,17718056645.770058,3065410.081667836,60899.70036296571,10.004689433045096,9.955415645396487,10.1517138842178
0.0,51,12,0.0,0.0,1.0,0.0,20454,19920,18514,0,0,245448,239040,0.0,0.0,0.0,0.0,2601,342768196,396806400,418366116,144,4.874879482432002,11447982684.888731,2811793.527033326,47569.863895887116,9.826282481627157,9.899479531138589,9.925933741365958
0.0,25,13,0.0,0.0,1.0,0.0,24214,25243,25564,0,0,314782,328159,0.0,0.0,0.0,0.0,625,653518096,637209049,586317796,169,3.8342549751423434,25222470717.295174,4052978.4944004347,57216.00855343717,10.148940390770173,10.136304168546024,10.094686257267686
0.0,32,14,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,362068,353402,0.0,0.0,0.0,0.0,1024,653518096,637209049,668843044,196,4.185732212022756,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,40,16,0.0,0.0,1.0,0.0,25862,25243,8795,0,0,413792,403888,0.0,0.0,0.0,0.0,1600,77352025,637209049,668843044,256,4.511431321799078,1850641810.3627596,4052978.4944004347,61489.968144956496,9.081938657171658,10.136304168546024,10.160529988855798
0.0,32,17,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,439654,429131,0.0,0.0,0.0,0.0,1024,653518096,637209049,668843044,289,4.185732212022756,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,48,17,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,439654,429131,0.0,0.0,0.0,0.0,2304,653518096,637209049,668843044,289,4.783309076454443,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,31,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,961,653518096,637209049,668843044,144,4.140013112459153,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,29,13,0.0,0.0,1.0,0.0,16293,17903,24419,0,0,211809,232739,0.0,0.0,0.0,0.0,841,596287561,320517409,265461849,169,4.044473696577313,22545856338.052647,2384534.3095817873,37090.10471544887,10.10311679678527,9.792723575551273,9.698490846702954
0.0,31,12,0.0,0.0,1.0,0.0,22449,14567,22337,0,0,269388,174804,0.0,0.0,0.0,0.0,961,498941569,212197489,503957601,144,4.140013112459153,18126547561.773975,1734363.2478353758,52668.94374606401,10.013999775333557,9.586513975448948,10.019001348748468
0.0,28,14,0.0,0.0,1.0,0.0,23119,23460,25564,0,0,323666,328440,0.0,0.0,0.0,0.0,784,653518096,550371600,534488161,196,3.99447303907873,25222470717.295174,3619585.3179217144,54391.2024024128,10.148940390770173,10.063052122207466,10.048410069255738
0.0,55,12,0.0,0.0,1.0,0.0,25862,24690,23129,0,0,310344,296280,0.0,0.0,0.0,0.0,3025,534950641,609596100,668843044,144,4.989753440508289,19740622741.48637,3916718.290674978,61489.968144956496,10.0488425203955,10.114153582339226,10.160529988855798
0.0,40,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,1600,653518096,637209049,668843044,144,4.511431321799078,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,43,12,0.0,0.0,1.0,0.0,24214,25243,23887,0,0,290568,302916,0.0,0.0,0.0,0.0,1849,570588769,637209049,586317796,144,4.618649270843887,21362244490.538906,4052978.4944004347,57216.00855343717,10.08108965687996,10.136304168546024,10.094686257267686
0.0,45,8,0.0,0.0,1.0,1.0,25862,25243,24836,0,0,206896,201944,0.0,0.0,0.0,0.0,2025,616826896,637209049,668843044,64,4.686469630430979,23500117722.527374,4052978.4944004347,61489.968144956496,10.120049492484783,10.136304168546024,10.160529988855798
0.0,20,12,0.0,0.0,1.0,0.0,17484,18685,21106,0,0,209808,224220,0.0,0.0,0.0,0.0,400,445463236,349129225,305690256,144,3.5243416242996752,15777703499.592754,2547236.674683922,40066.51758026094,9.957312639231036,9.835476341919584,9.769041455983205
0.0,24,11,0.0,0.0,1.0,1.0,17997,14997,23191,0,0,197967,164967,0.0,0.0,0.0,0.0,576,537822481,224910009,323892009,121,3.7770115885337576,19870424306.784912,1814035.9939835197,41354.51914150348,10.05151955135521,9.61560546008168,9.797960356321203
0.0,49,10,0.0,0.0,0.0,1.0,25821,23107,22420,0,0,258210,231070,0.0,0.0,0.0,0.0,2401,502656400,533933449,666724041,100,4.814387632507769,18291887465.63649,3535844.919055786,61383.319700575135,10.017708696626151,10.047890880908506,10.158943393317584
0.0,53,12,0.0,0.0,1.0,0.0,21140,21063,22032,0,0,253680,252756,0.0,0.0,0.0,0.0,2809,485409024,443649969,446899600,144,4.93328586599267,17526583169.18728,3064736.135377223,49318.1740696954,10.000251220968437,9.955273225685358,9.958922259424229
0.0,23,13,0.0,0.0,0.0,0.0,6234,10935,14168,0,0,81042,142155,0.0,0.0,0.0,0.0,529,200732224,119574225,38862756,169,3.7175940127607134,5946641762.239927,1113902.9192799875,12964.173319254962,9.55874117946267,9.299723933110869,8.737773460327283
0.0,22,13,0.0,0.0,0.0,0.0,10580,18801,16223,0,0,137540,244413,0.0,0.0,0.0,0.0,484,263185729,353477601,111936400,169,3.655819537720448,8284753930.84835,2571692.3945479053,23125.55780894579,9.694185267410399,9.841665338892785,9.26672070541229
0.0,33,16,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,413792,403888,0.0,0.0,0.0,0.0,1089,653518096,637209049,668843044,256,4.230191007074496,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,28,13,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,336206,328159,0.0,0.0,0.0,0.0,784,653518096,637209049,668843044,169,3.99447303907873,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,20,12,0.0,0.0,0.0,0.0,3091,3883,11050,0,0,37092,46596,0.0,0.0,0.0,0.0,400,122102500,15077689,9554281,144,3.5243416242996752,3235942824.1415024,225235.78943922758,6016.922396891191,9.3101857069459,8.264363329731667,8.036249942132116
0.0,33,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,1089,653518096,637209049,668843044,144,4.230191007074496,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,29,18,0.0,0.0,1.0,0.0,25862,24409,25564,0,0,465516,439362,0.0,0.0,0.0,0.0,841,653518096,595799281,668843044,324,4.044473696577313,25222470717.295174,3848110.5166148767,61489.968144956496,10.148940390770173,10.102707195730964,10.160529988855798
0.0,32,12,0.0,0.0,1.0,0.0,16158,4706,12204,0,0,193896,56472,0.0,0.0,0.0,0.0,1024,148937616,22146436,261080964,144,4.185732212022756,4126812586.3216743,303059.5914707691,36753.99104322682,9.40951904583656,8.456593569287309,9.690170562039654
0.0,32,12,0.0,0.0,1.0,0.0,24118,25243,25564,0,0,289416,302916,0.0,0.0,0.0,0.0,1024,653518096,637209049,581677924,144,4.185732212022756,25222470717.295174,4052978.4944004347,56967.865261137566,10.148940390770173,10.136304168546024,10.090713728663538
0.0,45,10,0.0,0.0,1.0,1.0,19870,20236,22746,0,0,198700,202360,0.0,0.0,0.0,0.0,2025,517380516,409495696,394816900,100,4.686469630430979,18949909911.450344,2880954.412728409,46085.841569144635,10.03214458474439,9.915218475411827,9.896966335545862
0.0,45,8,0.0,0.0,1.0,1.0,23131,21895,25478,0,0,185048,175160,0.0,0.0,0.0,0.0,2025,649128484,479391025,535043161,64,4.686469630430979,25015246562.406128,3253632.434057161,54422.092069168495,10.145570613669733,9.9940135792355,10.0489289881863
0.0,26,12,0.0,0.0,1.0,0.0,7654,25243,11406,0,0,91848,302916,0.0,0.0,0.0,0.0,676,130096836,637209049,58583716,144,3.889486089449956,3497154520.5328455,4052978.4944004347,16227.754162700061,9.341894811716484,10.136304168546024,8.942983665985647
0.0,23,9,0.0,0.0,1.0,1.0,14735,12931,16349,0,0,132615,116379,0.0,0.0,0.0,0.0,529,267289801,167210761,217120225,81,3.7175940127607134,8443169954.926773,1442987.67167202,33227.57354907707,9.701922012375412,9.467382808295852,9.597980895171796
0.0,45,12,0.0,0.0,1.0,0.0,21922,22572,19891,0,0,263064,270864,0.0,0.0,0.0,0.0,2025,395651881,509495184,480574084,144,4.686469630430979,13645990310.083908,3410252.0728100943,51317.65904404469,9.89802264710506,10.02446547908903,9.995245977775669
0.0,34,11,0.0,0.0,1.0,1.0,19696,23549,25564,0,0,216656,259039,0.0,0.0,0.0,0.0,1156,653518096,554555401,387932416,121,4.273460893121376,25222470717.295174,3640807.1419699634,45644.47184161687,10.148940390770173,10.06683863569798,9.888170848424235
0.0,28,16,0.0,0.0,0.0,0.0,14157,14354,11526,0,0,226512,229664,0.0,0.0,0.0,0.0,784,132848676,206037316,200420649,256,3.99447303907873,3587916824.1952753,1695366.3786408054,31804.160899781786,9.352360631996612,9.571783927990017,9.557964480394498
0.0,34,11,0.0,0.0,1.0,1.0,25862,25243,25564,0,0,284482,277673,0.0,0.0,0.0,0.0,1156,653518096,637209049,668843044,121,4.273460893121376,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,42,13,0.0,0.0,1.0,0.0,22265,22314,19616,0,0,289445,290082,0.0,0.0,0.0,0.0,1764,384787456,497914596,495730225,169,4.583674476981448,13188731089.54669,3350259.6918347874,52196.80514219946,9.884100838735938,10.012969563153126,10.010771217755803
0.0,24,14,0.0,0.0,1.0,0.0,15650,16979,18947,0,0,219100,237706,0.0,0.0,0.0,0.0,576,358988809,288286441,244922500,196,3.7770115885337576,12114600042.984718,2197217.8095164727,35491.591523931624,9.849400886632361,9.739732565316011,9.658226195968298
0.0,30,12,0.0,0.0,1.0,0.0,20151,19104,21044,0,0,241812,229248,0.0,0.0,0.0,0.0,900,442849936,364962816,406062801,144,4.0929555470373336,15664477289.540543,2635959.635178695,46799.39529508086,9.954370762850697,9.857653016192328,9.911009193934975
0.0,39,7,0.0,0.0,1.0,1.0,15922,14242,22309,0,0,111454,99694,0.0,0.0,0.0,0.0,1521,497691481,202834564,253510084,49,4.474090045989656,18070970478.74307,1674986.5994299266,36167.05023088909,10.01274546347265,9.56395062454207,9.675457079648524
0.0,49,9,0.0,0.0,1.0,1.0,25862,19625,25564,0,0,232758,176625,0.0,0.0,0.0,0.0,2401,653518096,385140625,668843044,81,4.814387632507769,25222470717.295174,2747764.935057523,61489.968144956496,10.148940390770173,9.884559542650608,10.160529988855798
0.0,38,12,0.0,0.0,1.0,0.0,25862,15504,22805,0,0,310344,186048,0.0,0.0,0.0,0.0,1444,520068025,240374016,668843044,144,4.435882478010559,19070472100.00187,1909583.249555845,61489.968144956496,10.034735089145801,9.648853334130548,10.160529988855798
0.0,26,14,0.0,0.0,1.0,0.0,8634,10840,25564,0,0,120876,151760,0.0,0.0,0.0,0.0,676,653518096,117505600,74545956,196,3.889486089449956,25222470717.295174,1098997.7108029397,18514.34446090027,10.148940390770173,9.290998274993637,9.063463176115423
0.0,41,12,0.0,0.0,1.0,0.0,18763,12297,25564,0,0,225156,147564,0.0,0.0,0.0,0.0,1681,653518096,151216209,352050169,144,4.547946884021249,25222470717.295174,1335227.0188232919,43284.14686682008,10.148940390770173,9.417110609172447,9.839642124487375
0.0,33,11,0.0,0.0,1.0,1.0,8262,12976,13507,0,0,90882,142736,0.0,0.0,0.0,0.0,1089,182439049,168376576,68260644,121,4.230191007074496,5290212136.722963,1450747.7849942015,17643.336360385416,9.510963348560765,9.470856776355195,9.01942196795671
0.0,34,12,0.0,0.0,1.0,0.0,13193,9311,25564,0,0,158316,111732,0.0,0.0,0.0,0.0,1156,653518096,86694721,174055249,144,4.273460893121376,25222470717.295174,869059.6617367303,29442.413294078884,10.148940390770173,9.138951775888529,9.487441664883777
0.0,30,12,0.0,0.0,1.0,0.0,24218,13248,16322,0,0,290616,158976,0.0,0.0,0.0,0.0,900,266407684,175509504,586511524,144,4.0929555470373336,8409074196.997435,1497964.4447866366,57226.34986885087,9.700269170029188,9.49160187662504,10.094851437314311
0.0,38,12,0.0,0.0,1.0,0.0,19249,8867,13051,0,0,230988,106404,0.0,0.0,0.0,0.0,1444,170328601,78623689,370524001,144,4.435882478010559,4863605557.703235,805914.4979636269,44512.29658312141,9.476620038167528,9.090091799380007,9.865214390314636
0.0,29,12,0.0,0.0,1.0,0.0,22766,23605,22358,0,0,273192,283260,0.0,0.0,0.0,0.0,841,499880164,557196025,518290756,144,4.044473696577313,18168296640.248528,3654182.5865462683,53483.2093162715,10.014939477830271,10.069213832980386,10.033023473885162
0.0,46,12,0.0,0.0,1.0,0.0,25860,25241,25564,0,0,310320,302892,0.0,0.0,0.0,0.0,2116,653518096,637108081,668739600,144,4.719374618960816,25222470717.295174,4052482.7380357375,61484.76541251222,10.148940390770173,10.136224935521659,10.160452652325848
0.0,25,12,0.0,0.0,0.0,0.0,12259,9955,14993,0,0,147108,119460,0.0,0.0,0.0,0.0,625,224790049,99102025,150283081,144,3.8342549751423434,6830426212.370398,963588.4738907866,27169.600682007946,9.615338704494903,9.205830216498297,9.414015640094995
0.0,49,13,0.0,0.0,1.0,0.0,20288,20542,21107,0,0,263744,267046,0.0,0.0,0.0,0.0,2401,445505449,421973764,411602944,169,4.814387632507769,15779533682.603344,2948488.909164715,47147.62495067827,9.957360018000617,9.93022684972575,9.917784857236953
0.0,48,12,0.0,0.0,1.0,0.0,12014,13149,13633,0,0,144168,157788,0.0,0.0,0.0,0.0,2304,185858689,172896201,144336196,144,4.783309076454443,5411845912.175516,1480717.3336683724,26576.057473963345,9.520248603186129,9.484100989086919,9.393827915410107
0.0,46,11,0.0,0.0,1.0,1.0,25862,25243,21517,0,0,284482,277673,0.0,0.0,0.0,0.0,2116,462981289,637209049,668843044,121,4.719374618960816,16540519575.016314,4052978.4944004347,61489.968144956496,9.976598599353451,10.136304168546024,10.160529988855798
0.0,39,12,0.0,0.0,1.0,0.0,17233,18442,19151,0,0,206796,221304,0.0,0.0,0.0,0.0,1521,366760801,340107364,296976289,144,4.474090045989656,12436424201.867733,2496273.6587872026,39437.613830047674,9.860110212566559,9.822385951099086,9.754581429281577
0.0,24,12,0.0,0.0,1.0,0.0,13799,21238,25564,0,0,165588,254856,0.0,0.0,0.0,0.0,576,653518096,451052644,190412401,144,3.7770115885337576,25222470717.295174,3104136.856035306,30925.25640239647,10.148940390770173,9.963547308963792,9.532351404751555
0.0,31,16,0.0,0.0,0.0,0.0,17797,18418,19454,0,0,284752,294688,0.0,0.0,0.0,0.0,961,378458116,339222724,316733209,256,4.140013112459153,12923668931.80178,2491259.9854318188,40851.95786051537,9.875807983429386,9.821083726281312,9.786785182749986
0.0,44,17,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,439654,429131,0.0,0.0,0.0,0.0,1936,653518096,637209049,668843044,289,4.6529040923991305,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,35,14,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,362068,353402,0.0,0.0,0.0,0.0,1225,653518096,637209049,668843044,196,4.315607265026968,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,42,16,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,413792,403888,0.0,0.0,0.0,0.0,1764,653518096,637209049,668843044,256,4.583674476981448,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,24,10,1.0,0.0,1.0,1.0,12241,10621,8196,0,0,122410,106210,0.0,0.0,0.0,0.0,576,67174416,112805641,149842081,100,3.7770115885337576,1557131735.6640694,1064907.7806492143,27125.955152071154,9.011401509358791,9.27058845232154,9.412546252075513
0.0,26,16,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,413792,403888,0.0,0.0,0.0,0.0,676,653518096,637209049,668843044,256,3.889486089449956,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,43,12,0.0,0.0,0.0,0.0,17035,16875,19423,0,0,204420,202500,0.0,0.0,0.0,0.0,1849,377252929,284765625,290191225,144,4.618649270843887,12873309699.921362,2176474.2135274285,38942.113648061095,9.874213209832133,9.733588515740731,9.743025330095067
0.0,41,12,0.0,0.0,1.0,0.0,25862,22531,25564,0,0,310344,270372,0.0,0.0,0.0,0.0,1681,653518096,507645961,668843044,144,4.547946884021249,25222470717.295174,3400693.347023719,61489.968144956496,10.148940390770173,10.022647417705386,10.160529988855798
0.0,51,10,0.0,0.0,1.0,1.0,25680,25243,19792,0,0,256800,252430,0.0,0.0,0.0,0.0,2601,391723264,637209049,659462400,100,4.874879482432002,13480314690.771563,4052978.4944004347,61016.674856367885,9.893033094632269,10.136304168546024,10.153467757803897
0.0,44,12,0.0,0.0,1.0,0.0,25862,22142,25564,0,0,310344,265704,0.0,0.0,0.0,0.0,1936,653518096,490268164,668843044,144,4.6529040923991305,25222470717.295174,3310473.584372521,61489.968144956496,10.148940390770173,10.005231536419412,10.160529988855798
0.0,29,16,0.0,0.0,0.0,0.0,17059,17296,22720,0,0,272944,276736,0.0,0.0,0.0,0.0,841,516198400,299151616,291009481,256,4.044473696577313,18896924332.282757,2260872.1286232662,39002.14554275458,10.031000872835088,9.758230539878989,9.74443320268052
0.0,49,12,0.0,0.0,0.0,0.0,25862,25243,22657,0,0,310344,302916,0.0,0.0,0.0,0.0,2401,513339649,637209049,668843044,144,4.814387632507769,18768899971.548714,4052978.4944004347,61489.968144956496,10.028224133937455,10.136304168546024,10.160529988855798
0.0,55,8,0.0,0.0,1.0,1.0,25443,25243,25564,0,0,203544,201944,0.0,0.0,0.0,0.0,3025,653518096,637209049,647346249,64,4.989753440508289,25222470717.295174,4052978.4944004347,60400.82663300691,10.148940390770173,10.136304168546024,10.14419593502981
0.0,43,11,0.0,0.0,1.0,1.0,25862,17169,22669,0,0,284482,188859,0.0,0.0,0.0,0.0,1849,513883561,294774561,668843044,121,4.618649270843887,18793245878.58378,2235293.3742427668,61489.968144956496,10.028753631368525,9.750860711077213,10.160529988855798
0.0,32,16,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,413792,403888,0.0,0.0,0.0,0.0,1024,653518096,637209049,668843044,256,4.185732212022756,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,24,12,0.0,0.0,0.0,0.0,17043,9596,25564,0,0,204516,115152,0.0,0.0,0.0,0.0,576,653518096,92083216,290463849,144,3.7770115885337576,25222470717.295174,910468.8046394866,38962.123395948685,10.148940390770173,9.169101623959586,9.743494841225237
0.0,45,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,2025,653518096,637209049,668843044,144,4.686469630430979,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,40,12,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,310344,302916,0.0,0.0,0.0,0.0,1600,653518096,637209049,668843044,144,4.511431321799078,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,27,12,0.0,0.0,1.0,0.0,18374,20166,24678,0,0,220488,241992,0.0,0.0,0.0,0.0,729,609003684,406667556,337603876,144,3.9428491189875468,23135796914.72273,2865582.95107181,42303.272641001065,10.11366743745848,9.91175329695316,9.818691900831412
0.0,28,18,0.0,0.0,1.0,0.0,15987,10272,25564,0,0,287766,184896,0.0,0.0,0.0,0.0,784,653518096,105513984,255584169,324,3.99447303907873,25222470717.295174,1011368.9953923904,36328.62649562777,10.148940390770173,9.237177025929743,9.679531170964893
0.0,33,18,0.0,0.0,1.0,0.0,22923,25243,25564,0,0,412614,454374,0.0,0.0,0.0,0.0,1089,653518096,637209049,525463929,324,4.230191007074496,25222470717.295174,4052978.4944004347,53886.88524506803,10.148940390770173,10.136304168546024,10.039896052315676
0.0,28,12,0.0,0.0,1.0,0.0,25862,21895,24344,0,0,310344,262740,0.0,0.0,0.0,0.0,784,592630336,479391025,668843044,144,3.99447303907873,22376705010.33423,3253632.434057161,61489.968144956496,10.100040691576806,9.9940135792355,10.160529988855798
0.0,54,8,0.0,0.0,1.0,1.0,25862,25073,25564,0,0,206896,200584,0.0,0.0,0.0,0.0,2916,653518096,628655329,668843044,64,4.961753457661524,25222470717.295174,4010915.550196228,61489.968144956496,10.148940390770173,10.129546848931234,10.160529988855798
0.0,31,11,0.0,0.0,1.0,1.0,17819,17772,17624,0,0,196009,195492,0.0,0.0,0.0,0.0,961,310605376,315843984,317516761,121,4.140013112459153,10147251993.461458,2357650.090353425,40907.213699866115,9.777016888482178,9.785379464055799,9.788020582727414
0.0,37,11,0.0,0.0,1.0,1.0,25862,25243,25564,0,0,284482,277673,0.0,0.0,0.0,0.0,1369,653518096,637209049,668843044,121,4.396764911015355,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,39,12,0.0,0.0,1.0,0.0,25862,21115,25564,0,0,310344,253380,0.0,0.0,0.0,0.0,1521,653518096,445843225,668843044,144,4.474090045989656,25222470717.295174,3076425.2581006484,61489.968144956496,10.148940390770173,9.957738967368044,10.160529988855798
0.0,50,8,0.0,0.0,1.0,1.0,25862,25243,25564,0,0,206896,201944,0.0,0.0,0.0,0.0,2500,653518096,637209049,668843044,64,4.844904064474438,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,47,8,0.0,0.0,1.0,1.0,25862,11295,19237,0,0,206896,90360,0.0,0.0,0.0,0.0,2209,370062169,127577025,668843044,64,4.751646001177712,12573592923.089275,1171024.1234921075,61489.968144956496,9.86459078690618,9.332115428902103,10.160529988855798
0.0,50,16,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,413792,403888,0.0,0.0,0.0,0.0,2500,653518096,637209049,668843044,256,4.844904064474438,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,37,9,0.0,0.0,1.0,1.0,25862,23096,25564,0,0,232758,207864,0.0,0.0,0.0,0.0,1369,653518096,533425216,668843044,81,4.396764911015355,25222470717.295174,3533246.5523783267,61489.968144956496,10.148940390770173,10.04741472134277,10.160529988855798
0.0,52,10,0.0,0.0,1.0,1.0,25862,25243,25564,0,0,258620,252430,0.0,0.0,0.0,0.0,2704,653518096,637209049,668843044,100,4.904333808688736,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,29,16,0.0,0.0,1.0,0.0,24210,19426,21729,0,0,387360,310816,0.0,0.0,0.0,0.0,841,472149441,377369476,586124100,256,4.044473696577313,16942344534.206913,2704867.012436184,57205.667398764155,9.986403052863436,9.874367653962276,10.094521049932105
0.0,35,13,0.0,0.0,1.0,0.0,25862,24425,25564,0,0,336206,317525,0.0,0.0,0.0,0.0,1225,653518096,596580625,668843044,169,4.315607265026968,25222470717.295174,3852005.532783244,61489.968144956496,10.148940390770173,10.103362476910984,10.160529988855798
0.0,30,18,0.0,0.0,1.0,0.0,25245,21875,25564,0,0,454410,393750,0.0,0.0,0.0,0.0,900,653518096,478515625,637310025,324,4.0929555470373336,25222470717.295174,3249045.1041868683,59886.73400303194,10.148940390770173,9.993099711225815,10.136383395293016
0.0,53,8,0.0,0.0,1.0,1.0,22519,21073,23121,0,0,180152,168584,0.0,0.0,0.0,0.0,2809,534580641,444071329,507105361,64,4.93328586599267,19723910797.708294,3066982.826014184,52848.65749041256,10.048496574446103,9.955747879197213,10.02211467629434
0.0,32,12,0.0,0.0,1.0,0.0,20599,17469,23869,0,0,247188,209628,0.0,0.0,0.0,0.0,1024,569729161,305165961,424318801,144,4.185732212022756,21322856616.80161,2295880.2430772413,47938.95108967696,10.080335824865035,9.76818316050523,9.932997809910068
0.0,36,18,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,465516,454374,0.0,0.0,0.0,0.0,1296,653518096,637209049,668843044,324,4.356690176505218,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,39,18,0.0,0.0,1.0,0.0,25862,25243,25564,0,0,465516,454374,0.0,0.0,0.0,0.0,1521,653518096,637209049,668843044,324,4.474090045989656,25222470717.295174,4052978.4944004347,61489.968144956496,10.148940390770173,10.136304168546024,10.160529988855798
0.0,22,12,0.0,0.0,1.0,0.0,18125,17801,25564,0,0,217500,213612,0.0,0.0,0.0,0.0,484,653518096,316875601,328515625,144,3.655819537720448,25222470717.295174,2363592.301072661,41676.43462948014,10.148940390770173,9.787009914477434,9.805047479722875
